SID,Degree,Semester,Course,Marks,Discipline
2008,BS,Fall99,CS-103,89,CS
2008,BS,Fall99,CS-104,57,CS
2008,BS,Fall99,SS-201,60,CS
2008,BS,Fall99,MS-301,70,CS
2009,BS,Fall99,CS-101,59,CS
2009,BS,Fall99,CS-102,91,CS
2009,BS,Fall99,CS-103,62,CS
2009,BS,Fall99,CS-104,69,CS
2009,BS,Fall99,SS-201,80,CS
2009,BS,Fall99,MS-301,72,CS
2010,BS,Fall99,CS-101,86,CS
2010,BS,Fall99,CS-102,54,CS
2010,BS,Fall99,CS-103,85,CS
2010,BS,Fall99,CS-104,62,CS
2010,BS,Fall99,SS-201,82,CS
2010,BS,Fall99,MS-301,74,CS
2011,BS,Fall99,CS-101,63,CS
2011,BS,Fall99,CS-102,66,CS
2011,BS,Fall99,CS-103,57,CS
2011,BS,Fall99,CS-104,74,CS
2011,BS,Fall99,SS-201,84,CS
2011,BS,Fall99,MS-301,76,CS
2012,BS,Fall99,CS-101,89,CS
2012,BS,Fall99,CS-102,79,CS
2012,BS,Fall99,CS-103,80,CS
2012,BS,Fall99,CS-104,68,CS
2012,BS,Fall99,SS-201,86,CS
2012,BS,Fall99,MS-301,78,CS
2013,BS,Fall99,CS-101,66,CS
2013,BS,Fall99,CS-102,91,CS
2013,BS,Fall99,CS-103,53,CS
2013,BS,Fall99,CS-104,79,CS
2013,BS,Fall99,SS-201,88,CS
2013,BS,Fall99,MS-301,80,CS
2014,BS,Fall99,CS-101,93,CS
2014,BS,Fall99,CS-102,53,CS
2014,BS,Fall99,CS-103,76,CS
2014,BS,Fall99,CS-104,73,CS
2014,BS,Fall99,SS-201,90,CS
2014,BS,Fall99,MS-301,82,CS
2015,BS,Fall99,CS-101,70,CS
2015,BS,Fall99,CS-102,66,CS
2015,BS,Fall99,CS-103,66,CS
2015,BS,Fall99,CS-104,84,CS
2015,BS,Fall99,SS-201,60,CS
2015,BS,Fall99,MS-301,84,CS
2016,BS,Fall99,CS-101,96,CS
2016,BS,Fall99,CS-102,78,CS
2016,BS,Fall99,CS-103,89,CS
2016,BS,Fall99,CS-104,78,CS
2016,BS,Fall99,SS-201,61,CS
2016,BS,Fall99,MS-301,86,CS
2017,BS,Fall99,CS-101,55,CS
2017,BS,Fall99,CS-102,91,CS
2017,BS,Fall99,CS-103,62,CS
2017,BS,Fall99,CS-104,90,CS
2017,BS,Fall99,SS-201,63,CS
2017,BS,Fall99,MS-301,88,CS
2018,BS,Fall99,CS-101,82,CS
2018,BS,Fall99,CS-102,53,CS
2018,BS,Fall99,CS-103,85,CS
2018,BS,Fall99,CS-104,83,CS
2018,BS,Fall99,SS-201,65,CS
2018,BS,Fall99,MS-301,90,CS
2019,BS,Fall99,CS-101,58,CS
2019,BS,Fall99,CS-102,98,CS
2019,BS,Fall99,CS-103,57,CS
2019,BS,Fall99,CS-104,95,CS
2019,BS,Fall99,SS-201,67,CS
2019,BS,Fall99,MS-301,93,CS
2020,BS,Fall99,CS-101,85,CS
2020,BS,Fall99,CS-102,60,CS
2020,BS,Fall99,CS-103,80,CS
2020,BS,Fall99,CS-104,88,CS
2020,BS,Fall99,SS-201,87,CS
2020,BS,Fall99,MS-301,95,CS
2021,BS,Fall99,CS-101,62,CS
2021,BS,Fall99,CS-102,73,CS
2021,BS,Fall99,CS-103,53,CS
2021,BS,Fall99,CS-104,50,CS
2021,BS,Fall99,SS-201,89,CS
2021,BS,Fall99,MS-301,97,CS
2022,BS,Fall99,CS-101,89,CS
2022,BS,Fall99,CS-102,85,CS
2022,BS,Fall99,CS-103,75,CS
2022,BS,Fall99,CS-104,94,CS
2022,BS,Fall99,SS-201,91,CS
2022,BS,Fall99,MS-301,99,CS
2023,BS,Fall99,CS-101,65,CS
2023,BS,Fall99,CS-102,97,CS
2023,BS,Fall99,CS-103,98,CS
2023,BS,Fall99,CS-104,55,CS
2023,BS,Fall99,SS-201,93,CS
2023,BS,Fall99,MS-301,51,CS
2024,BS,Fall99,CS-101,92,CS
2024,BS,Fall99,CS-102,60,CS
2024,BS,Fall99,CS-103,71,CS
2024,BS,Fall99,CS-104,99,CS
2024,BS,Fall99,SS-201,95,CS
2024,BS,Fall99,MS-301,53,CS
2025,BS,Fall99,CS-101,51,CS
2025,BS,Fall99,CS-102,72,CS
2025,BS,Fall99,CS-103,94,CS
2025,BS,Fall99,CS-104,60,CS
2025,BS,Fall99,SS-201,65,CS
2025,BS,Fall99,MS-301,55,CS
2026,BS,Fall99,CS-101,78,CS
2026,BS,Fall99,CS-102,85,CS
2026,BS,Fall99,CS-103,84,CS
2026,BS,Fall99,CS-104,54,CS
2026,BS,Fall99,SS-201,67,CS
2026,BS,Fall99,MS-301,57,CS
2027,BS,Fall99,CS-101,54,CS
2027,BS,Fall99,CS-102,97,CS
2027,BS,Fall99,CS-103,57,CS
2027,BS,Fall99,CS-104,66,CS
2027,BS,Fall99,SS-201,69,CS
2027,BS,Fall99,MS-301,59,CS
2028,BS,Fall99,CS-101,81,CS
2028,BS,Fall99,CS-102,60,CS
2028,BS,Fall99,CS-103,80,CS
2028,BS,Fall99,CS-104,59,CS
2028,BS,Fall99,SS-201,71,CS
2028,BS,Fall99,MS-301,61,CS
2029,BS,Fall99,CS-101,58,CS
2029,BS,Fall99,CS-102,72,CS
2029,BS,Fall99,CS-103,52,CS
2029,BS,Fall99,CS-104,71,CS
2029,BS,Fall99,SS-201,73,CS
2029,BS,Fall99,MS-301,63,CS
2030,BS,Fall99,CS-101,84,CS
2030,BS,Fall99,CS-102,67,CS
2030,BS,Fall99,CS-103,75,CS
2030,BS,Fall99,CS-104,64,CS
2030,BS,Fall99,SS-201,75,CS
2030,BS,Fall99,MS-301,66,CS
2031,BS,Fall99,CS-101,61,CS
2031,BS,Fall99,CS-102,79,CS
2031,BS,Fall99,CS-103,98,CS
2031,BS,Fall99,CS-104,76,CS
2031,BS,Fall99,SS-201,94,CS
2031,BS,Fall99,MS-301,68,CS
2032,BS,Fall99,CS-101,88,CS
2032,BS,Fall99,CS-102,92,CS
2032,BS,Fall99,CS-103,71,CS
2032,BS,Fall99,CS-104,69,CS
2032,BS,Fall99,SS-201,96,CS
2032,BS,Fall99,MS-301,70,CS
2033,BS,Fall99,CS-101,65,CS
2033,BS,Fall99,CS-102,54,CS
2033,BS,Fall99,CS-103,93,CS
2033,BS,Fall99,CS-104,81,CS
2033,BS,Fall99,SS-201,98,CS
2033,BS,Fall99,MS-301,72,CS
2034,BS,Fall99,CS-101,73,CS
2034,BS,Fall99,CS-102,66,CS
2034,BS,Fall99,CS-103,66,CS
2034,BS,Fall99,CS-104,75,CS
2034,BS,Fall99,SS-201,50,CS
2034,BS,Fall99,MS-301,92,CS
2035,BS,Fall99,CS-101,50,CS
2035,BS,Fall99,CS-102,79,CS
2035,BS,Fall99,CS-103,89,CS
2035,BS,Fall99,CS-104,86,CS
2035,BS,Fall99,SS-201,52,CS
2035,BS,Fall99,MS-301,94,CS
2036,BS,Fall99,CS-101,77,CS
2036,BS,Fall99,CS-102,91,CS
2036,BS,Fall99,CS-103,62,CS
2036,BS,Fall99,CS-104,80,CS
2036,BS,Fall99,SS-201,72,CS
2036,BS,Fall99,MS-301,96,CS
2037,BS,Fall99,CS-101,54,CS
2037,BS,Fall99,CS-102,54,CS
2037,BS,Fall99,CS-103,84,CS
2037,BS,Fall99,CS-104,91,CS
2037,BS,Fall99,SS-201,74,CS
2037,BS,Fall99,MS-301,98,CS
2038,BS,Fall99,CS-101,80,CS
2038,BS,Fall99,CS-102,66,CS
2038,BS,Fall99,CS-103,75,CS
2038,BS,Fall99,CS-104,85,CS
2038,BS,Fall99,SS-201,76,CS
2038,BS,Fall99,MS-301,50,CS
2039,BS,Fall99,CS-101,57,CS
2039,BS,Fall99,CS-102,79,CS
2039,BS,Fall99,CS-103,98,CS
2039,BS,Fall99,CS-104,97,CS
2039,BS,Fall99,SS-201,78,CS
2039,BS,Fall99,MS-301,52,CS
2040,BS,Fall99,CS-101,84,CS
2040,BS,Fall99,CS-102,73,CS
2040,BS,Fall99,CS-103,70,CS
2040,BS,Fall99,CS-104,90,CS
2040,BS,Fall99,SS-201,80,CS
2040,BS,Fall99,MS-301,55,CS
2041,BS,Fall99,CS-101,61,CS
2041,BS,Fall99,CS-102,86,CS
2041,BS,Fall99,CS-103,93,CS
2041,BS,Fall99,CS-104,52,CS
2041,BS,Fall99,SS-201,50,CS
2041,BS,Fall99,MS-301,57,CS
2042,BS,Fall99,CS-101,69,CS
2042,BS,Fall99,CS-102,98,CS
2042,BS,Fall99,CS-103,66,CS
2042,BS,Fall99,CS-104,95,CS
2042,BS,Fall99,SS-201,52,CS
2042,BS,Fall99,MS-301,59,CS
2043,BS,Fall99,CS-101,96,CS
2043,BS,Fall99,CS-102,60,CS
2043,BS,Fall99,CS-103,89,CS
2043,BS,Fall99,CS-104,57,CS
2043,BS,Fall99,SS-201,54,CS
2043,BS,Fall99,MS-301,61,CS
2044,BS,Fall99,CS-101,73,CS
2044,BS,Fall99,CS-102,73,CS
2044,BS,Fall99,CS-103,61,CS
2044,BS,Fall99,CS-104,51,CS
2044,BS,Fall99,SS-201,56,CS
2044,BS,Fall99,MS-301,63,CS
2045,BS,Fall99,CS-101,99,CS
2045,BS,Fall99,CS-102,85,CS
2045,BS,Fall99,CS-103,84,CS
2045,BS,Fall99,CS-104,62,CS
2045,BS,Fall99,SS-201,57,CS
2045,BS,Fall99,MS-301,65,CS
2046,BS,Fall99,CS-101,76,CS
2046,BS,Fall99,CS-102,98,CS
2046,BS,Fall99,CS-103,57,CS
2046,BS,Fall99,CS-104,56,CS
2046,BS,Fall99,SS-201,59,CS
2046,BS,Fall99,MS-301,67,CS
2047,BS,Fall99,CS-101,53,CS
2047,BS,Fall99,CS-102,60,CS
2047,BS,Fall99,CS-103,80,CS
2047,BS,Fall99,CS-104,67,CS
2047,BS,Fall99,SS-201,79,CS
2047,BS,Fall99,MS-301,69,CS
2048,BS,Fall99,CS-101,80,CS
2048,BS,Fall99,CS-102,73,CS
2048,BS,Fall99,CS-103,52,CS
2048,BS,Fall99,CS-104,61,CS
2048,BS,Fall99,SS-201,81,CS
2048,BS,Fall99,MS-301,71,CS
2049,BS,Fall99,CS-101,56,CS
2049,BS,Fall99,CS-102,85,CS
2049,BS,Fall99,CS-103,93,CS
2049,BS,Fall99,CS-104,73,CS
2049,BS,Fall99,SS-201,83,CS
2049,BS,Fall99,MS-301,73,CS
2050,BS,Fall99,CS-101,65,CS
2050,BS,Fall99,CS-102,98,CS
2050,BS,Fall99,CS-103,66,CS
2050,BS,Fall99,CS-104,66,CS
2050,BS,Fall99,SS-201,85,CS
2050,BS,Fall99,MS-301,75,CS
2051,BS,Fall99,CS-101,92,CS
2051,BS,Fall99,CS-102,92,CS
2051,BS,Fall99,CS-103,88,CS
2051,BS,Fall99,CS-104,78,CS
2051,BS,Fall99,SS-201,87,CS
2051,BS,Fall99,MS-301,78,CS
2052,BS,Fall99,CS-101,69,CS
2052,BS,Fall99,CS-102,55,CS
2052,BS,Fall99,CS-103,61,CS
2052,BS,Fall99,CS-104,71,CS
2052,BS,Fall99,SS-201,57,CS
2052,BS,Fall99,MS-301,80,CS
2053,BS,Fall99,CS-101,95,CS
2053,BS,Fall99,CS-102,67,CS
2053,BS,Fall99,CS-103,84,CS
2053,BS,Fall99,CS-104,83,CS
2053,BS,Fall99,SS-201,59,CS
2053,BS,Fall99,MS-301,82,CS
2054,BS,Fall99,CS-101,72,CS
2054,BS,Fall99,CS-102,79,CS
2054,BS,Fall99,CS-103,57,CS
2054,BS,Fall99,CS-104,76,CS
2054,BS,Fall99,SS-201,61,CS
2054,BS,Fall99,MS-301,84,CS
2055,BS,Fall99,CS-101,99,CS
2055,BS,Fall99,CS-102,92,CS
2055,BS,Fall99,CS-103,79,CS
2055,BS,Fall99,CS-104,88,CS
2055,BS,Fall99,SS-201,63,CS
2055,BS,Fall99,MS-301,86,CS
2056,BS,Fall99,CS-101,75,CS
2056,BS,Fall99,CS-102,54,CS
2056,BS,Fall99,CS-103,52,CS
2056,BS,Fall99,CS-104,82,CS
2056,BS,Fall99,SS-201,65,CS
2056,BS,Fall99,MS-301,88,CS
2057,BS,Fall99,CS-101,52,CS
2057,BS,Fall99,CS-102,67,CS
2057,BS,Fall99,CS-103,75,CS
2057,BS,Fall99,CS-104,93,CS
2057,BS,Fall99,SS-201,85,CS
2057,BS,Fall99,MS-301,90,CS
2058,BS,Fall99,CS-101,79,CS
2058,BS,Fall99,CS-102,79,CS
2058,BS,Fall99,CS-103,98,CS
2058,BS,Fall99,CS-104,87,CS
2058,BS,Fall99,SS-201,87,CS
2058,BS,Fall99,MS-301,92,CS
2059,BS,Fall99,CS-101,88,CS
2059,BS,Fall99,CS-102,92,CS
2059,BS,Fall99,CS-103,70,CS
2059,BS,Fall99,CS-104,98,CS
2059,BS,Fall99,SS-201,89,CS
2059,BS,Fall99,MS-301,94,CS
2060,BS,Fall99,CS-101,64,CS
2060,BS,Fall99,CS-102,54,CS
2060,BS,Fall99,CS-103,61,CS
2060,BS,Fall99,CS-104,92,CS
2060,BS,Fall99,SS-201,90,CS
2060,BS,Fall99,MS-301,96,CS
2061,BS,Fall99,CS-101,91,CS
2061,BS,Fall99,CS-102,99,CS
2061,BS,Fall99,CS-103,84,CS
2061,BS,Fall99,CS-104,54,CS
2061,BS,Fall99,SS-201,92,CS
2061,BS,Fall99,MS-301,98,CS
2062,BS,Fall99,CS-101,68,CS
2062,BS,Fall99,CS-102,61,CS
2062,BS,Fall99,CS-103,56,CS
2062,BS,Fall99,CS-104,97,CS
2062,BS,Fall99,SS-201,94,CS
2062,BS,Fall99,MS-301,51,CS
2063,BS,Fall99,CS-101,95,CS
2063,BS,Fall99,CS-102,74,CS
2063,BS,Fall99,CS-103,79,CS
2063,BS,Fall99,CS-104,59,CS
2063,BS,Fall99,SS-201,64,CS
2063,BS,Fall99,MS-301,53,CS
2064,BS,Fall99,CS-101,71,CS
2064,BS,Fall99,CS-102,86,CS
2064,BS,Fall99,CS-103,52,CS
2064,BS,Fall99,CS-104,52,CS
2064,BS,Fall99,SS-201,66,CS
2064,BS,Fall99,MS-301,55,CS
2065,BS,Fall99,CS-101,98,CS
2065,BS,Fall99,CS-102,98,CS
2065,BS,Fall99,CS-103,75,CS
2065,BS,Fall99,CS-104,64,CS
2065,BS,Fall99,SS-201,68,CS
2065,BS,Fall99,MS-301,57,CS
2066,BS,Fall99,CS-101,75,CS
2066,BS,Fall99,CS-102,61,CS
2066,BS,Fall99,CS-103,97,CS
2066,BS,Fall99,CS-104,58,CS
2066,BS,Fall99,SS-201,70,CS
2066,BS,Fall99,MS-301,59,CS
2067,BS,Fall99,CS-101,83,CS
2067,BS,Fall99,CS-102,73,CS
2067,BS,Fall99,CS-103,70,CS
2067,BS,Fall99,CS-104,69,CS
2067,BS,Fall99,SS-201,72,CS
2067,BS,Fall99,MS-301,61,CS
2068,BS,Fall99,CS-101,60,CS
2068,BS,Fall99,CS-102,86,CS
2068,BS,Fall99,CS-103,93,CS
2068,BS,Fall99,CS-104,63,CS
2068,BS,Fall99,SS-201,92,CS
2068,BS,Fall99,MS-301,63,CS
2069,BS,Fall99,CS-101,87,CS
2069,BS,Fall99,CS-102,98,CS
2069,BS,Fall99,CS-103,66,CS
2069,BS,Fall99,CS-104,74,CS
2069,BS,Fall99,SS-201,94,CS
2069,BS,Fall99,MS-301,65,CS
2070,BS,Fall99,CS-101,64,CS
2070,BS,Fall99,CS-102,61,CS
2070,BS,Fall99,CS-103,88,CS
2070,BS,Fall99,CS-104,68,CS
2070,BS,Fall99,SS-201,96,CS
2070,BS,Fall99,MS-301,67,CS
2071,BS,Fall99,CS-101,90,CS
2071,BS,Fall99,CS-102,73,CS
2071,BS,Fall99,CS-103,79,CS
2071,BS,Fall99,CS-104,79,CS
2071,BS,Fall99,SS-201,98,CS
2071,BS,Fall99,MS-301,69,CS
2072,BS,Fall99,CS-101,67,CS
2072,BS,Fall99,CS-102,68,CS
2072,BS,Fall99,CS-103,52,CS
2072,BS,Fall99,CS-104,73,CS
2072,BS,Fall99,SS-201,50,CS
2072,BS,Fall99,MS-301,72,CS
2073,BS,Fall99,CS-101,94,CS
2073,BS,Fall99,CS-102,80,CS
2073,BS,Fall99,CS-103,74,CS
2073,BS,Fall99,CS-104,85,CS
2073,BS,Fall99,SS-201,70,CS
2073,BS,Fall99,MS-301,74,CS
2074,BS,Fall99,CS-101,71,CS
2074,BS,Fall99,CS-102,92,CS
2074,BS,Fall99,CS-103,97,CS
2074,BS,Fall99,CS-104,78,CS
2074,BS,Fall99,SS-201,72,CS
2074,BS,Fall99,MS-301,76,CS
2075,BS,Fall99,CS-101,79,CS
2075,BS,Fall99,CS-102,55,CS
2075,BS,Fall99,CS-103,70,CS
2075,BS,Fall99,CS-104,90,CS
2075,BS,Fall99,SS-201,73,CS
2075,BS,Fall99,MS-301,78,CS
2076,BS,Fall99,CS-101,56,CS
2076,BS,Fall99,CS-102,67,CS
2076,BS,Fall99,CS-103,93,CS
2076,BS,Fall99,CS-104,83,CS
2076,BS,Fall99,SS-201,75,CS
2076,BS,Fall99,MS-301,80,CS
2077,BS,Fall99,CS-101,83,CS
2077,BS,Fall99,CS-102,80,CS
2077,BS,Fall99,CS-103,65,CS
2077,BS,Fall99,CS-104,95,CS
2077,BS,Fall99,SS-201,77,CS
2077,BS,Fall99,MS-301,82,CS
2078,BS,Fall99,CS-101,60,CS
2078,BS,Fall99,CS-102,92,CS
2078,BS,Fall99,CS-103,88,CS
2078,BS,Fall99,CS-104,89,CS
2078,BS,Fall99,SS-201,79,CS
2078,BS,Fall99,MS-301,84,CS
2079,BS,Fall99,CS-101,86,CS
2079,BS,Fall99,CS-102,55,CS
2079,BS,Fall99,CS-103,61,CS
2079,BS,Fall99,CS-104,50,CS
2079,BS,Fall99,SS-201,99,CS
2079,BS,Fall99,MS-301,86,CS
2080,BS,Fall99,CS-101,63,CS
2080,BS,Fall99,CS-102,67,CS
2080,BS,Fall99,CS-103,83,CS
2080,BS,Fall99,CS-104,94,CS
2080,BS,Fall99,SS-201,51,CS
2080,BS,Fall99,MS-301,88,CS
2081,BS,Fall99,CS-101,90,CS
2081,BS,Fall99,CS-102,80,CS
2081,BS,Fall99,CS-103,56,CS
2081,BS,Fall99,CS-104,55,CS
2081,BS,Fall99,SS-201,53,CS
2081,BS,Fall99,MS-301,90,CS
2082,BS,Fall99,CS-101,66,CS
2082,BS,Fall99,CS-102,74,CS
2082,BS,Fall99,CS-103,97,CS
2082,BS,Fall99,CS-104,99,CS
2082,BS,Fall99,SS-201,55,CS
2082,BS,Fall99,MS-301,92,CS
2083,BS,Fall99,CS-101,93,CS
2083,BS,Fall99,CS-102,87,CS
2083,BS,Fall99,CS-103,70,CS
2083,BS,Fall99,CS-104,61,CS
2083,BS,Fall99,SS-201,57,CS
2083,BS,Fall99,MS-301,95,CS
2084,BS,Fall99,CS-101,52,CS
2084,BS,Fall99,CS-102,99,CS
2084,BS,Fall99,CS-103,92,CS
2084,BS,Fall99,CS-104,54,CS
2084,BS,Fall99,SS-201,77,CS
2084,BS,Fall99,MS-301,97,CS
2085,BS,Fall99,CS-101,79,CS
2085,BS,Fall99,CS-102,61,CS
2085,BS,Fall99,CS-103,65,CS
2085,BS,Fall99,CS-104,66,CS
2085,BS,Fall99,SS-201,79,CS
2085,BS,Fall99,MS-301,99,CS
2086,BS,Fall99,CS-101,55,CS
2086,BS,Fall99,CS-102,74,CS
2086,BS,Fall99,CS-103,88,CS
2086,BS,Fall99,CS-104,59,CS
2086,BS,Fall99,SS-201,81,CS
2086,BS,Fall99,MS-301,51,CS
2087,BS,Fall99,CS-101,82,CS
2087,BS,Fall99,CS-102,86,CS
2087,BS,Fall99,CS-103,61,CS
2087,BS,Fall99,CS-104,71,CS
2087,BS,Fall99,SS-201,83,CS
2087,BS,Fall99,MS-301,53,CS
2088,BS,Fall99,CS-101,59,CS
2088,BS,Fall99,CS-102,99,CS
2088,BS,Fall99,CS-103,83,CS
2088,BS,Fall99,CS-104,65,CS
2088,BS,Fall99,SS-201,85,CS
2088,BS,Fall99,MS-301,55,CS
2089,BS,Fall99,CS-101,86,CS
2089,BS,Fall99,CS-102,61,CS
2089,BS,Fall99,CS-103,56,CS
2089,BS,Fall99,CS-104,76,CS
2089,BS,Fall99,SS-201,55,CS
2089,BS,Fall99,MS-301,57,CS
2090,BS,Fall99,CS-101,62,CS
2090,BS,Fall99,CS-102,74,CS
2090,BS,Fall99,CS-103,79,CS
2090,BS,Fall99,CS-104,70,CS
2090,BS,Fall99,SS-201,56,CS
2090,BS,Fall99,MS-301,59,CS
2091,BS,Fall99,CS-101,89,CS
2091,BS,Fall99,CS-102,86,CS
2091,BS,Fall99,CS-103,51,CS
2091,BS,Fall99,CS-104,81,CS
2091,BS,Fall99,SS-201,58,CS
2091,BS,Fall99,MS-301,61,CS
2092,BS,Fall99,CS-101,98,CS
2092,BS,Fall99,CS-102,99,CS
2092,BS,Fall99,CS-103,74,CS
2092,BS,Fall99,CS-104,75,CS
2092,BS,Fall99,SS-201,60,CS
2092,BS,Fall99,MS-301,63,CS
2093,BS,Fall99,CS-101,74,CS
2093,BS,Fall99,CS-102,93,CS
2093,BS,Fall99,CS-103,97,CS
2093,BS,Fall99,CS-104,86,CS
2093,BS,Fall99,SS-201,62,CS
2093,BS,Fall99,MS-301,65,CS
2094,BS,Fall99,CS-101,51,CS
2094,BS,Fall99,CS-102,55,CS
2094,BS,Fall99,CS-103,88,CS
2094,BS,Fall99,CS-104,80,CS
2094,BS,Fall99,SS-201,64,CS
2094,BS,Fall99,MS-301,68,CS
2095,BS,Fall99,CS-101,78,CS
2095,BS,Fall99,CS-102,68,CS
2095,BS,Fall99,CS-103,60,CS
2095,BS,Fall99,CS-104,92,CS
2095,BS,Fall99,SS-201,84,CS
2095,BS,Fall99,MS-301,70,CS
2096,BS,Fall99,CS-101,55,CS
2096,BS,Fall99,CS-102,80,CS
2096,BS,Fall99,CS-103,83,CS
2096,BS,Fall99,CS-104,85,CS
2096,BS,Fall99,SS-201,86,CS
2096,BS,Fall99,MS-301,72,CS
2097,BS,Fall99,CS-101,81,CS
2097,BS,Fall99,CS-102,93,CS
2097,BS,Fall99,CS-103,56,CS
2097,BS,Fall99,CS-104,97,CS
2097,BS,Fall99,SS-201,88,CS
2097,BS,Fall99,MS-301,74,CS
2098,BS,Fall99,CS-101,58,CS
2098,BS,Fall99,CS-102,55,CS
2098,BS,Fall99,CS-103,79,CS
2098,BS,Fall99,CS-104,90,CS
2098,BS,Fall99,SS-201,90,CS
2098,BS,Fall99,MS-301,76,CS
2099,BS,Fall99,CS-101,85,CS
2099,BS,Fall99,CS-102,68,CS
2099,BS,Fall99,CS-103,51,CS
2099,BS,Fall99,CS-104,52,CS
2099,BS,Fall99,SS-201,92,CS
2099,BS,Fall99,MS-301,78,CS
2100,BS,Fall99,CS-101,94,TC
2100,BS,Fall99,CS-102,80,TC
2100,BS,Fall99,CS-103,74,TC
2100,BS,Fall99,CS-104,96,TC
2100,BS,Fall99,SS-201,62,TC
2100,BS,Fall99,MS-301,80,TC
2101,BS,Fall99,CS-101,70,TC
2101,BS,Fall99,CS-102,93,TC
2101,BS,Fall99,CS-103,97,TC
2101,BS,Fall99,CS-104,57,TC
2101,BS,Fall99,SS-201,64,TC
2101,BS,Fall99,MS-301,82,TC
2102,BS,Fall99,CS-101,97,TC
2102,BS,Fall99,CS-102,55,TC
2102,BS,Fall99,CS-103,69,TC
2102,BS,Fall99,CS-104,51,TC
2102,BS,Fall99,SS-201,66,TC
2102,BS,Fall99,MS-301,84,TC
2103,BS,Fall99,CS-101,74,TC
2103,BS,Fall99,CS-102,50,TC
2103,BS,Fall99,CS-103,92,TC
2103,BS,Fall99,CS-104,94,TC
2103,BS,Fall99,SS-201,68,TC
2103,BS,Fall99,MS-301,86,TC
2104,BS,Fall99,CS-101,50,TC
2104,BS,Fall99,CS-102,62,TC
2104,BS,Fall99,CS-103,65,TC
2104,BS,Fall99,CS-104,56,TC
2104,BS,Fall99,SS-201,70,TC
2104,BS,Fall99,MS-301,89,TC
2105,BS,Fall99,CS-101,77,TC
2105,BS,Fall99,CS-102,74,TC
2105,BS,Fall99,CS-103,56,TC
2105,BS,Fall99,CS-104,50,TC
2105,BS,Fall99,SS-201,89,TC
2105,BS,Fall99,MS-301,91,TC
2106,BS,Fall99,CS-101,54,TC
2106,BS,Fall99,CS-102,87,TC
2106,BS,Fall99,CS-103,78,TC
2106,BS,Fall99,CS-104,61,TC
2106,BS,Fall99,SS-201,91,TC
2106,BS,Fall99,MS-301,93,TC
2107,BS,Fall99,CS-101,81,TC
2107,BS,Fall99,CS-102,99,TC
2107,BS,Fall99,CS-103,51,TC
2107,BS,Fall99,CS-104,55,TC
2107,BS,Fall99,SS-201,93,TC
2107,BS,Fall99,MS-301,95,TC
2108,BS,Fall99,CS-101,57,TC
2108,BS,Fall99,CS-102,62,TC
2108,BS,Fall99,CS-103,74,TC
2108,BS,Fall99,CS-104,66,TC
2108,BS,Fall99,SS-201,95,TC
2108,BS,Fall99,MS-301,97,TC
2109,BS,Fall99,CS-101,66,TC
2109,BS,Fall99,CS-102,74,TC
2109,BS,Fall99,CS-103,97,TC
2109,BS,Fall99,CS-104,60,TC
2109,BS,Fall99,SS-201,97,TC
2109,BS,Fall99,MS-301,99,TC
2110,BS,Fall99,CS-101,93,TC
2110,BS,Fall99,CS-102,87,TC
2110,BS,Fall99,CS-103,69,TC
2110,BS,Fall99,CS-104,72,TC
