SID,Degree,Semester,Course,Marks,Discipline
2816,BS,Fall01,CS-103,97,CS
2816,BS,Fall01,CS-104,96,CS
2816,BS,Fall01,SS-201,57,CS
2816,BS,Fall01,MS-301,83,CS
2817,BS,Fall01,CS-101,79,CS
2817,BS,Fall01,CS-102,84,CS
2817,BS,Fall01,CS-103,70,CS
2817,BS,Fall01,CS-104,58,CS
2817,BS,Fall01,SS-201,59,CS
2817,BS,Fall01,MS-301,85,CS
2818,BS,Fall01,CS-101,88,CS
2818,BS,Fall01,CS-102,96,CS
2818,BS,Fall01,CS-103,93,CS
2818,BS,Fall01,CS-104,51,CS
2818,BS,Fall01,SS-201,61,CS
2818,BS,Fall01,MS-301,88,CS
2819,BS,Fall01,CS-101,64,CS
2819,BS,Fall01,CS-102,90,CS
2819,BS,Fall01,CS-103,65,CS
2819,BS,Fall01,CS-104,63,CS
2819,BS,Fall01,SS-201,63,CS
2819,BS,Fall01,MS-301,90,CS
2820,BS,Fall01,CS-101,91,CS
2820,BS,Fall01,CS-102,53,CS
2820,BS,Fall01,CS-103,88,CS
2820,BS,Fall01,CS-104,57,CS
2820,BS,Fall01,SS-201,83,CS
2820,BS,Fall01,MS-301,92,CS
2821,BS,Fall01,CS-101,68,CS
2821,BS,Fall01,CS-102,65,CS
2821,BS,Fall01,CS-103,79,CS
2821,BS,Fall01,CS-104,68,CS
2821,BS,Fall01,SS-201,85,CS
2821,BS,Fall01,MS-301,94,CS
2822,BS,Fall01,CS-101,95,CS
2822,BS,Fall01,CS-102,78,CS
2822,BS,Fall01,CS-103,52,CS
2822,BS,Fall01,CS-104,62,CS
2822,BS,Fall01,SS-201,87,CS
2822,BS,Fall01,MS-301,96,CS
2823,BS,Fall01,CS-101,71,CS
2823,BS,Fall01,CS-102,90,CS
2823,BS,Fall01,CS-103,74,CS
2823,BS,Fall01,CS-104,73,CS
2823,BS,Fall01,SS-201,89,CS
2823,BS,Fall01,MS-301,98,CS
2824,BS,Fall01,CS-101,98,CS
2824,BS,Fall01,CS-102,53,CS
2824,BS,Fall01,CS-103,97,CS
2824,BS,Fall01,CS-104,67,CS
2824,BS,Fall01,SS-201,91,CS
2824,BS,Fall01,MS-301,50,CS
2825,BS,Fall01,CS-101,75,CS
2825,BS,Fall01,CS-102,65,CS
2825,BS,Fall01,CS-103,70,CS
2825,BS,Fall01,CS-104,79,CS
2825,BS,Fall01,SS-201,61,CS
2825,BS,Fall01,MS-301,52,CS
2826,BS,Fall01,CS-101,83,CS
2826,BS,Fall01,CS-102,78,CS
2826,BS,Fall01,CS-103,92,CS
2826,BS,Fall01,CS-104,72,CS
2826,BS,Fall01,SS-201,63,CS
2826,BS,Fall01,MS-301,54,CS
2827,BS,Fall01,CS-101,60,CS
2827,BS,Fall01,CS-102,90,CS
2827,BS,Fall01,CS-103,65,CS
2827,BS,Fall01,CS-104,84,CS
2827,BS,Fall01,SS-201,65,CS
2827,BS,Fall01,MS-301,56,CS
2828,BS,Fall01,CS-101,87,CS
2828,BS,Fall01,CS-102,53,CS
2828,BS,Fall01,CS-103,88,CS
2828,BS,Fall01,CS-104,77,CS
2828,BS,Fall01,SS-201,66,CS
2828,BS,Fall01,MS-301,58,CS
2829,BS,Fall01,CS-101,64,CS
2829,BS,Fall01,CS-102,65,CS
2829,BS,Fall01,CS-103,61,CS
2829,BS,Fall01,CS-104,89,CS
2829,BS,Fall01,SS-201,68,CS
2829,BS,Fall01,MS-301,61,CS
2830,BS,Fall01,CS-101,90,CS
2830,BS,Fall01,CS-102,59,CS
2830,BS,Fall01,CS-103,83,CS
2830,BS,Fall01,CS-104,83,CS
2830,BS,Fall01,SS-201,88,CS
2830,BS,Fall01,MS-301,63,CS
2831,BS,Fall01,CS-101,67,CS
2831,BS,Fall01,CS-102,72,CS
2831,BS,Fall01,CS-103,56,CS
2831,BS,Fall01,CS-104,94,CS
2831,BS,Fall01,SS-201,90,CS
2831,BS,Fall01,MS-301,65,CS
2832,BS,Fall01,CS-101,94,CS
2832,BS,Fall01,CS-102,84,CS
2832,BS,Fall01,CS-103,97,CS
2832,BS,Fall01,CS-104,88,CS
2832,BS,Fall01,SS-201,92,CS
2832,BS,Fall01,MS-301,67,CS
2833,BS,Fall01,CS-101,71,CS
2833,BS,Fall01,CS-102,97,CS
2833,BS,Fall01,CS-103,69,CS
2833,BS,Fall01,CS-104,99,CS
2833,BS,Fall01,SS-201,94,CS
2833,BS,Fall01,MS-301,69,CS
2834,BS,Fall01,CS-101,97,CS
2834,BS,Fall01,CS-102,59,CS
2834,BS,Fall01,CS-103,92,CS
2834,BS,Fall01,CS-104,93,CS
2834,BS,Fall01,SS-201,96,CS
2834,BS,Fall01,MS-301,71,CS
2835,BS,Fall01,CS-101,56,CS
2835,BS,Fall01,CS-102,72,CS
2835,BS,Fall01,CS-103,65,CS
2835,BS,Fall01,CS-104,54,CS
2835,BS,Fall01,SS-201,98,CS
2835,BS,Fall01,MS-301,73,CS
2836,BS,Fall01,CS-101,83,CS
2836,BS,Fall01,CS-102,84,CS
2836,BS,Fall01,CS-103,88,CS
2836,BS,Fall01,CS-104,98,CS
2836,BS,Fall01,SS-201,68,CS
2836,BS,Fall01,MS-301,75,CS
2837,BS,Fall01,CS-101,59,CS
2837,BS,Fall01,CS-102,97,CS
2837,BS,Fall01,CS-103,60,CS
2837,BS,Fall01,CS-104,60,CS
2837,BS,Fall01,SS-201,70,CS
2837,BS,Fall01,MS-301,77,CS
2838,BS,Fall01,CS-101,86,CS
2838,BS,Fall01,CS-102,59,CS
2838,BS,Fall01,CS-103,83,CS
2838,BS,Fall01,CS-104,53,CS
2838,BS,Fall01,SS-201,72,CS
2838,BS,Fall01,MS-301,79,CS
2839,BS,Fall01,CS-101,63,CS
2839,BS,Fall01,CS-102,71,CS
2839,BS,Fall01,CS-103,56,CS
2839,BS,Fall01,CS-104,65,CS
2839,BS,Fall01,SS-201,74,CS
2839,BS,Fall01,MS-301,81,CS
2840,BS,Fall01,CS-101,90,CS
2840,BS,Fall01,CS-102,66,CS
2840,BS,Fall01,CS-103,79,CS
2840,BS,Fall01,CS-104,58,CS
2840,BS,Fall01,SS-201,76,CS
2840,BS,Fall01,MS-301,84,CS
2841,BS,Fall01,CS-101,66,CS
2841,BS,Fall01,CS-102,78,CS
2841,BS,Fall01,CS-103,51,CS
2841,BS,Fall01,CS-104,70,CS
2841,BS,Fall01,SS-201,96,CS
2841,BS,Fall01,MS-301,86,CS
2842,BS,Fall01,CS-101,93,CS
2842,BS,Fall01,CS-102,91,CS
2842,BS,Fall01,CS-103,74,CS
2842,BS,Fall01,CS-104,64,CS
2842,BS,Fall01,SS-201,98,CS
2842,BS,Fall01,MS-301,88,CS
2843,BS,Fall01,CS-101,52,CS
2843,BS,Fall01,CS-102,53,CS
2843,BS,Fall01,CS-103,97,CS
2843,BS,Fall01,CS-104,75,CS
2843,BS,Fall01,SS-201,99,CS
2843,BS,Fall01,MS-301,90,CS
2844,BS,Fall01,CS-101,79,CS
2844,BS,Fall01,CS-102,66,CS
2844,BS,Fall01,CS-103,87,CS
2844,BS,Fall01,CS-104,69,CS
2844,BS,Fall01,SS-201,51,CS
2844,BS,Fall01,MS-301,92,CS
2845,BS,Fall01,CS-101,55,CS
2845,BS,Fall01,CS-102,78,CS
2845,BS,Fall01,CS-103,60,CS
2845,BS,Fall01,CS-104,80,CS
2845,BS,Fall01,SS-201,53,CS
2845,BS,Fall01,MS-301,94,CS
2846,BS,Fall01,CS-101,82,CS
2846,BS,Fall01,CS-102,91,CS
2846,BS,Fall01,CS-103,83,CS
2846,BS,Fall01,CS-104,74,CS
2846,BS,Fall01,SS-201,73,CS
2846,BS,Fall01,MS-301,96,CS
2847,BS,Fall01,CS-101,59,CS
2847,BS,Fall01,CS-102,53,CS
2847,BS,Fall01,CS-103,56,CS
2847,BS,Fall01,CS-104,86,CS
2847,BS,Fall01,SS-201,75,CS
2847,BS,Fall01,MS-301,98,CS
2848,BS,Fall01,CS-101,86,CS
2848,BS,Fall01,CS-102,66,CS
2848,BS,Fall01,CS-103,78,CS
2848,BS,Fall01,CS-104,79,CS
2848,BS,Fall01,SS-201,77,CS
2848,BS,Fall01,MS-301,50,CS
2849,BS,Fall01,CS-101,62,CS
2849,BS,Fall01,CS-102,78,CS
2849,BS,Fall01,CS-103,51,CS
2849,BS,Fall01,CS-104,91,CS
2849,BS,Fall01,SS-201,79,CS
2849,BS,Fall01,MS-301,52,CS
2850,BS,Fall01,CS-101,89,CS
2850,BS,Fall01,CS-102,90,CS
2850,BS,Fall01,CS-103,74,CS
2850,BS,Fall01,CS-104,84,CS
2850,BS,Fall01,SS-201,81,CS
2850,BS,Fall01,MS-301,55,CS
2851,BS,Fall01,CS-101,98,CS
2851,BS,Fall01,CS-102,85,CS
2851,BS,Fall01,CS-103,97,CS
2851,BS,Fall01,CS-104,96,CS
2851,BS,Fall01,SS-201,83,CS
2851,BS,Fall01,MS-301,57,CS
2852,BS,Fall01,CS-101,74,CS
2852,BS,Fall01,CS-102,97,CS
2852,BS,Fall01,CS-103,69,CS
2852,BS,Fall01,CS-104,90,CS
2852,BS,Fall01,SS-201,53,CS
2852,BS,Fall01,MS-301,59,CS
2853,BS,Fall01,CS-101,51,CS
2853,BS,Fall01,CS-102,60,CS
2853,BS,Fall01,CS-103,92,CS
2853,BS,Fall01,CS-104,51,CS
2853,BS,Fall01,SS-201,55,CS
2853,BS,Fall01,MS-301,61,CS
2854,BS,Fall01,CS-101,78,CS
2854,BS,Fall01,CS-102,72,CS
2854,BS,Fall01,CS-103,65,CS
2854,BS,Fall01,CS-104,95,CS
2854,BS,Fall01,SS-201,57,CS
2854,BS,Fall01,MS-301,63,CS
2855,BS,Fall01,CS-101,55,CS
2855,BS,Fall01,CS-102,85,CS
2855,BS,Fall01,CS-103,55,CS
2855,BS,Fall01,CS-104,56,CS
2855,BS,Fall01,SS-201,59,CS
2855,BS,Fall01,MS-301,65,CS
2856,BS,Fall01,CS-101,81,CS
2856,BS,Fall01,CS-102,97,CS
2856,BS,Fall01,CS-103,78,CS
2856,BS,Fall01,CS-104,50,CS
2856,BS,Fall01,SS-201,61,CS
2856,BS,Fall01,MS-301,67,CS
2857,BS,Fall01,CS-101,58,CS
2857,BS,Fall01,CS-102,60,CS
2857,BS,Fall01,CS-103,51,CS
2857,BS,Fall01,CS-104,61,CS
2857,BS,Fall01,SS-201,80,CS
2857,BS,Fall01,MS-301,69,CS
2858,BS,Fall01,CS-101,85,CS
2858,BS,Fall01,CS-102,72,CS
2858,BS,Fall01,CS-103,74,CS
2858,BS,Fall01,CS-104,55,CS
2858,BS,Fall01,SS-201,82,CS
2858,BS,Fall01,MS-301,71,CS
2859,BS,Fall01,CS-101,62,CS
2859,BS,Fall01,CS-102,85,CS
2859,BS,Fall01,CS-103,96,CS
2859,BS,Fall01,CS-104,67,CS
2859,BS,Fall01,SS-201,84,CS
2859,BS,Fall01,MS-301,73,CS
2860,BS,Fall01,CS-101,70,CS
2860,BS,Fall01,CS-102,97,CS
2860,BS,Fall01,CS-103,69,CS
2860,BS,Fall01,CS-104,60,CS
2860,BS,Fall01,SS-201,86,CS
2860,BS,Fall01,MS-301,75,CS
2861,BS,Fall01,CS-101,97,CS
2861,BS,Fall01,CS-102,91,CS
2861,BS,Fall01,CS-103,92,CS
2861,BS,Fall01,CS-104,72,CS
2861,BS,Fall01,SS-201,88,CS
2861,BS,Fall01,MS-301,78,CS
2862,BS,Fall01,CS-101,74,CS
2862,BS,Fall01,CS-102,54,CS
2862,BS,Fall01,CS-103,65,CS
2862,BS,Fall01,CS-104,65,CS
2862,BS,Fall01,SS-201,58,CS
2862,BS,Fall01,MS-301,80,CS
2863,BS,Fall01,CS-101,50,CS
2863,BS,Fall01,CS-102,66,CS
2863,BS,Fall01,CS-103,87,CS
2863,BS,Fall01,CS-104,77,CS
2863,BS,Fall01,SS-201,60,CS
2863,BS,Fall01,MS-301,82,CS
2864,BS,Fall01,CS-101,77,CS
2864,BS,Fall01,CS-102,79,CS
2864,BS,Fall01,CS-103,60,CS
2864,BS,Fall01,CS-104,71,CS
2864,BS,Fall01,SS-201,62,CS
2864,BS,Fall01,MS-301,84,CS
2865,BS,Fall01,CS-101,54,CS
2865,BS,Fall01,CS-102,91,CS
2865,BS,Fall01,CS-103,83,CS
2865,BS,Fall01,CS-104,82,CS
2865,BS,Fall01,SS-201,64,CS
2865,BS,Fall01,MS-301,86,CS
2866,BS,Fall01,CS-101,81,CS
2866,BS,Fall01,CS-102,54,CS
2866,BS,Fall01,CS-103,73,CS
2866,BS,Fall01,CS-104,76,CS
2866,BS,Fall01,SS-201,66,CS
2866,BS,Fall01,MS-301,88,CS
2867,BS,Fall01,CS-101,57,CS
2867,BS,Fall01,CS-102,66,CS
2867,BS,Fall01,CS-103,96,CS
2867,BS,Fall01,CS-104,87,CS
2867,BS,Fall01,SS-201,68,CS
2867,BS,Fall01,MS-301,90,CS
2868,BS,Fall01,CS-101,66,CS
2868,BS,Fall01,CS-102,79,CS
2868,BS,Fall01,CS-103,69,CS
2868,BS,Fall01,CS-104,81,CS
2868,BS,Fall01,SS-201,88,CS
2868,BS,Fall01,MS-301,92,CS
2869,BS,Fall01,CS-101,93,CS
2869,BS,Fall01,CS-102,91,CS
2869,BS,Fall01,CS-103,92,CS
2869,BS,Fall01,CS-104,93,CS
2869,BS,Fall01,SS-201,90,CS
2869,BS,Fall01,MS-301,94,CS
2870,BS,Fall01,CS-101,70,CS
2870,BS,Fall01,CS-102,53,CS
2870,BS,Fall01,CS-103,64,CS
2870,BS,Fall01,CS-104,86,CS
2870,BS,Fall01,SS-201,92,CS
2870,BS,Fall01,MS-301,96,CS
2871,BS,Fall01,CS-101,96,CS
2871,BS,Fall01,CS-102,66,CS
2871,BS,Fall01,CS-103,87,CS
2871,BS,Fall01,CS-104,98,CS
2871,BS,Fall01,SS-201,94,CS
2871,BS,Fall01,MS-301,98,CS
2872,BS,Fall01,CS-101,73,CS
2872,BS,Fall01,CS-102,60,CS
2872,BS,Fall01,CS-103,60,CS
2872,BS,Fall01,CS-104,91,CS
2872,BS,Fall01,SS-201,95,CS
2872,BS,Fall01,MS-301,51,CS
2873,BS,Fall01,CS-101,50,CS
2873,BS,Fall01,CS-102,73,CS
2873,BS,Fall01,CS-103,82,CS
2873,BS,Fall01,CS-104,85,CS
2873,BS,Fall01,SS-201,65,CS
2873,BS,Fall01,MS-301,53,CS
2874,BS,Fall01,CS-101,76,CS
2874,BS,Fall01,CS-102,85,CS
2874,BS,Fall01,CS-103,55,CS
2874,BS,Fall01,CS-104,96,CS
2874,BS,Fall01,SS-201,67,CS
2874,BS,Fall01,MS-301,55,CS
2875,BS,Fall01,CS-101,53,CS
2875,BS,Fall01,CS-102,98,CS
2875,BS,Fall01,CS-103,78,CS
2875,BS,Fall01,CS-104,90,CS
2875,BS,Fall01,SS-201,69,CS
2875,BS,Fall01,MS-301,57,CS
2876,BS,Fall01,CS-101,62,CS
2876,BS,Fall01,CS-102,60,CS
2876,BS,Fall01,CS-103,51,CS
2876,BS,Fall01,CS-104,52,CS
2876,BS,Fall01,SS-201,71,CS
2876,BS,Fall01,MS-301,59,CS
2877,BS,Fall01,CS-101,89,CS
2877,BS,Fall01,CS-102,73,CS
2877,BS,Fall01,CS-103,91,CS
2877,BS,Fall01,CS-104,95,CS
2877,BS,Fall01,SS-201,73,CS
2877,BS,Fall01,MS-301,61,CS
2878,BS,Fall01,CS-101,65,CS
2878,BS,Fall01,CS-102,85,CS
2878,BS,Fall01,CS-103,64,CS
2878,BS,Fall01,CS-104,57,CS
2878,BS,Fall01,SS-201,93,CS
2878,BS,Fall01,MS-301,63,CS
2879,BS,Fall01,CS-101,92,CS
2879,BS,Fall01,CS-102,98,CS
2879,BS,Fall01,CS-103,87,CS
2879,BS,Fall01,CS-104,50,CS
2879,BS,Fall01,SS-201,95,CS
2879,BS,Fall01,MS-301,65,CS
2880,BS,Fall01,CS-101,69,CS
2880,BS,Fall01,CS-102,60,CS
2880,BS,Fall01,CS-103,60,CS
2880,BS,Fall01,CS-104,62,CS
2880,BS,Fall01,SS-201,97,CS
2880,BS,Fall01,MS-301,67,CS
2881,BS,Fall01,CS-101,96,CS
2881,BS,Fall01,CS-102,72,CS
2881,BS,Fall01,CS-103,82,CS
2881,BS,Fall01,CS-104,56,CS
2881,BS,Fall01,SS-201,99,CS
2881,BS,Fall01,MS-301,69,CS
2882,BS,Fall01,CS-101,72,CS
2882,BS,Fall01,CS-102,67,CS
2882,BS,Fall01,CS-103,55,CS
2882,BS,Fall01,CS-104,67,CS
2882,BS,Fall01,SS-201,51,CS
2882,BS,Fall01,MS-301,72,CS
2883,BS,Fall01,CS-101,99,CS
2883,BS,Fall01,CS-102,79,CS
2883,BS,Fall01,CS-103,78,CS
2883,BS,Fall01,CS-104,61,CS
2883,BS,Fall01,SS-201,53,CS
2883,BS,Fall01,MS-301,74,CS
2884,BS,Fall01,CS-101,76,CS
2884,BS,Fall01,CS-102,92,CS
2884,BS,Fall01,CS-103,50,CS
2884,BS,Fall01,CS-104,72,CS
2884,BS,Fall01,SS-201,73,CS
2884,BS,Fall01,MS-301,76,CS
2885,BS,Fall01,CS-101,85,CS
2885,BS,Fall01,CS-102,54,CS
2885,BS,Fall01,CS-103,73,CS
2885,BS,Fall01,CS-104,66,CS
2885,BS,Fall01,SS-201,75,CS
2885,BS,Fall01,MS-301,78,CS
2886,BS,Fall01,CS-101,61,CS
2886,BS,Fall01,CS-102,67,CS
2886,BS,Fall01,CS-103,96,CS
2886,BS,Fall01,CS-104,78,CS
2886,BS,Fall01,SS-201,77,CS
2886,BS,Fall01,MS-301,80,CS
2887,BS,Fall01,CS-101,88,CS
2887,BS,Fall01,CS-102,79,CS
2887,BS,Fall01,CS-103,69,CS
2887,BS,Fall01,CS-104,71,CS
2887,BS,Fall01,SS-201,78,CS
2887,BS,Fall01,MS-301,82,CS
2888,BS,Fall01,CS-101,65,CS
2888,BS,Fall01,CS-102,92,CS
2888,BS,Fall01,CS-103,59,CS
2888,BS,Fall01,CS-104,83,CS
2888,BS,Fall01,SS-201,80,CS
2888,BS,Fall01,MS-301,84,CS
2889,BS,Fall01,CS-101,91,CS
2889,BS,Fall01,CS-102,54,CS
2889,BS,Fall01,CS-103,82,CS
2889,BS,Fall01,CS-104,76,CS
2889,BS,Fall01,SS-201,50,CS
2889,BS,Fall01,MS-301,86,CS
2890,BS,Fall01,CS-101,68,CS
2890,BS,Fall01,CS-102,66,CS
2890,BS,Fall01,CS-103,55,CS
2890,BS,Fall01,CS-104,88,CS
2890,BS,Fall01,SS-201,52,CS
2890,BS,Fall01,MS-301,88,CS
2891,BS,Fall01,CS-101,95,CS
2891,BS,Fall01,CS-102,79,CS
2891,BS,Fall01,CS-103,78,CS
2891,BS,Fall01,CS-104,82,CS
2891,BS,Fall01,SS-201,54,CS
2891,BS,Fall01,MS-301,90,CS
2892,BS,Fall01,CS-101,72,CS
2892,BS,Fall01,CS-102,91,CS
2892,BS,Fall01,CS-103,50,CS
2892,BS,Fall01,CS-104,93,CS
2892,BS,Fall01,SS-201,56,CS
2892,BS,Fall01,MS-301,92,CS
2893,BS,Fall01,CS-101,80,CS
2893,BS,Fall01,CS-102,86,CS
2893,BS,Fall01,CS-103,73,CS
2893,BS,Fall01,CS-104,87,CS
2893,BS,Fall01,SS-201,58,CS
2893,BS,Fall01,MS-301,95,CS
2894,BS,Fall01,CS-101,57,CS
2894,BS,Fall01,CS-102,98,CS
2894,BS,Fall01,CS-103,96,CS
2894,BS,Fall01,CS-104,98,CS
2894,BS,Fall01,SS-201,78,CS
2894,BS,Fall01,MS-301,97,CS
2895,BS,Fall01,CS-101,84,CS
2895,BS,Fall01,CS-102,61,CS
2895,BS,Fall01,CS-103,68,CS
2895,BS,Fall01,CS-104,92,CS
2895,BS,Fall01,SS-201,80,CS
2895,BS,Fall01,MS-301,99,CS
2896,BS,Fall01,CS-101,61,CS
2896,BS,Fall01,CS-102,73,CS
2896,BS,Fall01,CS-103,91,CS
2896,BS,Fall01,CS-104,53,CS
2896,BS,Fall01,SS-201,82,CS
2896,BS,Fall01,MS-301,51,CS
2897,BS,Fall01,CS-101,87,CS
2897,BS,Fall01,CS-102,86,CS
2897,BS,Fall01,CS-103,64,CS
2897,BS,Fall01,CS-104,97,CS
2897,BS,Fall01,SS-201,84,CS
2897,BS,Fall01,MS-301,53,CS
2898,BS,Fall01,CS-101,64,CS
2898,BS,Fall01,CS-102,98,CS
2898,BS,Fall01,CS-103,87,CS
2898,BS,Fall01,CS-104,59,CS
2898,BS,Fall01,SS-201,86,CS
2898,BS,Fall01,MS-301,55,CS
2899,BS,Fall01,CS-101,91,CS
2899,BS,Fall01,CS-102,61,CS
2899,BS,Fall01,CS-103,59,CS
2899,BS,Fall01,CS-104,52,CS
2899,BS,Fall01,SS-201,88,CS
2899,BS,Fall01,MS-301,57,CS
2900,BS,Fall01,CS-101,67,TC
2900,BS,Fall01,CS-102,73,TC
2900,BS,Fall01,CS-103,50,TC
2900,BS,Fall01,CS-104,64,TC
2900,BS,Fall01,SS-201,58,TC
2900,BS,Fall01,MS-301,59,TC
2901,BS,Fall01,CS-101,94,TC
2901,BS,Fall01,CS-102,85,TC
2901,BS,Fall01,CS-103,73,TC
2901,BS,Fall01,CS-104,57,TC
2901,BS,Fall01,SS-201,60,TC
2901,BS,Fall01,MS-301,61,TC
2902,BS,Fall01,CS-101,53,TC
2902,BS,Fall01,CS-102,98,TC
2902,BS,Fall01,CS-103,96,TC
2902,BS,Fall01,CS-104,69,TC
2902,BS,Fall01,SS-201,61,TC
2902,BS,Fall01,MS-301,63,TC
2903,BS,Fall01,CS-101,80,TC
2903,BS,Fall01,CS-102,60,TC
2903,BS,Fall01,CS-103,68,TC
2903,BS,Fall01,CS-104,63,TC
2903,BS,Fall01,SS-201,63,TC
2903,BS,Fall01,MS-301,65,TC
2904,BS,Fall01,CS-101,56,TC
2904,BS,Fall01,CS-102,55,TC
2904,BS,Fall01,CS-103,91,TC
2904,BS,Fall01,CS-104,74,TC
2904,BS,Fall01,SS-201,65,TC
2904,BS,Fall01,MS-301,68,TC
2905,BS,Fall01,CS-101,83,TC
2905,BS,Fall01,CS-102,67,TC
2905,BS,Fall01,CS-103,64,TC
2905,BS,Fall01,CS-104,68,TC
2905,BS,Fall01,SS-201,85,TC
2905,BS,Fall01,MS-301,70,TC
2906,BS,Fall01,CS-101,60,TC
2906,BS,Fall01,CS-102,80,TC
2906,BS,Fall01,CS-103,86,TC
2906,BS,Fall01,CS-104,79,TC
2906,BS,Fall01,SS-201,87,TC
2906,BS,Fall01,MS-301,72,TC
2907,BS,Fall01,CS-101,87,TC
2907,BS,Fall01,CS-102,92,TC
2907,BS,Fall01,CS-103,59,TC
2907,BS,Fall01,CS-104,73,TC
2907,BS,Fall01,SS-201,89,TC
2907,BS,Fall01,MS-301,74,TC
2908,BS,Fall01,CS-101,63,TC
2908,BS,Fall01,CS-102,55,TC
2908,BS,Fall01,CS-103,82,TC
2908,BS,Fall01,CS-104,85,TC
2908,BS,Fall01,SS-201,91,TC
2908,BS,Fall01,MS-301,76,TC
2909,BS,Fall01,CS-101,90,TC
2909,BS,Fall01,CS-102,67,TC
2909,BS,Fall01,CS-103,55,TC
2909,BS,Fall01,CS-104,78,TC
2909,BS,Fall01,SS-201,93,TC
2909,BS,Fall01,MS-301,78,TC
2910,BS,Fall01,CS-101,99,TC
2910,BS,Fall01,CS-102,80,TC
2910,BS,Fall01,CS-103,77,TC
2910,BS,Fall01,CS-104,90,TC
