SID,Degree,Semester,Course,Marks,Discipline
11,BS,Fall94,CS-102,84,CS
11,BS,Fall94,CS-103,85,CS
11,BS,Fall94,CS-104,88,CS
11,BS,Fall94,SS-201,69,CS
11,BS,Fall94,MS-301,76,CS
12,BS,Fall94,CS-101,50,CS
12,BS,Fall94,CS-102,97,CS
12,BS,Fall94,CS-103,76,CS
12,BS,Fall94,CS-104,81,CS
12,BS,Fall94,SS-201,71,CS
12,BS,Fall94,MS-301,78,CS
13,BS,Fall94,CS-101,76,CS
13,BS,Fall94,CS-102,59,CS
13,BS,Fall94,CS-103,99,CS
13,BS,Fall94,CS-104,93,CS
13,BS,Fall94,SS-201,73,CS
13,BS,Fall94,MS-301,80,CS
14,BS,Fall94,CS-101,85,CS
14,BS,Fall94,CS-102,71,CS
14,BS,Fall94,CS-103,71,CS
14,BS,Fall94,CS-104,86,CS
14,BS,Fall94,SS-201,75,CS
14,BS,Fall94,MS-301,82,CS
15,BS,Fall94,CS-101,62,CS
15,BS,Fall94,CS-102,84,CS
15,BS,Fall94,CS-103,94,CS
15,BS,Fall94,CS-104,98,CS
15,BS,Fall94,SS-201,77,CS
15,BS,Fall94,MS-301,85,CS
16,BS,Fall94,CS-101,89,CS
16,BS,Fall94,CS-102,96,CS
16,BS,Fall94,CS-103,67,CS
16,BS,Fall94,CS-104,91,CS
16,BS,Fall94,SS-201,97,CS
16,BS,Fall94,MS-301,87,CS
17,BS,Fall94,CS-101,65,CS
17,BS,Fall94,CS-102,59,CS
17,BS,Fall94,CS-103,90,CS
17,BS,Fall94,CS-104,53,CS
17,BS,Fall94,SS-201,99,CS
17,BS,Fall94,MS-301,89,CS
18,BS,Fall94,CS-101,92,CS
18,BS,Fall94,CS-102,71,CS
18,BS,Fall94,CS-103,62,CS
18,BS,Fall94,CS-104,97,CS
18,BS,Fall94,SS-201,51,CS
18,BS,Fall94,MS-301,91,CS
19,BS,Fall94,CS-101,69,CS
19,BS,Fall94,CS-102,66,CS
19,BS,Fall94,CS-103,85,CS
19,BS,Fall94,CS-104,58,CS
19,BS,Fall94,SS-201,53,CS
19,BS,Fall94,MS-301,93,CS
20,BS,Fall94,CS-101,95,CS
20,BS,Fall94,CS-102,78,CS
20,BS,Fall94,CS-103,58,CS
20,BS,Fall94,CS-104,52,CS
20,BS,Fall94,SS-201,55,CS
20,BS,Fall94,MS-301,95,CS
21,BS,Fall94,CS-101,72,CS
21,BS,Fall94,CS-102,91,CS
21,BS,Fall94,CS-103,80,CS
21,BS,Fall94,CS-104,63,CS
21,BS,Fall94,SS-201,75,CS
21,BS,Fall94,MS-301,97,CS
22,BS,Fall94,CS-101,99,CS
22,BS,Fall94,CS-102,53,CS
22,BS,Fall94,CS-103,53,CS
22,BS,Fall94,CS-104,57,CS
22,BS,Fall94,SS-201,77,CS
22,BS,Fall94,MS-301,99,CS
23,BS,Fall94,CS-101,58,CS
23,BS,Fall94,CS-102,65,CS
23,BS,Fall94,CS-103,94,CS
23,BS,Fall94,CS-104,69,CS
23,BS,Fall94,SS-201,78,CS
23,BS,Fall94,MS-301,51,CS
24,BS,Fall94,CS-101,84,CS
24,BS,Fall94,CS-102,78,CS
24,BS,Fall94,CS-103,67,CS
24,BS,Fall94,CS-104,62,CS
24,BS,Fall94,SS-201,80,CS
24,BS,Fall94,MS-301,53,CS
25,BS,Fall94,CS-101,61,CS
25,BS,Fall94,CS-102,90,CS
25,BS,Fall94,CS-103,89,CS
25,BS,Fall94,CS-104,74,CS
25,BS,Fall94,SS-201,82,CS
25,BS,Fall94,MS-301,55,CS
26,BS,Fall94,CS-101,88,CS
26,BS,Fall94,CS-102,53,CS
26,BS,Fall94,CS-103,62,CS
26,BS,Fall94,CS-104,67,CS
26,BS,Fall94,SS-201,84,CS
26,BS,Fall94,MS-301,58,CS
27,BS,Fall94,CS-101,65,CS
27,BS,Fall94,CS-102,65,CS
27,BS,Fall94,CS-103,85,CS
27,BS,Fall94,CS-104,79,CS
27,BS,Fall94,SS-201,54,CS
27,BS,Fall94,MS-301,60,CS
28,BS,Fall94,CS-101,91,CS
28,BS,Fall94,CS-102,78,CS
28,BS,Fall94,CS-103,58,CS
28,BS,Fall94,CS-104,73,CS
28,BS,Fall94,SS-201,56,CS
28,BS,Fall94,MS-301,62,CS
29,BS,Fall94,CS-101,68,CS
29,BS,Fall94,CS-102,72,CS
29,BS,Fall94,CS-103,80,CS
29,BS,Fall94,CS-104,84,CS
29,BS,Fall94,SS-201,58,CS
29,BS,Fall94,MS-301,64,CS
30,BS,Fall94,CS-101,95,CS
30,BS,Fall94,CS-102,85,CS
30,BS,Fall94,CS-103,53,CS
30,BS,Fall94,CS-104,78,CS
30,BS,Fall94,SS-201,60,CS
30,BS,Fall94,MS-301,66,CS
31,BS,Fall94,CS-101,53,CS
31,BS,Fall94,CS-102,97,CS
31,BS,Fall94,CS-103,76,CS
31,BS,Fall94,CS-104,89,CS
31,BS,Fall94,SS-201,62,CS
31,BS,Fall94,MS-301,68,CS
32,BS,Fall94,CS-101,80,CS
32,BS,Fall94,CS-102,60,CS
32,BS,Fall94,CS-103,98,CS
32,BS,Fall94,CS-104,83,CS
32,BS,Fall94,SS-201,82,CS
32,BS,Fall94,MS-301,70,CS
33,BS,Fall94,CS-101,57,CS
33,BS,Fall94,CS-102,72,CS
33,BS,Fall94,CS-103,71,CS
33,BS,Fall94,CS-104,94,CS
33,BS,Fall94,SS-201,84,CS
33,BS,Fall94,MS-301,72,CS
34,BS,Fall94,CS-101,84,CS
34,BS,Fall94,CS-102,84,CS
34,BS,Fall94,CS-103,62,CS
34,BS,Fall94,CS-104,88,CS
34,BS,Fall94,SS-201,86,CS
34,BS,Fall94,MS-301,74,CS
35,BS,Fall94,CS-101,60,CS
35,BS,Fall94,CS-102,97,CS
35,BS,Fall94,CS-103,85,CS
35,BS,Fall94,CS-104,50,CS
35,BS,Fall94,SS-201,88,CS
35,BS,Fall94,MS-301,76,CS
36,BS,Fall94,CS-101,87,CS
36,BS,Fall94,CS-102,59,CS
36,BS,Fall94,CS-103,57,CS
36,BS,Fall94,CS-104,93,CS
36,BS,Fall94,SS-201,90,CS
36,BS,Fall94,MS-301,78,CS
37,BS,Fall94,CS-101,64,CS
37,BS,Fall94,CS-102,72,CS
37,BS,Fall94,CS-103,80,CS
37,BS,Fall94,CS-104,55,CS
37,BS,Fall94,SS-201,60,CS
37,BS,Fall94,MS-301,81,CS
38,BS,Fall94,CS-101,91,CS
38,BS,Fall94,CS-102,84,CS
38,BS,Fall94,CS-103,53,CS
38,BS,Fall94,CS-104,98,CS
38,BS,Fall94,SS-201,61,CS
38,BS,Fall94,MS-301,83,CS
39,BS,Fall94,CS-101,99,CS
39,BS,Fall94,CS-102,97,CS
39,BS,Fall94,CS-103,76,CS
39,BS,Fall94,CS-104,60,CS
39,BS,Fall94,SS-201,63,CS
39,BS,Fall94,MS-301,85,CS
40,BS,Fall94,CS-101,76,CS
40,BS,Fall94,CS-102,91,CS
40,BS,Fall94,CS-103,98,CS
40,BS,Fall94,CS-104,54,CS
40,BS,Fall94,SS-201,65,CS
40,BS,Fall94,MS-301,55,CS
41,BS,Fall94,CS-101,53,CS
41,BS,Fall94,CS-102,54,CS
41,BS,Fall94,CS-103,71,CS
41,BS,Fall94,CS-104,65,CS
41,BS,Fall94,SS-201,67,CS
41,BS,Fall94,MS-301,57,CS
42,BS,Fall94,CS-101,79,CS
42,BS,Fall94,CS-102,66,CS
42,BS,Fall94,CS-103,94,CS
42,BS,Fall94,CS-104,59,CS
42,BS,Fall94,SS-201,69,CS
42,BS,Fall94,MS-301,59,CS
43,BS,Fall94,CS-101,56,CS
43,BS,Fall94,CS-102,78,CS
43,BS,Fall94,CS-103,66,CS
43,BS,Fall94,CS-104,70,CS
43,BS,Fall94,SS-201,89,CS
43,BS,Fall94,MS-301,61,CS
44,BS,Fall94,CS-101,83,CS
44,BS,Fall94,CS-102,91,CS
44,BS,Fall94,CS-103,89,CS
44,BS,Fall94,CS-104,64,CS
44,BS,Fall94,SS-201,91,CS
44,BS,Fall94,MS-301,63,CS
45,BS,Fall94,CS-101,60,CS
45,BS,Fall94,CS-102,53,CS
45,BS,Fall94,CS-103,80,CS
45,BS,Fall94,CS-104,76,CS
45,BS,Fall94,SS-201,93,CS
45,BS,Fall94,MS-301,65,CS
46,BS,Fall94,CS-101,86,CS
46,BS,Fall94,CS-102,66,CS
46,BS,Fall94,CS-103,53,CS
46,BS,Fall94,CS-104,69,CS
46,BS,Fall94,SS-201,95,CS
46,BS,Fall94,MS-301,67,CS
47,BS,Fall94,CS-101,63,CS
47,BS,Fall94,CS-102,78,CS
47,BS,Fall94,CS-103,75,CS
47,BS,Fall94,CS-104,63,CS
47,BS,Fall94,SS-201,97,CS
47,BS,Fall94,MS-301,70,CS
48,BS,Fall94,CS-101,72,CS
48,BS,Fall94,CS-102,91,CS
48,BS,Fall94,CS-103,98,CS
48,BS,Fall94,CS-104,74,CS
48,BS,Fall94,SS-201,67,CS
48,BS,Fall94,MS-301,72,CS
49,BS,Fall94,CS-101,99,CS
49,BS,Fall94,CS-102,53,CS
49,BS,Fall94,CS-103,71,CS
49,BS,Fall94,CS-104,68,CS
49,BS,Fall94,SS-201,69,CS
49,BS,Fall94,MS-301,74,CS
50,BS,Fall94,CS-101,75,CS
50,BS,Fall94,CS-102,98,CS
50,BS,Fall94,CS-103,94,CS
50,BS,Fall94,CS-104,80,CS
50,BS,Fall94,SS-201,71,CS
50,BS,Fall94,MS-301,76,CS
51,BS,Fall94,CS-101,52,CS
51,BS,Fall94,CS-102,60,CS
51,BS,Fall94,CS-103,66,CS
51,BS,Fall94,CS-104,73,CS
51,BS,Fall94,SS-201,73,CS
51,BS,Fall94,MS-301,78,CS
52,BS,Fall94,CS-101,79,CS
52,BS,Fall94,CS-102,73,CS
52,BS,Fall94,CS-103,89,CS
52,BS,Fall94,CS-104,85,CS
52,BS,Fall94,SS-201,74,CS
52,BS,Fall94,MS-301,80,CS
53,BS,Fall94,CS-101,56,CS
53,BS,Fall94,CS-102,85,CS
53,BS,Fall94,CS-103,62,CS
53,BS,Fall94,CS-104,78,CS
53,BS,Fall94,SS-201,94,CS
53,BS,Fall94,MS-301,82,CS
54,BS,Fall94,CS-101,82,CS
54,BS,Fall94,CS-102,97,CS
54,BS,Fall94,CS-103,84,CS
54,BS,Fall94,CS-104,90,CS
54,BS,Fall94,SS-201,96,CS
54,BS,Fall94,MS-301,84,CS
55,BS,Fall94,CS-101,59,CS
55,BS,Fall94,CS-102,60,CS
55,BS,Fall94,CS-103,57,CS
55,BS,Fall94,CS-104,83,CS
55,BS,Fall94,SS-201,98,CS
55,BS,Fall94,MS-301,86,CS
56,BS,Fall94,CS-101,68,CS
56,BS,Fall94,CS-102,72,CS
56,BS,Fall94,CS-103,98,CS
56,BS,Fall94,CS-104,95,CS
56,BS,Fall94,SS-201,50,CS
56,BS,Fall94,MS-301,88,CS
57,BS,Fall94,CS-101,94,CS
57,BS,Fall94,CS-102,85,CS
57,BS,Fall94,CS-103,71,CS
57,BS,Fall94,CS-104,89,CS
57,BS,Fall94,SS-201,52,CS
57,BS,Fall94,MS-301,90,CS
58,BS,Fall94,CS-101,71,CS
58,BS,Fall94,CS-102,97,CS
58,BS,Fall94,CS-103,93,CS
58,BS,Fall94,CS-104,50,CS
58,BS,Fall94,SS-201,54,CS
58,BS,Fall94,MS-301,93,CS
59,BS,Fall94,CS-101,98,CS
59,BS,Fall94,CS-102,60,CS
59,BS,Fall94,CS-103,66,CS
59,BS,Fall94,CS-104,94,CS
59,BS,Fall94,SS-201,74,CS
59,BS,Fall94,MS-301,95,CS
60,BS,Fall94,CS-101,75,CS
60,BS,Fall94,CS-102,72,CS
60,BS,Fall94,CS-103,89,CS
60,BS,Fall94,CS-104,55,CS
60,BS,Fall94,SS-201,76,CS
60,BS,Fall94,MS-301,97,CS
61,BS,Fall94,CS-101,51,CS
61,BS,Fall94,CS-102,67,CS
61,BS,Fall94,CS-103,61,CS
61,BS,Fall94,CS-104,99,CS
61,BS,Fall94,SS-201,78,CS
61,BS,Fall94,MS-301,99,CS
62,BS,Fall94,CS-101,78,CS
62,BS,Fall94,CS-102,79,CS
62,BS,Fall94,CS-103,84,CS
62,BS,Fall94,CS-104,61,CS
62,BS,Fall94,SS-201,80,CS
62,BS,Fall94,MS-301,51,CS
63,BS,Fall94,CS-101,55,CS
63,BS,Fall94,CS-102,92,CS
63,BS,Fall94,CS-103,57,CS
63,BS,Fall94,CS-104,54,CS
63,BS,Fall94,SS-201,82,CS
63,BS,Fall94,MS-301,53,CS
64,BS,Fall94,CS-101,64,CS
64,BS,Fall94,CS-102,54,CS
64,BS,Fall94,CS-103,80,CS
64,BS,Fall94,CS-104,66,CS
64,BS,Fall94,SS-201,52,CS
64,BS,Fall94,MS-301,55,CS
65,BS,Fall94,CS-101,90,CS
65,BS,Fall94,CS-102,66,CS
65,BS,Fall94,CS-103,52,CS
65,BS,Fall94,CS-104,59,CS
65,BS,Fall94,SS-201,54,CS
65,BS,Fall94,MS-301,57,CS
66,BS,Fall94,CS-101,67,CS
66,BS,Fall94,CS-102,79,CS
66,BS,Fall94,CS-103,75,CS
66,BS,Fall94,CS-104,71,CS
66,BS,Fall94,SS-201,56,CS
66,BS,Fall94,MS-301,59,CS
67,BS,Fall94,CS-101,94,CS
67,BS,Fall94,CS-102,91,CS
67,BS,Fall94,CS-103,66,CS
67,BS,Fall94,CS-104,65,CS
67,BS,Fall94,SS-201,57,CS
67,BS,Fall94,MS-301,61,CS
68,BS,Fall94,CS-101,70,CS
68,BS,Fall94,CS-102,54,CS
68,BS,Fall94,CS-103,89,CS
68,BS,Fall94,CS-104,76,CS
68,BS,Fall94,SS-201,59,CS
68,BS,Fall94,MS-301,63,CS
69,BS,Fall94,CS-101,97,CS
69,BS,Fall94,CS-102,66,CS
69,BS,Fall94,CS-103,61,CS
69,BS,Fall94,CS-104,70,CS
69,BS,Fall94,SS-201,79,CS
69,BS,Fall94,MS-301,66,CS
70,BS,Fall94,CS-101,74,CS
70,BS,Fall94,CS-102,79,CS
70,BS,Fall94,CS-103,84,CS
70,BS,Fall94,CS-104,81,CS
70,BS,Fall94,SS-201,81,CS
70,BS,Fall94,MS-301,68,CS
71,BS,Fall94,CS-101,51,CS
71,BS,Fall94,CS-102,91,CS
71,BS,Fall94,CS-103,57,CS
71,BS,Fall94,CS-104,75,CS
71,BS,Fall94,SS-201,83,CS
71,BS,Fall94,MS-301,70,CS
72,BS,Fall94,CS-101,77,CS
72,BS,Fall94,CS-102,86,CS
72,BS,Fall94,CS-103,79,CS
72,BS,Fall94,CS-104,87,CS
72,BS,Fall94,SS-201,85,CS
72,BS,Fall94,MS-301,72,CS
73,BS,Fall94,CS-101,86,CS
73,BS,Fall94,CS-102,98,CS
73,BS,Fall94,CS-103,52,CS
73,BS,Fall94,CS-104,80,CS
73,BS,Fall94,SS-201,87,CS
73,BS,Fall94,MS-301,74,CS
74,BS,Fall94,CS-101,63,CS
74,BS,Fall94,CS-102,60,CS
74,BS,Fall94,CS-103,75,CS
74,BS,Fall94,CS-104,92,CS
74,BS,Fall94,SS-201,89,CS
74,BS,Fall94,MS-301,76,CS
75,BS,Fall94,CS-101,90,CS
75,BS,Fall94,CS-102,73,CS
75,BS,Fall94,CS-103,98,CS
75,BS,Fall94,CS-104,85,CS
75,BS,Fall94,SS-201,59,CS
75,BS,Fall94,MS-301,78,CS
76,BS,Fall94,CS-101,66,CS
76,BS,Fall94,CS-102,85,CS
76,BS,Fall94,CS-103,70,CS
76,BS,Fall94,CS-104,97,CS
76,BS,Fall94,SS-201,61,CS
76,BS,Fall94,MS-301,80,CS
77,BS,Fall94,CS-101,93,CS
77,BS,Fall94,CS-102,98,CS
77,BS,Fall94,CS-103,93,CS
77,BS,Fall94,CS-104,90,CS
77,BS,Fall94,SS-201,63,CS
77,BS,Fall94,MS-301,82,CS
78,BS,Fall94,CS-101,70,CS
78,BS,Fall94,CS-102,60,CS
78,BS,Fall94,CS-103,66,CS
78,BS,Fall94,CS-104,52,CS
78,BS,Fall94,SS-201,65,CS
78,BS,Fall94,MS-301,84,CS
79,BS,Fall94,CS-101,96,CS
79,BS,Fall94,CS-102,73,CS
79,BS,Fall94,CS-103,57,CS
79,BS,Fall94,CS-104,96,CS
79,BS,Fall94,SS-201,67,CS
79,BS,Fall94,MS-301,87,CS
80,BS,Fall94,CS-101,73,CS
80,BS,Fall94,CS-102,85,CS
80,BS,Fall94,CS-103,79,CS
80,BS,Fall94,CS-104,57,CS
80,BS,Fall94,SS-201,87,CS
80,BS,Fall94,MS-301,89,CS
81,BS,Fall94,CS-101,82,CS
81,BS,Fall94,CS-102,98,CS
81,BS,Fall94,CS-103,52,CS
81,BS,Fall94,CS-104,51,CS
81,BS,Fall94,SS-201,89,CS
81,BS,Fall94,MS-301,91,CS
82,BS,Fall94,CS-101,59,CS
82,BS,Fall94,CS-102,92,CS
82,BS,Fall94,CS-103,75,CS
82,BS,Fall94,CS-104,62,CS
82,BS,Fall94,SS-201,90,CS
82,BS,Fall94,MS-301,93,CS
83,BS,Fall94,CS-101,85,CS
83,BS,Fall94,CS-102,55,CS
83,BS,Fall94,CS-103,97,CS
83,BS,Fall94,CS-104,56,CS
83,BS,Fall94,SS-201,92,CS
83,BS,Fall94,MS-301,95,CS
84,BS,Fall94,CS-101,62,CS
84,BS,Fall94,CS-102,67,CS
84,BS,Fall94,CS-103,70,CS
84,BS,Fall94,CS-104,68,CS
84,BS,Fall94,SS-201,94,CS
84,BS,Fall94,MS-301,97,CS
85,BS,Fall94,CS-101,89,CS
85,BS,Fall94,CS-102,79,CS
85,BS,Fall94,CS-103,93,CS
85,BS,Fall94,CS-104,61,CS
85,BS,Fall94,SS-201,64,CS
85,BS,Fall94,MS-301,99,CS
86,BS,Fall94,CS-101,66,CS
86,BS,Fall94,CS-102,92,CS
86,BS,Fall94,CS-103,66,CS
86,BS,Fall94,CS-104,73,CS
86,BS,Fall94,SS-201,66,CS
86,BS,Fall94,MS-301,51,CS
87,BS,Fall94,CS-101,92,CS
87,BS,Fall94,CS-102,54,CS
87,BS,Fall94,CS-103,88,CS
87,BS,Fall94,CS-104,66,CS
87,BS,Fall94,SS-201,68,CS
87,BS,Fall94,MS-301,53,CS
88,BS,Fall94,CS-101,69,CS
88,BS,Fall94,CS-102,67,CS
88,BS,Fall94,CS-103,61,CS
88,BS,Fall94,CS-104,78,CS
88,BS,Fall94,SS-201,70,CS
88,BS,Fall94,MS-301,55,CS
89,BS,Fall94,CS-101,78,CS
89,BS,Fall94,CS-102,79,CS
89,BS,Fall94,CS-103,84,CS
89,BS,Fall94,CS-104,72,CS
89,BS,Fall94,SS-201,72,CS
89,BS,Fall94,MS-301,57,CS
90,BS,Fall94,CS-101,55,CS
90,BS,Fall94,CS-102,92,CS
90,BS,Fall94,CS-103,75,CS
90,BS,Fall94,CS-104,83,CS
90,BS,Fall94,SS-201,74,CS
90,BS,Fall94,MS-301,60,CS
91,BS,Fall94,CS-101,81,CS
91,BS,Fall94,CS-102,54,CS
91,BS,Fall94,CS-103,97,CS
91,BS,Fall94,CS-104,77,CS
91,BS,Fall94,SS-201,94,CS
91,BS,Fall94,MS-301,62,CS
92,BS,Fall94,CS-101,58,CS
92,BS,Fall94,CS-102,67,CS
92,BS,Fall94,CS-103,70,CS
92,BS,Fall94,CS-104,88,CS
92,BS,Fall94,SS-201,96,CS
92,BS,Fall94,MS-301,64,CS
93,BS,Fall94,CS-101,85,CS
93,BS,Fall94,CS-102,61,CS
93,BS,Fall94,CS-103,93,CS
93,BS,Fall94,CS-104,82,CS
93,BS,Fall94,SS-201,98,CS
93,BS,Fall94,MS-301,66,CS
94,BS,Fall94,CS-101,61,CS
94,BS,Fall94,CS-102,73,CS
94,BS,Fall94,CS-103,65,CS
94,BS,Fall94,CS-104,93,CS
94,BS,Fall94,SS-201,50,CS
94,BS,Fall94,MS-301,68,CS
95,BS,Fall94,CS-101,88,CS
95,BS,Fall94,CS-102,86,CS
95,BS,Fall94,CS-103,88,CS
95,BS,Fall94,CS-104,87,CS
95,BS,Fall94,SS-201,52,CS
95,BS,Fall94,MS-301,70,CS
96,BS,Fall94,CS-101,65,CS
96,BS,Fall94,CS-102,98,CS
96,BS,Fall94,CS-103,61,CS
96,BS,Fall94,CS-104,99,CS
96,BS,Fall94,SS-201,72,CS
96,BS,Fall94,MS-301,72,CS
97,BS,Fall94,CS-101,92,CS
97,BS,Fall94,CS-102,61,CS
97,BS,Fall94,CS-103,84,CS
97,BS,Fall94,CS-104,92,CS
97,BS,Fall94,SS-201,73,CS
97,BS,Fall94,MS-301,74,CS
98,BS,Fall94,CS-101,50,CS
98,BS,Fall94,CS-102,73,CS
98,BS,Fall94,CS-103,56,CS
98,BS,Fall94,CS-104,54,CS
98,BS,Fall94,SS-201,75,CS
98,BS,Fall94,MS-301,76,CS
99,BS,Fall94,CS-101,77,CS
99,BS,Fall94,CS-102,86,CS
99,BS,Fall94,CS-103,79,CS
99,BS,Fall94,CS-104,97,CS
99,BS,Fall94,SS-201,77,CS
99,BS,Fall94,MS-301,78,CS
100,BS,Fall94,CS-101,54,TC
100,BS,Fall94,CS-102,98,TC
100,BS,Fall94,CS-103,52,TC
100,BS,Fall94,CS-104,59,TC
100,BS,Fall94,SS-201,79,TC
100,BS,Fall94,MS-301,80,TC
101,BS,Fall94,CS-101,81,TC
101,BS,Fall94,CS-102,61,TC
101,BS,Fall94,CS-103,92,TC
101,BS,Fall94,CS-104,53,TC
101,BS,Fall94,SS-201,99,TC
101,BS,Fall94,MS-301,83,TC
102,BS,Fall94,CS-101,57,TC
102,BS,Fall94,CS-102,73,TC
102,BS,Fall94,CS-103,65,TC
102,BS,Fall94,CS-104,64,TC
102,BS,Fall94,SS-201,51,TC
102,BS,Fall94,MS-301,85,TC
103,BS,Fall94,CS-101,84,TC
103,BS,Fall94,CS-102,68,TC
103,BS,Fall94,CS-103,88,TC
103,BS,Fall94,CS-104,58,TC
103,BS,Fall94,SS-201,53,TC
103,BS,Fall94,MS-301,87,TC
104,BS,Fall94,CS-101,61,TC
104,BS,Fall94,CS-102,80,TC
104,BS,Fall94,CS-103,61,TC
104,BS,Fall94,CS-104,69,TC
104,BS,Fall94,SS-201,55,TC
104,BS,Fall94,MS-301,89,TC
105,BS,Fall94,CS-101,87,TC
105,BS,Fall94,CS-102,92,TC
105,BS,Fall94,CS-103,83,TC
105,BS,Fall94,CS-104,63,TC
105,BS,Fall94,SS-201,57,TC
105,BS,Fall94,MS-301,91,TC
106,BS,Fall94,CS-101,96,TC
106,BS,Fall94,CS-102,55,TC
106,BS,Fall94,CS-103,56,TC
106,BS,Fall94,CS-104,75,TC
106,BS,Fall94,SS-201,59,TC
106,BS,Fall94,MS-301,93,TC
107,BS,Fall94,CS-101,73,TC
107,BS,Fall94,CS-102,67,TC
107,BS,Fall94,CS-103,79,TC
107,BS,Fall94,CS-104,68,TC
107,BS,Fall94,SS-201,79,TC
107,BS,Fall94,MS-301,95,TC
108,BS,Fall94,CS-101,50,TC
108,BS,Fall94,CS-102,80,TC
108,BS,Fall94,CS-103,52,TC
108,BS,Fall94,CS-104,80,TC
108,BS,Fall94,SS-201,81,TC
108,BS,Fall94,MS-301,97,TC
109,BS,Fall94,CS-101,76,TC
109,BS,Fall94,CS-102,92,TC
109,BS,Fall94,CS-103,74,TC
109,BS,Fall94,CS-104,73,TC
109,BS,Fall94,SS-201,83,TC
109,BS,Fall94,MS-301,99,TC
110,BS,Fall94,CS-101,53,TC
110,BS,Fall94,CS-102,55,TC
110,BS,Fall94,CS-103,97,TC
110,BS,Fall94,CS-104,85,TC
110,BS,Fall94,SS-201,85,TC
110,BS,Fall94,MS-301,51,TC
111,BS,Fall94,CS-101,80,TC
111,BS,Fall94,CS-102,67,TC
111,BS,Fall94,CS-103,70,TC
111,BS,Fall94,CS-104,79,TC
111,BS,Fall94,SS-201,86,TC
111,BS,Fall94,MS-301,54,TC
112,BS,Fall94,CS-101,57,TC
112,BS,Fall94,CS-102,80,TC
112,BS,Fall94,CS-103,60,TC
112,BS,Fall94,CS-104,90,TC
112,BS,Fall94,SS-201,56,TC
112,BS,Fall94,MS-301,56,TC
113,BS,Fall94,CS-101,83,TC
113,BS,Fall94,CS-102,92,TC
113,BS,Fall94,CS-103,83,TC
113,BS,Fall94,CS-104,84,TC
113,BS,Fall94,SS-201,58,TC
113,BS,Fall94,MS-301,58,TC
114,BS,Fall94,CS-101,92,TC
114,BS,Fall94,CS-102,87,TC
114,BS,Fall94,CS-103,56,TC
114,BS,Fall94,CS-104,95,TC
114,BS,Fall94,SS-201,60,TC
114,BS,Fall94,MS-301,60,TC
115,BS,Fall94,CS-101,69,TC
115,BS,Fall94,CS-102,99,TC
115,BS,Fall94,CS-103,79,TC
115,BS,Fall94,CS-104,89,TC
115,BS,Fall94,SS-201,62,TC
115,BS,Fall94,MS-301,62,TC
116,BS,Fall94,CS-101,95,TC
