Reg#,Courses,Score,Program,Sem,Year
1222,CS-103,67,CS,Fall,1998
1222,CS-104,75,CS,Fall,1998
1222,SS-201,95,CS,Fall,1998
1222,MS-301,70,CS,Fall,1998
1223,CS-101,59,CS,Fall,1998
1223,CS-102,55,CS,Fall,1998
1223,CS-103,90,CS,Fall,1998
1223,CS-104,87,CS,Fall,1998
1223,SS-201,97,CS,Fall,1998
1223,MS-301,72,CS,Fall,1998
1224,CS-101,68,CS,Fall,1998
1224,CS-102,67,CS,Fall,1998
1224,CS-103,63,CS,Fall,1998
1224,CS-104,81,CS,Fall,1998
1224,SS-201,99,CS,Fall,1998
1224,MS-301,74,CS,Fall,1998
1225,CS-101,95,CS,Fall,1998
1225,CS-102,80,CS,Fall,1998
1225,CS-103,86,CS,Fall,1998
1225,CS-104,92,CS,Fall,1998
1225,SS-201,51,CS,Fall,1998
1225,MS-301,76,CS,Fall,1998
1226,CS-101,72,CS,Fall,1998
1226,CS-102,92,CS,Fall,1998
1226,CS-103,58,CS,Fall,1998
1226,CS-104,86,CS,Fall,1998
1226,SS-201,71,CS,Fall,1998
1226,MS-301,78,CS,Fall,1998
1227,CS-101,98,CS,Fall,1998
1227,CS-102,54,CS,Fall,1998
1227,CS-103,81,CS,Fall,1998
1227,CS-104,97,CS,Fall,1998
1227,SS-201,73,CS,Fall,1998
1227,MS-301,80,CS,Fall,1998
1228,CS-101,75,CS,Fall,1998
1228,CS-102,67,CS,Fall,1998
1228,CS-103,54,CS,Fall,1998
1228,CS-104,91,CS,Fall,1998
1228,SS-201,75,CS,Fall,1998
1228,MS-301,82,CS,Fall,1998
1229,CS-101,52,CS,Fall,1998
1229,CS-102,79,CS,Fall,1998
1229,CS-103,76,CS,Fall,1998
1229,CS-104,52,CS,Fall,1998
1229,SS-201,77,CS,Fall,1998
1229,MS-301,84,CS,Fall,1998
1230,CS-101,79,CS,Fall,1998
1230,CS-102,74,CS,Fall,1998
1230,CS-103,99,CS,Fall,1998
1230,CS-104,96,CS,Fall,1998
1230,SS-201,79,CS,Fall,1998
1230,MS-301,87,CS,Fall,1998
1231,CS-101,55,CS,Fall,1998
1231,CS-102,86,CS,Fall,1998
1231,CS-103,72,CS,Fall,1998
1231,CS-104,58,CS,Fall,1998
1231,SS-201,99,CS,Fall,1998
1231,MS-301,89,CS,Fall,1998
1232,CS-101,82,CS,Fall,1998
1232,CS-102,99,CS,Fall,1998
1232,CS-103,63,CS,Fall,1998
1232,CS-104,51,CS,Fall,1998
1232,SS-201,51,CS,Fall,1998
1232,MS-301,91,CS,Fall,1998
1233,CS-101,91,CS,Fall,1998
1233,CS-102,61,CS,Fall,1998
1233,CS-103,85,CS,Fall,1998
1233,CS-104,63,CS,Fall,1998
1233,SS-201,52,CS,Fall,1998
1233,MS-301,93,CS,Fall,1998
1234,CS-101,67,CS,Fall,1998
1234,CS-102,74,CS,Fall,1998
1234,CS-103,58,CS,Fall,1998
1234,CS-104,56,CS,Fall,1998
1234,SS-201,54,CS,Fall,1998
1234,MS-301,95,CS,Fall,1998
1235,CS-101,94,CS,Fall,1998
1235,CS-102,86,CS,Fall,1998
1235,CS-103,81,CS,Fall,1998
1235,CS-104,68,CS,Fall,1998
1235,SS-201,56,CS,Fall,1998
1235,MS-301,97,CS,Fall,1998
1236,CS-101,71,CS,Fall,1998
1236,CS-102,99,CS,Fall,1998
1236,CS-103,53,CS,Fall,1998
1236,CS-104,62,CS,Fall,1998
1236,SS-201,58,CS,Fall,1998
1236,MS-301,99,CS,Fall,1998
1237,CS-101,98,CS,Fall,1998
1237,CS-102,61,CS,Fall,1998
1237,CS-103,76,CS,Fall,1998
1237,CS-104,73,CS,Fall,1998
1237,SS-201,78,CS,Fall,1998
1237,MS-301,51,CS,Fall,1998
1238,CS-101,74,CS,Fall,1998
1238,CS-102,73,CS,Fall,1998
1238,CS-103,99,CS,Fall,1998
1238,CS-104,67,CS,Fall,1998
1238,SS-201,80,CS,Fall,1998
1238,MS-301,53,CS,Fall,1998
1239,CS-101,51,CS,Fall,1998
1239,CS-102,86,CS,Fall,1998
1239,CS-103,72,CS,Fall,1998
1239,CS-104,78,CS,Fall,1998
1239,SS-201,82,CS,Fall,1998
1239,MS-301,55,CS,Fall,1998
1240,CS-101,78,CS,Fall,1998
1240,CS-102,80,CS,Fall,1998
1240,CS-103,94,CS,Fall,1998
1240,CS-104,72,CS,Fall,1998
1240,SS-201,84,CS,Fall,1998
1240,MS-301,57,CS,Fall,1998
1241,CS-101,87,CS,Fall,1998
1241,CS-102,93,CS,Fall,1998
1241,CS-103,67,CS,Fall,1998
1241,CS-104,84,CS,Fall,1998
1241,SS-201,86,CS,Fall,1998
1241,MS-301,60,CS,Fall,1998
1242,CS-101,63,CS,Fall,1998
1242,CS-102,55,CS,Fall,1998
1242,CS-103,90,CS,Fall,1998
1242,CS-104,77,CS,Fall,1998
1242,SS-201,56,CS,Fall,1998
1242,MS-301,62,CS,Fall,1998
1243,CS-101,90,CS,Fall,1998
1243,CS-102,68,CS,Fall,1998
1243,CS-103,81,CS,Fall,1998
1243,CS-104,89,CS,Fall,1998
1243,SS-201,58,CS,Fall,1998
1243,MS-301,64,CS,Fall,1998
1244,CS-101,67,CS,Fall,1998
1244,CS-102,80,CS,Fall,1998
1244,CS-103,53,CS,Fall,1998
1244,CS-104,82,CS,Fall,1998
1244,SS-201,60,CS,Fall,1998
1244,MS-301,66,CS,Fall,1998
1245,CS-101,94,CS,Fall,1998
1245,CS-102,93,CS,Fall,1998
1245,CS-103,76,CS,Fall,1998
1245,CS-104,94,CS,Fall,1998
1245,SS-201,62,CS,Fall,1998
1245,MS-301,68,CS,Fall,1998
1246,CS-101,70,CS,Fall,1998
1246,CS-102,55,CS,Fall,1998
1246,CS-103,99,CS,Fall,1998
1246,CS-104,88,CS,Fall,1998
1246,SS-201,64,CS,Fall,1998
1246,MS-301,70,CS,Fall,1998
1247,CS-101,97,CS,Fall,1998
1247,CS-102,67,CS,Fall,1998
1247,CS-103,71,CS,Fall,1998
1247,CS-104,99,CS,Fall,1998
1247,SS-201,84,CS,Fall,1998
1247,MS-301,72,CS,Fall,1998
1248,CS-101,74,CS,Fall,1998
1248,CS-102,80,CS,Fall,1998
1248,CS-103,94,CS,Fall,1998
1248,CS-104,93,CS,Fall,1998
1248,SS-201,85,CS,Fall,1998
1248,MS-301,74,CS,Fall,1998
1249,CS-101,82,CS,Fall,1998
1249,CS-102,92,CS,Fall,1998
1249,CS-103,67,CS,Fall,1998
1249,CS-104,54,CS,Fall,1998
1249,SS-201,87,CS,Fall,1998
1249,MS-301,76,CS,Fall,1998
1250,CS-101,59,CS,Fall,1998
1250,CS-102,55,CS,Fall,1998
1250,CS-103,90,CS,Fall,1998
1250,CS-104,98,CS,Fall,1998
1250,SS-201,89,CS,Fall,1998
1250,MS-301,78,CS,Fall,1998
1251,CS-101,86,CS,Fall,1998
1251,CS-102,99,CS,Fall,1998
1251,CS-103,62,CS,Fall,1998
1251,CS-104,59,CS,Fall,1998
1251,SS-201,91,CS,Fall,1998
1251,MS-301,80,CS,Fall,1998
1252,CS-101,63,CS,Fall,1998
1252,CS-102,62,CS,Fall,1998
1252,CS-103,85,CS,Fall,1998
1252,CS-104,53,CS,Fall,1998
1252,SS-201,93,CS,Fall,1998
1252,MS-301,83,CS,Fall,1998
1253,CS-101,89,CS,Fall,1998
1253,CS-102,74,CS,Fall,1998
1253,CS-103,58,CS,Fall,1998
1253,CS-104,65,CS,Fall,1998
1253,SS-201,63,CS,Fall,1998
1253,MS-301,85,CS,Fall,1998
1254,CS-101,66,CS,Fall,1998
1254,CS-102,87,CS,Fall,1998
1254,CS-103,99,CS,Fall,1998
1254,CS-104,58,CS,Fall,1998
1254,SS-201,65,CS,Fall,1998
1254,MS-301,87,CS,Fall,1998
1255,CS-101,93,CS,Fall,1998
1255,CS-102,99,CS,Fall,1998
1255,CS-103,71,CS,Fall,1998
1255,CS-104,70,CS,Fall,1998
1255,SS-201,67,CS,Fall,1998
1255,MS-301,89,CS,Fall,1998
1256,CS-101,70,CS,Fall,1998
1256,CS-102,62,CS,Fall,1998
1256,CS-103,94,CS,Fall,1998
1256,CS-104,63,CS,Fall,1998
1256,SS-201,69,CS,Fall,1998
1256,MS-301,91,CS,Fall,1998
1257,CS-101,96,CS,Fall,1998
1257,CS-102,74,CS,Fall,1998
1257,CS-103,67,CS,Fall,1998
1257,CS-104,75,CS,Fall,1998
1257,SS-201,71,CS,Fall,1998
1257,MS-301,93,CS,Fall,1998
1258,CS-101,55,CS,Fall,1998
1258,CS-102,86,CS,Fall,1998
1258,CS-103,89,CS,Fall,1998
1258,CS-104,69,CS,Fall,1998
1258,SS-201,91,CS,Fall,1998
1258,MS-301,95,CS,Fall,1998
1259,CS-101,82,CS,Fall,1998
1259,CS-102,99,CS,Fall,1998
1259,CS-103,62,CS,Fall,1998
1259,CS-104,80,CS,Fall,1998
1259,SS-201,93,CS,Fall,1998
1259,MS-301,97,CS,Fall,1998
1260,CS-101,58,CS,Fall,1998
1260,CS-102,61,CS,Fall,1998
1260,CS-103,85,CS,Fall,1998
1260,CS-104,74,CS,Fall,1998
1260,SS-201,95,CS,Fall,1998
1260,MS-301,99,CS,Fall,1998
1261,CS-101,85,CS,Fall,1998
1261,CS-102,56,CS,Fall,1998
1261,CS-103,58,CS,Fall,1998
1261,CS-104,85,CS,Fall,1998
1261,SS-201,97,CS,Fall,1998
1261,MS-301,51,CS,Fall,1998
1262,CS-101,62,CS,Fall,1998
1262,CS-102,68,CS,Fall,1998
1262,CS-103,80,CS,Fall,1998
1262,CS-104,79,CS,Fall,1998
1262,SS-201,99,CS,Fall,1998
1262,MS-301,54,CS,Fall,1998
1263,CS-101,89,CS,Fall,1998
1263,CS-102,81,CS,Fall,1998
1263,CS-103,53,CS,Fall,1998
1263,CS-104,91,CS,Fall,1998
1263,SS-201,68,CS,Fall,1998
1263,MS-301,56,CS,Fall,1998
1264,CS-101,65,CS,Fall,1998
1264,CS-102,93,CS,Fall,1998
1264,CS-103,76,CS,Fall,1998
1264,CS-104,84,CS,Fall,1998
1264,SS-201,70,CS,Fall,1998
1264,MS-301,58,CS,Fall,1998
1265,CS-101,92,CS,Fall,1998
1265,CS-102,56,CS,Fall,1998
1265,CS-103,67,CS,Fall,1998
1265,CS-104,96,CS,Fall,1998
1265,SS-201,72,CS,Fall,1998
1265,MS-301,60,CS,Fall,1998
1266,CS-101,51,CS,Fall,1998
1266,CS-102,68,CS,Fall,1998
1266,CS-103,89,CS,Fall,1998
1266,CS-104,89,CS,Fall,1998
1266,SS-201,74,CS,Fall,1998
1266,MS-301,62,CS,Fall,1998
1267,CS-101,78,CS,Fall,1998
1267,CS-102,81,CS,Fall,1998
1267,CS-103,62,CS,Fall,1998
1267,CS-104,51,CS,Fall,1998
1267,SS-201,76,CS,Fall,1998
1267,MS-301,64,CS,Fall,1998
1268,CS-101,54,CS,Fall,1998
1268,CS-102,93,CS,Fall,1998
1268,CS-103,85,CS,Fall,1998
1268,CS-104,94,CS,Fall,1998
1268,SS-201,78,CS,Fall,1998
1268,MS-301,66,CS,Fall,1998
1269,CS-101,81,CS,Fall,1998
1269,CS-102,55,CS,Fall,1998
1269,CS-103,57,CS,Fall,1998
1269,CS-104,56,CS,Fall,1998
1269,SS-201,98,CS,Fall,1998
1269,MS-301,68,CS,Fall,1998
1270,CS-101,58,CS,Fall,1998
1270,CS-102,68,CS,Fall,1998
1270,CS-103,80,CS,Fall,1998
1270,CS-104,50,CS,Fall,1998
1270,SS-201,50,CS,Fall,1998
1270,MS-301,70,CS,Fall,1998
1271,CS-101,85,CS,Fall,1998
1271,CS-102,80,CS,Fall,1998
1271,CS-103,53,CS,Fall,1998
1271,CS-104,61,CS,Fall,1998
1271,SS-201,52,CS,Fall,1998
1271,MS-301,72,CS,Fall,1998
1272,CS-101,61,CS,Fall,1998
1272,CS-102,75,CS,Fall,1998
1272,CS-103,76,CS,Fall,1998
1272,CS-104,55,CS,Fall,1998
1272,SS-201,54,CS,Fall,1998
1272,MS-301,74,CS,Fall,1998
1273,CS-101,88,CS,Fall,1998
1273,CS-102,87,CS,Fall,1998
1273,CS-103,98,CS,Fall,1998
1273,CS-104,66,CS,Fall,1998
1273,SS-201,56,CS,Fall,1998
1273,MS-301,77,CS,Fall,1998
1274,CS-101,97,CS,Fall,1998
1274,CS-102,50,CS,Fall,1998
1274,CS-103,71,CS,Fall,1998
1274,CS-104,60,CS,Fall,1998
1274,SS-201,76,CS,Fall,1998
1274,MS-301,79,CS,Fall,1998
1275,CS-101,73,TC,Fall,1998
1275,CS-102,62,TC,Fall,1998
1275,CS-103,94,TC,Fall,1998
1275,CS-104,72,TC,Fall,1998
1275,SS-201,78,TC,Fall,1998
1275,MS-301,81,TC,Fall,1998
1276,CS-101,50,TC,Fall,1998
1276,CS-102,75,TC,Fall,1998
1276,CS-103,84,TC,Fall,1998
1276,CS-104,65,TC,Fall,1998
1276,SS-201,80,TC,Fall,1998
1276,MS-301,83,TC,Fall,1998
1277,CS-101,77,TC,Fall,1998
1277,CS-102,87,TC,Fall,1998
1277,CS-103,57,TC,Fall,1998
1277,CS-104,77,TC,Fall,1998
1277,SS-201,82,TC,Fall,1998
1277,MS-301,85,TC,Fall,1998
1278,CS-101,54,TC,Fall,1998
1278,CS-102,99,TC,Fall,1998
1278,CS-103,80,TC,Fall,1998
1278,CS-104,70,TC,Fall,1998
1278,SS-201,83,TC,Fall,1998
1278,MS-301,87,TC,Fall,1998
1279,CS-101,80,TC,Fall,1998
1279,CS-102,62,TC,Fall,1998
1279,CS-103,53,TC,Fall,1998
1279,CS-104,82,TC,Fall,1998
1279,SS-201,53,TC,Fall,1998
1279,MS-301,89,TC,Fall,1998
1280,CS-101,57,TC,Fall,1998
1280,CS-102,74,TC,Fall,1998
1280,CS-103,75,TC,Fall,1998
1280,CS-104,76,TC,Fall,1998
1280,SS-201,55,TC,Fall,1998
1280,MS-301,91,TC,Fall,1998
1281,CS-101,84,TC,Fall,1998
1281,CS-102,87,TC,Fall,1998
1281,CS-103,98,TC,Fall,1998
1281,CS-104,87,TC,Fall,1998
1281,SS-201,57,TC,Fall,1998
1281,MS-301,93,TC,Fall,1998
1282,CS-101,61,TC,Fall,1998
1282,CS-102,81,TC,Fall,1998
1282,CS-103,71,TC,Fall,1998
1282,CS-104,81,TC,Fall,1998
1282,SS-201,59,TC,Fall,1998
1282,MS-301,95,TC,Fall,1998
1283,CS-101,69,TC,Fall,1998
1283,CS-102,94,TC,Fall,1998
1283,CS-103,94,TC,Fall,1998
1283,CS-104,92,TC,Fall,1998
1283,SS-201,61,TC,Fall,1998
1283,MS-301,97,TC,Fall,1998
1284,CS-101,96,TC,Fall,1998
1284,CS-102,56,TC,Fall,1998
1284,CS-103,66,TC,Fall,1998
1284,CS-104,86,TC,Fall,1998
1284,SS-201,63,TC,Fall,1998
1284,MS-301,50,TC,Fall,1998
1285,CS-101,73,TC,Fall,1998
1285,CS-102,69,TC,Fall,1998
1285,CS-103,89,TC,Fall,1998
1285,CS-104,98,TC,Fall,1998
1285,SS-201,83,TC,Fall,1998
1285,MS-301,52,TC,Fall,1998
1286,CS-101,99,TC,Fall,1998
1286,CS-102,81,TC,Fall,1998
1286,CS-103,62,TC,Fall,1998
1286,CS-104,91,TC,Fall,1998
1286,SS-201,85,TC,Fall,1998
1286,MS-301,54,TC,Fall,1998
1287,CS-101,76,TC,Fall,1998
1287,CS-102,94,TC,Fall,1998
1287,CS-103,84,TC,Fall,1998
1287,CS-104,53,TC,Fall,1998
1287,SS-201,87,TC,Fall,1998
1287,MS-301,56,TC,Fall,1998
1288,CS-101,53,TC,Fall,1998
1288,CS-102,56,TC,Fall,1998
1288,CS-103,75,TC,Fall,1998
1288,CS-104,96,TC,Fall,1998
1288,SS-201,89,TC,Fall,1998
1288,MS-301,58,TC,Fall,1998
1289,CS-101,80,TC,Fall,1998
1289,CS-102,68,TC,Fall,1998
1289,CS-103,98,TC,Fall,1998
1289,CS-104,58,TC,Fall,1998
1289,SS-201,91,TC,Fall,1998
1289,MS-301,60,TC,Fall,1998
1290,CS-101,56,TC,Fall,1998
1290,CS-102,81,TC,Fall,1998
1290,CS-103,71,TC,Fall,1998
1290,CS-104,51,TC,Fall,1998
1290,SS-201,61,TC,Fall,1998
1290,MS-301,62,TC,Fall,1998
1291,CS-101,65,TC,Fall,1998
1291,CS-102,93,TC,Fall,1998
1291,CS-103,93,TC,Fall,1998
1291,CS-104,63,TC,Fall,1998
1291,SS-201,63,TC,Fall,1998
1291,MS-301,64,TC,Fall,1998
1292,CS-101,92,TC,Fall,1998
1292,CS-102,56,TC,Fall,1998
1292,CS-103,66,TC,Fall,1998
1292,CS-104,57,TC,Fall,1998
1292,SS-201,65,TC,Fall,1998
1292,MS-301,66,TC,Fall,1998
1293,CS-101,69,TC,Fall,1998
1293,CS-102,50,TC,Fall,1998
1293,CS-103,89,TC,Fall,1998
1293,CS-104,68,TC,Fall,1998
1293,SS-201,66,TC,Fall,1998
1293,MS-301,68,TC,Fall,1998
1294,CS-101,95,TC,Fall,1998
1294,CS-102,63,TC,Fall,1998
1294,CS-103,62,TC,Fall,1998
1294,CS-104,62,TC,Fall,1998
1294,SS-201,68,TC,Fall,1998
1294,MS-301,71,TC,Fall,1998
1295,CS-101,72,TC,Fall,1998
1295,CS-102,75,TC,Fall,1998
1295,CS-103,84,TC,Fall,1998
1295,CS-104,73,TC,Fall,1998
1295,SS-201,88,TC,Fall,1998
1295,MS-301,73,TC,Fall,1998
1296,CS-101,99,TC,Fall,1998
1296,CS-102,88,TC,Fall,1998
1296,CS-103,57,TC,Fall,1998
1296,CS-104,67,TC,Fall,1998
1296,SS-201,90,TC,Fall,1998
1296,MS-301,75,TC,Fall,1998
1297,CS-101,75,TC,Fall,1998
1297,CS-102,50,TC,Fall,1998
1297,CS-103,80,TC,Fall,1998
1297,CS-104,79,TC,Fall,1998
1297,SS-201,92,TC,Fall,1998
1297,MS-301,77,TC,Fall,1998
1298,CS-101,52,TC,Fall,1998
1298,CS-102,62,TC,Fall,1998
1298,CS-103,52,TC,Fall,1998
1298,CS-104,72,TC,Fall,1998
1298,SS-201,94,TC,Fall,1998
1298,MS-301,79,TC,Fall,1998
1299,CS-101,61,TC,Fall,1998
1299,CS-102,75,TC,Fall,1998
1299,CS-103,93,TC,Fall,1998
1299,CS-104,84,TC,Fall,1998
1299,SS-201,96,TC,Fall,1998
1299,MS-301,81,TC,Fall,1998
1300,CS-101,88,TC,Fall,1998
1300,CS-102,87,TC,Fall,1998
1300,CS-103,66,TC,Fall,1998
1300,CS-104,77,TC,Fall,1998
1300,SS-201,98,TC,Fall,1998
1300,MS-301,83,TC,Fall,1998
1301,CS-101,64,TC,Fall,1998
1301,CS-102,50,TC,Fall,1998
1301,CS-103,89,TC,Fall,1998
1301,CS-104,89,TC,Fall,1998
1301,SS-201,68,TC,Fall,1998
1301,MS-301,85,TC,Fall,1998
1302,CS-101,91,TC,Fall,1998
1302,CS-102,62,TC,Fall,1998
1302,CS-103,61,TC,Fall,1998
1302,CS-104,83,TC,Fall,1998
1302,SS-201,70,TC,Fall,1998
1302,MS-301,87,TC,Fall,1998
1303,CS-101,68,TC,Fall,1998
1303,CS-102,57,TC,Fall,1998
1303,CS-103,84,TC,Fall,1998
1303,CS-104,94,TC,Fall,1998
1303,SS-201,72,TC,Fall,1998
1303,MS-301,89,TC,Fall,1998
1304,CS-101,95,TC,Fall,1998
1304,CS-102,69,TC,Fall,1998
1304,CS-103,57,TC,Fall,1998
1304,CS-104,88,TC,Fall,1998
1304,SS-201,74,TC,Fall,1998
1304,MS-301,91,TC,Fall,1998
1305,CS-101,71,TC,Fall,1998
1305,CS-102,82,TC,Fall,1998
1305,CS-103,80,TC,Fall,1998
1305,CS-104,99,TC,Fall,1998
1305,SS-201,76,TC,Fall,1998
1305,MS-301,94,TC,Fall,1998
1306,CS-101,98,TC,Fall,1998
1306,CS-102,94,TC,Fall,1998
1306,CS-103,52,TC,Fall,1998
1306,CS-104,93,TC,Fall,1998
1306,SS-201,96,TC,Fall,1998
1306,MS-301,96,TC,Fall,1998
1307,CS-101,75,TC,Fall,1998
1307,CS-102,57,TC,Fall,1998
1307,CS-103,75,TC,Fall,1998
1307,CS-104,55,TC,Fall,1998
1307,SS-201,97,TC,Fall,1998
1307,MS-301,98,TC,Fall,1998
1308,CS-101,84,TC,Fall,1998
1308,CS-102,69,TC,Fall,1998
1308,CS-103,98,TC,Fall,1998
1308,CS-104,98,TC,Fall,1998
1308,SS-201,99,TC,Fall,1998
1308,MS-301,50,TC,Fall,1998
1309,CS-101,60,TC,Fall,1998
1309,CS-102,81,TC,Fall,1998
1309,CS-103,70,TC,Fall,1998
1309,CS-104,60,TC,Fall,1998
1309,SS-201,51,TC,Fall,1998
1309,MS-301,52,TC,Fall,1998
1310,CS-101,87,TC,Fall,1998
1310,CS-102,94,TC,Fall,1998
1310,CS-103,61,TC,Fall,1998
1310,CS-104,53,TC,Fall,1998
1310,SS-201,53,TC,Fall,1998
1310,MS-301,54,TC,Fall,1998
1311,CS-101,64,TC,Fall,1998
1311,CS-102,56,TC,Fall,1998
1311,CS-103,84,TC,Fall,1998
1311,CS-104,65,TC,Fall,1998
1311,SS-201,73,TC,Fall,1998
1311,MS-301,56,TC,Fall,1998
1312,CS-101,90,TC,Fall,1998
1312,CS-102,69,TC,Fall,1998
1312,CS-103,57,TC,Fall,1998
1312,CS-104,58,TC,Fall,1998
1312,SS-201,75,TC,Fall,1998
1312,MS-301,58,TC,Fall,1998
1313,CS-101,67,TC,Fall,1998
1313,CS-102,81,TC,Fall,1998
1313,CS-103,79,TC,Fall,1998
1313,CS-104,70,TC,Fall,1998
1313,SS-201,77,TC,Fall,1998
1313,MS-301,60,TC,Fall,1998
1314,CS-101,94,TC,Fall,1998
1314,CS-102,76,TC,Fall,1998
1314,CS-103,52,TC,Fall,1998
1314,CS-104,64,TC,Fall,1998
1314,SS-201,79,TC,Fall,1998
1314,MS-301,62,TC,Fall,1998
1315,CS-101,71,TC,Fall,1998
1315,CS-102,88,TC,Fall,1998
1315,CS-103,75,TC,Fall,1998
1315,CS-104,75,TC,Fall,1998
1315,SS-201,81,TC,Fall,1998
1315,MS-301,64,TC,Fall,1998
1316,CS-101,79,TC,Fall,1998
