Reg#,Courses,Score,Program,Sem,Year
621,CS-103,88,CS,Fall,1996
621,CS-104,64,CS,Fall,1996
621,SS-201,50,CS,Fall,1996
621,MS-301,57,CS,Fall,1996
622,CS-101,91,CS,Fall,1996
622,CS-102,98,CS,Fall,1996
622,CS-103,60,CS,Fall,1996
622,CS-104,75,CS,Fall,1996
622,SS-201,52,CS,Fall,1996
622,MS-301,59,CS,Fall,1996
623,CS-101,50,CS,Fall,1996
623,CS-102,60,CS,Fall,1996
623,CS-103,83,CS,Fall,1996
623,CS-104,69,CS,Fall,1996
623,SS-201,54,CS,Fall,1996
623,MS-301,62,CS,Fall,1996
624,CS-101,76,CS,Fall,1996
624,CS-102,73,CS,Fall,1996
624,CS-103,56,CS,Fall,1996
624,CS-104,80,CS,Fall,1996
624,SS-201,74,CS,Fall,1996
624,MS-301,64,CS,Fall,1996
625,CS-101,53,CS,Fall,1996
625,CS-102,85,CS,Fall,1996
625,CS-103,78,CS,Fall,1996
625,CS-104,74,CS,Fall,1996
625,SS-201,76,CS,Fall,1996
625,MS-301,66,CS,Fall,1996
626,CS-101,80,CS,Fall,1996
626,CS-102,97,CS,Fall,1996
626,CS-103,51,CS,Fall,1996
626,CS-104,86,CS,Fall,1996
626,SS-201,78,CS,Fall,1996
626,MS-301,68,CS,Fall,1996
627,CS-101,56,CS,Fall,1996
627,CS-102,60,CS,Fall,1996
627,CS-103,92,CS,Fall,1996
627,CS-104,79,CS,Fall,1996
627,SS-201,80,CS,Fall,1996
627,MS-301,70,CS,Fall,1996
628,CS-101,83,CS,Fall,1996
628,CS-102,72,CS,Fall,1996
628,CS-103,65,CS,Fall,1996
628,CS-104,91,CS,Fall,1996
628,SS-201,81,CS,Fall,1996
628,MS-301,72,CS,Fall,1996
629,CS-101,60,CS,Fall,1996
629,CS-102,67,CS,Fall,1996
629,CS-103,87,CS,Fall,1996
629,CS-104,84,CS,Fall,1996
629,SS-201,51,CS,Fall,1996
629,MS-301,74,CS,Fall,1996
630,CS-101,87,CS,Fall,1996
630,CS-102,79,CS,Fall,1996
630,CS-103,60,CS,Fall,1996
630,CS-104,96,CS,Fall,1996
630,SS-201,53,CS,Fall,1996
630,MS-301,76,CS,Fall,1996
631,CS-101,63,CS,Fall,1996
631,CS-102,92,CS,Fall,1996
631,CS-103,83,CS,Fall,1996
631,CS-104,89,CS,Fall,1996
631,SS-201,55,CS,Fall,1996
631,MS-301,78,CS,Fall,1996
632,CS-101,72,CS,Fall,1996
632,CS-102,54,CS,Fall,1996
632,CS-103,56,CS,Fall,1996
632,CS-104,51,CS,Fall,1996
632,SS-201,57,CS,Fall,1996
632,MS-301,80,CS,Fall,1996
633,CS-101,99,CS,Fall,1996
633,CS-102,67,CS,Fall,1996
633,CS-103,78,CS,Fall,1996
633,CS-104,95,CS,Fall,1996
633,SS-201,59,CS,Fall,1996
633,MS-301,83,CS,Fall,1996
634,CS-101,76,CS,Fall,1996
634,CS-102,79,CS,Fall,1996
634,CS-103,51,CS,Fall,1996
634,CS-104,56,CS,Fall,1996
634,SS-201,79,CS,Fall,1996
634,MS-301,85,CS,Fall,1996
635,CS-101,52,CS,Fall,1996
635,CS-102,91,CS,Fall,1996
635,CS-103,74,CS,Fall,1996
635,CS-104,50,CS,Fall,1996
635,SS-201,81,CS,Fall,1996
635,MS-301,87,CS,Fall,1996
636,CS-101,79,CS,Fall,1996
636,CS-102,54,CS,Fall,1996
636,CS-103,96,CS,Fall,1996
636,CS-104,61,CS,Fall,1996
636,SS-201,83,CS,Fall,1996
636,MS-301,89,CS,Fall,1996
637,CS-101,56,CS,Fall,1996
637,CS-102,66,CS,Fall,1996
637,CS-103,69,CS,Fall,1996
637,CS-104,55,CS,Fall,1996
637,SS-201,85,CS,Fall,1996
637,MS-301,91,CS,Fall,1996
638,CS-101,82,CS,Fall,1996
638,CS-102,79,CS,Fall,1996
638,CS-103,60,CS,Fall,1996
638,CS-104,67,CS,Fall,1996
638,SS-201,87,CS,Fall,1996
638,MS-301,93,CS,Fall,1996
639,CS-101,59,CS,Fall,1996
639,CS-102,91,CS,Fall,1996
639,CS-103,83,CS,Fall,1996
639,CS-104,60,CS,Fall,1996
639,SS-201,89,CS,Fall,1996
639,MS-301,95,CS,Fall,1996
640,CS-101,68,CS,Fall,1996
640,CS-102,86,CS,Fall,1996
640,CS-103,55,CS,Fall,1996
640,CS-104,72,CS,Fall,1996
640,SS-201,59,CS,Fall,1996
640,MS-301,97,CS,Fall,1996
641,CS-101,95,CS,Fall,1996
641,CS-102,98,CS,Fall,1996
641,CS-103,78,CS,Fall,1996
641,CS-104,65,CS,Fall,1996
641,SS-201,61,CS,Fall,1996
641,MS-301,99,CS,Fall,1996
642,CS-101,71,CS,Fall,1996
642,CS-102,61,CS,Fall,1996
642,CS-103,51,CS,Fall,1996
642,CS-104,77,CS,Fall,1996
642,SS-201,63,CS,Fall,1996
642,MS-301,51,CS,Fall,1996
643,CS-101,98,CS,Fall,1996
643,CS-102,73,CS,Fall,1996
643,CS-103,73,CS,Fall,1996
643,CS-104,71,CS,Fall,1996
643,SS-201,64,CS,Fall,1996
643,MS-301,53,CS,Fall,1996
644,CS-101,75,CS,Fall,1996
644,CS-102,86,CS,Fall,1996
644,CS-103,96,CS,Fall,1996
644,CS-104,82,CS,Fall,1996
644,SS-201,66,CS,Fall,1996
644,MS-301,56,CS,Fall,1996
645,CS-101,52,CS,Fall,1996
645,CS-102,98,CS,Fall,1996
645,CS-103,69,CS,Fall,1996
645,CS-104,76,CS,Fall,1996
645,SS-201,86,CS,Fall,1996
645,MS-301,58,CS,Fall,1996
646,CS-101,78,CS,Fall,1996
646,CS-102,60,CS,Fall,1996
646,CS-103,92,CS,Fall,1996
646,CS-104,87,CS,Fall,1996
646,SS-201,88,CS,Fall,1996
646,MS-301,60,CS,Fall,1996
647,CS-101,55,CS,Fall,1996
647,CS-102,73,CS,Fall,1996
647,CS-103,64,CS,Fall,1996
647,CS-104,81,CS,Fall,1996
647,SS-201,90,CS,Fall,1996
647,MS-301,62,CS,Fall,1996
648,CS-101,64,CS,Fall,1996
648,CS-102,85,CS,Fall,1996
648,CS-103,87,CS,Fall,1996
648,CS-104,93,CS,Fall,1996
648,SS-201,92,CS,Fall,1996
648,MS-301,64,CS,Fall,1996
649,CS-101,91,CS,Fall,1996
649,CS-102,98,CS,Fall,1996
649,CS-103,60,CS,Fall,1996
649,CS-104,86,CS,Fall,1996
649,SS-201,94,CS,Fall,1996
649,MS-301,66,CS,Fall,1996
650,CS-101,67,CS,Fall,1996
650,CS-102,60,CS,Fall,1996
650,CS-103,51,CS,Fall,1996
650,CS-104,98,CS,Fall,1996
650,SS-201,64,CS,Fall,1996
650,MS-301,68,CS,Fall,1996
651,CS-101,94,CS,Fall,1996
651,CS-102,55,CS,Fall,1996
651,CS-103,73,CS,Fall,1996
651,CS-104,91,CS,Fall,1996
651,SS-201,66,CS,Fall,1996
651,MS-301,70,CS,Fall,1996
652,CS-101,71,CS,Fall,1996
652,CS-102,67,CS,Fall,1996
652,CS-103,96,CS,Fall,1996
652,CS-104,53,CS,Fall,1996
652,SS-201,68,CS,Fall,1996
652,MS-301,72,CS,Fall,1996
653,CS-101,97,CS,Fall,1996
653,CS-102,80,CS,Fall,1996
653,CS-103,69,CS,Fall,1996
653,CS-104,96,CS,Fall,1996
653,SS-201,70,CS,Fall,1996
653,MS-301,74,CS,Fall,1996
654,CS-101,74,CS,Fall,1996
654,CS-102,92,CS,Fall,1996
654,CS-103,91,CS,Fall,1996
654,CS-104,58,CS,Fall,1996
654,SS-201,72,CS,Fall,1996
654,MS-301,76,CS,Fall,1996
655,CS-101,51,CS,Fall,1996
655,CS-102,54,CS,Fall,1996
655,CS-103,64,CS,Fall,1996
655,CS-104,52,CS,Fall,1996
655,SS-201,74,CS,Fall,1996
655,MS-301,79,CS,Fall,1996
656,CS-101,78,CS,Fall,1996
656,CS-102,67,CS,Fall,1996
656,CS-103,87,CS,Fall,1996
656,CS-104,63,CS,Fall,1996
656,SS-201,94,CS,Fall,1996
656,MS-301,81,CS,Fall,1996
657,CS-101,86,CS,Fall,1996
657,CS-102,79,CS,Fall,1996
657,CS-103,60,CS,Fall,1996
657,CS-104,57,CS,Fall,1996
657,SS-201,96,CS,Fall,1996
657,MS-301,83,CS,Fall,1996
658,CS-101,63,CS,Fall,1996
658,CS-102,92,CS,Fall,1996
658,CS-103,82,CS,Fall,1996
658,CS-104,68,CS,Fall,1996
658,SS-201,97,CS,Fall,1996
658,MS-301,85,CS,Fall,1996
659,CS-101,90,CS,Fall,1996
659,CS-102,54,CS,Fall,1996
659,CS-103,55,CS,Fall,1996
659,CS-104,62,CS,Fall,1996
659,SS-201,99,CS,Fall,1996
659,MS-301,87,CS,Fall,1996
660,CS-101,67,CS,Fall,1996
660,CS-102,67,CS,Fall,1996
660,CS-103,78,CS,Fall,1996
660,CS-104,74,CS,Fall,1996
660,SS-201,51,CS,Fall,1996
660,MS-301,89,CS,Fall,1996
661,CS-101,93,CS,Fall,1996
661,CS-102,61,CS,Fall,1996
661,CS-103,69,CS,Fall,1996
661,CS-104,67,CS,Fall,1996
661,SS-201,71,CS,Fall,1996
661,MS-301,91,CS,Fall,1996
662,CS-101,70,CS,Fall,1996
662,CS-102,74,CS,Fall,1996
662,CS-103,91,CS,Fall,1996
662,CS-104,79,CS,Fall,1996
662,SS-201,73,CS,Fall,1996
662,MS-301,93,CS,Fall,1996
663,CS-101,97,CS,Fall,1996
663,CS-102,86,CS,Fall,1996
663,CS-103,64,CS,Fall,1996
663,CS-104,72,CS,Fall,1996
663,SS-201,75,CS,Fall,1996
663,MS-301,95,CS,Fall,1996
664,CS-101,73,CS,Fall,1996
664,CS-102,99,CS,Fall,1996
664,CS-103,87,CS,Fall,1996
664,CS-104,84,CS,Fall,1996
664,SS-201,77,CS,Fall,1996
664,MS-301,97,CS,Fall,1996
665,CS-101,82,CS,Fall,1996
665,CS-102,61,CS,Fall,1996
665,CS-103,59,CS,Fall,1996
665,CS-104,78,CS,Fall,1996
665,SS-201,79,CS,Fall,1996
665,MS-301,50,CS,Fall,1996
666,CS-101,59,CS,Fall,1996
666,CS-102,73,CS,Fall,1996
666,CS-103,82,CS,Fall,1996
666,CS-104,89,CS,Fall,1996
666,SS-201,99,CS,Fall,1996
666,MS-301,52,CS,Fall,1996
667,CS-101,86,CS,Fall,1996
667,CS-102,86,CS,Fall,1996
667,CS-103,55,CS,Fall,1996
667,CS-104,83,CS,Fall,1996
667,SS-201,51,CS,Fall,1996
667,MS-301,54,CS,Fall,1996
668,CS-101,62,CS,Fall,1996
668,CS-102,98,CS,Fall,1996
668,CS-103,78,CS,Fall,1996
668,CS-104,94,CS,Fall,1996
668,SS-201,53,CS,Fall,1996
668,MS-301,56,CS,Fall,1996
669,CS-101,89,CS,Fall,1996
669,CS-102,61,CS,Fall,1996
669,CS-103,50,CS,Fall,1996
669,CS-104,88,CS,Fall,1996
669,SS-201,55,CS,Fall,1996
669,MS-301,58,CS,Fall,1996
670,CS-101,66,CS,Fall,1996
670,CS-102,73,CS,Fall,1996
670,CS-103,73,CS,Fall,1996
670,CS-104,50,CS,Fall,1996
670,SS-201,57,CS,Fall,1996
670,MS-301,60,CS,Fall,1996
671,CS-101,93,CS,Fall,1996
671,CS-102,86,CS,Fall,1996
671,CS-103,96,CS,Fall,1996
671,CS-104,93,CS,Fall,1996
671,SS-201,59,CS,Fall,1996
671,MS-301,62,CS,Fall,1996
672,CS-101,69,CS,Fall,1996
672,CS-102,80,CS,Fall,1996
672,CS-103,87,CS,Fall,1996
672,CS-104,55,CS,Fall,1996
672,SS-201,78,CS,Fall,1996
672,MS-301,64,CS,Fall,1996
673,CS-101,78,CS,Fall,1996
673,CS-102,93,CS,Fall,1996
673,CS-103,59,CS,Fall,1996
673,CS-104,98,CS,Fall,1996
673,SS-201,80,CS,Fall,1996
673,MS-301,66,CS,Fall,1996
674,CS-101,55,CS,Fall,1996
674,CS-102,55,CS,Fall,1996
674,CS-103,82,CS,Fall,1996
674,CS-104,60,CS,Fall,1996
674,SS-201,82,CS,Fall,1996
674,MS-301,68,CS,Fall,1996
675,CS-101,81,TC,Fall,1996
675,CS-102,68,TC,Fall,1996
675,CS-103,55,TC,Fall,1996
675,CS-104,53,TC,Fall,1996
675,SS-201,84,TC,Fall,1996
675,MS-301,70,TC,Fall,1996
676,CS-101,58,TC,Fall,1996
676,CS-102,80,TC,Fall,1996
676,CS-103,77,TC,Fall,1996
676,CS-104,65,TC,Fall,1996
676,SS-201,86,TC,Fall,1996
676,MS-301,73,TC,Fall,1996
677,CS-101,85,TC,Fall,1996
677,CS-102,92,TC,Fall,1996
677,CS-103,50,TC,Fall,1996
677,CS-104,59,TC,Fall,1996
677,SS-201,56,TC,Fall,1996
677,MS-301,75,TC,Fall,1996
678,CS-101,62,TC,Fall,1996
678,CS-102,55,TC,Fall,1996
678,CS-103,73,TC,Fall,1996
678,CS-104,70,TC,Fall,1996
678,SS-201,58,TC,Fall,1996
678,MS-301,77,TC,Fall,1996
679,CS-101,88,TC,Fall,1996
679,CS-102,67,TC,Fall,1996
679,CS-103,96,TC,Fall,1996
679,CS-104,64,TC,Fall,1996
679,SS-201,60,TC,Fall,1996
679,MS-301,79,TC,Fall,1996
680,CS-101,65,TC,Fall,1996
680,CS-102,80,TC,Fall,1996
680,CS-103,68,TC,Fall,1996
680,CS-104,75,TC,Fall,1996
680,SS-201,62,TC,Fall,1996
680,MS-301,81,TC,Fall,1996
681,CS-101,92,TC,Fall,1996
681,CS-102,92,TC,Fall,1996
681,CS-103,91,TC,Fall,1996
681,CS-104,69,TC,Fall,1996
681,SS-201,64,TC,Fall,1996
681,MS-301,83,TC,Fall,1996
682,CS-101,51,TC,Fall,1996
682,CS-102,87,TC,Fall,1996
682,CS-103,64,TC,Fall,1996
682,CS-104,81,TC,Fall,1996
682,SS-201,84,TC,Fall,1996
682,MS-301,85,TC,Fall,1996
683,CS-101,77,TC,Fall,1996
683,CS-102,99,TC,Fall,1996
683,CS-103,54,TC,Fall,1996
683,CS-104,74,TC,Fall,1996
683,SS-201,86,TC,Fall,1996
683,MS-301,87,TC,Fall,1996
684,CS-101,54,TC,Fall,1996
684,CS-102,62,TC,Fall,1996
684,CS-103,77,TC,Fall,1996
684,CS-104,86,TC,Fall,1996
684,SS-201,88,TC,Fall,1996
684,MS-301,89,TC,Fall,1996
685,CS-101,81,TC,Fall,1996
685,CS-102,74,TC,Fall,1996
685,CS-103,50,TC,Fall,1996
685,CS-104,79,TC,Fall,1996
685,SS-201,90,TC,Fall,1996
685,MS-301,91,TC,Fall,1996
686,CS-101,58,TC,Fall,1996
686,CS-102,86,TC,Fall,1996
686,CS-103,73,TC,Fall,1996
686,CS-104,91,TC,Fall,1996
686,SS-201,92,TC,Fall,1996
686,MS-301,93,TC,Fall,1996
687,CS-101,84,TC,Fall,1996
687,CS-102,99,TC,Fall,1996
687,CS-103,95,TC,Fall,1996
687,CS-104,85,TC,Fall,1996
687,SS-201,93,TC,Fall,1996
687,MS-301,96,TC,Fall,1996
688,CS-101,61,TC,Fall,1996
688,CS-102,61,TC,Fall,1996
688,CS-103,68,TC,Fall,1996
688,CS-104,96,TC,Fall,1996
688,SS-201,63,TC,Fall,1996
688,MS-301,98,TC,Fall,1996
689,CS-101,88,TC,Fall,1996
689,CS-102,74,TC,Fall,1996
689,CS-103,91,TC,Fall,1996
689,CS-104,90,TC,Fall,1996
689,SS-201,65,TC,Fall,1996
689,MS-301,50,TC,Fall,1996
690,CS-101,96,TC,Fall,1996
690,CS-102,86,TC,Fall,1996
690,CS-103,64,TC,Fall,1996
690,CS-104,83,TC,Fall,1996
690,SS-201,67,TC,Fall,1996
690,MS-301,52,TC,Fall,1996
691,CS-101,73,TC,Fall,1996
691,CS-102,99,TC,Fall,1996
691,CS-103,86,TC,Fall,1996
691,CS-104,95,TC,Fall,1996
691,SS-201,69,TC,Fall,1996
691,MS-301,54,TC,Fall,1996
692,CS-101,50,TC,Fall,1996
692,CS-102,61,TC,Fall,1996
692,CS-103,59,TC,Fall,1996
692,CS-104,88,TC,Fall,1996
692,SS-201,71,TC,Fall,1996
692,MS-301,56,TC,Fall,1996
693,CS-101,77,TC,Fall,1996
693,CS-102,56,TC,Fall,1996
693,CS-103,82,TC,Fall,1996
693,CS-104,50,TC,Fall,1996
693,SS-201,91,TC,Fall,1996
693,MS-301,58,TC,Fall,1996
694,CS-101,53,TC,Fall,1996
694,CS-102,68,TC,Fall,1996
694,CS-103,72,TC,Fall,1996
694,CS-104,94,TC,Fall,1996
694,SS-201,93,TC,Fall,1996
694,MS-301,60,TC,Fall,1996
695,CS-101,80,TC,Fall,1996
695,CS-102,81,TC,Fall,1996
695,CS-103,95,TC,Fall,1996
695,CS-104,55,TC,Fall,1996
695,SS-201,95,TC,Fall,1996
695,MS-301,62,TC,Fall,1996
696,CS-101,57,TC,Fall,1996
696,CS-102,93,TC,Fall,1996
696,CS-103,68,TC,Fall,1996
696,CS-104,99,TC,Fall,1996
696,SS-201,97,TC,Fall,1996
696,MS-301,64,TC,Fall,1996
697,CS-101,84,TC,Fall,1996
697,CS-102,55,TC,Fall,1996
697,CS-103,91,TC,Fall,1996
697,CS-104,60,TC,Fall,1996
697,SS-201,99,TC,Fall,1996
697,MS-301,67,TC,Fall,1996
698,CS-101,92,TC,Fall,1996
698,CS-102,68,TC,Fall,1996
698,CS-103,63,TC,Fall,1996
698,CS-104,54,TC,Fall,1996
698,SS-201,69,TC,Fall,1996
698,MS-301,69,TC,Fall,1996
699,CS-101,69,TC,Fall,1996
699,CS-102,80,TC,Fall,1996
699,CS-103,86,TC,Fall,1996
699,CS-104,66,TC,Fall,1996
699,SS-201,71,TC,Fall,1996
699,MS-301,71,TC,Fall,1996
700,CS-101,96,TC,Fall,1996
700,CS-102,93,TC,Fall,1996
700,CS-103,59,TC,Fall,1996
700,CS-104,59,TC,Fall,1996
700,SS-201,73,TC,Fall,1996
700,MS-301,73,TC,Fall,1996
701,CS-101,72,TC,Fall,1996
701,CS-102,55,TC,Fall,1996
701,CS-103,82,TC,Fall,1996
701,CS-104,71,TC,Fall,1996
701,SS-201,75,TC,Fall,1996
701,MS-301,75,TC,Fall,1996
702,CS-101,99,TC,Fall,1996
702,CS-102,68,TC,Fall,1996
702,CS-103,54,TC,Fall,1996
702,CS-104,64,TC,Fall,1996
702,SS-201,76,TC,Fall,1996
702,MS-301,77,TC,Fall,1996
703,CS-101,76,TC,Fall,1996
703,CS-102,62,TC,Fall,1996
703,CS-103,77,TC,Fall,1996
703,CS-104,76,TC,Fall,1996
703,SS-201,78,TC,Fall,1996
703,MS-301,79,TC,Fall,1996
704,CS-101,53,TC,Fall,1996
704,CS-102,75,TC,Fall,1996
704,CS-103,50,TC,Fall,1996
704,CS-104,70,TC,Fall,1996
704,SS-201,98,TC,Fall,1996
704,MS-301,81,TC,Fall,1996
705,CS-101,79,TC,Fall,1996
705,CS-102,87,TC,Fall,1996
705,CS-103,72,TC,Fall,1996
705,CS-104,81,TC,Fall,1996
705,SS-201,50,TC,Fall,1996
705,MS-301,51,TC,Fall,1996
706,CS-101,56,TC,Fall,1996
706,CS-102,99,TC,Fall,1996
706,CS-103,63,TC,Fall,1996
706,CS-104,75,TC,Fall,1996
706,SS-201,52,TC,Fall,1996
706,MS-301,53,TC,Fall,1996
707,CS-101,65,TC,Fall,1996
707,CS-102,62,TC,Fall,1996
707,CS-103,86,TC,Fall,1996
707,CS-104,86,TC,Fall,1996
707,SS-201,54,TC,Fall,1996
707,MS-301,55,TC,Fall,1996
708,CS-101,92,TC,Fall,1996
708,CS-102,74,TC,Fall,1996
708,CS-103,59,TC,Fall,1996
708,CS-104,80,TC,Fall,1996
708,SS-201,56,TC,Fall,1996
708,MS-301,58,TC,Fall,1996
709,CS-101,68,TC,Fall,1996
709,CS-102,87,TC,Fall,1996
709,CS-103,81,TC,Fall,1996
709,CS-104,92,TC,Fall,1996
709,SS-201,76,TC,Fall,1996
709,MS-301,60,TC,Fall,1996
710,CS-101,95,TC,Fall,1996
710,CS-102,99,TC,Fall,1996
710,CS-103,54,TC,Fall,1996
710,CS-104,85,TC,Fall,1996
710,SS-201,78,TC,Fall,1996
710,MS-301,62,TC,Fall,1996
711,CS-101,72,TC,Fall,1996
711,CS-102,62,TC,Fall,1996
711,CS-103,77,TC,Fall,1996
711,CS-104,97,TC,Fall,1996
711,SS-201,80,TC,Fall,1996
711,MS-301,64,TC,Fall,1996
712,CS-101,99,TC,Fall,1996
712,CS-102,74,TC,Fall,1996
712,CS-103,50,TC,Fall,1996
712,CS-104,90,TC,Fall,1996
712,SS-201,82,TC,Fall,1996
712,MS-301,66,TC,Fall,1996
713,CS-101,75,TC,Fall,1996
713,CS-102,87,TC,Fall,1996
713,CS-103,72,TC,Fall,1996
713,CS-104,52,TC,Fall,1996
713,SS-201,84,TC,Fall,1996
713,MS-301,68,TC,Fall,1996
714,CS-101,52,TC,Fall,1996
714,CS-102,81,TC,Fall,1996
714,CS-103,95,TC,Fall,1996
714,CS-104,95,TC,Fall,1996
714,SS-201,54,TC,Fall,1996
714,MS-301,70,TC,Fall,1996
715,CS-101,61,TC,Fall,1996
715,CS-102,94,TC,Fall,1996
715,CS-103,68,TC,Fall,1996
715,CS-104,57,TC,Fall,1996
715,SS-201,56,TC,Fall,1996
715,MS-301,72,TC,Fall,1996
716,CS-101,87,TC,Fall,1996
716,CS-102,56,TC,Fall,1996
716,CS-103,90,TC,Fall,1996
716,CS-104,51,TC,Fall,1996
716,SS-201,58,TC,Fall,1996
716,MS-301,74,TC,Fall,1996
717,CS-101,64,TC,Fall,1996
717,CS-102,68,TC,Fall,1996
717,CS-103,81,TC,Fall,1996
717,CS-104,62,TC,Fall,1996
717,SS-201,59,TC,Fall,1996
717,MS-301,76,TC,Fall,1996
718,CS-101,91,TC,Fall,1996
718,CS-102,81,TC,Fall,1996
718,CS-103,54,TC,Fall,1996
718,CS-104,56,TC,Fall,1996
718,SS-201,61,TC,Fall,1996
718,MS-301,78,TC,Fall,1996
719,CS-101,68,TC,Fall,1996
719,CS-102,93,TC,Fall,1996
719,CS-103,77,TC,Fall,1996
719,CS-104,67,TC,Fall,1996
719,SS-201,63,TC,Fall,1996
719,MS-301,81,TC,Fall,1996
720,CS-101,94,TC,Fall,1996
720,CS-102,56,TC,Fall,1996
720,CS-103,99,TC,Fall,1996
720,CS-104,61,TC,Fall,1996
720,SS-201,83,TC,Fall,1996
720,MS-301,83,TC,Fall,1996
721,CS-101,71,TC,Fall,1996
721,CS-102,68,TC,Fall,1996
721,CS-103,72,TC,Fall,1996
721,CS-104,73,TC,Fall,1996
721,SS-201,85,TC,Fall,1996
721,MS-301,85,TC,Fall,1996
722,CS-101,98,TC,Fall,1996
722,CS-102,81,TC,Fall,1996
