SID,Degree,Semester,Course,Marks,Discipline
223,MS,Fall20,CS-802,64,MS-CS
223,MS,Fall20,CS-703,95,MS-CS
224,MS,Fall20,CS-801,98,MS-CS
224,MS,Fall20,CS-802,76,MS-CS
224,MS,Fall20,CS-703,86,MS-CS
225,MS,Fall20,CS-801,75,MS-CS
225,MS,Fall20,CS-802,89,MS-CS
225,MS,Fall20,CS-703,58,MS-CS
226,MS,Fall20,CS-801,52,MS-CS
226,MS,Fall20,CS-802,51,MS-CS
226,MS,Fall20,CS-703,81,MS-CS
227,MS,Fall20,CS-801,79,MS-CS
227,MS,Fall20,CS-802,63,MS-CS
227,MS,Fall20,CS-703,54,MS-CS
228,MS,Fall20,CS-801,55,MS-CS
228,MS,Fall20,CS-802,76,MS-CS
228,MS,Fall20,CS-703,77,MS-CS
229,MS,Fall20,CS-801,82,MS-CS
229,MS,Fall20,CS-802,70,MS-CS
229,MS,Fall20,CS-703,99,MS-CS
230,MS,Fall20,CS-801,59,MS-CS
230,MS,Fall20,CS-802,83,MS-CS
230,MS,Fall20,CS-703,72,MS-CS
231,MS,Fall20,CS-801,67,MS-CS
231,MS,Fall20,CS-802,95,MS-CS
231,MS,Fall20,CS-703,95,MS-CS
232,MS,Fall20,CS-801,94,MS-CS
232,MS,Fall20,CS-802,58,MS-CS
232,MS,Fall20,CS-703,67,MS-CS
233,MS,Fall20,CS-801,71,MS-CS
233,MS,Fall20,CS-802,70,MS-CS
233,MS,Fall20,CS-703,90,MS-CS
234,MS,Fall20,CS-801,98,MS-CS
234,MS,Fall20,CS-802,83,MS-CS
234,MS,Fall20,CS-703,63,MS-CS
235,MS,Fall20,CS-801,74,MS-CS
235,MS,Fall20,CS-802,95,MS-CS
235,MS,Fall20,CS-703,54,MS-CS
236,MS,Fall20,CS-801,51,MS-CS
236,MS,Fall20,CS-802,58,MS-CS
236,MS,Fall20,CS-703,76,MS-CS
237,MS,Fall20,CS-801,78,MS-CS
237,MS,Fall20,CS-802,70,MS-CS
237,MS,Fall20,CS-703,99,MS-CS
238,MS,Fall20,CS-801,55,MS-CS
238,MS,Fall20,CS-802,82,MS-CS
238,MS,Fall20,CS-703,72,MS-CS
239,MS,Fall20,CS-801,63,MS-CS
239,MS,Fall20,CS-802,95,MS-CS
239,MS,Fall20,CS-703,95,MS-CS
240,MS,Fall20,CS-801,90,MS-CS
240,MS,Fall20,CS-802,89,MS-CS
240,MS,Fall20,CS-703,67,MS-CS
241,MS,Fall20,CS-801,67,MS-CS
241,MS,Fall20,CS-802,52,MS-CS
241,MS,Fall20,CS-703,90,MS-CS
242,MS,Fall20,CS-801,93,MS-CS
242,MS,Fall20,CS-802,64,MS-CS
242,MS,Fall20,CS-703,63,MS-CS
243,MS,Fall20,CS-801,70,MS-CS
243,MS,Fall20,CS-802,77,MS-CS
243,MS,Fall20,CS-703,85,MS-CS
244,MS,Fall20,CS-801,97,MS-CS
244,MS,Fall20,CS-802,89,MS-CS
244,MS,Fall20,CS-703,58,MS-CS
245,MS,Fall20,CS-801,74,MS-CS
245,MS,Fall20,CS-802,52,MS-CS
245,MS,Fall20,CS-703,81,MS-CS
246,MS,Fall20,CS-801,50,MS-CS
246,MS,Fall20,CS-802,64,MS-CS
246,MS,Fall20,CS-703,54,MS-CS
247,MS,Fall20,CS-801,77,MS-CS
247,MS,Fall20,CS-802,76,MS-CS
247,MS,Fall20,CS-703,94,MS-CS
248,MS,Fall20,CS-801,86,MS-CS
248,MS,Fall20,CS-802,89,MS-CS
248,MS,Fall20,CS-703,67,MS-CS
249,MS,Fall20,CS-801,63,MS-CS
249,MS,Fall20,CS-802,51,MS-CS
249,MS,Fall20,CS-703,90,MS-CS
250,MS,Fall20,CS-801,89,MS-TC
250,MS,Fall20,CS-802,96,MS-TC
250,MS,Fall20,CS-703,63,MS-TC
251,MS,Fall20,CS-801,66,MS-TC
251,MS,Fall20,CS-802,58,MS-TC
251,MS,Fall20,CS-703,85,MS-TC
252,MS,Fall20,CS-801,93,MS-TC
252,MS,Fall20,CS-802,71,MS-TC
252,MS,Fall20,CS-703,58,MS-TC
253,MS,Fall20,CS-801,69,MS-TC
253,MS,Fall20,CS-802,83,MS-TC
253,MS,Fall20,CS-703,81,MS-TC
254,MS,Fall20,CS-801,96,MS-TC
254,MS,Fall20,CS-802,96,MS-TC
254,MS,Fall20,CS-703,53,MS-TC
255,MS,Fall20,CS-801,73,MS-TC
255,MS,Fall20,CS-802,58,MS-TC
255,MS,Fall20,CS-703,76,MS-TC
256,MS,Fall20,CS-801,82,MS-TC
256,MS,Fall20,CS-802,71,MS-TC
256,MS,Fall20,CS-703,99,MS-TC
257,MS,Fall20,CS-801,58,MS-TC
257,MS,Fall20,CS-802,83,MS-TC
257,MS,Fall20,CS-703,72,MS-TC
258,MS,Fall20,CS-801,85,MS-TC
258,MS,Fall20,CS-802,95,MS-TC
258,MS,Fall20,CS-703,62,MS-TC
259,MS,Fall20,CS-801,62,MS-TC
259,MS,Fall20,CS-802,58,MS-TC
259,MS,Fall20,CS-703,85,MS-TC
260,MS,Fall20,CS-801,89,MS-TC
260,MS,Fall20,CS-802,70,MS-TC
260,MS,Fall20,CS-703,58,MS-TC
261,MS,Fall20,CS-801,65,MS-TC
261,MS,Fall20,CS-802,65,MS-TC
261,MS,Fall20,CS-703,80,MS-TC
262,MS,Fall20,CS-801,92,MS-TC
262,MS,Fall20,CS-802,77,MS-TC
262,MS,Fall20,CS-703,53,MS-TC
263,MS,Fall20,CS-801,69,MS-TC
263,MS,Fall20,CS-802,90,MS-TC
263,MS,Fall20,CS-703,76,MS-TC
264,MS,Fall20,CS-801,96,MS-TC
264,MS,Fall20,CS-802,52,MS-TC
264,MS,Fall20,CS-703,99,MS-TC
265,MS,Fall20,CS-801,54,MS-TC
265,MS,Fall20,CS-802,65,MS-TC
265,MS,Fall20,CS-703,71,MS-TC
266,MS,Fall20,CS-801,81,MS-TC
266,MS,Fall20,CS-802,77,MS-TC
266,MS,Fall20,CS-703,94,MS-TC
267,MS,Fall20,CS-801,58,MS-TC
267,MS,Fall20,CS-802,90,MS-TC
267,MS,Fall20,CS-703,67,MS-TC
268,MS,Fall20,CS-801,84,MS-TC
268,MS,Fall20,CS-802,52,MS-TC
268,MS,Fall20,CS-703,90,MS-TC
269,MS,Fall20,CS-801,61,MS-TC
269,MS,Fall20,CS-802,64,MS-TC
269,MS,Fall20,CS-703,80,MS-TC
270,MS,Fall20,CS-801,88,MS-TC
270,MS,Fall20,CS-802,77,MS-TC
270,MS,Fall20,CS-703,53,MS-TC
271,MS,Fall20,CS-801,65,MS-TC
271,MS,Fall20,CS-802,89,MS-TC
271,MS,Fall20,CS-703,76,MS-TC
272,MS,Fall20,CS-801,91,MS-TC
272,MS,Fall20,CS-802,84,MS-TC
272,MS,Fall20,CS-703,98,MS-TC
273,MS,Fall20,CS-801,50,MS-TC
273,MS,Fall20,CS-802,96,MS-TC
273,MS,Fall20,CS-703,71,MS-TC
274,MS,Fall20,CS-801,77,MS-TC
274,MS,Fall20,CS-802,59,MS-TC
274,MS,Fall20,CS-703,94,MS-TC
275,MS,Fall20,CS-801,54,MS-TC
275,MS,Fall20,CS-802,71,MS-TC
275,MS,Fall20,CS-703,67,MS-TC
276,MS,Fall20,CS-801,80,MS-TC
276,MS,Fall20,CS-802,84,MS-TC
276,MS,Fall20,CS-703,89,MS-TC
277,MS,Fall20,CS-801,57,MS-TC
277,MS,Fall20,CS-802,96,MS-TC
277,MS,Fall20,CS-703,62,MS-TC
278,MS,Fall20,CS-801,84,MS-TC
278,MS,Fall20,CS-802,58,MS-TC
278,MS,Fall20,CS-703,85,MS-TC
279,MS,Fall20,CS-801,60,MS-TC
279,MS,Fall20,CS-802,71,MS-TC
279,MS,Fall20,CS-703,58,MS-TC
280,MS,Fall20,CS-801,87,MS-TC
280,MS,Fall20,CS-802,83,MS-TC
280,MS,Fall20,CS-703,98,MS-TC
281,MS,Fall20,CS-801,96,MS-TC
281,MS,Fall20,CS-802,96,MS-TC
281,MS,Fall20,CS-703,71,MS-TC
282,MS,Fall20,CS-801,73,MS-TC
282,MS,Fall20,CS-802,90,MS-TC
282,MS,Fall20,CS-703,94,MS-TC
283,MS,Fall20,CS-801,99,MS-TC
283,MS,Fall20,CS-802,53,MS-TC
283,MS,Fall20,CS-703,66,MS-TC
284,MS,Fall20,CS-801,76,MS-TC
284,MS,Fall20,CS-802,65,MS-TC
284,MS,Fall20,CS-703,89,MS-TC
285,MS,Fall20,CS-801,53,MS-TC
285,MS,Fall20,CS-802,78,MS-TC
285,MS,Fall20,CS-703,62,MS-TC
286,MS,Fall20,CS-801,80,MS-TC
286,MS,Fall20,CS-802,90,MS-TC
286,MS,Fall20,CS-703,85,MS-TC
287,MS,Fall20,CS-801,56,MS-TC
287,MS,Fall20,CS-802,53,MS-TC
287,MS,Fall20,CS-703,57,MS-TC
288,MS,Fall20,CS-801,83,MS-TC
288,MS,Fall20,CS-802,65,MS-TC
288,MS,Fall20,CS-703,80,MS-TC
289,MS,Fall20,CS-801,60,MS-TC
289,MS,Fall20,CS-802,77,MS-TC
289,MS,Fall20,CS-703,53,MS-TC
290,MS,Fall20,CS-801,68,MS-TC
290,MS,Fall20,CS-802,90,MS-TC
290,MS,Fall20,CS-703,76,MS-TC
291,MS,Fall20,CS-801,95,MS-TC
291,MS,Fall20,CS-802,52,MS-TC
291,MS,Fall20,CS-703,66,MS-TC
292,MS,Fall20,CS-801,72,MS-TC
292,MS,Fall20,CS-802,65,MS-TC
292,MS,Fall20,CS-703,89,MS-TC
293,MS,Fall20,CS-801,99,MS-TC
293,MS,Fall20,CS-802,59,MS-TC
293,MS,Fall20,CS-703,62,MS-TC
294,MS,Fall20,CS-801,75,MS-TC
294,MS,Fall20,CS-802,72,MS-TC
294,MS,Fall20,CS-703,84,MS-TC
295,MS,Fall20,CS-801,52,MS-TC
295,MS,Fall20,CS-802,84,MS-TC
295,MS,Fall20,CS-703,57,MS-TC
296,MS,Fall20,CS-801,79,MS-TC
296,MS,Fall20,CS-802,97,MS-TC
296,MS,Fall20,CS-703,80,MS-TC
297,MS,Fall20,CS-801,56,MS-TC
297,MS,Fall20,CS-802,59,MS-TC
297,MS,Fall20,CS-703,53,MS-TC
298,MS,Fall20,CS-801,64,MS-TC
298,MS,Fall20,CS-802,71,MS-TC
298,MS,Fall20,CS-703,75,MS-TC
299,MS,Fall20,CS-801,91,MS-TC
299,MS,Fall20,CS-802,84,MS-TC
299,MS,Fall20,CS-703,98,MS-TC
300,MS,Fall20,CS-801,68,MS-SPM
300,MS,Fall20,CS-802,96,MS-SPM
300,MS,Fall20,CS-703,71,MS-SPM
301,MS,Fall20,CS-801,95,MS-SPM
301,MS,Fall20,CS-802,59,MS-SPM
301,MS,Fall20,CS-703,94,MS-SPM
302,MS,Fall20,CS-801,71,MS-SPM
302,MS,Fall20,CS-802,71,MS-SPM
302,MS,Fall20,CS-703,66,MS-SPM
303,MS,Fall20,CS-801,98,MS-SPM
303,MS,Fall20,CS-802,66,MS-SPM
303,MS,Fall20,CS-703,57,MS-SPM
304,MS,Fall20,CS-801,75,MS-SPM
304,MS,Fall20,CS-802,78,MS-SPM
304,MS,Fall20,CS-703,80,MS-SPM
305,MS,Fall20,CS-801,51,MS-SPM
305,MS,Fall20,CS-802,91,MS-SPM
305,MS,Fall20,CS-703,52,MS-SPM
306,MS,Fall20,CS-801,60,MS-SPM
306,MS,Fall20,CS-802,53,MS-SPM
306,MS,Fall20,CS-703,75,MS-SPM
307,MS,Fall20,CS-801,87,MS-SPM
307,MS,Fall20,CS-802,66,MS-SPM
307,MS,Fall20,CS-703,98,MS-SPM
308,MS,Fall20,CS-801,64,MS-SPM
308,MS,Fall20,CS-802,78,MS-SPM
308,MS,Fall20,CS-703,71,MS-SPM
309,MS,Fall20,CS-801,90,MS-SPM
309,MS,Fall20,CS-802,90,MS-SPM
309,MS,Fall20,CS-703,93,MS-SPM
310,MS,Fall20,CS-801,67,MS-SPM
310,MS,Fall20,CS-802,53,MS-SPM
310,MS,Fall20,CS-703,66,MS-SPM
311,MS,Fall20,CS-801,94,MS-SPM
311,MS,Fall20,CS-802,65,MS-SPM
311,MS,Fall20,CS-703,89,MS-SPM
312,MS,Fall20,CS-801,71,MS-SPM
312,MS,Fall20,CS-802,78,MS-SPM
312,MS,Fall20,CS-703,61,MS-SPM
313,MS,Fall20,CS-801,97,MS-SPM
313,MS,Fall20,CS-802,90,MS-SPM
313,MS,Fall20,CS-703,84,MS-SPM
314,MS,Fall20,CS-801,74,MS-SPM
314,MS,Fall20,CS-802,85,MS-SPM
314,MS,Fall20,CS-703,75,MS-SPM
315,MS,Fall20,CS-801,83,MS-SPM
315,MS,Fall20,CS-802,97,MS-SPM
315,MS,Fall20,CS-703,98,MS-SPM
316,MS,Fall20,CS-801,59,MS-SPM
316,MS,Fall20,CS-802,60,MS-SPM
316,MS,Fall20,CS-703,70,MS-SPM
317,MS,Fall20,CS-801,86,MS-SPM
317,MS,Fall20,CS-802,72,MS-SPM
317,MS,Fall20,CS-703,93,MS-SPM
318,MS,Fall20,CS-801,63,MS-SPM
318,MS,Fall20,CS-802,85,MS-SPM
318,MS,Fall20,CS-703,66,MS-SPM
319,MS,Fall20,CS-801,90,MS-SPM
319,MS,Fall20,CS-802,97,MS-SPM
319,MS,Fall20,CS-703,89,MS-SPM
320,MS,Fall20,CS-801,66,MS-SPM
320,MS,Fall20,CS-802,59,MS-SPM
320,MS,Fall20,CS-703,61,MS-SPM
321,MS,Fall20,CS-801,93,MS-SPM
321,MS,Fall20,CS-802,72,MS-SPM
321,MS,Fall20,CS-703,84,MS-SPM
322,MS,Fall20,CS-801,70,MS-SPM
322,MS,Fall20,CS-802,84,MS-SPM
322,MS,Fall20,CS-703,57,MS-SPM
323,MS,Fall20,CS-801,79,MS-SPM
323,MS,Fall20,CS-802,97,MS-SPM
323,MS,Fall20,CS-703,79,MS-SPM
324,MS,Fall20,CS-801,55,MS-SPM
324,MS,Fall20,CS-802,91,MS-SPM
324,MS,Fall20,CS-703,52,MS-SPM
325,MS,Fall20,CS-801,82,MS-SPM
325,MS,Fall20,CS-802,54,MS-SPM
325,MS,Fall20,CS-703,93,MS-SPM
326,MS,Fall20,CS-801,59,MS-SPM
326,MS,Fall20,CS-802,66,MS-SPM
326,MS,Fall20,CS-703,66,MS-SPM
327,MS,Fall20,CS-801,86,MS-SPM
327,MS,Fall20,CS-802,79,MS-SPM
327,MS,Fall20,CS-703,88,MS-SPM
328,MS,Fall20,CS-801,62,MS-SPM
328,MS,Fall20,CS-802,91,MS-SPM
328,MS,Fall20,CS-703,61,MS-SPM
329,MS,Fall20,CS-801,89,MS-SPM
329,MS,Fall20,CS-802,53,MS-SPM
329,MS,Fall20,CS-703,84,MS-SPM
330,MS,Fall20,CS-801,66,MS-SPM
330,MS,Fall20,CS-802,66,MS-SPM
330,MS,Fall20,CS-703,57,MS-SPM
331,MS,Fall20,CS-801,74,MS-SPM
331,MS,Fall20,CS-802,78,MS-SPM
331,MS,Fall20,CS-703,79,MS-SPM
332,MS,Fall20,CS-801,51,MS-SPM
332,MS,Fall20,CS-802,91,MS-SPM
332,MS,Fall20,CS-703,52,MS-SPM
333,MS,Fall20,CS-801,78,MS-SPM
333,MS,Fall20,CS-802,53,MS-SPM
333,MS,Fall20,CS-703,75,MS-SPM
334,MS,Fall20,CS-801,55,MS-SPM
334,MS,Fall20,CS-802,66,MS-SPM
334,MS,Fall20,CS-703,97,MS-SPM
335,MS,Fall20,CS-801,81,MS-SPM
335,MS,Fall20,CS-802,60,MS-SPM
335,MS,Fall20,CS-703,70,MS-SPM
336,MS,Fall20,CS-801,58,MS-SPM
336,MS,Fall20,CS-802,73,MS-SPM
336,MS,Fall20,CS-703,61,MS-SPM
337,MS,Fall20,CS-801,85,MS-SPM
337,MS,Fall20,CS-802,85,MS-SPM
337,MS,Fall20,CS-703,84,MS-SPM
338,MS,Fall20,CS-801,62,MS-SPM
338,MS,Fall20,CS-802,98,MS-SPM
338,MS,Fall20,CS-703,56,MS-SPM
339,MS,Fall20,CS-801,88,MS-SPM
339,MS,Fall20,CS-802,60,MS-SPM
339,MS,Fall20,CS-703,79,MS-SPM
340,MS,Fall20,CS-801,97,MS-SPM
340,MS,Fall20,CS-802,72,MS-SPM
340,MS,Fall20,CS-703,52,MS-SPM
341,MS,Fall20,CS-801,74,MS-SPM
341,MS,Fall20,CS-802,85,MS-SPM
341,MS,Fall20,CS-703,75,MS-SPM
342,MS,Fall20,CS-801,50,MS-SPM
342,MS,Fall20,CS-802,97,MS-SPM
342,MS,Fall20,CS-703,97,MS-SPM
343,MS,Fall20,CS-801,77,MS-SPM
343,MS,Fall20,CS-802,60,MS-SPM
343,MS,Fall20,CS-703,70,MS-SPM
344,MS,Fall20,CS-801,54,MS-SPM
344,MS,Fall20,CS-802,72,MS-SPM
344,MS,Fall20,CS-703,93,MS-SPM
345,MS,Fall20,CS-801,81,MS-SPM
345,MS,Fall20,CS-802,67,MS-SPM
345,MS,Fall20,CS-703,65,MS-SPM
346,MS,Fall20,CS-801,57,MS-SPM
346,MS,Fall20,CS-802,79,MS-SPM
346,MS,Fall20,CS-703,88,MS-SPM
347,MS,Fall20,CS-801,84,MS-SPM
347,MS,Fall20,CS-802,92,MS-SPM
347,MS,Fall20,CS-703,79,MS-SPM
348,MS,Fall20,CS-801,93,MS-SPM
348,MS,Fall20,CS-802,54,MS-SPM
348,MS,Fall20,CS-703,52,MS-SPM
349,MS,Fall20,CS-801,70,MS-SPM
349,MS,Fall20,CS-802,66,MS-SPM
349,MS,Fall20,CS-703,74,MS-SPM
350,MS,Fall20,CS-801,96,MS-NW
350,MS,Fall20,CS-802,79,MS-NW
350,MS,Fall20,CS-703,97,MS-NW
351,MS,Fall20,CS-801,73,MS-NW
351,MS,Fall20,CS-802,91,MS-NW
351,MS,Fall20,CS-703,70,MS-NW
352,MS,Fall20,CS-801,50,MS-NW
352,MS,Fall20,CS-802,54,MS-NW
352,MS,Fall20,CS-703,92,MS-NW
353,MS,Fall20,CS-801,76,MS-NW
353,MS,Fall20,CS-802,66,MS-NW
353,MS,Fall20,CS-703,65,MS-NW
354,MS,Fall20,CS-801,53,MS-NW
354,MS,Fall20,CS-802,79,MS-NW
354,MS,Fall20,CS-703,88,MS-NW
355,MS,Fall20,CS-801,80,MS-NW
355,MS,Fall20,CS-802,91,MS-NW
355,MS,Fall20,CS-703,61,MS-NW
356,MS,Fall20,CS-801,89,MS-NW
356,MS,Fall20,CS-802,86,MS-NW
356,MS,Fall20,CS-703,83,MS-NW
357,MS,Fall20,CS-801,65,MS-NW
357,MS,Fall20,CS-802,98,MS-NW
357,MS,Fall20,CS-703,56,MS-NW
358,MS,Fall20,CS-801,92,MS-NW
358,MS,Fall20,CS-802,61,MS-NW
358,MS,Fall20,CS-703,79,MS-NW
359,MS,Fall20,CS-801,69,MS-NW
359,MS,Fall20,CS-802,73,MS-NW
359,MS,Fall20,CS-703,70,MS-NW
360,MS,Fall20,CS-801,96,MS-NW
360,MS,Fall20,CS-802,85,MS-NW
360,MS,Fall20,CS-703,92,MS-NW
361,MS,Fall20,CS-801,72,MS-NW
361,MS,Fall20,CS-802,98,MS-NW
361,MS,Fall20,CS-703,65,MS-NW
362,MS,Fall20,CS-801,99,MS-NW
362,MS,Fall20,CS-802,60,MS-NW
362,MS,Fall20,CS-703,88,MS-NW
363,MS,Fall20,CS-801,76,MS-NW
363,MS,Fall20,CS-802,73,MS-NW
363,MS,Fall20,CS-703,60,MS-NW
364,MS,Fall20,CS-801,53,MS-NW
364,MS,Fall20,CS-802,85,MS-NW
364,MS,Fall20,CS-703,83,MS-NW
365,MS,Fall20,CS-801,61,MS-NW
365,MS,Fall20,CS-802,98,MS-NW
365,MS,Fall20,CS-703,56,MS-NW
366,MS,Fall20,CS-801,88,MS-NW
366,MS,Fall20,CS-802,92,MS-NW
366,MS,Fall20,CS-703,79,MS-NW
367,MS,Fall20,CS-801,65,MS-NW
367,MS,Fall20,CS-802,55,MS-NW
367,MS,Fall20,CS-703,51,MS-NW
368,MS,Fall20,CS-801,91,MS-NW
368,MS,Fall20,CS-802,67,MS-NW
368,MS,Fall20,CS-703,74,MS-NW
369,MS,Fall20,CS-801,68,MS-NW
369,MS,Fall20,CS-802,80,MS-NW
369,MS,Fall20,CS-703,97,MS-NW
370,MS,Fall20,CS-801,95,MS-NW
370,MS,Fall20,CS-802,92,MS-NW
370,MS,Fall20,CS-703,88,MS-NW
371,MS,Fall20,CS-801,72,MS-NW
371,MS,Fall20,CS-802,54,MS-NW
371,MS,Fall20,CS-703,60,MS-NW
372,MS,Fall20,CS-801,98,MS-NW
372,MS,Fall20,CS-802,67,MS-NW
372,MS,Fall20,CS-703,83,MS-NW
373,MS,Fall20,CS-801,57,MS-NW
373,MS,Fall20,CS-802,79,MS-NW
373,MS,Fall20,CS-703,56,MS-NW
374,MS,Fall20,CS-801,84,MS-NW
374,MS,Fall20,CS-802,92,MS-NW
374,MS,Fall20,CS-703,78,MS-NW
375,MS,Fall20,CS-801,61,MS-NW
375,MS,Fall20,CS-802,54,MS-NW
375,MS,Fall20,CS-703,51,MS-NW
376,MS,Fall20,CS-801,87,MS-NW
376,MS,Fall20,CS-802,67,MS-NW
376,MS,Fall20,CS-703,74,MS-NW
377,MS,Fall20,CS-801,64,MS-NW
377,MS,Fall20,CS-802,61,MS-NW
377,MS,Fall20,CS-703,97,MS-NW
378,MS,Fall20,CS-801,91,MS-NW
378,MS,Fall20,CS-802,74,MS-NW
378,MS,Fall20,CS-703,69,MS-NW
379,MS,Fall20,CS-801,67,MS-NW
379,MS,Fall20,CS-802,86,MS-NW
379,MS,Fall20,CS-703,92,MS-NW
380,MS,Fall20,CS-801,94,MS-NW
380,MS,Fall20,CS-802,98,MS-NW
380,MS,Fall20,CS-703,65,MS-NW
381,MS,Fall20,CS-801,53,MS-NW
381,MS,Fall20,CS-802,61,MS-NW
381,MS,Fall20,CS-703,56,MS-NW
382,MS,Fall20,CS-801,80,MS-NW
382,MS,Fall20,CS-802,73,MS-NW
382,MS,Fall20,CS-703,78,MS-NW
383,MS,Fall20,CS-801,56,MS-NW
383,MS,Fall20,CS-802,86,MS-NW
383,MS,Fall20,CS-703,51,MS-NW
384,MS,Fall20,CS-801,83,MS-NW
384,MS,Fall20,CS-802,98,MS-NW
384,MS,Fall20,CS-703,74,MS-NW
385,MS,Fall20,CS-801,60,MS-NW
385,MS,Fall20,CS-802,61,MS-NW
385,MS,Fall20,CS-703,96,MS-NW
386,MS,Fall20,CS-801,87,MS-NW
386,MS,Fall20,CS-802,73,MS-NW
386,MS,Fall20,CS-703,69,MS-NW
387,MS,Fall20,CS-801,63,MS-NW
387,MS,Fall20,CS-802,68,MS-NW
387,MS,Fall20,CS-703,92,MS-NW
388,MS,Fall20,CS-801,90,MS-NW
388,MS,Fall20,CS-802,80,MS-NW
388,MS,Fall20,CS-703,65,MS-NW
389,MS,Fall20,CS-801,67,MS-NW
389,MS,Fall20,CS-802,93,MS-NW
389,MS,Fall20,CS-703,87,MS-NW
390,MS,Fall20,CS-801,75,MS-NW
390,MS,Fall20,CS-802,55,MS-NW
390,MS,Fall20,CS-703,60,MS-NW
391,MS,Fall20,CS-801,52,MS-NW
391,MS,Fall20,CS-802,67,MS-NW
391,MS,Fall20,CS-703,83,MS-NW
392,MS,Fall20,CS-801,79,MS-NW
392,MS,Fall20,CS-802,80,MS-NW
392,MS,Fall20,CS-703,73,MS-NW
393,MS,Fall20,CS-801,56,MS-NW
393,MS,Fall20,CS-802,92,MS-NW
393,MS,Fall20,CS-703,96,MS-NW
394,MS,Fall20,CS-801,82,MS-NW
394,MS,Fall20,CS-802,55,MS-NW
394,MS,Fall20,CS-703,69,MS-NW
395,MS,Fall20,CS-801,59,MS-NW
395,MS,Fall20,CS-802,67,MS-NW
395,MS,Fall20,CS-703,92,MS-NW
396,MS,Fall20,CS-801,86,MS-NW
396,MS,Fall20,CS-802,80,MS-NW
396,MS,Fall20,CS-703,64,MS-NW
397,MS,Fall20,CS-801,63,MS-NW
397,MS,Fall20,CS-802,92,MS-NW
397,MS,Fall20,CS-703,87,MS-NW
398,MS,Fall20,CS-801,71,MS-NW
398,MS,Fall20,CS-802,87,MS-NW
398,MS,Fall20,CS-703,60,MS-NW
399,MS,Fall20,CS-801,98,MS-NW
399,MS,Fall20,CS-802,99,MS-NW
399,MS,Fall20,CS-703,83,MS-NW
