SID,Degree,Semester,Course,Marks,Discipline
810,BS,Fall96,CS-103,89,CS
810,BS,Fall96,CS-104,94,CS
810,BS,Fall96,SS-201,63,CS
810,BS,Fall96,MS-301,71,CS
811,BS,Fall96,CS-101,79,CS
811,BS,Fall96,CS-102,77,CS
811,BS,Fall96,CS-103,61,CS
811,BS,Fall96,CS-104,56,CS
811,BS,Fall96,SS-201,65,CS
811,BS,Fall96,MS-301,73,CS
812,BS,Fall96,CS-101,55,CS
812,BS,Fall96,CS-102,89,CS
812,BS,Fall96,CS-103,84,CS
812,BS,Fall96,CS-104,99,CS
812,BS,Fall96,SS-201,67,CS
812,BS,Fall96,MS-301,75,CS
813,BS,Fall96,CS-101,82,CS
813,BS,Fall96,CS-102,52,CS
813,BS,Fall96,CS-103,57,CS
813,BS,Fall96,CS-104,61,CS
813,BS,Fall96,SS-201,69,CS
813,BS,Fall96,MS-301,77,CS
814,BS,Fall96,CS-101,59,CS
814,BS,Fall96,CS-102,64,CS
814,BS,Fall96,CS-103,79,CS
814,BS,Fall96,CS-104,55,CS
814,BS,Fall96,SS-201,71,CS
814,BS,Fall96,MS-301,79,CS
815,BS,Fall96,CS-101,68,CS
815,BS,Fall96,CS-102,77,CS
815,BS,Fall96,CS-103,52,CS
815,BS,Fall96,CS-104,66,CS
815,BS,Fall96,SS-201,73,CS
815,BS,Fall96,MS-301,82,CS
816,BS,Fall96,CS-101,94,CS
816,BS,Fall96,CS-102,89,CS
816,BS,Fall96,CS-103,75,CS
816,BS,Fall96,CS-104,60,CS
816,BS,Fall96,SS-201,93,CS
816,BS,Fall96,MS-301,84,CS
817,BS,Fall96,CS-101,71,CS
817,BS,Fall96,CS-102,52,CS
817,BS,Fall96,CS-103,66,CS
817,BS,Fall96,CS-104,53,CS
817,BS,Fall96,SS-201,95,CS
817,BS,Fall96,MS-301,86,CS
818,BS,Fall96,CS-101,98,CS
818,BS,Fall96,CS-102,64,CS
818,BS,Fall96,CS-103,88,CS
818,BS,Fall96,CS-104,65,CS
818,BS,Fall96,SS-201,97,CS
818,BS,Fall96,MS-301,88,CS
819,BS,Fall96,CS-101,75,CS
819,BS,Fall96,CS-102,58,CS
819,BS,Fall96,CS-103,61,CS
819,BS,Fall96,CS-104,58,CS
819,BS,Fall96,SS-201,99,CS
819,BS,Fall96,MS-301,90,CS
820,BS,Fall96,CS-101,51,CS
820,BS,Fall96,CS-102,71,CS
820,BS,Fall96,CS-103,84,CS
820,BS,Fall96,CS-104,70,CS
820,BS,Fall96,SS-201,50,CS
820,BS,Fall96,MS-301,92,CS
821,BS,Fall96,CS-101,78,CS
821,BS,Fall96,CS-102,83,CS
821,BS,Fall96,CS-103,57,CS
821,BS,Fall96,CS-104,64,CS
821,BS,Fall96,SS-201,70,CS
821,BS,Fall96,MS-301,94,CS
822,BS,Fall96,CS-101,55,CS
822,BS,Fall96,CS-102,96,CS
822,BS,Fall96,CS-103,79,CS
822,BS,Fall96,CS-104,75,CS
822,BS,Fall96,SS-201,72,CS
822,BS,Fall96,MS-301,96,CS
823,BS,Fall96,CS-101,82,CS
823,BS,Fall96,CS-102,58,CS
823,BS,Fall96,CS-103,52,CS
823,BS,Fall96,CS-104,69,CS
823,BS,Fall96,SS-201,74,CS
823,BS,Fall96,MS-301,98,CS
824,BS,Fall96,CS-101,90,CS
824,BS,Fall96,CS-102,71,CS
824,BS,Fall96,CS-103,75,CS
824,BS,Fall96,CS-104,80,CS
824,BS,Fall96,SS-201,76,CS
824,BS,Fall96,MS-301,50,CS
825,BS,Fall96,CS-101,67,CS
825,BS,Fall96,CS-102,83,CS
825,BS,Fall96,CS-103,97,CS
825,BS,Fall96,CS-104,74,CS
825,BS,Fall96,SS-201,78,CS
825,BS,Fall96,MS-301,53,CS
826,BS,Fall96,CS-101,94,CS
826,BS,Fall96,CS-102,96,CS
826,BS,Fall96,CS-103,70,CS
826,BS,Fall96,CS-104,86,CS
826,BS,Fall96,SS-201,98,CS
826,BS,Fall96,MS-301,55,CS
827,BS,Fall96,CS-101,70,CS
827,BS,Fall96,CS-102,58,CS
827,BS,Fall96,CS-103,93,CS
827,BS,Fall96,CS-104,79,CS
827,BS,Fall96,SS-201,50,CS
827,BS,Fall96,MS-301,57,CS
828,BS,Fall96,CS-101,97,CS
828,BS,Fall96,CS-102,71,CS
828,BS,Fall96,CS-103,66,CS
828,BS,Fall96,CS-104,91,CS
828,BS,Fall96,SS-201,52,CS
828,BS,Fall96,MS-301,59,CS
829,BS,Fall96,CS-101,74,CS
829,BS,Fall96,CS-102,83,CS
829,BS,Fall96,CS-103,56,CS
829,BS,Fall96,CS-104,84,CS
829,BS,Fall96,SS-201,54,CS
829,BS,Fall96,MS-301,61,CS
830,BS,Fall96,CS-101,51,CS
830,BS,Fall96,CS-102,77,CS
830,BS,Fall96,CS-103,79,CS
830,BS,Fall96,CS-104,96,CS
830,BS,Fall96,SS-201,56,CS
830,BS,Fall96,MS-301,63,CS
831,BS,Fall96,CS-101,77,CS
831,BS,Fall96,CS-102,90,CS
831,BS,Fall96,CS-103,52,CS
831,BS,Fall96,CS-104,90,CS
831,BS,Fall96,SS-201,58,CS
831,BS,Fall96,MS-301,65,CS
832,BS,Fall96,CS-101,86,CS
832,BS,Fall96,CS-102,52,CS
832,BS,Fall96,CS-103,75,CS
832,BS,Fall96,CS-104,51,CS
832,BS,Fall96,SS-201,78,CS
832,BS,Fall96,MS-301,67,CS
833,BS,Fall96,CS-101,63,CS
833,BS,Fall96,CS-102,65,CS
833,BS,Fall96,CS-103,97,CS
833,BS,Fall96,CS-104,95,CS
833,BS,Fall96,SS-201,80,CS
833,BS,Fall96,MS-301,69,CS
834,BS,Fall96,CS-101,90,CS
834,BS,Fall96,CS-102,77,CS
834,BS,Fall96,CS-103,70,CS
834,BS,Fall96,CS-104,56,CS
834,BS,Fall96,SS-201,82,CS
834,BS,Fall96,MS-301,71,CS
835,BS,Fall96,CS-101,66,CS
835,BS,Fall96,CS-102,90,CS
835,BS,Fall96,CS-103,93,CS
835,BS,Fall96,CS-104,50,CS
835,BS,Fall96,SS-201,83,CS
835,BS,Fall96,MS-301,73,CS
836,BS,Fall96,CS-101,93,CS
836,BS,Fall96,CS-102,52,CS
836,BS,Fall96,CS-103,65,CS
836,BS,Fall96,CS-104,61,CS
836,BS,Fall96,SS-201,85,CS
836,BS,Fall96,MS-301,76,CS
837,BS,Fall96,CS-101,70,CS
837,BS,Fall96,CS-102,65,CS
837,BS,Fall96,CS-103,88,CS
837,BS,Fall96,CS-104,55,CS
837,BS,Fall96,SS-201,55,CS
837,BS,Fall96,MS-301,78,CS
838,BS,Fall96,CS-101,96,CS
838,BS,Fall96,CS-102,77,CS
838,BS,Fall96,CS-103,61,CS
838,BS,Fall96,CS-104,67,CS
838,BS,Fall96,SS-201,57,CS
838,BS,Fall96,MS-301,80,CS
839,BS,Fall96,CS-101,73,CS
839,BS,Fall96,CS-102,89,CS
839,BS,Fall96,CS-103,84,CS
839,BS,Fall96,CS-104,60,CS
839,BS,Fall96,SS-201,59,CS
839,BS,Fall96,MS-301,82,CS
840,BS,Fall96,CS-101,82,CS
840,BS,Fall96,CS-102,84,CS
840,BS,Fall96,CS-103,74,CS
840,BS,Fall96,CS-104,72,CS
840,BS,Fall96,SS-201,61,CS
840,BS,Fall96,MS-301,84,CS
841,BS,Fall96,CS-101,59,CS
841,BS,Fall96,CS-102,96,CS
841,BS,Fall96,CS-103,97,CS
841,BS,Fall96,CS-104,65,CS
841,BS,Fall96,SS-201,63,CS
841,BS,Fall96,MS-301,86,CS
842,BS,Fall96,CS-101,85,CS
842,BS,Fall96,CS-102,59,CS
842,BS,Fall96,CS-103,70,CS
842,BS,Fall96,CS-104,77,CS
842,BS,Fall96,SS-201,83,CS
842,BS,Fall96,MS-301,88,CS
843,BS,Fall96,CS-101,62,CS
843,BS,Fall96,CS-102,71,CS
843,BS,Fall96,CS-103,93,CS
843,BS,Fall96,CS-104,71,CS
843,BS,Fall96,SS-201,85,CS
843,BS,Fall96,MS-301,90,CS
844,BS,Fall96,CS-101,89,CS
844,BS,Fall96,CS-102,84,CS
844,BS,Fall96,CS-103,65,CS
844,BS,Fall96,CS-104,82,CS
844,BS,Fall96,SS-201,87,CS
844,BS,Fall96,MS-301,92,CS
845,BS,Fall96,CS-101,66,CS
845,BS,Fall96,CS-102,96,CS
845,BS,Fall96,CS-103,88,CS
845,BS,Fall96,CS-104,76,CS
845,BS,Fall96,SS-201,89,CS
845,BS,Fall96,MS-301,94,CS
846,BS,Fall96,CS-101,92,CS
846,BS,Fall96,CS-102,59,CS
846,BS,Fall96,CS-103,61,CS
846,BS,Fall96,CS-104,87,CS
846,BS,Fall96,SS-201,91,CS
846,BS,Fall96,MS-301,96,CS
847,BS,Fall96,CS-101,69,CS
847,BS,Fall96,CS-102,71,CS
847,BS,Fall96,CS-103,83,CS
847,BS,Fall96,CS-104,81,CS
847,BS,Fall96,SS-201,93,CS
847,BS,Fall96,MS-301,99,CS
848,BS,Fall96,CS-101,96,CS
848,BS,Fall96,CS-102,84,CS
848,BS,Fall96,CS-103,56,CS
848,BS,Fall96,CS-104,93,CS
848,BS,Fall96,SS-201,63,CS
848,BS,Fall96,MS-301,51,CS
849,BS,Fall96,CS-101,54,CS
849,BS,Fall96,CS-102,96,CS
849,BS,Fall96,CS-103,79,CS
849,BS,Fall96,CS-104,86,CS
849,BS,Fall96,SS-201,65,CS
849,BS,Fall96,MS-301,53,CS
850,BS,Fall96,CS-101,81,CS
850,BS,Fall96,CS-102,58,CS
850,BS,Fall96,CS-103,52,CS
850,BS,Fall96,CS-104,98,CS
850,BS,Fall96,SS-201,66,CS
850,BS,Fall96,MS-301,55,CS
851,BS,Fall96,CS-101,58,CS
851,BS,Fall96,CS-102,53,CS
851,BS,Fall96,CS-103,92,CS
851,BS,Fall96,CS-104,91,CS
851,BS,Fall96,SS-201,68,CS
851,BS,Fall96,MS-301,57,CS
852,BS,Fall96,CS-101,85,CS
852,BS,Fall96,CS-102,65,CS
852,BS,Fall96,CS-103,65,CS
852,BS,Fall96,CS-104,53,CS
852,BS,Fall96,SS-201,70,CS
852,BS,Fall96,MS-301,59,CS
853,BS,Fall96,CS-101,61,CS
853,BS,Fall96,CS-102,78,CS
853,BS,Fall96,CS-103,88,CS
853,BS,Fall96,CS-104,97,CS
853,BS,Fall96,SS-201,90,CS
853,BS,Fall96,MS-301,61,CS
854,BS,Fall96,CS-101,88,CS
854,BS,Fall96,CS-102,90,CS
854,BS,Fall96,CS-103,60,CS
854,BS,Fall96,CS-104,58,CS
854,BS,Fall96,SS-201,92,CS
854,BS,Fall96,MS-301,63,CS
855,BS,Fall96,CS-101,65,CS
855,BS,Fall96,CS-102,53,CS
855,BS,Fall96,CS-103,83,CS
855,BS,Fall96,CS-104,52,CS
855,BS,Fall96,SS-201,94,CS
855,BS,Fall96,MS-301,65,CS
856,BS,Fall96,CS-101,92,CS
856,BS,Fall96,CS-102,65,CS
856,BS,Fall96,CS-103,56,CS
856,BS,Fall96,CS-104,63,CS
856,BS,Fall96,SS-201,96,CS
856,BS,Fall96,MS-301,67,CS
857,BS,Fall96,CS-101,50,CS
857,BS,Fall96,CS-102,78,CS
857,BS,Fall96,CS-103,79,CS
857,BS,Fall96,CS-104,57,CS
857,BS,Fall96,SS-201,98,CS
857,BS,Fall96,MS-301,70,CS
858,BS,Fall96,CS-101,77,CS
858,BS,Fall96,CS-102,90,CS
858,BS,Fall96,CS-103,51,CS
858,BS,Fall96,CS-104,68,CS
858,BS,Fall96,SS-201,68,CS
858,BS,Fall96,MS-301,72,CS
859,BS,Fall96,CS-101,54,CS
859,BS,Fall96,CS-102,53,CS
859,BS,Fall96,CS-103,74,CS
859,BS,Fall96,CS-104,62,CS
859,BS,Fall96,SS-201,70,CS
859,BS,Fall96,MS-301,74,CS
860,BS,Fall96,CS-101,81,CS
860,BS,Fall96,CS-102,65,CS
860,BS,Fall96,CS-103,97,CS
860,BS,Fall96,CS-104,74,CS
860,BS,Fall96,SS-201,72,CS
860,BS,Fall96,MS-301,76,CS
861,BS,Fall96,CS-101,57,CS
861,BS,Fall96,CS-102,59,CS
861,BS,Fall96,CS-103,70,CS
861,BS,Fall96,CS-104,67,CS
861,BS,Fall96,SS-201,74,CS
861,BS,Fall96,MS-301,78,CS
862,BS,Fall96,CS-101,84,CS
862,BS,Fall96,CS-102,72,CS
862,BS,Fall96,CS-103,60,CS
862,BS,Fall96,CS-104,79,CS
862,BS,Fall96,SS-201,76,CS
862,BS,Fall96,MS-301,80,CS
863,BS,Fall96,CS-101,61,CS
863,BS,Fall96,CS-102,84,CS
863,BS,Fall96,CS-103,83,CS
863,BS,Fall96,CS-104,72,CS
863,BS,Fall96,SS-201,78,CS
863,BS,Fall96,MS-301,82,CS
864,BS,Fall96,CS-101,87,CS
864,BS,Fall96,CS-102,97,CS
864,BS,Fall96,CS-103,56,CS
864,BS,Fall96,CS-104,84,CS
864,BS,Fall96,SS-201,97,CS
864,BS,Fall96,MS-301,84,CS
865,BS,Fall96,CS-101,96,CS
865,BS,Fall96,CS-102,59,CS
865,BS,Fall96,CS-103,78,CS
865,BS,Fall96,CS-104,78,CS
865,BS,Fall96,SS-201,99,CS
865,BS,Fall96,MS-301,86,CS
866,BS,Fall96,CS-101,73,CS
866,BS,Fall96,CS-102,72,CS
866,BS,Fall96,CS-103,51,CS
866,BS,Fall96,CS-104,89,CS
866,BS,Fall96,SS-201,51,CS
866,BS,Fall96,MS-301,88,CS
867,BS,Fall96,CS-101,50,CS
867,BS,Fall96,CS-102,84,CS
867,BS,Fall96,CS-103,74,CS
867,BS,Fall96,CS-104,83,CS
867,BS,Fall96,SS-201,53,CS
867,BS,Fall96,MS-301,90,CS
868,BS,Fall96,CS-101,76,CS
868,BS,Fall96,CS-102,97,CS
868,BS,Fall96,CS-103,97,CS
868,BS,Fall96,CS-104,94,CS
868,BS,Fall96,SS-201,55,CS
868,BS,Fall96,MS-301,93,CS
869,BS,Fall96,CS-101,53,CS
869,BS,Fall96,CS-102,59,CS
869,BS,Fall96,CS-103,69,CS
869,BS,Fall96,CS-104,88,CS
869,BS,Fall96,SS-201,75,CS
869,BS,Fall96,MS-301,95,CS
870,BS,Fall96,CS-101,80,CS
870,BS,Fall96,CS-102,71,CS
870,BS,Fall96,CS-103,92,CS
870,BS,Fall96,CS-104,50,CS
870,BS,Fall96,SS-201,77,CS
870,BS,Fall96,MS-301,97,CS
871,BS,Fall96,CS-101,57,CS
871,BS,Fall96,CS-102,84,CS
871,BS,Fall96,CS-103,65,CS
871,BS,Fall96,CS-104,93,CS
871,BS,Fall96,SS-201,79,CS
871,BS,Fall96,MS-301,99,CS
872,BS,Fall96,CS-101,83,CS
872,BS,Fall96,CS-102,78,CS
872,BS,Fall96,CS-103,88,CS
872,BS,Fall96,CS-104,55,CS
872,BS,Fall96,SS-201,81,CS
872,BS,Fall96,MS-301,51,CS
873,BS,Fall96,CS-101,60,CS
873,BS,Fall96,CS-102,91,CS
873,BS,Fall96,CS-103,78,CS
873,BS,Fall96,CS-104,98,CS
873,BS,Fall96,SS-201,83,CS
873,BS,Fall96,MS-301,53,CS
874,BS,Fall96,CS-101,69,CS
874,BS,Fall96,CS-102,53,CS
874,BS,Fall96,CS-103,51,CS
874,BS,Fall96,CS-104,60,CS
874,BS,Fall96,SS-201,53,CS
874,BS,Fall96,MS-301,55,CS
875,BS,Fall96,CS-101,95,CS
875,BS,Fall96,CS-102,66,CS
875,BS,Fall96,CS-103,74,CS
875,BS,Fall96,CS-104,54,CS
875,BS,Fall96,SS-201,55,CS
875,BS,Fall96,MS-301,57,CS
876,BS,Fall96,CS-101,72,CS
876,BS,Fall96,CS-102,78,CS
876,BS,Fall96,CS-103,96,CS
876,BS,Fall96,CS-104,65,CS
876,BS,Fall96,SS-201,57,CS
876,BS,Fall96,MS-301,59,CS
877,BS,Fall96,CS-101,99,CS
877,BS,Fall96,CS-102,91,CS
877,BS,Fall96,CS-103,69,CS
877,BS,Fall96,CS-104,59,CS
877,BS,Fall96,SS-201,59,CS
877,BS,Fall96,MS-301,61,CS
878,BS,Fall96,CS-101,76,CS
878,BS,Fall96,CS-102,53,CS
878,BS,Fall96,CS-103,92,CS
878,BS,Fall96,CS-104,70,CS
878,BS,Fall96,SS-201,61,CS
878,BS,Fall96,MS-301,63,CS
879,BS,Fall96,CS-101,52,CS
879,BS,Fall96,CS-102,66,CS
879,BS,Fall96,CS-103,65,CS
879,BS,Fall96,CS-104,64,CS
879,BS,Fall96,SS-201,62,CS
879,BS,Fall96,MS-301,66,CS
880,BS,Fall96,CS-101,79,CS
880,BS,Fall96,CS-102,78,CS
880,BS,Fall96,CS-103,87,CS
880,BS,Fall96,CS-104,75,CS
880,BS,Fall96,SS-201,82,CS
880,BS,Fall96,MS-301,68,CS
881,BS,Fall96,CS-101,56,CS
881,BS,Fall96,CS-102,90,CS
881,BS,Fall96,CS-103,60,CS
881,BS,Fall96,CS-104,69,CS
881,BS,Fall96,SS-201,84,CS
881,BS,Fall96,MS-301,70,CS
882,BS,Fall96,CS-101,65,CS
882,BS,Fall96,CS-102,85,CS
882,BS,Fall96,CS-103,83,CS
882,BS,Fall96,CS-104,81,CS
882,BS,Fall96,SS-201,86,CS
882,BS,Fall96,MS-301,72,CS
883,BS,Fall96,CS-101,91,CS
883,BS,Fall96,CS-102,97,CS
883,BS,Fall96,CS-103,56,CS
883,BS,Fall96,CS-104,74,CS
883,BS,Fall96,SS-201,88,CS
883,BS,Fall96,MS-301,74,CS
884,BS,Fall96,CS-101,68,CS
884,BS,Fall96,CS-102,60,CS
884,BS,Fall96,CS-103,78,CS
884,BS,Fall96,CS-104,86,CS
884,BS,Fall96,SS-201,90,CS
884,BS,Fall96,MS-301,76,CS
885,BS,Fall96,CS-101,95,CS
885,BS,Fall96,CS-102,72,CS
885,BS,Fall96,CS-103,69,CS
885,BS,Fall96,CS-104,79,CS
885,BS,Fall96,SS-201,60,CS
885,BS,Fall96,MS-301,78,CS
886,BS,Fall96,CS-101,72,CS
886,BS,Fall96,CS-102,85,CS
886,BS,Fall96,CS-103,92,CS
886,BS,Fall96,CS-104,91,CS
886,BS,Fall96,SS-201,62,CS
886,BS,Fall96,MS-301,80,CS
887,BS,Fall96,CS-101,98,CS
887,BS,Fall96,CS-102,97,CS
887,BS,Fall96,CS-103,64,CS
887,BS,Fall96,CS-104,85,CS
887,BS,Fall96,SS-201,64,CS
887,BS,Fall96,MS-301,82,CS
888,BS,Fall96,CS-101,75,CS
888,BS,Fall96,CS-102,60,CS
888,BS,Fall96,CS-103,87,CS
888,BS,Fall96,CS-104,96,CS
888,BS,Fall96,SS-201,66,CS
888,BS,Fall96,MS-301,84,CS
889,BS,Fall96,CS-101,52,CS
889,BS,Fall96,CS-102,72,CS
889,BS,Fall96,CS-103,60,CS
889,BS,Fall96,CS-104,90,CS
889,BS,Fall96,SS-201,68,CS
889,BS,Fall96,MS-301,87,CS
890,BS,Fall96,CS-101,60,CS
890,BS,Fall96,CS-102,84,CS
890,BS,Fall96,CS-103,83,CS
890,BS,Fall96,CS-104,51,CS
890,BS,Fall96,SS-201,88,CS
890,BS,Fall96,MS-301,89,CS
891,BS,Fall96,CS-101,87,CS
891,BS,Fall96,CS-102,97,CS
891,BS,Fall96,CS-103,55,CS
891,BS,Fall96,CS-104,95,CS
891,BS,Fall96,SS-201,90,CS
891,BS,Fall96,MS-301,91,CS
892,BS,Fall96,CS-101,64,CS
892,BS,Fall96,CS-102,59,CS
892,BS,Fall96,CS-103,78,CS
892,BS,Fall96,CS-104,57,CS
892,BS,Fall96,SS-201,92,CS
892,BS,Fall96,MS-301,93,CS
893,BS,Fall96,CS-101,91,CS
893,BS,Fall96,CS-102,54,CS
893,BS,Fall96,CS-103,51,CS
893,BS,Fall96,CS-104,50,CS
893,BS,Fall96,SS-201,94,CS
893,BS,Fall96,MS-301,95,CS
894,BS,Fall96,CS-101,67,CS
894,BS,Fall96,CS-102,66,CS
894,BS,Fall96,CS-103,73,CS
894,BS,Fall96,CS-104,62,CS
894,BS,Fall96,SS-201,95,CS
894,BS,Fall96,MS-301,97,CS
895,BS,Fall96,CS-101,94,CS
895,BS,Fall96,CS-102,79,CS
895,BS,Fall96,CS-103,96,CS
895,BS,Fall96,CS-104,55,CS
895,BS,Fall96,SS-201,97,CS
895,BS,Fall96,MS-301,99,CS
896,BS,Fall96,CS-101,71,CS
896,BS,Fall96,CS-102,91,CS
896,BS,Fall96,CS-103,87,CS
896,BS,Fall96,CS-104,67,CS
896,BS,Fall96,SS-201,67,CS
896,BS,Fall96,MS-301,51,CS
897,BS,Fall96,CS-101,98,CS
897,BS,Fall96,CS-102,54,CS
897,BS,Fall96,CS-103,60,CS
897,BS,Fall96,CS-104,60,CS
897,BS,Fall96,SS-201,69,CS
897,BS,Fall96,MS-301,53,CS
898,BS,Fall96,CS-101,74,CS
898,BS,Fall96,CS-102,66,CS
898,BS,Fall96,CS-103,82,CS
898,BS,Fall96,CS-104,72,CS
898,BS,Fall96,SS-201,71,CS
898,BS,Fall96,MS-301,55,CS
899,BS,Fall96,CS-101,83,CS
899,BS,Fall96,CS-102,79,CS
899,BS,Fall96,CS-103,55,CS
899,BS,Fall96,CS-104,66,CS
899,BS,Fall96,SS-201,73,CS
899,BS,Fall96,MS-301,57,CS
900,BS,Fall96,CS-101,60,TC
900,BS,Fall96,CS-102,91,TC
900,BS,Fall96,CS-103,78,TC
900,BS,Fall96,CS-104,77,TC
900,BS,Fall96,SS-201,75,TC
900,BS,Fall96,MS-301,60,TC
901,BS,Fall96,CS-101,86,TC
901,BS,Fall96,CS-102,53,TC
901,BS,Fall96,CS-103,51,TC
901,BS,Fall96,CS-104,71,TC
901,BS,Fall96,SS-201,95,TC
901,BS,Fall96,MS-301,62,TC
902,BS,Fall96,CS-101,63,TC
902,BS,Fall96,CS-102,66,TC
902,BS,Fall96,CS-103,73,TC
902,BS,Fall96,CS-104,82,TC
902,BS,Fall96,SS-201,97,TC
902,BS,Fall96,MS-301,64,TC
903,BS,Fall96,CS-101,90,TC
903,BS,Fall96,CS-102,60,TC
903,BS,Fall96,CS-103,96,TC
903,BS,Fall96,CS-104,76,TC
903,BS,Fall96,SS-201,99,TC
903,BS,Fall96,MS-301,66,TC
904,BS,Fall96,CS-101,67,TC
904,BS,Fall96,CS-102,73,TC
904,BS,Fall96,CS-103,69,TC
904,BS,Fall96,CS-104,88,TC
904,BS,Fall96,SS-201,51,TC
904,BS,Fall96,MS-301,68,TC
905,BS,Fall96,CS-101,93,TC
905,BS,Fall96,CS-102,85,TC
905,BS,Fall96,CS-103,91,TC
905,BS,Fall96,CS-104,81,TC
905,BS,Fall96,SS-201,53,TC
905,BS,Fall96,MS-301,70,TC
906,BS,Fall96,CS-101,70,TC
906,BS,Fall96,CS-102,98,TC
906,BS,Fall96,CS-103,64,TC
906,BS,Fall96,CS-104,93,TC
906,BS,Fall96,SS-201,73,TC
906,BS,Fall96,MS-301,72,TC
907,BS,Fall96,CS-101,79,TC
907,BS,Fall96,CS-102,60,TC
907,BS,Fall96,CS-103,55,TC
907,BS,Fall96,CS-104,86,TC
907,BS,Fall96,SS-201,75,TC
907,BS,Fall96,MS-301,74,TC
908,BS,Fall96,CS-101,56,TC
908,BS,Fall96,CS-102,73,TC
908,BS,Fall96,CS-103,78,TC
908,BS,Fall96,CS-104,98,TC
908,BS,Fall96,SS-201,77,TC
908,BS,Fall96,MS-301,76,TC
909,BS,Fall96,CS-101,82,TC
909,BS,Fall96,CS-102,85,TC
909,BS,Fall96,CS-103,50,TC
909,BS,Fall96,CS-104,92,TC
909,BS,Fall96,SS-201,78,TC
909,BS,Fall96,MS-301,78,TC
910,BS,Fall96,CS-101,59,TC
910,BS,Fall96,CS-102,98,TC
910,BS,Fall96,CS-103,73,TC
910,BS,Fall96,CS-104,53,TC
910,BS,Fall96,SS-201,80,TC
910,BS,Fall96,MS-301,80,TC
911,BS,Fall96,CS-101,86,TC
911,BS,Fall96,CS-102,60,TC
911,BS,Fall96,CS-103,96,TC
911,BS,Fall96,CS-104,97,TC
911,BS,Fall96,SS-201,82,TC
911,BS,Fall96,MS-301,83,TC
912,BS,Fall96,CS-101,62,TC
912,BS,Fall96,CS-102,72,TC
912,BS,Fall96,CS-103,69,TC
912,BS,Fall96,CS-104,58,TC
912,BS,Fall96,SS-201,52,TC
912,BS,Fall96,MS-301,85,TC
913,BS,Fall96,CS-101,89,TC
913,BS,Fall96,CS-102,85,TC
913,BS,Fall96,CS-103,91,TC
913,BS,Fall96,CS-104,52,TC
913,BS,Fall96,SS-201,54,TC
913,BS,Fall96,MS-301,87,TC
914,BS,Fall96,CS-101,66,TC
914,BS,Fall96,CS-102,79,TC
914,BS,Fall96,CS-103,64,TC
914,BS,Fall96,CS-104,64,TC
914,BS,Fall96,SS-201,56,TC
914,BS,Fall96,MS-301,89,TC
915,BS,Fall96,CS-101,75,TC
915,BS,Fall96,CS-102,92,TC
915,BS,Fall96,CS-103,87,TC
915,BS,Fall96,CS-104,57,TC
915,BS,Fall96,SS-201,58,TC
915,BS,Fall96,MS-301,91,TC
916,BS,Fall96,CS-101,51,TC
