SID,Degree,Semester,Course,Marks,Discipline
414,MS,Fall20,CS-802,68,MS-CS
414,MS,Fall20,CS-703,91,MS-CS
415,MS,Fall20,CS-801,90,MS-CS
415,MS,Fall20,CS-802,80,MS-CS
415,MS,Fall20,CS-703,82,MS-CS
416,MS,Fall20,CS-801,66,MS-CS
416,MS,Fall20,CS-802,93,MS-CS
416,MS,Fall20,CS-703,55,MS-CS
417,MS,Fall20,CS-801,93,MS-CS
417,MS,Fall20,CS-802,55,MS-CS
417,MS,Fall20,CS-703,78,MS-CS
418,MS,Fall20,CS-801,70,MS-CS
418,MS,Fall20,CS-802,68,MS-CS
418,MS,Fall20,CS-703,50,MS-CS
419,MS,Fall20,CS-801,97,MS-CS
419,MS,Fall20,CS-802,62,MS-CS
419,MS,Fall20,CS-703,73,MS-CS
420,MS,Fall20,CS-801,73,MS-CS
420,MS,Fall20,CS-802,75,MS-CS
420,MS,Fall20,CS-703,96,MS-CS
421,MS,Fall20,CS-801,50,MS-CS
421,MS,Fall20,CS-802,87,MS-CS
421,MS,Fall20,CS-703,69,MS-CS
422,MS,Fall20,CS-801,77,MS-CS
422,MS,Fall20,CS-802,99,MS-CS
422,MS,Fall20,CS-703,91,MS-CS
423,MS,Fall20,CS-801,86,MS-CS
423,MS,Fall20,CS-802,62,MS-CS
423,MS,Fall20,CS-703,64,MS-CS
424,MS,Fall20,CS-801,62,MS-CS
424,MS,Fall20,CS-802,74,MS-CS
424,MS,Fall20,CS-703,87,MS-CS
425,MS,Fall20,CS-801,89,MS-CS
425,MS,Fall20,CS-802,87,MS-CS
425,MS,Fall20,CS-703,59,MS-CS
426,MS,Fall20,CS-801,66,MS-CS
426,MS,Fall20,CS-802,99,MS-CS
426,MS,Fall20,CS-703,50,MS-CS
427,MS,Fall20,CS-801,92,MS-CS
427,MS,Fall20,CS-802,62,MS-CS
427,MS,Fall20,CS-703,73,MS-CS
428,MS,Fall20,CS-801,69,MS-CS
428,MS,Fall20,CS-802,74,MS-CS
428,MS,Fall20,CS-703,96,MS-CS
429,MS,Fall20,CS-801,96,MS-CS
429,MS,Fall20,CS-802,69,MS-CS
429,MS,Fall20,CS-703,68,MS-CS
430,MS,Fall20,CS-801,73,MS-CS
430,MS,Fall20,CS-802,81,MS-CS
430,MS,Fall20,CS-703,91,MS-CS
431,MS,Fall20,CS-801,81,MS-CS
431,MS,Fall20,CS-802,93,MS-CS
431,MS,Fall20,CS-703,64,MS-CS
432,MS,Fall20,CS-801,58,MS-CS
432,MS,Fall20,CS-802,56,MS-CS
432,MS,Fall20,CS-703,86,MS-CS
433,MS,Fall20,CS-801,85,MS-CS
433,MS,Fall20,CS-802,68,MS-CS
433,MS,Fall20,CS-703,59,MS-CS
434,MS,Fall20,CS-801,62,MS-CS
434,MS,Fall20,CS-802,81,MS-CS
434,MS,Fall20,CS-703,82,MS-CS
435,MS,Fall20,CS-801,88,MS-CS
435,MS,Fall20,CS-802,93,MS-CS
435,MS,Fall20,CS-703,55,MS-CS
436,MS,Fall20,CS-801,65,MS-CS
436,MS,Fall20,CS-802,56,MS-CS
436,MS,Fall20,CS-703,77,MS-CS
437,MS,Fall20,CS-801,92,MS-CS
437,MS,Fall20,CS-802,68,MS-CS
437,MS,Fall20,CS-703,68,MS-CS
438,MS,Fall20,CS-801,69,MS-CS
438,MS,Fall20,CS-802,81,MS-CS
438,MS,Fall20,CS-703,91,MS-CS
439,MS,Fall20,CS-801,95,MS-CS
439,MS,Fall20,CS-802,93,MS-CS
439,MS,Fall20,CS-703,64,MS-CS
440,MS,Fall20,CS-801,54,MS-CS
440,MS,Fall20,CS-802,88,MS-CS
440,MS,Fall20,CS-703,86,MS-CS
441,MS,Fall20,CS-801,81,MS-CS
441,MS,Fall20,CS-802,50,MS-CS
441,MS,Fall20,CS-703,59,MS-CS
442,MS,Fall20,CS-801,57,MS-CS
442,MS,Fall20,CS-802,62,MS-CS
442,MS,Fall20,CS-703,82,MS-CS
443,MS,Fall20,CS-801,84,MS-CS
443,MS,Fall20,CS-802,75,MS-CS
443,MS,Fall20,CS-703,54,MS-CS
444,MS,Fall20,CS-801,61,MS-CS
444,MS,Fall20,CS-802,87,MS-CS
444,MS,Fall20,CS-703,77,MS-CS
445,MS,Fall20,CS-801,88,MS-CS
445,MS,Fall20,CS-802,50,MS-CS
445,MS,Fall20,CS-703,50,MS-CS
446,MS,Fall20,CS-801,64,MS-CS
446,MS,Fall20,CS-802,62,MS-CS
446,MS,Fall20,CS-703,73,MS-CS
447,MS,Fall20,CS-801,91,MS-CS
447,MS,Fall20,CS-802,75,MS-CS
447,MS,Fall20,CS-703,95,MS-CS
448,MS,Fall20,CS-801,50,MS-CS
448,MS,Fall20,CS-802,87,MS-CS
448,MS,Fall20,CS-703,86,MS-CS
449,MS,Fall20,CS-801,77,MS-CS
449,MS,Fall20,CS-802,50,MS-CS
449,MS,Fall20,CS-703,59,MS-CS
450,MS,Fall20,CS-801,53,MS-TC
450,MS,Fall20,CS-802,62,MS-TC
450,MS,Fall20,CS-703,82,MS-TC
451,MS,Fall20,CS-801,80,MS-TC
451,MS,Fall20,CS-802,56,MS-TC
451,MS,Fall20,CS-703,54,MS-TC
452,MS,Fall20,CS-801,57,MS-TC
452,MS,Fall20,CS-802,69,MS-TC
452,MS,Fall20,CS-703,77,MS-TC
453,MS,Fall20,CS-801,83,MS-TC
453,MS,Fall20,CS-802,81,MS-TC
453,MS,Fall20,CS-703,50,MS-TC
454,MS,Fall20,CS-801,60,MS-TC
454,MS,Fall20,CS-802,94,MS-TC
454,MS,Fall20,CS-703,72,MS-TC
455,MS,Fall20,CS-801,87,MS-TC
455,MS,Fall20,CS-802,56,MS-TC
455,MS,Fall20,CS-703,95,MS-TC
456,MS,Fall20,CS-801,96,MS-TC
456,MS,Fall20,CS-802,69,MS-TC
456,MS,Fall20,CS-703,68,MS-TC
457,MS,Fall20,CS-801,72,MS-TC
457,MS,Fall20,CS-802,81,MS-TC
457,MS,Fall20,CS-703,91,MS-TC
458,MS,Fall20,CS-801,99,MS-TC
458,MS,Fall20,CS-802,94,MS-TC
458,MS,Fall20,CS-703,63,MS-TC
459,MS,Fall20,CS-801,76,MS-TC
459,MS,Fall20,CS-802,56,MS-TC
459,MS,Fall20,CS-703,54,MS-TC
460,MS,Fall20,CS-801,53,MS-TC
460,MS,Fall20,CS-802,69,MS-TC
460,MS,Fall20,CS-703,77,MS-TC
461,MS,Fall20,CS-801,79,MS-TC
461,MS,Fall20,CS-802,63,MS-TC
461,MS,Fall20,CS-703,50,MS-TC
462,MS,Fall20,CS-801,56,MS-TC
462,MS,Fall20,CS-802,75,MS-TC
462,MS,Fall20,CS-703,72,MS-TC
463,MS,Fall20,CS-801,83,MS-TC
463,MS,Fall20,CS-802,88,MS-TC
463,MS,Fall20,CS-703,95,MS-TC
464,MS,Fall20,CS-801,59,MS-TC
464,MS,Fall20,CS-802,50,MS-TC
464,MS,Fall20,CS-703,68,MS-TC
465,MS,Fall20,CS-801,68,MS-TC
465,MS,Fall20,CS-802,63,MS-TC
465,MS,Fall20,CS-703,90,MS-TC
466,MS,Fall20,CS-801,95,MS-TC
466,MS,Fall20,CS-802,75,MS-TC
466,MS,Fall20,CS-703,63,MS-TC
467,MS,Fall20,CS-801,72,MS-TC
467,MS,Fall20,CS-802,88,MS-TC
467,MS,Fall20,CS-703,86,MS-TC
468,MS,Fall20,CS-801,98,MS-TC
468,MS,Fall20,CS-802,50,MS-TC
468,MS,Fall20,CS-703,59,MS-TC
469,MS,Fall20,CS-801,75,MS-TC
469,MS,Fall20,CS-802,63,MS-TC
469,MS,Fall20,CS-703,81,MS-TC
470,MS,Fall20,CS-801,52,MS-TC
470,MS,Fall20,CS-802,75,MS-TC
470,MS,Fall20,CS-703,72,MS-TC
471,MS,Fall20,CS-801,79,MS-TC
471,MS,Fall20,CS-802,88,MS-TC
471,MS,Fall20,CS-703,95,MS-TC
472,MS,Fall20,CS-801,55,MS-TC
472,MS,Fall20,CS-802,82,MS-TC
472,MS,Fall20,CS-703,67,MS-TC
473,MS,Fall20,CS-801,64,MS-TC
473,MS,Fall20,CS-802,94,MS-TC
473,MS,Fall20,CS-703,90,MS-TC
474,MS,Fall20,CS-801,91,MS-TC
474,MS,Fall20,CS-802,57,MS-TC
474,MS,Fall20,CS-703,63,MS-TC
475,MS,Fall20,CS-801,68,MS-TC
475,MS,Fall20,CS-802,69,MS-TC
475,MS,Fall20,CS-703,86,MS-TC
476,MS,Fall20,CS-801,94,MS-TC
476,MS,Fall20,CS-802,82,MS-TC
476,MS,Fall20,CS-703,58,MS-TC
477,MS,Fall20,CS-801,71,MS-TC
477,MS,Fall20,CS-802,94,MS-TC
477,MS,Fall20,CS-703,81,MS-TC
478,MS,Fall20,CS-801,98,MS-TC
478,MS,Fall20,CS-802,57,MS-TC
478,MS,Fall20,CS-703,54,MS-TC
479,MS,Fall20,CS-801,74,MS-TC
479,MS,Fall20,CS-802,69,MS-TC
479,MS,Fall20,CS-703,77,MS-TC
480,MS,Fall20,CS-801,51,MS-TC
480,MS,Fall20,CS-802,82,MS-TC
480,MS,Fall20,CS-703,99,MS-TC
481,MS,Fall20,CS-801,60,MS-TC
481,MS,Fall20,CS-802,94,MS-TC
481,MS,Fall20,CS-703,72,MS-TC
482,MS,Fall20,CS-801,87,MS-TC
482,MS,Fall20,CS-802,88,MS-TC
482,MS,Fall20,CS-703,63,MS-TC
483,MS,Fall20,CS-801,63,MS-TC
483,MS,Fall20,CS-802,51,MS-TC
483,MS,Fall20,CS-703,85,MS-TC
484,MS,Fall20,CS-801,90,MS-TC
484,MS,Fall20,CS-802,63,MS-TC
484,MS,Fall20,CS-703,58,MS-TC
485,MS,Fall20,CS-801,67,MS-TC
485,MS,Fall20,CS-802,76,MS-TC
485,MS,Fall20,CS-703,81,MS-TC
486,MS,Fall20,CS-801,94,MS-TC
486,MS,Fall20,CS-802,88,MS-TC
486,MS,Fall20,CS-703,54,MS-TC
487,MS,Fall20,CS-801,70,MS-TC
487,MS,Fall20,CS-802,51,MS-TC
487,MS,Fall20,CS-703,76,MS-TC
488,MS,Fall20,CS-801,97,MS-TC
488,MS,Fall20,CS-802,63,MS-TC
488,MS,Fall20,CS-703,99,MS-TC
489,MS,Fall20,CS-801,74,MS-TC
489,MS,Fall20,CS-802,76,MS-TC
489,MS,Fall20,CS-703,72,MS-TC
490,MS,Fall20,CS-801,82,MS-TC
490,MS,Fall20,CS-802,88,MS-TC
490,MS,Fall20,CS-703,95,MS-TC
491,MS,Fall20,CS-801,59,MS-TC
491,MS,Fall20,CS-802,51,MS-TC
491,MS,Fall20,CS-703,67,MS-TC
492,MS,Fall20,CS-801,86,MS-TC
492,MS,Fall20,CS-802,63,MS-TC
492,MS,Fall20,CS-703,90,MS-TC
493,MS,Fall20,CS-801,63,MS-TC
493,MS,Fall20,CS-802,57,MS-TC
493,MS,Fall20,CS-703,81,MS-TC
494,MS,Fall20,CS-801,89,MS-TC
494,MS,Fall20,CS-802,70,MS-TC
494,MS,Fall20,CS-703,53,MS-TC
495,MS,Fall20,CS-801,66,MS-TC
495,MS,Fall20,CS-802,82,MS-TC
495,MS,Fall20,CS-703,76,MS-TC
496,MS,Fall20,CS-801,93,MS-TC
496,MS,Fall20,CS-802,95,MS-TC
496,MS,Fall20,CS-703,99,MS-TC
497,MS,Fall20,CS-801,70,MS-TC
497,MS,Fall20,CS-802,57,MS-TC
497,MS,Fall20,CS-703,72,MS-TC
498,MS,Fall20,CS-801,78,MS-TC
498,MS,Fall20,CS-802,70,MS-TC
498,MS,Fall20,CS-703,94,MS-TC
499,MS,Fall20,CS-801,55,MS-TC
499,MS,Fall20,CS-802,82,MS-TC
499,MS,Fall20,CS-703,67,MS-TC
500,MS,Fall20,CS-801,82,MS-SPM
500,MS,Fall20,CS-802,95,MS-SPM
500,MS,Fall20,CS-703,90,MS-SPM
501,MS,Fall20,CS-801,59,MS-SPM
501,MS,Fall20,CS-802,57,MS-SPM
501,MS,Fall20,CS-703,63,MS-SPM
502,MS,Fall20,CS-801,85,MS-SPM
502,MS,Fall20,CS-802,69,MS-SPM
502,MS,Fall20,CS-703,85,MS-SPM
503,MS,Fall20,CS-801,62,MS-SPM
503,MS,Fall20,CS-802,64,MS-SPM
503,MS,Fall20,CS-703,58,MS-SPM
504,MS,Fall20,CS-801,89,MS-SPM
504,MS,Fall20,CS-802,76,MS-SPM
504,MS,Fall20,CS-703,99,MS-SPM
505,MS,Fall20,CS-801,65,MS-SPM
505,MS,Fall20,CS-802,89,MS-SPM
505,MS,Fall20,CS-703,71,MS-SPM
506,MS,Fall20,CS-801,92,MS-SPM
506,MS,Fall20,CS-802,51,MS-SPM
506,MS,Fall20,CS-703,94,MS-SPM
507,MS,Fall20,CS-801,51,MS-SPM
507,MS,Fall20,CS-802,64,MS-SPM
507,MS,Fall20,CS-703,67,MS-SPM
508,MS,Fall20,CS-801,78,MS-SPM
508,MS,Fall20,CS-802,76,MS-SPM
508,MS,Fall20,CS-703,90,MS-SPM
509,MS,Fall20,CS-801,54,MS-SPM
509,MS,Fall20,CS-802,89,MS-SPM
509,MS,Fall20,CS-703,62,MS-SPM
510,MS,Fall20,CS-801,81,MS-SPM
510,MS,Fall20,CS-802,51,MS-SPM
510,MS,Fall20,CS-703,85,MS-SPM
511,MS,Fall20,CS-801,58,MS-SPM
511,MS,Fall20,CS-802,64,MS-SPM
511,MS,Fall20,CS-703,58,MS-SPM
512,MS,Fall20,CS-801,85,MS-SPM
512,MS,Fall20,CS-802,76,MS-SPM
512,MS,Fall20,CS-703,81,MS-SPM
513,MS,Fall20,CS-801,61,MS-SPM
513,MS,Fall20,CS-802,88,MS-SPM
513,MS,Fall20,CS-703,53,MS-SPM
514,MS,Fall20,CS-801,88,MS-SPM
514,MS,Fall20,CS-802,83,MS-SPM
514,MS,Fall20,CS-703,76,MS-SPM
515,MS,Fall20,CS-801,97,MS-SPM
515,MS,Fall20,CS-802,95,MS-SPM
515,MS,Fall20,CS-703,67,MS-SPM
516,MS,Fall20,CS-801,73,MS-SPM
516,MS,Fall20,CS-802,58,MS-SPM
516,MS,Fall20,CS-703,89,MS-SPM
517,MS,Fall20,CS-801,50,MS-SPM
517,MS,Fall20,CS-802,70,MS-SPM
517,MS,Fall20,CS-703,62,MS-SPM
518,MS,Fall20,CS-801,77,MS-SPM
518,MS,Fall20,CS-802,83,MS-SPM
518,MS,Fall20,CS-703,85,MS-SPM
519,MS,Fall20,CS-801,54,MS-SPM
519,MS,Fall20,CS-802,95,MS-SPM
519,MS,Fall20,CS-703,58,MS-SPM
520,MS,Fall20,CS-801,80,MS-SPM
520,MS,Fall20,CS-802,58,MS-SPM
520,MS,Fall20,CS-703,80,MS-SPM
521,MS,Fall20,CS-801,57,MS-SPM
521,MS,Fall20,CS-802,70,MS-SPM
521,MS,Fall20,CS-703,53,MS-SPM
522,MS,Fall20,CS-801,84,MS-SPM
522,MS,Fall20,CS-802,83,MS-SPM
522,MS,Fall20,CS-703,76,MS-SPM
523,MS,Fall20,CS-801,93,MS-SPM
523,MS,Fall20,CS-802,95,MS-SPM
523,MS,Fall20,CS-703,98,MS-SPM
524,MS,Fall20,CS-801,69,MS-SPM
524,MS,Fall20,CS-802,89,MS-SPM
524,MS,Fall20,CS-703,71,MS-SPM
525,MS,Fall20,CS-801,96,MS-SPM
525,MS,Fall20,CS-802,52,MS-SPM
525,MS,Fall20,CS-703,94,MS-SPM
526,MS,Fall20,CS-801,73,MS-SPM
526,MS,Fall20,CS-802,64,MS-SPM
526,MS,Fall20,CS-703,85,MS-SPM
527,MS,Fall20,CS-801,99,MS-SPM
527,MS,Fall20,CS-802,77,MS-SPM
527,MS,Fall20,CS-703,57,MS-SPM
528,MS,Fall20,CS-801,76,MS-SPM
528,MS,Fall20,CS-802,89,MS-SPM
528,MS,Fall20,CS-703,80,MS-SPM
529,MS,Fall20,CS-801,53,MS-SPM
529,MS,Fall20,CS-802,52,MS-SPM
529,MS,Fall20,CS-703,53,MS-SPM
530,MS,Fall20,CS-801,80,MS-SPM
530,MS,Fall20,CS-802,64,MS-SPM
530,MS,Fall20,CS-703,76,MS-SPM
531,MS,Fall20,CS-801,56,MS-SPM
531,MS,Fall20,CS-802,77,MS-SPM
531,MS,Fall20,CS-703,98,MS-SPM
532,MS,Fall20,CS-801,65,MS-SPM
532,MS,Fall20,CS-802,89,MS-SPM
532,MS,Fall20,CS-703,71,MS-SPM
533,MS,Fall20,CS-801,92,MS-SPM
533,MS,Fall20,CS-802,51,MS-SPM
533,MS,Fall20,CS-703,94,MS-SPM
534,MS,Fall20,CS-801,69,MS-SPM
534,MS,Fall20,CS-802,64,MS-SPM
534,MS,Fall20,CS-703,66,MS-SPM
535,MS,Fall20,CS-801,95,MS-SPM
535,MS,Fall20,CS-802,58,MS-SPM
535,MS,Fall20,CS-703,89,MS-SPM
536,MS,Fall20,CS-801,72,MS-SPM
536,MS,Fall20,CS-802,71,MS-SPM
536,MS,Fall20,CS-703,62,MS-SPM
537,MS,Fall20,CS-801,99,MS-SPM
537,MS,Fall20,CS-802,83,MS-SPM
537,MS,Fall20,CS-703,85,MS-SPM
538,MS,Fall20,CS-801,76,MS-SPM
538,MS,Fall20,CS-802,96,MS-SPM
538,MS,Fall20,CS-703,75,MS-SPM
539,MS,Fall20,CS-801,52,MS-SPM
539,MS,Fall20,CS-802,58,MS-SPM
539,MS,Fall20,CS-703,98,MS-SPM
540,MS,Fall20,CS-801,61,MS-SPM
540,MS,Fall20,CS-802,71,MS-SPM
540,MS,Fall20,CS-703,71,MS-SPM
541,MS,Fall20,CS-801,88,MS-SPM
541,MS,Fall20,CS-802,83,MS-SPM
541,MS,Fall20,CS-703,94,MS-SPM
542,MS,Fall20,CS-801,64,MS-SPM
542,MS,Fall20,CS-802,96,MS-SPM
542,MS,Fall20,CS-703,66,MS-SPM
543,MS,Fall20,CS-801,91,MS-SPM
543,MS,Fall20,CS-802,58,MS-SPM
543,MS,Fall20,CS-703,89,MS-SPM
544,MS,Fall20,CS-801,68,MS-SPM
544,MS,Fall20,CS-802,70,MS-SPM
544,MS,Fall20,CS-703,62,MS-SPM
545,MS,Fall20,CS-801,95,MS-SPM
545,MS,Fall20,CS-802,65,MS-SPM
545,MS,Fall20,CS-703,84,MS-SPM
546,MS,Fall20,CS-801,71,MS-SPM
546,MS,Fall20,CS-802,77,MS-SPM
546,MS,Fall20,CS-703,57,MS-SPM
547,MS,Fall20,CS-801,98,MS-SPM
547,MS,Fall20,CS-802,90,MS-SPM
547,MS,Fall20,CS-703,80,MS-SPM
548,MS,Fall20,CS-801,57,MS-SPM
548,MS,Fall20,CS-802,52,MS-SPM
548,MS,Fall20,CS-703,53,MS-SPM
549,MS,Fall20,CS-801,84,MS-SPM
549,MS,Fall20,CS-802,65,MS-SPM
549,MS,Fall20,CS-703,93,MS-SPM
550,MS,Fall20,CS-801,60,MS-NW
550,MS,Fall20,CS-802,77,MS-NW
550,MS,Fall20,CS-703,66,MS-NW
551,MS,Fall20,CS-801,87,MS-NW
551,MS,Fall20,CS-802,90,MS-NW
551,MS,Fall20,CS-703,89,MS-NW
552,MS,Fall20,CS-801,64,MS-NW
552,MS,Fall20,CS-802,52,MS-NW
552,MS,Fall20,CS-703,62,MS-NW
553,MS,Fall20,CS-801,90,MS-NW
553,MS,Fall20,CS-802,64,MS-NW
553,MS,Fall20,CS-703,84,MS-NW
554,MS,Fall20,CS-801,67,MS-NW
554,MS,Fall20,CS-802,77,MS-NW
554,MS,Fall20,CS-703,57,MS-NW
555,MS,Fall20,CS-801,94,MS-NW
555,MS,Fall20,CS-802,89,MS-NW
555,MS,Fall20,CS-703,80,MS-NW
556,MS,Fall20,CS-801,71,MS-NW
556,MS,Fall20,CS-802,84,MS-NW
556,MS,Fall20,CS-703,52,MS-NW
557,MS,Fall20,CS-801,79,MS-NW
557,MS,Fall20,CS-802,96,MS-NW
557,MS,Fall20,CS-703,75,MS-NW
558,MS,Fall20,CS-801,56,MS-NW
558,MS,Fall20,CS-802,59,MS-NW
558,MS,Fall20,CS-703,98,MS-NW
559,MS,Fall20,CS-801,83,MS-NW
559,MS,Fall20,CS-802,71,MS-NW
559,MS,Fall20,CS-703,71,MS-NW
560,MS,Fall20,CS-801,60,MS-NW
560,MS,Fall20,CS-802,84,MS-NW
560,MS,Fall20,CS-703,61,MS-NW
561,MS,Fall20,CS-801,86,MS-NW
561,MS,Fall20,CS-802,96,MS-NW
561,MS,Fall20,CS-703,84,MS-NW
562,MS,Fall20,CS-801,63,MS-NW
562,MS,Fall20,CS-802,59,MS-NW
562,MS,Fall20,CS-703,57,MS-NW
563,MS,Fall20,CS-801,90,MS-NW
563,MS,Fall20,CS-802,71,MS-NW
563,MS,Fall20,CS-703,79,MS-NW
564,MS,Fall20,CS-801,66,MS-NW
564,MS,Fall20,CS-802,83,MS-NW
564,MS,Fall20,CS-703,52,MS-NW
565,MS,Fall20,CS-801,75,MS-NW
565,MS,Fall20,CS-802,96,MS-NW
565,MS,Fall20,CS-703,75,MS-NW
566,MS,Fall20,CS-801,52,MS-NW
566,MS,Fall20,CS-802,90,MS-NW
566,MS,Fall20,CS-703,98,MS-NW
567,MS,Fall20,CS-801,79,MS-NW
567,MS,Fall20,CS-802,53,MS-NW
567,MS,Fall20,CS-703,70,MS-NW
568,MS,Fall20,CS-801,55,MS-NW
568,MS,Fall20,CS-802,65,MS-NW
568,MS,Fall20,CS-703,93,MS-NW
569,MS,Fall20,CS-801,82,MS-NW
569,MS,Fall20,CS-802,78,MS-NW
569,MS,Fall20,CS-703,66,MS-NW
570,MS,Fall20,CS-801,59,MS-NW
570,MS,Fall20,CS-802,90,MS-NW
570,MS,Fall20,CS-703,89,MS-NW
571,MS,Fall20,CS-801,86,MS-NW
571,MS,Fall20,CS-802,53,MS-NW
571,MS,Fall20,CS-703,79,MS-NW
572,MS,Fall20,CS-801,62,MS-NW
572,MS,Fall20,CS-802,65,MS-NW
572,MS,Fall20,CS-703,52,MS-NW
573,MS,Fall20,CS-801,71,MS-NW
573,MS,Fall20,CS-802,78,MS-NW
573,MS,Fall20,CS-703,75,MS-NW
574,MS,Fall20,CS-801,98,MS-NW
574,MS,Fall20,CS-802,90,MS-NW
574,MS,Fall20,CS-703,97,MS-NW
575,MS,Fall20,CS-801,75,MS-NW
575,MS,Fall20,CS-802,52,MS-NW
575,MS,Fall20,CS-703,70,MS-NW
576,MS,Fall20,CS-801,51,MS-NW
576,MS,Fall20,CS-802,65,MS-NW
576,MS,Fall20,CS-703,93,MS-NW
577,MS,Fall20,CS-801,78,MS-NW
577,MS,Fall20,CS-802,59,MS-NW
577,MS,Fall20,CS-703,66,MS-NW
578,MS,Fall20,CS-801,55,MS-NW
578,MS,Fall20,CS-802,72,MS-NW
578,MS,Fall20,CS-703,88,MS-NW
579,MS,Fall20,CS-801,81,MS-NW
579,MS,Fall20,CS-802,84,MS-NW
579,MS,Fall20,CS-703,61,MS-NW
580,MS,Fall20,CS-801,58,MS-NW
580,MS,Fall20,CS-802,97,MS-NW
580,MS,Fall20,CS-703,84,MS-NW
581,MS,Fall20,CS-801,85,MS-NW
581,MS,Fall20,CS-802,59,MS-NW
581,MS,Fall20,CS-703,57,MS-NW
582,MS,Fall20,CS-801,94,MS-NW
582,MS,Fall20,CS-802,72,MS-NW
582,MS,Fall20,CS-703,97,MS-NW
583,MS,Fall20,CS-801,70,MS-NW
583,MS,Fall20,CS-802,84,MS-NW
583,MS,Fall20,CS-703,70,MS-NW
584,MS,Fall20,CS-801,97,MS-NW
584,MS,Fall20,CS-802,96,MS-NW
584,MS,Fall20,CS-703,93,MS-NW
585,MS,Fall20,CS-801,74,MS-NW
585,MS,Fall20,CS-802,59,MS-NW
585,MS,Fall20,CS-703,65,MS-NW
586,MS,Fall20,CS-801,51,MS-NW
586,MS,Fall20,CS-802,71,MS-NW
586,MS,Fall20,CS-703,88,MS-NW
587,MS,Fall20,CS-801,77,MS-NW
587,MS,Fall20,CS-802,66,MS-NW
587,MS,Fall20,CS-703,61,MS-NW
588,MS,Fall20,CS-801,54,MS-NW
588,MS,Fall20,CS-802,78,MS-NW
588,MS,Fall20,CS-703,84,MS-NW
589,MS,Fall20,CS-801,81,MS-NW
589,MS,Fall20,CS-802,91,MS-NW
589,MS,Fall20,CS-703,56,MS-NW
590,MS,Fall20,CS-801,89,MS-NW
590,MS,Fall20,CS-802,53,MS-NW
590,MS,Fall20,CS-703,79,MS-NW
591,MS,Fall20,CS-801,66,MS-NW
591,MS,Fall20,CS-802,66,MS-NW
591,MS,Fall20,CS-703,52,MS-NW
592,MS,Fall20,CS-801,93,MS-NW
592,MS,Fall20,CS-802,78,MS-NW
592,MS,Fall20,CS-703,75,MS-NW
593,MS,Fall20,CS-801,70,MS-NW
593,MS,Fall20,CS-802,91,MS-NW
593,MS,Fall20,CS-703,97,MS-NW
594,MS,Fall20,CS-801,96,MS-NW
594,MS,Fall20,CS-802,53,MS-NW
594,MS,Fall20,CS-703,88,MS-NW
595,MS,Fall20,CS-801,73,MS-NW
595,MS,Fall20,CS-802,65,MS-NW
595,MS,Fall20,CS-703,61,MS-NW
596,MS,Fall20,CS-801,50,MS-NW
596,MS,Fall20,CS-802,78,MS-NW
596,MS,Fall20,CS-703,83,MS-NW
597,MS,Fall20,CS-801,77,MS-NW
597,MS,Fall20,CS-802,90,MS-NW
597,MS,Fall20,CS-703,56,MS-NW
598,MS,Fall20,CS-801,85,MS-NW
598,MS,Fall20,CS-802,85,MS-NW
598,MS,Fall20,CS-703,79,MS-NW
599,MS,Fall20,CS-801,62,MS-NW
599,MS,Fall20,CS-802,97,MS-NW
599,MS,Fall20,CS-703,52,MS-NW
