Reg#,Courses,Score,Program,Sem,Year
2709,CS-104,78,CS,Fall,2003
2709,SS-201,91,CS,Fall,2003
2709,MS-301,59,CS,Fall,2003
2710,CS-101,85,CS,Fall,2003
2710,CS-102,81,CS,Fall,2003
2710,CS-103,76,CS,Fall,2003
2710,CS-104,90,CS,Fall,2003
2710,SS-201,92,CS,Fall,2003
2710,MS-301,61,CS,Fall,2003
2711,CS-101,62,CS,Fall,2003
2711,CS-102,94,CS,Fall,2003
2711,CS-103,99,CS,Fall,2003
2711,CS-104,83,CS,Fall,2003
2711,SS-201,94,CS,Fall,2003
2711,MS-301,63,CS,Fall,2003
2712,CS-101,88,CS,Fall,2003
2712,CS-102,56,CS,Fall,2003
2712,CS-103,72,CS,Fall,2003
2712,CS-104,95,CS,Fall,2003
2712,SS-201,96,CS,Fall,2003
2712,MS-301,66,CS,Fall,2003
2713,CS-101,65,CS,Fall,2003
2713,CS-102,69,CS,Fall,2003
2713,CS-103,94,CS,Fall,2003
2713,CS-104,88,CS,Fall,2003
2713,SS-201,66,CS,Fall,2003
2713,MS-301,68,CS,Fall,2003
2714,CS-101,92,CS,Fall,2003
2714,CS-102,63,CS,Fall,2003
2714,CS-103,67,CS,Fall,2003
2714,CS-104,50,CS,Fall,2003
2714,SS-201,68,CS,Fall,2003
2714,MS-301,70,CS,Fall,2003
2715,CS-101,68,CS,Fall,2003
2715,CS-102,76,CS,Fall,2003
2715,CS-103,90,CS,Fall,2003
2715,CS-104,94,CS,Fall,2003
2715,SS-201,70,CS,Fall,2003
2715,MS-301,72,CS,Fall,2003
2716,CS-101,95,CS,Fall,2003
2716,CS-102,88,CS,Fall,2003
2716,CS-103,63,CS,Fall,2003
2716,CS-104,55,CS,Fall,2003
2716,SS-201,72,CS,Fall,2003
2716,MS-301,74,CS,Fall,2003
2717,CS-101,72,CS,Fall,2003
2717,CS-102,50,CS,Fall,2003
2717,CS-103,85,CS,Fall,2003
2717,CS-104,99,CS,Fall,2003
2717,SS-201,74,CS,Fall,2003
2717,MS-301,76,CS,Fall,2003
2718,CS-101,81,CS,Fall,2003
2718,CS-102,63,CS,Fall,2003
2718,CS-103,58,CS,Fall,2003
2718,CS-104,60,CS,Fall,2003
2718,SS-201,94,CS,Fall,2003
2718,MS-301,78,CS,Fall,2003
2719,CS-101,57,CS,Fall,2003
2719,CS-102,75,CS,Fall,2003
2719,CS-103,81,CS,Fall,2003
2719,CS-104,54,CS,Fall,2003
2719,SS-201,96,CS,Fall,2003
2719,MS-301,80,CS,Fall,2003
2720,CS-101,84,CS,Fall,2003
2720,CS-102,88,CS,Fall,2003
2720,CS-103,72,CS,Fall,2003
2720,CS-104,66,CS,Fall,2003
2720,SS-201,98,CS,Fall,2003
2720,MS-301,82,CS,Fall,2003
2721,CS-101,61,CS,Fall,2003
2721,CS-102,50,CS,Fall,2003
2721,CS-103,94,CS,Fall,2003
2721,CS-104,59,CS,Fall,2003
2721,SS-201,50,CS,Fall,2003
2721,MS-301,84,CS,Fall,2003
2722,CS-101,88,CS,Fall,2003
2722,CS-102,63,CS,Fall,2003
2722,CS-103,67,CS,Fall,2003
2722,CS-104,71,CS,Fall,2003
2722,SS-201,52,CS,Fall,2003
2722,MS-301,87,CS,Fall,2003
2723,CS-101,64,CS,Fall,2003
2723,CS-102,75,CS,Fall,2003
2723,CS-103,90,CS,Fall,2003
2723,CS-104,64,CS,Fall,2003
2723,SS-201,54,CS,Fall,2003
2723,MS-301,89,CS,Fall,2003
2724,CS-101,91,CS,Fall,2003
2724,CS-102,88,CS,Fall,2003
2724,CS-103,62,CS,Fall,2003
2724,CS-104,76,CS,Fall,2003
2724,SS-201,74,CS,Fall,2003
2724,MS-301,91,CS,Fall,2003
2725,CS-101,68,CS,Fall,2003
2725,CS-102,82,CS,Fall,2003
2725,CS-103,85,CS,Fall,2003
2725,CS-104,70,CS,Fall,2003
2725,SS-201,75,CS,Fall,2003
2725,MS-301,93,CS,Fall,2003
2726,CS-101,76,CS,Fall,2003
2726,CS-102,95,CS,Fall,2003
2726,CS-103,58,CS,Fall,2003
2726,CS-104,81,CS,Fall,2003
2726,SS-201,77,CS,Fall,2003
2726,MS-301,95,CS,Fall,2003
2727,CS-101,53,CS,Fall,2003
2727,CS-102,57,CS,Fall,2003
2727,CS-103,81,CS,Fall,2003
2727,CS-104,75,CS,Fall,2003
2727,SS-201,79,CS,Fall,2003
2727,MS-301,97,CS,Fall,2003
2728,CS-101,80,CS,Fall,2003
2728,CS-102,69,CS,Fall,2003
2728,CS-103,53,CS,Fall,2003
2728,CS-104,86,CS,Fall,2003
2728,SS-201,81,CS,Fall,2003
2728,MS-301,99,CS,Fall,2003
2729,CS-101,57,CS,Fall,2003
2729,CS-102,82,CS,Fall,2003
2729,CS-103,76,CS,Fall,2003
2729,CS-104,80,CS,Fall,2003
2729,SS-201,51,CS,Fall,2003
2729,MS-301,51,CS,Fall,2003
2730,CS-101,83,CS,Fall,2003
2730,CS-102,94,CS,Fall,2003
2730,CS-103,99,CS,Fall,2003
2730,CS-104,91,CS,Fall,2003
2730,SS-201,53,CS,Fall,2003
2730,MS-301,53,CS,Fall,2003
2731,CS-101,60,CS,Fall,2003
2731,CS-102,57,CS,Fall,2003
2731,CS-103,72,CS,Fall,2003
2731,CS-104,85,CS,Fall,2003
2731,SS-201,55,CS,Fall,2003
2731,MS-301,55,CS,Fall,2003
2732,CS-101,87,CS,Fall,2003
2732,CS-102,69,CS,Fall,2003
2732,CS-103,62,CS,Fall,2003
2732,CS-104,97,CS,Fall,2003
2732,SS-201,57,CS,Fall,2003
2732,MS-301,57,CS,Fall,2003
2733,CS-101,64,CS,Fall,2003
2733,CS-102,82,CS,Fall,2003
2733,CS-103,85,CS,Fall,2003
2733,CS-104,90,CS,Fall,2003
2733,SS-201,59,CS,Fall,2003
2733,MS-301,60,CS,Fall,2003
2734,CS-101,90,CS,Fall,2003
2734,CS-102,94,CS,Fall,2003
2734,CS-103,58,CS,Fall,2003
2734,CS-104,52,CS,Fall,2003
2734,SS-201,79,CS,Fall,2003
2734,MS-301,62,CS,Fall,2003
2735,CS-101,99,CS,Fall,2003
2735,CS-102,89,CS,Fall,2003
2735,CS-103,80,CS,Fall,2003
2735,CS-104,95,CS,Fall,2003
2735,SS-201,81,CS,Fall,2003
2735,MS-301,64,CS,Fall,2003
2736,CS-101,76,CS,Fall,2003
2736,CS-102,51,CS,Fall,2003
2736,CS-103,53,CS,Fall,2003
2736,CS-104,57,CS,Fall,2003
2736,SS-201,83,CS,Fall,2003
2736,MS-301,66,CS,Fall,2003
2737,CS-101,52,CS,Fall,2003
2737,CS-102,63,CS,Fall,2003
2737,CS-103,76,CS,Fall,2003
2737,CS-104,51,CS,Fall,2003
2737,SS-201,85,CS,Fall,2003
2737,MS-301,68,CS,Fall,2003
2738,CS-101,79,CS,Fall,2003
2738,CS-102,76,CS,Fall,2003
2738,CS-103,99,CS,Fall,2003
2738,CS-104,62,CS,Fall,2003
2738,SS-201,87,CS,Fall,2003
2738,MS-301,70,CS,Fall,2003
2739,CS-101,56,CS,Fall,2003
2739,CS-102,88,CS,Fall,2003
2739,CS-103,71,CS,Fall,2003
2739,CS-104,56,CS,Fall,2003
2739,SS-201,88,CS,Fall,2003
2739,MS-301,72,CS,Fall,2003
2740,CS-101,83,CS,Fall,2003
2740,CS-102,51,CS,Fall,2003
2740,CS-103,94,CS,Fall,2003
2740,CS-104,67,CS,Fall,2003
2740,SS-201,58,CS,Fall,2003
2740,MS-301,74,CS,Fall,2003
2741,CS-101,59,CS,Fall,2003
2741,CS-102,63,CS,Fall,2003
2741,CS-103,67,CS,Fall,2003
2741,CS-104,61,CS,Fall,2003
2741,SS-201,60,CS,Fall,2003
2741,MS-301,76,CS,Fall,2003
2742,CS-101,86,CS,Fall,2003
2742,CS-102,76,CS,Fall,2003
2742,CS-103,90,CS,Fall,2003
2742,CS-104,73,CS,Fall,2003
2742,SS-201,62,CS,Fall,2003
2742,MS-301,78,CS,Fall,2003
2743,CS-101,95,CS,Fall,2003
2743,CS-102,88,CS,Fall,2003
2743,CS-103,80,CS,Fall,2003
2743,CS-104,66,CS,Fall,2003
2743,SS-201,64,CS,Fall,2003
2743,MS-301,80,CS,Fall,2003
2744,CS-101,72,CS,Fall,2003
2744,CS-102,51,CS,Fall,2003
2744,CS-103,53,CS,Fall,2003
2744,CS-104,60,CS,Fall,2003
2744,SS-201,66,CS,Fall,2003
2744,MS-301,83,CS,Fall,2003
2745,CS-101,98,CS,Fall,2003
2745,CS-102,63,CS,Fall,2003
2745,CS-103,76,CS,Fall,2003
2745,CS-104,71,CS,Fall,2003
2745,SS-201,86,CS,Fall,2003
2745,MS-301,85,CS,Fall,2003
2746,CS-101,75,CS,Fall,2003
2746,CS-102,58,CS,Fall,2003
2746,CS-103,98,CS,Fall,2003
2746,CS-104,65,CS,Fall,2003
2746,SS-201,88,CS,Fall,2003
2746,MS-301,87,CS,Fall,2003
2747,CS-101,52,CS,Fall,2003
2747,CS-102,70,CS,Fall,2003
2747,CS-103,71,CS,Fall,2003
2747,CS-104,77,CS,Fall,2003
2747,SS-201,90,CS,Fall,2003
2747,MS-301,89,CS,Fall,2003
2748,CS-101,79,CS,Fall,2003
2748,CS-102,82,CS,Fall,2003
2748,CS-103,94,CS,Fall,2003
2748,CS-104,70,CS,Fall,2003
2748,SS-201,92,CS,Fall,2003
2748,MS-301,91,CS,Fall,2003
2749,CS-101,55,CS,Fall,2003
2749,CS-102,95,CS,Fall,2003
2749,CS-103,67,CS,Fall,2003
2749,CS-104,82,CS,Fall,2003
2749,SS-201,94,CS,Fall,2003
2749,MS-301,93,CS,Fall,2003
2750,CS-101,82,CS,Fall,2003
2750,CS-102,57,CS,Fall,2003
2750,CS-103,89,CS,Fall,2003
2750,CS-104,75,CS,Fall,2003
2750,SS-201,64,CS,Fall,2003
2750,MS-301,95,CS,Fall,2003
2751,CS-101,91,CS,Fall,2003
2751,CS-102,70,CS,Fall,2003
2751,CS-103,62,CS,Fall,2003
2751,CS-104,87,CS,Fall,2003
2751,SS-201,66,CS,Fall,2003
2751,MS-301,97,CS,Fall,2003
2752,CS-101,67,CS,Fall,2003
2752,CS-102,82,CS,Fall,2003
2752,CS-103,85,CS,Fall,2003
2752,CS-104,80,CS,Fall,2003
2752,SS-201,68,CS,Fall,2003
2752,MS-301,99,CS,Fall,2003
2753,CS-101,94,CS,Fall,2003
2753,CS-102,95,CS,Fall,2003
2753,CS-103,57,CS,Fall,2003
2753,CS-104,92,CS,Fall,2003
2753,SS-201,70,CS,Fall,2003
2753,MS-301,51,CS,Fall,2003
2754,CS-101,71,CS,Fall,2003
2754,CS-102,57,CS,Fall,2003
2754,CS-103,98,CS,Fall,2003
2754,CS-104,86,CS,Fall,2003
2754,SS-201,71,CS,Fall,2003
2754,MS-301,54,CS,Fall,2003
2755,CS-101,98,CS,Fall,2003
2755,CS-102,70,CS,Fall,2003
2755,CS-103,71,CS,Fall,2003
2755,CS-104,97,CS,Fall,2003
2755,SS-201,73,CS,Fall,2003
2755,MS-301,56,CS,Fall,2003
2756,CS-101,74,CS,Fall,2003
2756,CS-102,64,CS,Fall,2003
2756,CS-103,94,CS,Fall,2003
2756,CS-104,91,CS,Fall,2003
2756,SS-201,93,CS,Fall,2003
2756,MS-301,58,CS,Fall,2003
2757,CS-101,51,CS,Fall,2003
2757,CS-102,77,CS,Fall,2003
2757,CS-103,66,CS,Fall,2003
2757,CS-104,52,CS,Fall,2003
2757,SS-201,95,CS,Fall,2003
2757,MS-301,60,CS,Fall,2003
2758,CS-101,78,CS,Fall,2003
2758,CS-102,89,CS,Fall,2003
2758,CS-103,89,CS,Fall,2003
2758,CS-104,96,CS,Fall,2003
2758,SS-201,97,CS,Fall,2003
2758,MS-301,62,CS,Fall,2003
2759,CS-101,55,CS,Fall,2003
2759,CS-102,51,CS,Fall,2003
2759,CS-103,62,CS,Fall,2003
2759,CS-104,58,CS,Fall,2003
2759,SS-201,99,CS,Fall,2003
2759,MS-301,64,CS,Fall,2003
2760,CS-101,63,CS,Fall,2003
2760,CS-102,64,CS,Fall,2003
2760,CS-103,85,CS,Fall,2003
2760,CS-104,51,CS,Fall,2003
2760,SS-201,51,CS,Fall,2003
2760,MS-301,66,CS,Fall,2003
2761,CS-101,90,CS,Fall,2003
2761,CS-102,76,CS,Fall,2003
2761,CS-103,57,CS,Fall,2003
2761,CS-104,63,CS,Fall,2003
2761,SS-201,71,CS,Fall,2003
2761,MS-301,68,CS,Fall,2003
2762,CS-101,67,CS,Fall,2003
2762,CS-102,89,CS,Fall,2003
2762,CS-103,80,CS,Fall,2003
2762,CS-104,56,CS,Fall,2003
2762,SS-201,73,CS,Fall,2003
2762,MS-301,70,CS,Fall,2003
2763,CS-101,93,CS,Fall,2003
2763,CS-102,51,CS,Fall,2003
2763,CS-103,53,CS,Fall,2003
2763,CS-104,68,CS,Fall,2003
2763,SS-201,75,CS,Fall,2003
2763,MS-301,72,CS,Fall,2003
2764,CS-101,70,CS,Fall,2003
2764,CS-102,64,CS,Fall,2003
2764,CS-103,75,CS,Fall,2003
2764,CS-104,62,CS,Fall,2003
2764,SS-201,77,CS,Fall,2003
2764,MS-301,74,CS,Fall,2003
2765,CS-101,97,CS,Fall,2003
2765,CS-102,76,CS,Fall,2003
2765,CS-103,66,CS,Fall,2003
2765,CS-104,73,CS,Fall,2003
2765,SS-201,79,CS,Fall,2003
2765,MS-301,77,CS,Fall,2003
2766,CS-101,74,CS,Fall,2003
2766,CS-102,89,CS,Fall,2003
2766,CS-103,89,CS,Fall,2003
2766,CS-104,67,CS,Fall,2003
2766,SS-201,99,CS,Fall,2003
2766,MS-301,79,CS,Fall,2003
2767,CS-101,50,CS,Fall,2003
2767,CS-102,83,CS,Fall,2003
2767,CS-103,62,CS,Fall,2003
2767,CS-104,78,CS,Fall,2003
2767,SS-201,51,CS,Fall,2003
2767,MS-301,81,CS,Fall,2003
2768,CS-101,59,CS,Fall,2003
2768,CS-102,95,CS,Fall,2003
2768,CS-103,84,CS,Fall,2003
2768,CS-104,72,CS,Fall,2003
2768,SS-201,53,CS,Fall,2003
2768,MS-301,83,CS,Fall,2003
2769,CS-101,86,CS,Fall,2003
2769,CS-102,58,CS,Fall,2003
2769,CS-103,57,CS,Fall,2003
2769,CS-104,84,CS,Fall,2003
2769,SS-201,54,CS,Fall,2003
2769,MS-301,85,CS,Fall,2003
2770,CS-101,63,CS,Fall,2003
2770,CS-102,70,CS,Fall,2003
2770,CS-103,80,CS,Fall,2003
2770,CS-104,77,CS,Fall,2003
2770,SS-201,56,CS,Fall,2003
2770,MS-301,87,CS,Fall,2003
2771,CS-101,89,CS,Fall,2003
2771,CS-102,83,CS,Fall,2003
2771,CS-103,53,CS,Fall,2003
2771,CS-104,89,CS,Fall,2003
2771,SS-201,58,CS,Fall,2003
2771,MS-301,89,CS,Fall,2003
2772,CS-101,66,CS,Fall,2003
2772,CS-102,95,CS,Fall,2003
2772,CS-103,75,CS,Fall,2003
2772,CS-104,82,CS,Fall,2003
2772,SS-201,78,CS,Fall,2003
2772,MS-301,91,CS,Fall,2003
2773,CS-101,93,CS,Fall,2003
2773,CS-102,58,CS,Fall,2003
2773,CS-103,98,CS,Fall,2003
2773,CS-104,94,CS,Fall,2003
2773,SS-201,80,CS,Fall,2003
2773,MS-301,93,CS,Fall,2003
2774,CS-101,70,CS,Fall,2003
2774,CS-102,70,CS,Fall,2003
2774,CS-103,71,CS,Fall,2003
2774,CS-104,87,CS,Fall,2003
2774,SS-201,82,CS,Fall,2003
2774,MS-301,95,CS,Fall,2003
2775,CS-101,96,TC,Fall,2003
2775,CS-102,83,TC,Fall,2003
2775,CS-103,93,TC,Fall,2003
2775,CS-104,99,TC,Fall,2003
2775,SS-201,84,TC,Fall,2003
2775,MS-301,97,TC,Fall,2003
2776,CS-101,55,TC,Fall,2003
2776,CS-102,95,TC,Fall,2003
2776,CS-103,84,TC,Fall,2003
2776,CS-104,93,TC,Fall,2003
2776,SS-201,86,TC,Fall,2003
2776,MS-301,50,TC,Fall,2003
2777,CS-101,82,TC,Fall,2003
2777,CS-102,90,TC,Fall,2003
2777,CS-103,57,TC,Fall,2003
2777,CS-104,54,TC,Fall,2003
2777,SS-201,56,TC,Fall,2003
2777,MS-301,52,TC,Fall,2003
2778,CS-101,58,TC,Fall,2003
2778,CS-102,52,TC,Fall,2003
2778,CS-103,80,TC,Fall,2003
2778,CS-104,98,TC,Fall,2003
2778,SS-201,58,TC,Fall,2003
2778,MS-301,54,TC,Fall,2003
2779,CS-101,85,TC,Fall,2003
2779,CS-102,64,TC,Fall,2003
2779,CS-103,52,TC,Fall,2003
2779,CS-104,59,TC,Fall,2003
2779,SS-201,60,TC,Fall,2003
2779,MS-301,56,TC,Fall,2003
2780,CS-101,62,TC,Fall,2003
2780,CS-102,77,TC,Fall,2003
2780,CS-103,75,TC,Fall,2003
2780,CS-104,53,TC,Fall,2003
2780,SS-201,62,TC,Fall,2003
2780,MS-301,58,TC,Fall,2003
2781,CS-101,89,TC,Fall,2003
2781,CS-102,89,TC,Fall,2003
2781,CS-103,98,TC,Fall,2003
2781,CS-104,65,TC,Fall,2003
2781,SS-201,64,TC,Fall,2003
2781,MS-301,60,TC,Fall,2003
2782,CS-101,65,TC,Fall,2003
2782,CS-102,52,TC,Fall,2003
2782,CS-103,71,TC,Fall,2003
2782,CS-104,58,TC,Fall,2003
2782,SS-201,84,TC,Fall,2003
2782,MS-301,62,TC,Fall,2003
2783,CS-101,92,TC,Fall,2003
2783,CS-102,64,TC,Fall,2003
2783,CS-103,93,TC,Fall,2003
2783,CS-104,70,TC,Fall,2003
2783,SS-201,86,TC,Fall,2003
2783,MS-301,64,TC,Fall,2003
2784,CS-101,69,TC,Fall,2003
2784,CS-102,77,TC,Fall,2003
2784,CS-103,66,TC,Fall,2003
2784,CS-104,63,TC,Fall,2003
2784,SS-201,87,TC,Fall,2003
2784,MS-301,66,TC,Fall,2003
2785,CS-101,78,TC,Fall,2003
2785,CS-102,89,TC,Fall,2003
2785,CS-103,89,TC,Fall,2003
2785,CS-104,75,TC,Fall,2003
2785,SS-201,89,TC,Fall,2003
2785,MS-301,68,TC,Fall,2003
2786,CS-101,54,TC,Fall,2003
2786,CS-102,52,TC,Fall,2003
2786,CS-103,61,TC,Fall,2003
2786,CS-104,69,TC,Fall,2003
2786,SS-201,91,TC,Fall,2003
2786,MS-301,71,TC,Fall,2003
2787,CS-101,81,TC,Fall,2003
2787,CS-102,64,TC,Fall,2003
2787,CS-103,84,TC,Fall,2003
2787,CS-104,80,TC,Fall,2003
2787,SS-201,93,TC,Fall,2003
2787,MS-301,73,TC,Fall,2003
2788,CS-101,58,TC,Fall,2003
2788,CS-102,58,TC,Fall,2003
2788,CS-103,75,TC,Fall,2003
2788,CS-104,74,TC,Fall,2003
2788,SS-201,63,TC,Fall,2003
2788,MS-301,75,TC,Fall,2003
2789,CS-101,84,TC,Fall,2003
2789,CS-102,71,TC,Fall,2003
2789,CS-103,98,TC,Fall,2003
2789,CS-104,85,TC,Fall,2003
2789,SS-201,65,TC,Fall,2003
2789,MS-301,77,TC,Fall,2003
2790,CS-101,61,TC,Fall,2003
2790,CS-102,83,TC,Fall,2003
2790,CS-103,70,TC,Fall,2003
2790,CS-104,79,TC,Fall,2003
2790,SS-201,67,TC,Fall,2003
2790,MS-301,79,TC,Fall,2003
2791,CS-101,88,TC,Fall,2003
2791,CS-102,96,TC,Fall,2003
2791,CS-103,93,TC,Fall,2003
2791,CS-104,90,TC,Fall,2003
2791,SS-201,69,TC,Fall,2003
2791,MS-301,81,TC,Fall,2003
2792,CS-101,65,TC,Fall,2003
2792,CS-102,58,TC,Fall,2003
2792,CS-103,66,TC,Fall,2003
2792,CS-104,84,TC,Fall,2003
2792,SS-201,71,TC,Fall,2003
2792,MS-301,83,TC,Fall,2003
2793,CS-101,73,TC,Fall,2003
2793,CS-102,71,TC,Fall,2003
2793,CS-103,88,TC,Fall,2003
2793,CS-104,96,TC,Fall,2003
2793,SS-201,91,TC,Fall,2003
2793,MS-301,85,TC,Fall,2003
2794,CS-101,50,TC,Fall,2003
2794,CS-102,83,TC,Fall,2003
2794,CS-103,61,TC,Fall,2003
2794,CS-104,89,TC,Fall,2003
2794,SS-201,93,TC,Fall,2003
2794,MS-301,87,TC,Fall,2003
2795,CS-101,77,TC,Fall,2003
2795,CS-102,96,TC,Fall,2003
2795,CS-103,84,TC,Fall,2003
2795,CS-104,51,TC,Fall,2003
2795,SS-201,95,TC,Fall,2003
2795,MS-301,89,TC,Fall,2003
2796,CS-101,54,TC,Fall,2003
2796,CS-102,58,TC,Fall,2003
2796,CS-103,57,TC,Fall,2003
2796,CS-104,94,TC,Fall,2003
2796,SS-201,97,TC,Fall,2003
2796,MS-301,91,TC,Fall,2003
2797,CS-101,80,TC,Fall,2003
2797,CS-102,71,TC,Fall,2003
2797,CS-103,79,TC,Fall,2003
2797,CS-104,56,TC,Fall,2003
2797,SS-201,99,TC,Fall,2003
2797,MS-301,94,TC,Fall,2003
2798,CS-101,57,TC,Fall,2003
2798,CS-102,65,TC,Fall,2003
2798,CS-103,52,TC,Fall,2003
2798,CS-104,50,TC,Fall,2003
2798,SS-201,68,TC,Fall,2003
2798,MS-301,96,TC,Fall,2003
2799,CS-101,84,TC,Fall,2003
2799,CS-102,77,TC,Fall,2003
2799,CS-103,93,TC,Fall,2003
2799,CS-104,61,TC,Fall,2003
2799,SS-201,70,TC,Fall,2003
2799,MS-301,98,TC,Fall,2003
2800,CS-101,60,TC,Fall,2003
2800,CS-102,90,TC,Fall,2003
2800,CS-103,66,TC,Fall,2003
2800,CS-104,55,TC,Fall,2003
2800,SS-201,72,TC,Fall,2003
2800,MS-301,50,TC,Fall,2003
2801,CS-101,69,TC,Fall,2003
2801,CS-102,52,TC,Fall,2003
2801,CS-103,88,TC,Fall,2003
2801,CS-104,66,TC,Fall,2003
2801,SS-201,74,TC,Fall,2003
2801,MS-301,52,TC,Fall,2003
2802,CS-101,96,TC,Fall,2003
2802,CS-102,65,TC,Fall,2003
2802,CS-103,61,TC,Fall,2003
2802,CS-104,60,TC,Fall,2003
2802,SS-201,76,TC,Fall,2003
2802,MS-301,54,TC,Fall,2003
2803,CS-101,73,TC,Fall,2003
2803,CS-102,77,TC,Fall,2003
2803,CS-103,84,TC,Fall,2003
2803,CS-104,72,TC,Fall,2003
2803,SS-201,78,TC,Fall,2003
2803,MS-301,56,TC,Fall,2003
2804,CS-101,99,TC,Fall,2003
2804,CS-102,90,TC,Fall,2003
2804,CS-103,56,TC,Fall,2003
2804,CS-104,65,TC,Fall,2003
2804,SS-201,98,TC,Fall,2003
2804,MS-301,58,TC,Fall,2003
2805,CS-101,76,TC,Fall,2003
2805,CS-102,52,TC,Fall,2003
2805,CS-103,79,TC,Fall,2003
2805,CS-104,77,TC,Fall,2003
2805,SS-201,50,TC,Fall,2003
2805,MS-301,60,TC,Fall,2003
2806,CS-101,53,TC,Fall,2003
2806,CS-102,65,TC,Fall,2003
2806,CS-103,52,TC,Fall,2003
2806,CS-104,70,TC,Fall,2003
2806,SS-201,52,TC,Fall,2003
2806,MS-301,62,TC,Fall,2003
2807,CS-101,80,TC,Fall,2003
2807,CS-102,77,TC,Fall,2003
2807,CS-103,75,TC,Fall,2003
2807,CS-104,82,TC,Fall,2003
2807,SS-201,54,TC,Fall,2003
2807,MS-301,64,TC,Fall,2003
2808,CS-101,56,TC,Fall,2003
2808,CS-102,90,TC,Fall,2003
2808,CS-103,97,TC,Fall,2003
2808,CS-104,76,TC,Fall,2003
2808,SS-201,56,TC,Fall,2003
2808,MS-301,67,TC,Fall,2003
2809,CS-101,83,TC,Fall,2003
2809,CS-102,84,TC,Fall,2003
2809,CS-103,70,TC,Fall,2003
2809,CS-104,87,TC,Fall,2003
2809,SS-201,76,TC,Fall,2003
2809,MS-301,69,TC,Fall,2003
2810,CS-101,92,TC,Fall,2003
2810,CS-102,96,TC,Fall,2003
2810,CS-103,61,TC,Fall,2003
2810,CS-104,81,TC,Fall,2003
2810,SS-201,78,TC,Fall,2003
2810,MS-301,71,TC,Fall,2003
2811,CS-101,69,TC,Fall,2003
2811,CS-102,59,TC,Fall,2003
2811,CS-103,84,TC,Fall,2003
2811,CS-104,92,TC,Fall,2003
2811,SS-201,80,TC,Fall,2003
2811,MS-301,73,TC,Fall,2003
2812,CS-101,95,TC,Fall,2003
2812,CS-102,71,TC,Fall,2003
2812,CS-103,56,TC,Fall,2003
2812,CS-104,86,TC,Fall,2003
2812,SS-201,82,TC,Fall,2003
2812,MS-301,75,TC,Fall,2003
2813,CS-101,72,TC,Fall,2003
2813,CS-102,84,TC,Fall,2003
2813,CS-103,79,TC,Fall,2003
2813,CS-104,97,TC,Fall,2003
2813,SS-201,83,TC,Fall,2003
2813,MS-301,77,TC,Fall,2003
2814,CS-101,99,TC,Fall,2003
2814,CS-102,96,TC,Fall,2003
2814,CS-103,52,TC,Fall,2003
2814,CS-104,91,TC,Fall,2003
2814,SS-201,53,TC,Fall,2003
2814,MS-301,79,TC,Fall,2003
2815,CS-101,75,TC,Fall,2003
2815,CS-102,59,TC,Fall,2003
2815,CS-103,74,TC,Fall,2003
2815,CS-104,53,TC,Fall,2003
2815,SS-201,55,TC,Fall,2003
2815,MS-301,81,TC,Fall,2003
2816,CS-101,52,TC,Fall,2003
