SID,Degree,Semester,Course,Marks,Discipline
621,MS,Fall20,CS-801,64,MS-CS
621,MS,Fall20,CS-802,85,MS-CS
621,MS,Fall20,CS-703,88,MS-CS
622,MS,Fall20,CS-801,91,MS-CS
622,MS,Fall20,CS-802,98,MS-CS
622,MS,Fall20,CS-703,60,MS-CS
623,MS,Fall20,CS-801,50,MS-CS
623,MS,Fall20,CS-802,60,MS-CS
623,MS,Fall20,CS-703,83,MS-CS
624,MS,Fall20,CS-801,76,MS-CS
624,MS,Fall20,CS-802,73,MS-CS
624,MS,Fall20,CS-703,56,MS-CS
625,MS,Fall20,CS-801,53,MS-CS
625,MS,Fall20,CS-802,85,MS-CS
625,MS,Fall20,CS-703,78,MS-CS
626,MS,Fall20,CS-801,80,MS-CS
626,MS,Fall20,CS-802,97,MS-CS
626,MS,Fall20,CS-703,51,MS-CS
627,MS,Fall20,CS-801,56,MS-CS
627,MS,Fall20,CS-802,60,MS-CS
627,MS,Fall20,CS-703,92,MS-CS
628,MS,Fall20,CS-801,83,MS-CS
628,MS,Fall20,CS-802,72,MS-CS
628,MS,Fall20,CS-703,65,MS-CS
629,MS,Fall20,CS-801,60,MS-CS
629,MS,Fall20,CS-802,67,MS-CS
629,MS,Fall20,CS-703,87,MS-CS
630,MS,Fall20,CS-801,87,MS-CS
630,MS,Fall20,CS-802,79,MS-CS
630,MS,Fall20,CS-703,60,MS-CS
631,MS,Fall20,CS-801,63,MS-CS
631,MS,Fall20,CS-802,92,MS-CS
631,MS,Fall20,CS-703,83,MS-CS
632,MS,Fall20,CS-801,72,MS-CS
632,MS,Fall20,CS-802,54,MS-CS
632,MS,Fall20,CS-703,56,MS-CS
633,MS,Fall20,CS-801,99,MS-CS
633,MS,Fall20,CS-802,67,MS-CS
633,MS,Fall20,CS-703,78,MS-CS
634,MS,Fall20,CS-801,76,MS-CS
634,MS,Fall20,CS-802,79,MS-CS
634,MS,Fall20,CS-703,51,MS-CS
635,MS,Fall20,CS-801,52,MS-CS
635,MS,Fall20,CS-802,91,MS-CS
635,MS,Fall20,CS-703,74,MS-CS
636,MS,Fall20,CS-801,79,MS-CS
636,MS,Fall20,CS-802,54,MS-CS
636,MS,Fall20,CS-703,96,MS-CS
637,MS,Fall20,CS-801,56,MS-CS
637,MS,Fall20,CS-802,66,MS-CS
637,MS,Fall20,CS-703,69,MS-CS
638,MS,Fall20,CS-801,82,MS-CS
638,MS,Fall20,CS-802,79,MS-CS
638,MS,Fall20,CS-703,60,MS-CS
639,MS,Fall20,CS-801,59,MS-CS
639,MS,Fall20,CS-802,91,MS-CS
639,MS,Fall20,CS-703,83,MS-CS
640,MS,Fall20,CS-801,68,MS-CS
640,MS,Fall20,CS-802,86,MS-CS
640,MS,Fall20,CS-703,55,MS-CS
641,MS,Fall20,CS-801,95,MS-CS
641,MS,Fall20,CS-802,98,MS-CS
641,MS,Fall20,CS-703,78,MS-CS
642,MS,Fall20,CS-801,71,MS-CS
642,MS,Fall20,CS-802,61,MS-CS
642,MS,Fall20,CS-703,51,MS-CS
643,MS,Fall20,CS-801,98,MS-CS
643,MS,Fall20,CS-802,73,MS-CS
643,MS,Fall20,CS-703,73,MS-CS
644,MS,Fall20,CS-801,75,MS-CS
644,MS,Fall20,CS-802,86,MS-CS
644,MS,Fall20,CS-703,96,MS-CS
645,MS,Fall20,CS-801,52,MS-CS
645,MS,Fall20,CS-802,98,MS-CS
645,MS,Fall20,CS-703,69,MS-CS
646,MS,Fall20,CS-801,78,MS-CS
646,MS,Fall20,CS-802,60,MS-CS
646,MS,Fall20,CS-703,92,MS-CS
647,MS,Fall20,CS-801,55,MS-CS
647,MS,Fall20,CS-802,73,MS-CS
647,MS,Fall20,CS-703,64,MS-CS
648,MS,Fall20,CS-801,64,MS-CS
648,MS,Fall20,CS-802,85,MS-CS
648,MS,Fall20,CS-703,87,MS-CS
649,MS,Fall20,CS-801,91,MS-CS
649,MS,Fall20,CS-802,98,MS-CS
649,MS,Fall20,CS-703,60,MS-CS
650,MS,Fall20,CS-801,67,MS-TC
650,MS,Fall20,CS-802,60,MS-TC
650,MS,Fall20,CS-703,51,MS-TC
651,MS,Fall20,CS-801,94,MS-TC
651,MS,Fall20,CS-802,55,MS-TC
651,MS,Fall20,CS-703,73,MS-TC
652,MS,Fall20,CS-801,71,MS-TC
652,MS,Fall20,CS-802,67,MS-TC
652,MS,Fall20,CS-703,96,MS-TC
653,MS,Fall20,CS-801,97,MS-TC
653,MS,Fall20,CS-802,80,MS-TC
653,MS,Fall20,CS-703,69,MS-TC
654,MS,Fall20,CS-801,74,MS-TC
654,MS,Fall20,CS-802,92,MS-TC
654,MS,Fall20,CS-703,91,MS-TC
655,MS,Fall20,CS-801,51,MS-TC
655,MS,Fall20,CS-802,54,MS-TC
655,MS,Fall20,CS-703,64,MS-TC
656,MS,Fall20,CS-801,78,MS-TC
656,MS,Fall20,CS-802,67,MS-TC
656,MS,Fall20,CS-703,87,MS-TC
657,MS,Fall20,CS-801,86,MS-TC
657,MS,Fall20,CS-802,79,MS-TC
657,MS,Fall20,CS-703,60,MS-TC
658,MS,Fall20,CS-801,63,MS-TC
658,MS,Fall20,CS-802,92,MS-TC
658,MS,Fall20,CS-703,82,MS-TC
659,MS,Fall20,CS-801,90,MS-TC
659,MS,Fall20,CS-802,54,MS-TC
659,MS,Fall20,CS-703,55,MS-TC
660,MS,Fall20,CS-801,67,MS-TC
660,MS,Fall20,CS-802,67,MS-TC
660,MS,Fall20,CS-703,78,MS-TC
661,MS,Fall20,CS-801,93,MS-TC
661,MS,Fall20,CS-802,61,MS-TC
661,MS,Fall20,CS-703,69,MS-TC
662,MS,Fall20,CS-801,70,MS-TC
662,MS,Fall20,CS-802,74,MS-TC
662,MS,Fall20,CS-703,91,MS-TC
663,MS,Fall20,CS-801,97,MS-TC
663,MS,Fall20,CS-802,86,MS-TC
663,MS,Fall20,CS-703,64,MS-TC
664,MS,Fall20,CS-801,73,MS-TC
664,MS,Fall20,CS-802,99,MS-TC
664,MS,Fall20,CS-703,87,MS-TC
665,MS,Fall20,CS-801,82,MS-TC
665,MS,Fall20,CS-802,61,MS-TC
665,MS,Fall20,CS-703,59,MS-TC
666,MS,Fall20,CS-801,59,MS-TC
666,MS,Fall20,CS-802,73,MS-TC
666,MS,Fall20,CS-703,82,MS-TC
667,MS,Fall20,CS-801,86,MS-TC
667,MS,Fall20,CS-802,86,MS-TC
667,MS,Fall20,CS-703,55,MS-TC
668,MS,Fall20,CS-801,62,MS-TC
668,MS,Fall20,CS-802,98,MS-TC
668,MS,Fall20,CS-703,78,MS-TC
669,MS,Fall20,CS-801,89,MS-TC
669,MS,Fall20,CS-802,61,MS-TC
669,MS,Fall20,CS-703,50,MS-TC
670,MS,Fall20,CS-801,66,MS-TC
670,MS,Fall20,CS-802,73,MS-TC
670,MS,Fall20,CS-703,73,MS-TC
671,MS,Fall20,CS-801,93,MS-TC
671,MS,Fall20,CS-802,86,MS-TC
671,MS,Fall20,CS-703,96,MS-TC
672,MS,Fall20,CS-801,69,MS-TC
672,MS,Fall20,CS-802,80,MS-TC
672,MS,Fall20,CS-703,87,MS-TC
673,MS,Fall20,CS-801,78,MS-TC
673,MS,Fall20,CS-802,93,MS-TC
673,MS,Fall20,CS-703,59,MS-TC
674,MS,Fall20,CS-801,55,MS-TC
674,MS,Fall20,CS-802,55,MS-TC
674,MS,Fall20,CS-703,82,MS-TC
675,MS,Fall20,CS-801,81,MS-TC
675,MS,Fall20,CS-802,68,MS-TC
675,MS,Fall20,CS-703,55,MS-TC
676,MS,Fall20,CS-801,58,MS-TC
676,MS,Fall20,CS-802,80,MS-TC
676,MS,Fall20,CS-703,77,MS-TC
677,MS,Fall20,CS-801,85,MS-TC
677,MS,Fall20,CS-802,92,MS-TC
677,MS,Fall20,CS-703,50,MS-TC
678,MS,Fall20,CS-801,62,MS-TC
678,MS,Fall20,CS-802,55,MS-TC
678,MS,Fall20,CS-703,73,MS-TC
679,MS,Fall20,CS-801,88,MS-TC
679,MS,Fall20,CS-802,67,MS-TC
679,MS,Fall20,CS-703,96,MS-TC
680,MS,Fall20,CS-801,65,MS-TC
680,MS,Fall20,CS-802,80,MS-TC
680,MS,Fall20,CS-703,68,MS-TC
681,MS,Fall20,CS-801,92,MS-TC
681,MS,Fall20,CS-802,92,MS-TC
681,MS,Fall20,CS-703,91,MS-TC
682,MS,Fall20,CS-801,51,MS-TC
682,MS,Fall20,CS-802,87,MS-TC
682,MS,Fall20,CS-703,64,MS-TC
683,MS,Fall20,CS-801,77,MS-TC
683,MS,Fall20,CS-802,99,MS-TC
683,MS,Fall20,CS-703,54,MS-TC
684,MS,Fall20,CS-801,54,MS-TC
684,MS,Fall20,CS-802,62,MS-TC
684,MS,Fall20,CS-703,77,MS-TC
685,MS,Fall20,CS-801,81,MS-TC
685,MS,Fall20,CS-802,74,MS-TC
685,MS,Fall20,CS-703,50,MS-TC
686,MS,Fall20,CS-801,58,MS-TC
686,MS,Fall20,CS-802,86,MS-TC
686,MS,Fall20,CS-703,73,MS-TC
687,MS,Fall20,CS-801,84,MS-TC
687,MS,Fall20,CS-802,99,MS-TC
687,MS,Fall20,CS-703,95,MS-TC
688,MS,Fall20,CS-801,61,MS-TC
688,MS,Fall20,CS-802,61,MS-TC
688,MS,Fall20,CS-703,68,MS-TC
689,MS,Fall20,CS-801,88,MS-TC
689,MS,Fall20,CS-802,74,MS-TC
689,MS,Fall20,CS-703,91,MS-TC
690,MS,Fall20,CS-801,96,MS-TC
690,MS,Fall20,CS-802,86,MS-TC
690,MS,Fall20,CS-703,64,MS-TC
691,MS,Fall20,CS-801,73,MS-TC
691,MS,Fall20,CS-802,99,MS-TC
691,MS,Fall20,CS-703,86,MS-TC
692,MS,Fall20,CS-801,50,MS-TC
692,MS,Fall20,CS-802,61,MS-TC
692,MS,Fall20,CS-703,59,MS-TC
693,MS,Fall20,CS-801,77,MS-TC
693,MS,Fall20,CS-802,56,MS-TC
693,MS,Fall20,CS-703,82,MS-TC
694,MS,Fall20,CS-801,53,MS-TC
694,MS,Fall20,CS-802,68,MS-TC
694,MS,Fall20,CS-703,72,MS-TC
695,MS,Fall20,CS-801,80,MS-TC
695,MS,Fall20,CS-802,81,MS-TC
695,MS,Fall20,CS-703,95,MS-TC
696,MS,Fall20,CS-801,57,MS-TC
696,MS,Fall20,CS-802,93,MS-TC
696,MS,Fall20,CS-703,68,MS-TC
697,MS,Fall20,CS-801,84,MS-TC
697,MS,Fall20,CS-802,55,MS-TC
697,MS,Fall20,CS-703,91,MS-TC
698,MS,Fall20,CS-801,92,MS-TC
698,MS,Fall20,CS-802,68,MS-TC
698,MS,Fall20,CS-703,63,MS-TC
699,MS,Fall20,CS-801,69,MS-TC
699,MS,Fall20,CS-802,80,MS-TC
699,MS,Fall20,CS-703,86,MS-TC
700,MS,Fall20,CS-801,96,MS-SPM
700,MS,Fall20,CS-802,93,MS-SPM
700,MS,Fall20,CS-703,59,MS-SPM
701,MS,Fall20,CS-801,72,MS-SPM
701,MS,Fall20,CS-802,55,MS-SPM
701,MS,Fall20,CS-703,82,MS-SPM
702,MS,Fall20,CS-801,99,MS-SPM
702,MS,Fall20,CS-802,68,MS-SPM
702,MS,Fall20,CS-703,54,MS-SPM
703,MS,Fall20,CS-801,76,MS-SPM
703,MS,Fall20,CS-802,62,MS-SPM
703,MS,Fall20,CS-703,77,MS-SPM
704,MS,Fall20,CS-801,53,MS-SPM
704,MS,Fall20,CS-802,75,MS-SPM
704,MS,Fall20,CS-703,50,MS-SPM
705,MS,Fall20,CS-801,79,MS-SPM
705,MS,Fall20,CS-802,87,MS-SPM
705,MS,Fall20,CS-703,72,MS-SPM
706,MS,Fall20,CS-801,56,MS-SPM
706,MS,Fall20,CS-802,99,MS-SPM
706,MS,Fall20,CS-703,63,MS-SPM
707,MS,Fall20,CS-801,65,MS-SPM
707,MS,Fall20,CS-802,62,MS-SPM
707,MS,Fall20,CS-703,86,MS-SPM
708,MS,Fall20,CS-801,92,MS-SPM
708,MS,Fall20,CS-802,74,MS-SPM
708,MS,Fall20,CS-703,59,MS-SPM
709,MS,Fall20,CS-801,68,MS-SPM
709,MS,Fall20,CS-802,87,MS-SPM
709,MS,Fall20,CS-703,81,MS-SPM
710,MS,Fall20,CS-801,95,MS-SPM
710,MS,Fall20,CS-802,99,MS-SPM
710,MS,Fall20,CS-703,54,MS-SPM
711,MS,Fall20,CS-801,72,MS-SPM
711,MS,Fall20,CS-802,62,MS-SPM
711,MS,Fall20,CS-703,77,MS-SPM
712,MS,Fall20,CS-801,99,MS-SPM
712,MS,Fall20,CS-802,74,MS-SPM
712,MS,Fall20,CS-703,50,MS-SPM
713,MS,Fall20,CS-801,75,MS-SPM
713,MS,Fall20,CS-802,87,MS-SPM
713,MS,Fall20,CS-703,72,MS-SPM
714,MS,Fall20,CS-801,52,MS-SPM
714,MS,Fall20,CS-802,81,MS-SPM
714,MS,Fall20,CS-703,95,MS-SPM
715,MS,Fall20,CS-801,61,MS-SPM
715,MS,Fall20,CS-802,94,MS-SPM
715,MS,Fall20,CS-703,68,MS-SPM
716,MS,Fall20,CS-801,87,MS-SPM
716,MS,Fall20,CS-802,56,MS-SPM
716,MS,Fall20,CS-703,90,MS-SPM
717,MS,Fall20,CS-801,64,MS-SPM
717,MS,Fall20,CS-802,68,MS-SPM
717,MS,Fall20,CS-703,81,MS-SPM
718,MS,Fall20,CS-801,91,MS-SPM
718,MS,Fall20,CS-802,81,MS-SPM
718,MS,Fall20,CS-703,54,MS-SPM
719,MS,Fall20,CS-801,68,MS-SPM
719,MS,Fall20,CS-802,93,MS-SPM
719,MS,Fall20,CS-703,77,MS-SPM
720,MS,Fall20,CS-801,94,MS-SPM
720,MS,Fall20,CS-802,56,MS-SPM
720,MS,Fall20,CS-703,99,MS-SPM
721,MS,Fall20,CS-801,71,MS-SPM
721,MS,Fall20,CS-802,68,MS-SPM
721,MS,Fall20,CS-703,72,MS-SPM
722,MS,Fall20,CS-801,98,MS-SPM
722,MS,Fall20,CS-802,81,MS-SPM
722,MS,Fall20,CS-703,95,MS-SPM
723,MS,Fall20,CS-801,57,MS-SPM
723,MS,Fall20,CS-802,93,MS-SPM
723,MS,Fall20,CS-703,68,MS-SPM
724,MS,Fall20,CS-801,83,MS-SPM
724,MS,Fall20,CS-802,88,MS-SPM
724,MS,Fall20,CS-703,90,MS-SPM
725,MS,Fall20,CS-801,60,MS-SPM
725,MS,Fall20,CS-802,50,MS-SPM
725,MS,Fall20,CS-703,63,MS-SPM
726,MS,Fall20,CS-801,87,MS-SPM
726,MS,Fall20,CS-802,63,MS-SPM
726,MS,Fall20,CS-703,86,MS-SPM
727,MS,Fall20,CS-801,63,MS-SPM
727,MS,Fall20,CS-802,75,MS-SPM
727,MS,Fall20,CS-703,58,MS-SPM
728,MS,Fall20,CS-801,90,MS-SPM
728,MS,Fall20,CS-802,87,MS-SPM
728,MS,Fall20,CS-703,99,MS-SPM
729,MS,Fall20,CS-801,67,MS-SPM
729,MS,Fall20,CS-802,50,MS-SPM
729,MS,Fall20,CS-703,72,MS-SPM
730,MS,Fall20,CS-801,94,MS-SPM
730,MS,Fall20,CS-802,62,MS-SPM
730,MS,Fall20,CS-703,95,MS-SPM
731,MS,Fall20,CS-801,70,MS-SPM
731,MS,Fall20,CS-802,75,MS-SPM
731,MS,Fall20,CS-703,67,MS-SPM
732,MS,Fall20,CS-801,79,MS-SPM
732,MS,Fall20,CS-802,87,MS-SPM
732,MS,Fall20,CS-703,90,MS-SPM
733,MS,Fall20,CS-801,56,MS-SPM
733,MS,Fall20,CS-802,50,MS-SPM
733,MS,Fall20,CS-703,63,MS-SPM
734,MS,Fall20,CS-801,83,MS-SPM
734,MS,Fall20,CS-802,62,MS-SPM
734,MS,Fall20,CS-703,85,MS-SPM
735,MS,Fall20,CS-801,59,MS-SPM
735,MS,Fall20,CS-802,57,MS-SPM
735,MS,Fall20,CS-703,58,MS-SPM
736,MS,Fall20,CS-801,86,MS-SPM
736,MS,Fall20,CS-802,69,MS-SPM
736,MS,Fall20,CS-703,81,MS-SPM
737,MS,Fall20,CS-801,63,MS-SPM
737,MS,Fall20,CS-802,81,MS-SPM
737,MS,Fall20,CS-703,54,MS-SPM
738,MS,Fall20,CS-801,89,MS-SPM
738,MS,Fall20,CS-802,94,MS-SPM
738,MS,Fall20,CS-703,76,MS-SPM
739,MS,Fall20,CS-801,66,MS-SPM
739,MS,Fall20,CS-802,56,MS-SPM
739,MS,Fall20,CS-703,67,MS-SPM
740,MS,Fall20,CS-801,75,MS-SPM
740,MS,Fall20,CS-802,69,MS-SPM
740,MS,Fall20,CS-703,90,MS-SPM
741,MS,Fall20,CS-801,52,MS-SPM
741,MS,Fall20,CS-802,81,MS-SPM
741,MS,Fall20,CS-703,63,MS-SPM
742,MS,Fall20,CS-801,78,MS-SPM
742,MS,Fall20,CS-802,94,MS-SPM
742,MS,Fall20,CS-703,85,MS-SPM
743,MS,Fall20,CS-801,55,MS-SPM
743,MS,Fall20,CS-802,56,MS-SPM
743,MS,Fall20,CS-703,58,MS-SPM
744,MS,Fall20,CS-801,82,MS-SPM
744,MS,Fall20,CS-802,69,MS-SPM
744,MS,Fall20,CS-703,81,MS-SPM
745,MS,Fall20,CS-801,59,MS-SPM
745,MS,Fall20,CS-802,63,MS-SPM
745,MS,Fall20,CS-703,53,MS-SPM
746,MS,Fall20,CS-801,85,MS-SPM
746,MS,Fall20,CS-802,76,MS-SPM
746,MS,Fall20,CS-703,76,MS-SPM
747,MS,Fall20,CS-801,62,MS-SPM
747,MS,Fall20,CS-802,88,MS-SPM
747,MS,Fall20,CS-703,99,MS-SPM
748,MS,Fall20,CS-801,89,MS-SPM
748,MS,Fall20,CS-802,50,MS-SPM
748,MS,Fall20,CS-703,72,MS-SPM
749,MS,Fall20,CS-801,98,MS-SPM
749,MS,Fall20,CS-802,63,MS-SPM
749,MS,Fall20,CS-703,94,MS-SPM
750,MS,Fall20,CS-801,74,MS-NW
750,MS,Fall20,CS-802,75,MS-NW
750,MS,Fall20,CS-703,85,MS-NW
751,MS,Fall20,CS-801,51,MS-NW
751,MS,Fall20,CS-802,88,MS-NW
751,MS,Fall20,CS-703,58,MS-NW
752,MS,Fall20,CS-801,78,MS-NW
752,MS,Fall20,CS-802,50,MS-NW
752,MS,Fall20,CS-703,81,MS-NW
753,MS,Fall20,CS-801,54,MS-NW
753,MS,Fall20,CS-802,63,MS-NW
753,MS,Fall20,CS-703,53,MS-NW
754,MS,Fall20,CS-801,81,MS-NW
754,MS,Fall20,CS-802,75,MS-NW
754,MS,Fall20,CS-703,76,MS-NW
755,MS,Fall20,CS-801,58,MS-NW
755,MS,Fall20,CS-802,88,MS-NW
755,MS,Fall20,CS-703,99,MS-NW
756,MS,Fall20,CS-801,85,MS-NW
756,MS,Fall20,CS-802,82,MS-NW
756,MS,Fall20,CS-703,71,MS-NW
757,MS,Fall20,CS-801,93,MS-NW
757,MS,Fall20,CS-802,94,MS-NW
757,MS,Fall20,CS-703,94,MS-NW
758,MS,Fall20,CS-801,70,MS-NW
758,MS,Fall20,CS-802,57,MS-NW
758,MS,Fall20,CS-703,67,MS-NW
759,MS,Fall20,CS-801,97,MS-NW
759,MS,Fall20,CS-802,69,MS-NW
759,MS,Fall20,CS-703,90,MS-NW
760,MS,Fall20,CS-801,74,MS-NW
760,MS,Fall20,CS-802,82,MS-NW
760,MS,Fall20,CS-703,62,MS-NW
761,MS,Fall20,CS-801,50,MS-NW
761,MS,Fall20,CS-802,94,MS-NW
761,MS,Fall20,CS-703,85,MS-NW
762,MS,Fall20,CS-801,77,MS-NW
762,MS,Fall20,CS-802,57,MS-NW
762,MS,Fall20,CS-703,76,MS-NW
763,MS,Fall20,CS-801,54,MS-NW
763,MS,Fall20,CS-802,69,MS-NW
763,MS,Fall20,CS-703,99,MS-NW
764,MS,Fall20,CS-801,80,MS-NW
764,MS,Fall20,CS-802,82,MS-NW
764,MS,Fall20,CS-703,71,MS-NW
765,MS,Fall20,CS-801,89,MS-NW
765,MS,Fall20,CS-802,94,MS-NW
765,MS,Fall20,CS-703,94,MS-NW
766,MS,Fall20,CS-801,66,MS-NW
766,MS,Fall20,CS-802,89,MS-NW
766,MS,Fall20,CS-703,67,MS-NW
767,MS,Fall20,CS-801,93,MS-NW
767,MS,Fall20,CS-802,51,MS-NW
767,MS,Fall20,CS-703,89,MS-NW
768,MS,Fall20,CS-801,69,MS-NW
768,MS,Fall20,CS-802,63,MS-NW
768,MS,Fall20,CS-703,62,MS-NW
769,MS,Fall20,CS-801,96,MS-NW
769,MS,Fall20,CS-802,76,MS-NW
769,MS,Fall20,CS-703,85,MS-NW
770,MS,Fall20,CS-801,73,MS-NW
770,MS,Fall20,CS-802,88,MS-NW
770,MS,Fall20,CS-703,58,MS-NW
771,MS,Fall20,CS-801,50,MS-NW
771,MS,Fall20,CS-802,51,MS-NW
771,MS,Fall20,CS-703,80,MS-NW
772,MS,Fall20,CS-801,76,MS-NW
772,MS,Fall20,CS-802,63,MS-NW
772,MS,Fall20,CS-703,53,MS-NW
773,MS,Fall20,CS-801,53,MS-NW
773,MS,Fall20,CS-802,76,MS-NW
773,MS,Fall20,CS-703,94,MS-NW
774,MS,Fall20,CS-801,62,MS-NW
774,MS,Fall20,CS-802,88,MS-NW
774,MS,Fall20,CS-703,66,MS-NW
775,MS,Fall20,CS-801,88,MS-NW
775,MS,Fall20,CS-802,51,MS-NW
775,MS,Fall20,CS-703,89,MS-NW
776,MS,Fall20,CS-801,65,MS-NW
776,MS,Fall20,CS-802,63,MS-NW
776,MS,Fall20,CS-703,62,MS-NW
777,MS,Fall20,CS-801,92,MS-NW
777,MS,Fall20,CS-802,58,MS-NW
777,MS,Fall20,CS-703,85,MS-NW
778,MS,Fall20,CS-801,69,MS-NW
778,MS,Fall20,CS-802,70,MS-NW
778,MS,Fall20,CS-703,57,MS-NW
779,MS,Fall20,CS-801,95,MS-NW
779,MS,Fall20,CS-802,82,MS-NW
779,MS,Fall20,CS-703,80,MS-NW
780,MS,Fall20,CS-801,72,MS-NW
780,MS,Fall20,CS-802,95,MS-NW
780,MS,Fall20,CS-703,53,MS-NW
781,MS,Fall20,CS-801,99,MS-NW
781,MS,Fall20,CS-802,57,MS-NW
781,MS,Fall20,CS-703,76,MS-NW
782,MS,Fall20,CS-801,58,MS-NW
782,MS,Fall20,CS-802,70,MS-NW
782,MS,Fall20,CS-703,98,MS-NW
783,MS,Fall20,CS-801,84,MS-NW
783,MS,Fall20,CS-802,82,MS-NW
783,MS,Fall20,CS-703,71,MS-NW
784,MS,Fall20,CS-801,61,MS-NW
784,MS,Fall20,CS-802,95,MS-NW
784,MS,Fall20,CS-703,62,MS-NW
785,MS,Fall20,CS-801,88,MS-NW
785,MS,Fall20,CS-802,57,MS-NW
785,MS,Fall20,CS-703,84,MS-NW
786,MS,Fall20,CS-801,65,MS-NW
786,MS,Fall20,CS-802,70,MS-NW
786,MS,Fall20,CS-703,57,MS-NW
787,MS,Fall20,CS-801,91,MS-NW
787,MS,Fall20,CS-802,64,MS-NW
787,MS,Fall20,CS-703,80,MS-NW
788,MS,Fall20,CS-801,68,MS-NW
788,MS,Fall20,CS-802,76,MS-NW
788,MS,Fall20,CS-703,53,MS-NW
789,MS,Fall20,CS-801,95,MS-NW
789,MS,Fall20,CS-802,89,MS-NW
789,MS,Fall20,CS-703,75,MS-NW
790,MS,Fall20,CS-801,53,MS-NW
790,MS,Fall20,CS-802,51,MS-NW
790,MS,Fall20,CS-703,98,MS-NW
791,MS,Fall20,CS-801,80,MS-NW
791,MS,Fall20,CS-802,64,MS-NW
791,MS,Fall20,CS-703,71,MS-NW
792,MS,Fall20,CS-801,57,MS-NW
792,MS,Fall20,CS-802,76,MS-NW
792,MS,Fall20,CS-703,94,MS-NW
793,MS,Fall20,CS-801,84,MS-NW
793,MS,Fall20,CS-802,89,MS-NW
793,MS,Fall20,CS-703,66,MS-NW
794,MS,Fall20,CS-801,60,MS-NW
794,MS,Fall20,CS-802,51,MS-NW
794,MS,Fall20,CS-703,89,MS-NW
795,MS,Fall20,CS-801,87,MS-NW
795,MS,Fall20,CS-802,64,MS-NW
795,MS,Fall20,CS-703,80,MS-NW
796,MS,Fall20,CS-801,64,MS-NW
796,MS,Fall20,CS-802,76,MS-NW
796,MS,Fall20,CS-703,52,MS-NW
797,MS,Fall20,CS-801,91,MS-NW
797,MS,Fall20,CS-802,89,MS-NW
797,MS,Fall20,CS-703,75,MS-NW
798,MS,Fall20,CS-801,67,MS-NW
798,MS,Fall20,CS-802,83,MS-NW
798,MS,Fall20,CS-703,98,MS-NW
799,MS,Fall20,CS-801,76,MS-NW
799,MS,Fall20,CS-802,95,MS-NW
799,MS,Fall20,CS-703,71,MS-NW
