Reg#,Courses,Score,Program,Sem,Year
320,SS-201,60,CS,Fall,1995
320,MS-301,59,CS,Fall,1995
321,CS-101,93,CS,Fall,1995
321,CS-102,72,CS,Fall,1995
321,CS-103,84,CS,Fall,1995
321,CS-104,54,CS,Fall,1995
321,SS-201,62,CS,Fall,1995
321,MS-301,61,CS,Fall,1995
322,CS-101,70,CS,Fall,1995
322,CS-102,84,CS,Fall,1995
322,CS-103,57,CS,Fall,1995
322,CS-104,66,CS,Fall,1995
322,SS-201,64,CS,Fall,1995
322,MS-301,63,CS,Fall,1995
323,CS-101,79,CS,Fall,1995
323,CS-102,97,CS,Fall,1995
323,CS-103,79,CS,Fall,1995
323,CS-104,60,CS,Fall,1995
323,SS-201,66,CS,Fall,1995
323,MS-301,65,CS,Fall,1995
324,CS-101,55,CS,Fall,1995
324,CS-102,91,CS,Fall,1995
324,CS-103,52,CS,Fall,1995
324,CS-104,71,CS,Fall,1995
324,SS-201,68,CS,Fall,1995
324,MS-301,68,CS,Fall,1995
325,CS-101,82,CS,Fall,1995
325,CS-102,54,CS,Fall,1995
325,CS-103,93,CS,Fall,1995
325,CS-104,65,CS,Fall,1995
325,SS-201,88,CS,Fall,1995
325,MS-301,70,CS,Fall,1995
326,CS-101,59,CS,Fall,1995
326,CS-102,66,CS,Fall,1995
326,CS-103,66,CS,Fall,1995
326,CS-104,76,CS,Fall,1995
326,SS-201,90,CS,Fall,1995
326,MS-301,72,CS,Fall,1995
327,CS-101,86,CS,Fall,1995
327,CS-102,79,CS,Fall,1995
327,CS-103,88,CS,Fall,1995
327,CS-104,70,CS,Fall,1995
327,SS-201,92,CS,Fall,1995
327,MS-301,74,CS,Fall,1995
328,CS-101,62,CS,Fall,1995
328,CS-102,91,CS,Fall,1995
328,CS-103,61,CS,Fall,1995
328,CS-104,82,CS,Fall,1995
328,SS-201,94,CS,Fall,1995
328,MS-301,76,CS,Fall,1995
329,CS-101,89,CS,Fall,1995
329,CS-102,53,CS,Fall,1995
329,CS-103,84,CS,Fall,1995
329,CS-104,75,CS,Fall,1995
329,SS-201,96,CS,Fall,1995
329,MS-301,78,CS,Fall,1995
330,CS-101,66,CS,Fall,1995
330,CS-102,66,CS,Fall,1995
330,CS-103,57,CS,Fall,1995
330,CS-104,87,CS,Fall,1995
330,SS-201,98,CS,Fall,1995
330,MS-301,80,CS,Fall,1995
331,CS-101,74,CS,Fall,1995
331,CS-102,78,CS,Fall,1995
331,CS-103,79,CS,Fall,1995
331,CS-104,80,CS,Fall,1995
331,SS-201,68,CS,Fall,1995
331,MS-301,82,CS,Fall,1995
332,CS-101,51,CS,Fall,1995
332,CS-102,91,CS,Fall,1995
332,CS-103,52,CS,Fall,1995
332,CS-104,92,CS,Fall,1995
332,SS-201,70,CS,Fall,1995
332,MS-301,84,CS,Fall,1995
333,CS-101,78,CS,Fall,1995
333,CS-102,53,CS,Fall,1995
333,CS-103,75,CS,Fall,1995
333,CS-104,86,CS,Fall,1995
333,SS-201,71,CS,Fall,1995
333,MS-301,86,CS,Fall,1995
334,CS-101,55,CS,Fall,1995
334,CS-102,66,CS,Fall,1995
334,CS-103,97,CS,Fall,1995
334,CS-104,97,CS,Fall,1995
334,SS-201,73,CS,Fall,1995
334,MS-301,88,CS,Fall,1995
335,CS-101,81,CS,Fall,1995
335,CS-102,60,CS,Fall,1995
335,CS-103,70,CS,Fall,1995
335,CS-104,91,CS,Fall,1995
335,SS-201,75,CS,Fall,1995
335,MS-301,91,CS,Fall,1995
336,CS-101,58,CS,Fall,1995
336,CS-102,73,CS,Fall,1995
336,CS-103,61,CS,Fall,1995
336,CS-104,52,CS,Fall,1995
336,SS-201,95,CS,Fall,1995
336,MS-301,93,CS,Fall,1995
337,CS-101,85,CS,Fall,1995
337,CS-102,85,CS,Fall,1995
337,CS-103,84,CS,Fall,1995
337,CS-104,96,CS,Fall,1995
337,SS-201,97,CS,Fall,1995
337,MS-301,95,CS,Fall,1995
338,CS-101,62,CS,Fall,1995
338,CS-102,98,CS,Fall,1995
338,CS-103,56,CS,Fall,1995
338,CS-104,58,CS,Fall,1995
338,SS-201,99,CS,Fall,1995
338,MS-301,97,CS,Fall,1995
339,CS-101,88,CS,Fall,1995
339,CS-102,60,CS,Fall,1995
339,CS-103,79,CS,Fall,1995
339,CS-104,51,CS,Fall,1995
339,SS-201,51,CS,Fall,1995
339,MS-301,99,CS,Fall,1995
340,CS-101,97,CS,Fall,1995
340,CS-102,72,CS,Fall,1995
340,CS-103,52,CS,Fall,1995
340,CS-104,63,CS,Fall,1995
340,SS-201,53,CS,Fall,1995
340,MS-301,51,CS,Fall,1995
341,CS-101,74,CS,Fall,1995
341,CS-102,85,CS,Fall,1995
341,CS-103,75,CS,Fall,1995
341,CS-104,56,CS,Fall,1995
341,SS-201,73,CS,Fall,1995
341,MS-301,53,CS,Fall,1995
342,CS-101,50,CS,Fall,1995
342,CS-102,97,CS,Fall,1995
342,CS-103,97,CS,Fall,1995
342,CS-104,68,CS,Fall,1995
342,SS-201,75,CS,Fall,1995
342,MS-301,55,CS,Fall,1995
343,CS-101,77,CS,Fall,1995
343,CS-102,60,CS,Fall,1995
343,CS-103,70,CS,Fall,1995
343,CS-104,61,CS,Fall,1995
343,SS-201,77,CS,Fall,1995
343,MS-301,57,CS,Fall,1995
344,CS-101,54,CS,Fall,1995
344,CS-102,72,CS,Fall,1995
344,CS-103,93,CS,Fall,1995
344,CS-104,73,CS,Fall,1995
344,SS-201,79,CS,Fall,1995
344,MS-301,59,CS,Fall,1995
345,CS-101,81,CS,Fall,1995
345,CS-102,67,CS,Fall,1995
345,CS-103,65,CS,Fall,1995
345,CS-104,67,CS,Fall,1995
345,SS-201,81,CS,Fall,1995
345,MS-301,61,CS,Fall,1995
346,CS-101,57,CS,Fall,1995
346,CS-102,79,CS,Fall,1995
346,CS-103,88,CS,Fall,1995
346,CS-104,78,CS,Fall,1995
346,SS-201,83,CS,Fall,1995
346,MS-301,64,CS,Fall,1995
347,CS-101,84,CS,Fall,1995
347,CS-102,92,CS,Fall,1995
347,CS-103,79,CS,Fall,1995
347,CS-104,72,CS,Fall,1995
347,SS-201,53,CS,Fall,1995
347,MS-301,66,CS,Fall,1995
348,CS-101,93,CS,Fall,1995
348,CS-102,54,CS,Fall,1995
348,CS-103,52,CS,Fall,1995
348,CS-104,83,CS,Fall,1995
348,SS-201,54,CS,Fall,1995
348,MS-301,68,CS,Fall,1995
349,CS-101,70,CS,Fall,1995
349,CS-102,66,CS,Fall,1995
349,CS-103,74,CS,Fall,1995
349,CS-104,77,CS,Fall,1995
349,SS-201,56,CS,Fall,1995
349,MS-301,70,CS,Fall,1995
350,CS-101,96,CS,Fall,1995
350,CS-102,79,CS,Fall,1995
350,CS-103,97,CS,Fall,1995
350,CS-104,89,CS,Fall,1995
350,SS-201,58,CS,Fall,1995
350,MS-301,72,CS,Fall,1995
351,CS-101,73,CS,Fall,1995
351,CS-102,91,CS,Fall,1995
351,CS-103,70,CS,Fall,1995
351,CS-104,82,CS,Fall,1995
351,SS-201,60,CS,Fall,1995
351,MS-301,74,CS,Fall,1995
352,CS-101,50,CS,Fall,1995
352,CS-102,54,CS,Fall,1995
352,CS-103,92,CS,Fall,1995
352,CS-104,94,CS,Fall,1995
352,SS-201,80,CS,Fall,1995
352,MS-301,76,CS,Fall,1995
353,CS-101,76,CS,Fall,1995
353,CS-102,66,CS,Fall,1995
353,CS-103,65,CS,Fall,1995
353,CS-104,87,CS,Fall,1995
353,SS-201,82,CS,Fall,1995
353,MS-301,78,CS,Fall,1995
354,CS-101,53,CS,Fall,1995
354,CS-102,79,CS,Fall,1995
354,CS-103,88,CS,Fall,1995
354,CS-104,99,CS,Fall,1995
354,SS-201,84,CS,Fall,1995
354,MS-301,80,CS,Fall,1995
355,CS-101,80,CS,Fall,1995
355,CS-102,91,CS,Fall,1995
355,CS-103,61,CS,Fall,1995
355,CS-104,93,CS,Fall,1995
355,SS-201,86,CS,Fall,1995
355,MS-301,82,CS,Fall,1995
356,CS-101,89,CS,Fall,1995
356,CS-102,86,CS,Fall,1995
356,CS-103,83,CS,Fall,1995
356,CS-104,54,CS,Fall,1995
356,SS-201,88,CS,Fall,1995
356,MS-301,85,CS,Fall,1995
357,CS-101,65,CS,Fall,1995
357,CS-102,98,CS,Fall,1995
357,CS-103,56,CS,Fall,1995
357,CS-104,98,CS,Fall,1995
357,SS-201,58,CS,Fall,1995
357,MS-301,87,CS,Fall,1995
358,CS-101,92,CS,Fall,1995
358,CS-102,61,CS,Fall,1995
358,CS-103,79,CS,Fall,1995
358,CS-104,59,CS,Fall,1995
358,SS-201,60,CS,Fall,1995
358,MS-301,89,CS,Fall,1995
359,CS-101,69,CS,Fall,1995
359,CS-102,73,CS,Fall,1995
359,CS-103,70,CS,Fall,1995
359,CS-104,53,CS,Fall,1995
359,SS-201,62,CS,Fall,1995
359,MS-301,91,CS,Fall,1995
360,CS-101,96,CS,Fall,1995
360,CS-102,85,CS,Fall,1995
360,CS-103,92,CS,Fall,1995
360,CS-104,65,CS,Fall,1995
360,SS-201,64,CS,Fall,1995
360,MS-301,93,CS,Fall,1995
361,CS-101,72,CS,Fall,1995
361,CS-102,98,CS,Fall,1995
361,CS-103,65,CS,Fall,1995
361,CS-104,58,CS,Fall,1995
361,SS-201,66,CS,Fall,1995
361,MS-301,95,CS,Fall,1995
362,CS-101,99,CS,Fall,1995
362,CS-102,60,CS,Fall,1995
362,CS-103,88,CS,Fall,1995
362,CS-104,70,CS,Fall,1995
362,SS-201,67,CS,Fall,1995
362,MS-301,97,CS,Fall,1995
363,CS-101,76,CS,Fall,1995
363,CS-102,73,CS,Fall,1995
363,CS-103,60,CS,Fall,1995
363,CS-104,63,CS,Fall,1995
363,SS-201,87,CS,Fall,1995
363,MS-301,99,CS,Fall,1995
364,CS-101,53,CS,Fall,1995
364,CS-102,85,CS,Fall,1995
364,CS-103,83,CS,Fall,1995
364,CS-104,75,CS,Fall,1995
364,SS-201,89,CS,Fall,1995
364,MS-301,51,CS,Fall,1995
365,CS-101,61,CS,Fall,1995
365,CS-102,98,CS,Fall,1995
365,CS-103,56,CS,Fall,1995
365,CS-104,68,CS,Fall,1995
365,SS-201,91,CS,Fall,1995
365,MS-301,53,CS,Fall,1995
366,CS-101,88,CS,Fall,1995
366,CS-102,92,CS,Fall,1995
366,CS-103,79,CS,Fall,1995
366,CS-104,80,CS,Fall,1995
366,SS-201,93,CS,Fall,1995
366,MS-301,55,CS,Fall,1995
367,CS-101,65,CS,Fall,1995
367,CS-102,55,CS,Fall,1995
367,CS-103,51,CS,Fall,1995
367,CS-104,74,CS,Fall,1995
367,SS-201,95,CS,Fall,1995
367,MS-301,58,CS,Fall,1995
368,CS-101,91,CS,Fall,1995
368,CS-102,67,CS,Fall,1995
368,CS-103,74,CS,Fall,1995
368,CS-104,85,CS,Fall,1995
368,SS-201,65,CS,Fall,1995
368,MS-301,60,CS,Fall,1995
369,CS-101,68,CS,Fall,1995
369,CS-102,80,CS,Fall,1995
369,CS-103,97,CS,Fall,1995
369,CS-104,79,CS,Fall,1995
369,SS-201,67,CS,Fall,1995
369,MS-301,62,CS,Fall,1995
370,CS-101,95,CS,Fall,1995
370,CS-102,92,CS,Fall,1995
370,CS-103,88,CS,Fall,1995
370,CS-104,90,CS,Fall,1995
370,SS-201,69,CS,Fall,1995
370,MS-301,64,CS,Fall,1995
371,CS-101,72,CS,Fall,1995
371,CS-102,54,CS,Fall,1995
371,CS-103,60,CS,Fall,1995
371,CS-104,84,CS,Fall,1995
371,SS-201,71,CS,Fall,1995
371,MS-301,66,CS,Fall,1995
372,CS-101,98,CS,Fall,1995
372,CS-102,67,CS,Fall,1995
372,CS-103,83,CS,Fall,1995
372,CS-104,96,CS,Fall,1995
372,SS-201,73,CS,Fall,1995
372,MS-301,68,CS,Fall,1995
373,CS-101,57,CS,Fall,1995
373,CS-102,79,CS,Fall,1995
373,CS-103,56,CS,Fall,1995
373,CS-104,89,CS,Fall,1995
373,SS-201,93,CS,Fall,1995
373,MS-301,70,CS,Fall,1995
374,CS-101,84,CS,Fall,1995
374,CS-102,92,CS,Fall,1995
374,CS-103,78,CS,Fall,1995
374,CS-104,51,CS,Fall,1995
374,SS-201,95,CS,Fall,1995
374,MS-301,72,CS,Fall,1995
375,CS-101,61,TC,Fall,1995
375,CS-102,54,TC,Fall,1995
375,CS-103,51,TC,Fall,1995
375,CS-104,94,TC,Fall,1995
375,SS-201,97,TC,Fall,1995
375,MS-301,74,TC,Fall,1995
376,CS-101,87,TC,Fall,1995
376,CS-102,67,TC,Fall,1995
376,CS-103,74,TC,Fall,1995
376,CS-104,56,TC,Fall,1995
376,SS-201,99,TC,Fall,1995
376,MS-301,76,TC,Fall,1995
377,CS-101,64,TC,Fall,1995
377,CS-102,61,TC,Fall,1995
377,CS-103,97,TC,Fall,1995
377,CS-104,50,TC,Fall,1995
377,SS-201,50,TC,Fall,1995
377,MS-301,78,TC,Fall,1995
378,CS-101,91,TC,Fall,1995
378,CS-102,74,TC,Fall,1995
378,CS-103,69,TC,Fall,1995
378,CS-104,61,TC,Fall,1995
378,SS-201,52,TC,Fall,1995
378,MS-301,81,TC,Fall,1995
379,CS-101,67,TC,Fall,1995
379,CS-102,86,TC,Fall,1995
379,CS-103,92,TC,Fall,1995
379,CS-104,55,TC,Fall,1995
379,SS-201,72,TC,Fall,1995
379,MS-301,83,TC,Fall,1995
380,CS-101,94,TC,Fall,1995
380,CS-102,98,TC,Fall,1995
380,CS-103,65,TC,Fall,1995
380,CS-104,66,TC,Fall,1995
380,SS-201,74,TC,Fall,1995
380,MS-301,85,TC,Fall,1995
381,CS-101,53,TC,Fall,1995
381,CS-102,61,TC,Fall,1995
381,CS-103,56,TC,Fall,1995
381,CS-104,60,TC,Fall,1995
381,SS-201,76,TC,Fall,1995
381,MS-301,87,TC,Fall,1995
382,CS-101,80,TC,Fall,1995
382,CS-102,73,TC,Fall,1995
382,CS-103,78,TC,Fall,1995
382,CS-104,71,TC,Fall,1995
382,SS-201,78,TC,Fall,1995
382,MS-301,89,TC,Fall,1995
383,CS-101,56,TC,Fall,1995
383,CS-102,86,TC,Fall,1995
383,CS-103,51,TC,Fall,1995
383,CS-104,65,TC,Fall,1995
383,SS-201,80,TC,Fall,1995
383,MS-301,91,TC,Fall,1995
384,CS-101,83,TC,Fall,1995
384,CS-102,98,TC,Fall,1995
384,CS-103,74,TC,Fall,1995
384,CS-104,77,TC,Fall,1995
384,SS-201,50,TC,Fall,1995
384,MS-301,93,TC,Fall,1995
385,CS-101,60,TC,Fall,1995
385,CS-102,61,TC,Fall,1995
385,CS-103,96,TC,Fall,1995
385,CS-104,70,TC,Fall,1995
385,SS-201,52,TC,Fall,1995
385,MS-301,95,TC,Fall,1995
386,CS-101,87,TC,Fall,1995
386,CS-102,73,TC,Fall,1995
386,CS-103,69,TC,Fall,1995
386,CS-104,82,TC,Fall,1995
386,SS-201,54,TC,Fall,1995
386,MS-301,97,TC,Fall,1995
387,CS-101,63,TC,Fall,1995
387,CS-102,68,TC,Fall,1995
387,CS-103,92,TC,Fall,1995
387,CS-104,75,TC,Fall,1995
387,SS-201,56,TC,Fall,1995
387,MS-301,99,TC,Fall,1995
388,CS-101,90,TC,Fall,1995
388,CS-102,80,TC,Fall,1995
388,CS-103,65,TC,Fall,1995
388,CS-104,87,TC,Fall,1995
388,SS-201,58,TC,Fall,1995
388,MS-301,52,TC,Fall,1995
389,CS-101,67,TC,Fall,1995
389,CS-102,93,TC,Fall,1995
389,CS-103,87,TC,Fall,1995
389,CS-104,81,TC,Fall,1995
389,SS-201,78,TC,Fall,1995
389,MS-301,54,TC,Fall,1995
390,CS-101,75,TC,Fall,1995
390,CS-102,55,TC,Fall,1995
390,CS-103,60,TC,Fall,1995
390,CS-104,92,TC,Fall,1995
390,SS-201,80,TC,Fall,1995
390,MS-301,56,TC,Fall,1995
391,CS-101,52,TC,Fall,1995
391,CS-102,67,TC,Fall,1995
391,CS-103,83,TC,Fall,1995
391,CS-104,86,TC,Fall,1995
391,SS-201,82,TC,Fall,1995
391,MS-301,58,TC,Fall,1995
392,CS-101,79,TC,Fall,1995
392,CS-102,80,TC,Fall,1995
392,CS-103,73,TC,Fall,1995
392,CS-104,97,TC,Fall,1995
392,SS-201,83,TC,Fall,1995
392,MS-301,60,TC,Fall,1995
393,CS-101,56,TC,Fall,1995
393,CS-102,92,TC,Fall,1995
393,CS-103,96,TC,Fall,1995
393,CS-104,91,TC,Fall,1995
393,SS-201,85,TC,Fall,1995
393,MS-301,62,TC,Fall,1995
394,CS-101,82,TC,Fall,1995
394,CS-102,55,TC,Fall,1995
394,CS-103,69,TC,Fall,1995
394,CS-104,53,TC,Fall,1995
394,SS-201,87,TC,Fall,1995
394,MS-301,64,TC,Fall,1995
395,CS-101,59,TC,Fall,1995
395,CS-102,67,TC,Fall,1995
395,CS-103,92,TC,Fall,1995
395,CS-104,96,TC,Fall,1995
395,SS-201,57,TC,Fall,1995
395,MS-301,66,TC,Fall,1995
396,CS-101,86,TC,Fall,1995
396,CS-102,80,TC,Fall,1995
396,CS-103,64,TC,Fall,1995
396,CS-104,58,TC,Fall,1995
396,SS-201,59,TC,Fall,1995
396,MS-301,68,TC,Fall,1995
397,CS-101,63,TC,Fall,1995
397,CS-102,92,TC,Fall,1995
397,CS-103,87,TC,Fall,1995
397,CS-104,51,TC,Fall,1995
397,SS-201,61,TC,Fall,1995
397,MS-301,70,TC,Fall,1995
398,CS-101,71,TC,Fall,1995
398,CS-102,87,TC,Fall,1995
398,CS-103,60,TC,Fall,1995
398,CS-104,63,TC,Fall,1995
398,SS-201,63,TC,Fall,1995
398,MS-301,72,TC,Fall,1995
399,CS-101,98,TC,Fall,1995
399,CS-102,99,TC,Fall,1995
399,CS-103,83,TC,Fall,1995
399,CS-104,57,TC,Fall,1995
399,SS-201,65,TC,Fall,1995
399,MS-301,75,TC,Fall,1995
400,CS-101,75,TC,Fall,1995
400,CS-102,61,TC,Fall,1995
400,CS-103,55,TC,Fall,1995
400,CS-104,68,TC,Fall,1995
400,SS-201,85,TC,Fall,1995
400,MS-301,77,TC,Fall,1995
401,CS-101,52,TC,Fall,1995
401,CS-102,74,TC,Fall,1995
401,CS-103,78,TC,Fall,1995
401,CS-104,62,TC,Fall,1995
401,SS-201,87,TC,Fall,1995
401,MS-301,79,TC,Fall,1995
402,CS-101,78,TC,Fall,1995
402,CS-102,86,TC,Fall,1995
402,CS-103,51,TC,Fall,1995
402,CS-104,73,TC,Fall,1995
402,SS-201,89,TC,Fall,1995
402,MS-301,81,TC,Fall,1995
403,CS-101,55,TC,Fall,1995
403,CS-102,99,TC,Fall,1995
403,CS-103,91,TC,Fall,1995
403,CS-104,67,TC,Fall,1995
403,SS-201,91,TC,Fall,1995
403,MS-301,83,TC,Fall,1995
404,CS-101,82,TC,Fall,1995
404,CS-102,61,TC,Fall,1995
404,CS-103,64,TC,Fall,1995
404,CS-104,78,TC,Fall,1995
404,SS-201,93,TC,Fall,1995
404,MS-301,85,TC,Fall,1995
405,CS-101,58,TC,Fall,1995
405,CS-102,74,TC,Fall,1995
405,CS-103,87,TC,Fall,1995
405,CS-104,72,TC,Fall,1995
405,SS-201,63,TC,Fall,1995
405,MS-301,87,TC,Fall,1995
406,CS-101,67,TC,Fall,1995
406,CS-102,86,TC,Fall,1995
406,CS-103,60,TC,Fall,1995
406,CS-104,84,TC,Fall,1995
406,SS-201,65,TC,Fall,1995
406,MS-301,89,TC,Fall,1995
407,CS-101,94,TC,Fall,1995
407,CS-102,99,TC,Fall,1995
407,CS-103,82,TC,Fall,1995
407,CS-104,77,TC,Fall,1995
407,SS-201,66,TC,Fall,1995
407,MS-301,91,TC,Fall,1995
408,CS-101,71,TC,Fall,1995
408,CS-102,93,TC,Fall,1995
408,CS-103,55,TC,Fall,1995
408,CS-104,89,TC,Fall,1995
408,SS-201,68,TC,Fall,1995
408,MS-301,93,TC,Fall,1995
409,CS-101,97,TC,Fall,1995
409,CS-102,56,TC,Fall,1995
409,CS-103,78,TC,Fall,1995
409,CS-104,82,TC,Fall,1995
409,SS-201,70,TC,Fall,1995
409,MS-301,95,TC,Fall,1995
410,CS-101,74,TC,Fall,1995
410,CS-102,68,TC,Fall,1995
410,CS-103,51,TC,Fall,1995
410,CS-104,94,TC,Fall,1995
410,SS-201,72,TC,Fall,1995
410,MS-301,98,TC,Fall,1995
411,CS-101,51,TC,Fall,1995
411,CS-102,80,TC,Fall,1995
411,CS-103,73,TC,Fall,1995
411,CS-104,88,TC,Fall,1995
411,SS-201,92,TC,Fall,1995
411,MS-301,50,TC,Fall,1995
412,CS-101,78,TC,Fall,1995
412,CS-102,93,TC,Fall,1995
412,CS-103,96,TC,Fall,1995
412,CS-104,99,TC,Fall,1995
412,SS-201,94,TC,Fall,1995
412,MS-301,52,TC,Fall,1995
413,CS-101,54,TC,Fall,1995
413,CS-102,55,TC,Fall,1995
413,CS-103,69,TC,Fall,1995
413,CS-104,93,TC,Fall,1995
413,SS-201,96,TC,Fall,1995
413,MS-301,54,TC,Fall,1995
414,CS-101,81,TC,Fall,1995
414,CS-102,68,TC,Fall,1995
414,CS-103,91,TC,Fall,1995
414,CS-104,54,TC,Fall,1995
414,SS-201,98,TC,Fall,1995
414,MS-301,56,TC,Fall,1995
415,CS-101,90,TC,Fall,1995
415,CS-102,80,TC,Fall,1995
415,CS-103,82,TC,Fall,1995
415,CS-104,98,TC,Fall,1995
415,SS-201,50,TC,Fall,1995
415,MS-301,58,TC,Fall,1995
416,CS-101,66,TC,Fall,1995
416,CS-102,93,TC,Fall,1995
416,CS-103,55,TC,Fall,1995
416,CS-104,60,TC,Fall,1995
416,SS-201,70,TC,Fall,1995
416,MS-301,60,TC,Fall,1995
417,CS-101,93,TC,Fall,1995
417,CS-102,55,TC,Fall,1995
417,CS-103,78,TC,Fall,1995
417,CS-104,53,TC,Fall,1995
417,SS-201,72,TC,Fall,1995
417,MS-301,62,TC,Fall,1995
418,CS-101,70,TC,Fall,1995
418,CS-102,68,TC,Fall,1995
418,CS-103,50,TC,Fall,1995
418,CS-104,65,TC,Fall,1995
418,SS-201,74,TC,Fall,1995
418,MS-301,64,TC,Fall,1995
419,CS-101,97,TC,Fall,1995
419,CS-102,62,TC,Fall,1995
419,CS-103,73,TC,Fall,1995
419,CS-104,58,TC,Fall,1995
419,SS-201,76,TC,Fall,1995
419,MS-301,66,TC,Fall,1995
420,CS-101,73,TC,Fall,1995
420,CS-102,75,TC,Fall,1995
420,CS-103,96,TC,Fall,1995
420,CS-104,70,TC,Fall,1995
420,SS-201,78,TC,Fall,1995
420,MS-301,69,TC,Fall,1995
421,CS-101,50,TC,Fall,1995
421,CS-102,87,TC,Fall,1995
421,CS-103,69,TC,Fall,1995
421,CS-104,64,TC,Fall,1995
421,SS-201,97,TC,Fall,1995
421,MS-301,71,TC,Fall,1995
422,CS-101,77,TC,Fall,1995
422,CS-102,99,TC,Fall,1995
