Reg#,Courses,Score,Program,Sem,Year
315,CS-801,83,MS-CS,Fall,2004
315,CS-802,97,MS-CS,Fall,2004
315,CS-703,98,MS-CS,Fall,2004
316,CS-801,59,MS-CS,Fall,2004
316,CS-802,60,MS-CS,Fall,2004
316,CS-703,70,MS-CS,Fall,2004
317,CS-801,86,MS-CS,Fall,2004
317,CS-802,72,MS-CS,Fall,2004
317,CS-703,93,MS-CS,Fall,2004
318,CS-801,63,MS-CS,Fall,2004
318,CS-802,85,MS-CS,Fall,2004
318,CS-703,66,MS-CS,Fall,2004
319,CS-801,90,MS-CS,Fall,2004
319,CS-802,97,MS-CS,Fall,2004
319,CS-703,89,MS-CS,Fall,2004
320,CS-801,66,MS-CS,Fall,2004
320,CS-802,59,MS-CS,Fall,2004
320,CS-703,61,MS-CS,Fall,2004
321,CS-801,93,MS-CS,Fall,2004
321,CS-802,72,MS-CS,Fall,2004
321,CS-703,84,MS-CS,Fall,2004
322,CS-801,70,MS-CS,Fall,2004
322,CS-802,84,MS-CS,Fall,2004
322,CS-703,57,MS-CS,Fall,2004
323,CS-801,79,MS-CS,Fall,2004
323,CS-802,97,MS-CS,Fall,2004
323,CS-703,79,MS-CS,Fall,2004
324,CS-801,55,MS-CS,Fall,2004
324,CS-802,91,MS-CS,Fall,2004
324,CS-703,52,MS-CS,Fall,2004
325,CS-801,82,MS-CS,Fall,2004
325,CS-802,54,MS-CS,Fall,2004
325,CS-703,93,MS-CS,Fall,2004
326,CS-801,59,MS-CS,Fall,2004
326,CS-802,66,MS-CS,Fall,2004
326,CS-703,66,MS-CS,Fall,2004
327,CS-801,86,MS-CS,Fall,2004
327,CS-802,79,MS-CS,Fall,2004
327,CS-703,88,MS-CS,Fall,2004
328,CS-801,62,MS-CS,Fall,2004
328,CS-802,91,MS-CS,Fall,2004
328,CS-703,61,MS-CS,Fall,2004
329,CS-801,89,MS-CS,Fall,2004
329,CS-802,53,MS-CS,Fall,2004
329,CS-703,84,MS-CS,Fall,2004
330,CS-801,66,MS-CS,Fall,2004
330,CS-802,66,MS-CS,Fall,2004
330,CS-703,57,MS-CS,Fall,2004
331,CS-801,74,MS-CS,Fall,2004
331,CS-802,78,MS-CS,Fall,2004
331,CS-703,79,MS-CS,Fall,2004
332,CS-801,51,MS-CS,Fall,2004
332,CS-802,91,MS-CS,Fall,2004
332,CS-703,52,MS-CS,Fall,2004
333,CS-801,78,MS-CS,Fall,2004
333,CS-802,53,MS-CS,Fall,2004
333,CS-703,75,MS-CS,Fall,2004
334,CS-801,55,MS-CS,Fall,2004
334,CS-802,66,MS-CS,Fall,2004
334,CS-703,97,MS-CS,Fall,2004
335,CS-801,81,MS-CS,Fall,2004
335,CS-802,60,MS-CS,Fall,2004
335,CS-703,70,MS-CS,Fall,2004
336,CS-801,58,MS-CS,Fall,2004
336,CS-802,73,MS-CS,Fall,2004
336,CS-703,61,MS-CS,Fall,2004
337,CS-801,85,MS-CS,Fall,2004
337,CS-802,85,MS-CS,Fall,2004
337,CS-703,84,MS-CS,Fall,2004
338,CS-801,62,MS-CS,Fall,2004
338,CS-802,98,MS-CS,Fall,2004
338,CS-703,56,MS-CS,Fall,2004
339,CS-801,88,MS-CS,Fall,2004
339,CS-802,60,MS-CS,Fall,2004
339,CS-703,79,MS-CS,Fall,2004
340,CS-801,97,MS-CS,Fall,2004
340,CS-802,72,MS-CS,Fall,2004
340,CS-703,52,MS-CS,Fall,2004
341,CS-801,74,MS-CS,Fall,2004
341,CS-802,85,MS-CS,Fall,2004
341,CS-703,75,MS-CS,Fall,2004
342,CS-801,50,MS-CS,Fall,2004
342,CS-802,97,MS-CS,Fall,2004
342,CS-703,97,MS-CS,Fall,2004
343,CS-801,77,MS-CS,Fall,2004
343,CS-802,60,MS-CS,Fall,2004
343,CS-703,70,MS-CS,Fall,2004
344,CS-801,54,MS-CS,Fall,2004
344,CS-802,72,MS-CS,Fall,2004
344,CS-703,93,MS-CS,Fall,2004
345,CS-801,81,MS-CS,Fall,2004
345,CS-802,67,MS-CS,Fall,2004
345,CS-703,65,MS-CS,Fall,2004
346,CS-801,57,MS-CS,Fall,2004
346,CS-802,79,MS-CS,Fall,2004
346,CS-703,88,MS-CS,Fall,2004
347,CS-801,84,MS-CS,Fall,2004
347,CS-802,92,MS-CS,Fall,2004
347,CS-703,79,MS-CS,Fall,2004
348,CS-801,93,MS-CS,Fall,2004
348,CS-802,54,MS-CS,Fall,2004
348,CS-703,52,MS-CS,Fall,2004
349,CS-801,70,MS-CS,Fall,2004
349,CS-802,66,MS-CS,Fall,2004
349,CS-703,74,MS-CS,Fall,2004
350,CS-801,96,MS-NW,Fall,2004
350,CS-802,79,MS-NW,Fall,2004
350,CS-703,97,MS-NW,Fall,2004
351,CS-801,73,MS-NW,Fall,2004
351,CS-802,91,MS-NW,Fall,2004
351,CS-703,70,MS-NW,Fall,2004
352,CS-801,50,MS-NW,Fall,2004
352,CS-802,54,MS-NW,Fall,2004
352,CS-703,92,MS-NW,Fall,2004
353,CS-801,76,MS-NW,Fall,2004
353,CS-802,66,MS-NW,Fall,2004
353,CS-703,65,MS-NW,Fall,2004
354,CS-801,53,MS-NW,Fall,2004
354,CS-802,79,MS-NW,Fall,2004
354,CS-703,88,MS-NW,Fall,2004
355,CS-801,80,MS-NW,Fall,2004
355,CS-802,91,MS-NW,Fall,2004
355,CS-703,61,MS-NW,Fall,2004
356,CS-801,89,MS-NW,Fall,2004
356,CS-802,86,MS-NW,Fall,2004
356,CS-703,83,MS-NW,Fall,2004
357,CS-801,65,MS-NW,Fall,2004
357,CS-802,98,MS-NW,Fall,2004
357,CS-703,56,MS-NW,Fall,2004
358,CS-801,92,MS-NW,Fall,2004
358,CS-802,61,MS-NW,Fall,2004
358,CS-703,79,MS-NW,Fall,2004
359,CS-801,69,MS-NW,Fall,2004
359,CS-802,73,MS-NW,Fall,2004
359,CS-703,70,MS-NW,Fall,2004
360,CS-801,96,MS-NW,Fall,2004
360,CS-802,85,MS-NW,Fall,2004
360,CS-703,92,MS-NW,Fall,2004
361,CS-801,72,MS-NW,Fall,2004
361,CS-802,98,MS-NW,Fall,2004
361,CS-703,65,MS-NW,Fall,2004
362,CS-801,99,MS-NW,Fall,2004
362,CS-802,60,MS-NW,Fall,2004
362,CS-703,88,MS-NW,Fall,2004
363,CS-801,76,MS-NW,Fall,2004
363,CS-802,73,MS-NW,Fall,2004
363,CS-703,60,MS-NW,Fall,2004
364,CS-801,53,MS-NW,Fall,2004
364,CS-802,85,MS-NW,Fall,2004
364,CS-703,83,MS-NW,Fall,2004
365,CS-801,61,MS-NW,Fall,2004
365,CS-802,98,MS-NW,Fall,2004
365,CS-703,56,MS-NW,Fall,2004
366,CS-801,88,MS-NW,Fall,2004
366,CS-802,92,MS-NW,Fall,2004
366,CS-703,79,MS-NW,Fall,2004
367,CS-801,65,MS-NW,Fall,2004
367,CS-802,55,MS-NW,Fall,2004
367,CS-703,51,MS-NW,Fall,2004
368,CS-801,91,MS-NW,Fall,2004
368,CS-802,67,MS-NW,Fall,2004
368,CS-703,74,MS-NW,Fall,2004
369,CS-801,68,MS-NW,Fall,2004
369,CS-802,80,MS-NW,Fall,2004
369,CS-703,97,MS-NW,Fall,2004
370,CS-801,95,MS-NW,Fall,2004
370,CS-802,92,MS-NW,Fall,2004
370,CS-703,88,MS-NW,Fall,2004
371,CS-801,72,MS-NW,Fall,2004
371,CS-802,54,MS-NW,Fall,2004
371,CS-703,60,MS-NW,Fall,2004
372,CS-801,98,MS-NW,Fall,2004
372,CS-802,67,MS-NW,Fall,2004
372,CS-703,83,MS-NW,Fall,2004
373,CS-801,57,MS-NW,Fall,2004
373,CS-802,79,MS-NW,Fall,2004
373,CS-703,56,MS-NW,Fall,2004
374,CS-801,84,MS-NW,Fall,2004
374,CS-802,92,MS-NW,Fall,2004
374,CS-703,78,MS-NW,Fall,2004
375,CS-801,61,MS-NW,Fall,2004
375,CS-802,54,MS-NW,Fall,2004
375,CS-703,51,MS-NW,Fall,2004
376,CS-801,87,MS-NW,Fall,2004
376,CS-802,67,MS-NW,Fall,2004
376,CS-703,74,MS-NW,Fall,2004
377,CS-801,64,MS-NW,Fall,2004
377,CS-802,61,MS-NW,Fall,2004
377,CS-703,97,MS-NW,Fall,2004
378,CS-801,91,MS-NW,Fall,2004
378,CS-802,74,MS-NW,Fall,2004
378,CS-703,69,MS-NW,Fall,2004
379,CS-801,67,MS-NW,Fall,2004
379,CS-802,86,MS-NW,Fall,2004
379,CS-703,92,MS-NW,Fall,2004
380,CS-801,94,MS-NW,Fall,2004
380,CS-802,98,MS-NW,Fall,2004
380,CS-703,65,MS-NW,Fall,2004
381,CS-801,53,MS-NW,Fall,2004
381,CS-802,61,MS-NW,Fall,2004
381,CS-703,56,MS-NW,Fall,2004
382,CS-801,80,MS-NW,Fall,2004
382,CS-802,73,MS-NW,Fall,2004
382,CS-703,78,MS-NW,Fall,2004
383,CS-801,56,MS-NW,Fall,2004
383,CS-802,86,MS-NW,Fall,2004
383,CS-703,51,MS-NW,Fall,2004
384,CS-801,83,MS-NW,Fall,2004
384,CS-802,98,MS-NW,Fall,2004
384,CS-703,74,MS-NW,Fall,2004
385,CS-801,60,MS-NW,Fall,2004
385,CS-802,61,MS-NW,Fall,2004
385,CS-703,96,MS-NW,Fall,2004
386,CS-801,87,MS-NW,Fall,2004
386,CS-802,73,MS-NW,Fall,2004
386,CS-703,69,MS-NW,Fall,2004
387,CS-801,63,MS-NW,Fall,2004
387,CS-802,68,MS-NW,Fall,2004
387,CS-703,92,MS-NW,Fall,2004
388,CS-801,90,MS-NW,Fall,2004
388,CS-802,80,MS-NW,Fall,2004
388,CS-703,65,MS-NW,Fall,2004
389,CS-801,67,MS-NW,Fall,2004
389,CS-802,93,MS-NW,Fall,2004
389,CS-703,87,MS-NW,Fall,2004
390,CS-801,75,MS-NW,Fall,2004
390,CS-802,55,MS-NW,Fall,2004
390,CS-703,60,MS-NW,Fall,2004
391,CS-801,52,MS-NW,Fall,2004
391,CS-802,67,MS-NW,Fall,2004
391,CS-703,83,MS-NW,Fall,2004
392,CS-801,79,MS-NW,Fall,2004
392,CS-802,80,MS-NW,Fall,2004
392,CS-703,73,MS-NW,Fall,2004
393,CS-801,56,MS-NW,Fall,2004
393,CS-802,92,MS-NW,Fall,2004
393,CS-703,96,MS-NW,Fall,2004
394,CS-801,82,MS-NW,Fall,2004
394,CS-802,55,MS-NW,Fall,2004
394,CS-703,69,MS-NW,Fall,2004
395,CS-801,59,MS-NW,Fall,2004
395,CS-802,67,MS-NW,Fall,2004
395,CS-703,92,MS-NW,Fall,2004
396,CS-801,86,MS-NW,Fall,2004
396,CS-802,80,MS-NW,Fall,2004
396,CS-703,64,MS-NW,Fall,2004
397,CS-801,63,MS-NW,Fall,2004
397,CS-802,92,MS-NW,Fall,2004
397,CS-703,87,MS-NW,Fall,2004
398,CS-801,71,MS-NW,Fall,2004
398,CS-802,87,MS-NW,Fall,2004
398,CS-703,60,MS-NW,Fall,2004
399,CS-801,98,MS-NW,Fall,2004
399,CS-802,99,MS-NW,Fall,2004
399,CS-703,83,MS-NW,Fall,2004
300,CS-704,57,MS-CS,Spring,2005
300,CS-201,65,MS-CS,Spring,2005
300,CS-301,75,MS-CS,Spring,2005
301,CS-704,57,MS-CS,Spring,2005
301,CS-201,62,MS-CS,Spring,2005
301,CS-301,97,MS-CS,Spring,2005
302,CS-704,50,MS-CS,Spring,2005
302,CS-201,71,MS-CS,Spring,2005
302,CS-301,56,MS-CS,Spring,2005
303,CS-704,99,MS-CS,Spring,2005
303,CS-201,58,MS-CS,Spring,2005
303,CS-301,75,MS-CS,Spring,2005
304,CS-704,60,MS-CS,Spring,2005
304,CS-201,83,MS-CS,Spring,2005
304,CS-301,77,MS-CS,Spring,2005
305,CS-704,82,MS-CS,Spring,2005
305,CS-201,90,MS-CS,Spring,2005
305,CS-301,64,MS-CS,Spring,2005
306,CS-704,62,MS-CS,Spring,2005
306,CS-201,88,MS-CS,Spring,2005
306,CS-301,89,MS-CS,Spring,2005
307,CS-704,87,MS-CS,Spring,2005
307,CS-201,75,MS-CS,Spring,2005
307,CS-301,75,MS-CS,Spring,2005
308,CS-704,81,MS-CS,Spring,2005
308,CS-201,75,MS-CS,Spring,2005
308,CS-301,70,MS-CS,Spring,2005
309,CS-704,85,MS-CS,Spring,2005
309,CS-201,55,MS-CS,Spring,2005
309,CS-301,82,MS-CS,Spring,2005
310,CS-704,75,MS-CS,Spring,2005
310,CS-201,91,MS-CS,Spring,2005
310,CS-301,60,MS-CS,Spring,2005
311,CS-704,64,MS-CS,Spring,2005
311,CS-201,65,MS-CS,Spring,2005
311,CS-301,57,MS-CS,Spring,2005
312,CS-704,57,MS-CS,Spring,2005
312,CS-201,93,MS-CS,Spring,2005
312,CS-301,50,MS-CS,Spring,2005
313,CS-704,57,MS-CS,Spring,2005
313,CS-201,90,MS-CS,Spring,2005
313,CS-301,65,MS-CS,Spring,2005
314,CS-704,88,MS-CS,Spring,2005
314,CS-201,70,MS-CS,Spring,2005
314,CS-301,53,MS-CS,Spring,2005
315,CS-704,58,MS-CS,Spring,2005
315,CS-201,50,MS-CS,Spring,2005
315,CS-301,81,MS-CS,Spring,2005
316,CS-704,98,MS-CS,Spring,2005
316,CS-201,68,MS-CS,Spring,2005
316,CS-301,83,MS-CS,Spring,2005
317,CS-704,59,MS-CS,Spring,2005
317,CS-201,85,MS-CS,Spring,2005
317,CS-301,60,MS-CS,Spring,2005
318,CS-704,71,MS-CS,Spring,2005
318,CS-201,96,MS-CS,Spring,2005
318,CS-301,66,MS-CS,Spring,2005
319,CS-704,70,MS-CS,Spring,2005
319,CS-201,77,MS-CS,Spring,2005
319,CS-301,56,MS-CS,Spring,2005
320,CS-704,63,MS-CS,Spring,2005
320,CS-201,89,MS-CS,Spring,2005
320,CS-301,65,MS-CS,Spring,2005
321,CS-704,85,MS-CS,Spring,2005
321,CS-201,78,MS-CS,Spring,2005
321,CS-301,87,MS-CS,Spring,2005
322,CS-704,65,MS-CS,Spring,2005
322,CS-201,99,MS-CS,Spring,2005
322,CS-301,95,MS-CS,Spring,2005
323,CS-704,85,MS-CS,Spring,2005
323,CS-201,88,MS-CS,Spring,2005
323,CS-301,59,MS-CS,Spring,2005
324,CS-704,80,MS-CS,Spring,2005
324,CS-201,58,MS-CS,Spring,2005
324,CS-301,87,MS-CS,Spring,2005
325,CS-704,67,MS-CS,Spring,2005
325,CS-201,64,MS-CS,Spring,2005
325,CS-301,65,MS-CS,Spring,2005
326,CS-704,56,MS-CS,Spring,2005
326,CS-201,97,MS-CS,Spring,2005
326,CS-301,93,MS-CS,Spring,2005
327,CS-704,90,MS-CS,Spring,2005
327,CS-201,60,MS-CS,Spring,2005
327,CS-301,61,MS-CS,Spring,2005
328,CS-704,98,MS-CS,Spring,2005
328,CS-201,88,MS-CS,Spring,2005
328,CS-301,90,MS-CS,Spring,2005
329,CS-704,71,MS-CS,Spring,2005
329,CS-201,73,MS-CS,Spring,2005
329,CS-301,95,MS-CS,Spring,2005
330,CS-704,76,MS-CS,Spring,2005
330,CS-201,65,MS-CS,Spring,2005
330,CS-301,69,MS-CS,Spring,2005
331,CS-704,83,MS-CS,Spring,2005
331,CS-201,99,MS-CS,Spring,2005
331,CS-301,90,MS-CS,Spring,2005
332,CS-704,69,MS-CS,Spring,2005
332,CS-201,65,MS-CS,Spring,2005
332,CS-301,56,MS-CS,Spring,2005
333,CS-704,87,MS-CS,Spring,2005
333,CS-201,83,MS-CS,Spring,2005
333,CS-301,82,MS-CS,Spring,2005
334,CS-704,64,MS-CS,Spring,2005
334,CS-201,55,MS-CS,Spring,2005
334,CS-301,62,MS-CS,Spring,2005
335,CS-704,69,MS-CS,Spring,2005
335,CS-201,64,MS-CS,Spring,2005
335,CS-301,90,MS-CS,Spring,2005
336,CS-704,72,MS-CS,Spring,2005
336,CS-201,98,MS-CS,Spring,2005
336,CS-301,95,MS-CS,Spring,2005
337,CS-704,78,MS-CS,Spring,2005
337,CS-201,76,MS-CS,Spring,2005
337,CS-301,65,MS-CS,Spring,2005
338,CS-704,62,MS-CS,Spring,2005
338,CS-201,68,MS-CS,Spring,2005
338,CS-301,51,MS-CS,Spring,2005
339,CS-704,74,MS-CS,Spring,2005
339,CS-201,64,MS-CS,Spring,2005
339,CS-301,52,MS-CS,Spring,2005
340,CS-704,62,MS-CS,Spring,2005
340,CS-201,59,MS-CS,Spring,2005
340,CS-301,67,MS-CS,Spring,2005
341,CS-704,75,MS-CS,Spring,2005
341,CS-201,55,MS-CS,Spring,2005
341,CS-301,71,MS-CS,Spring,2005
342,CS-704,75,MS-CS,Spring,2005
342,CS-201,76,MS-CS,Spring,2005
342,CS-301,78,MS-CS,Spring,2005
343,CS-704,88,MS-CS,Spring,2005
343,CS-201,75,MS-CS,Spring,2005
343,CS-301,61,MS-CS,Spring,2005
344,CS-704,60,MS-CS,Spring,2005
344,CS-201,79,MS-CS,Spring,2005
344,CS-301,96,MS-CS,Spring,2005
345,CS-704,76,MS-CS,Spring,2005
345,CS-201,56,MS-CS,Spring,2005
345,CS-301,92,MS-CS,Spring,2005
346,CS-704,73,MS-CS,Spring,2005
346,CS-201,85,MS-CS,Spring,2005
346,CS-301,73,MS-CS,Spring,2005
347,CS-704,87,MS-CS,Spring,2005
347,CS-201,60,MS-CS,Spring,2005
347,CS-301,84,MS-CS,Spring,2005
348,CS-704,71,MS-CS,Spring,2005
348,CS-201,71,MS-CS,Spring,2005
348,CS-301,50,MS-CS,Spring,2005
349,CS-704,82,MS-CS,Spring,2005
349,CS-201,55,MS-CS,Spring,2005
349,CS-301,62,MS-CS,Spring,2005
350,CS-707,90,MS-NW,Spring,2005
350,CS-404,61,MS-NW,Spring,2005
350,CS-307,99,MS-NW,Spring,2005
351,CS-707,77,MS-NW,Spring,2005
351,CS-404,95,MS-NW,Spring,2005
351,CS-307,57,MS-NW,Spring,2005
352,CS-707,67,MS-NW,Spring,2005
352,CS-404,97,MS-NW,Spring,2005
352,CS-307,53,MS-NW,Spring,2005
353,CS-707,79,MS-NW,Spring,2005
353,CS-404,55,MS-NW,Spring,2005
353,CS-307,70,MS-NW,Spring,2005
354,CS-707,58,MS-NW,Spring,2005
354,CS-404,57,MS-NW,Spring,2005
354,CS-307,75,MS-NW,Spring,2005
355,CS-707,83,MS-NW,Spring,2005
355,CS-404,60,MS-NW,Spring,2005
355,CS-307,98,MS-NW,Spring,2005
356,CS-707,70,MS-NW,Spring,2005
356,CS-404,64,MS-NW,Spring,2005
356,CS-307,85,MS-NW,Spring,2005
357,CS-707,73,MS-NW,Spring,2005
357,CS-404,53,MS-NW,Spring,2005
357,CS-307,59,MS-NW,Spring,2005
358,CS-707,88,MS-NW,Spring,2005
358,CS-404,95,MS-NW,Spring,2005
358,CS-307,86,MS-NW,Spring,2005
359,CS-707,57,MS-NW,Spring,2005
359,CS-404,67,MS-NW,Spring,2005
359,CS-307,59,MS-NW,Spring,2005
360,CS-707,57,MS-NW,Spring,2005
360,CS-404,51,MS-NW,Spring,2005
360,CS-307,77,MS-NW,Spring,2005
361,CS-707,51,MS-NW,Spring,2005
361,CS-404,65,MS-NW,Spring,2005
361,CS-307,56,MS-NW,Spring,2005
362,CS-707,64,MS-NW,Spring,2005
362,CS-404,72,MS-NW,Spring,2005
362,CS-307,58,MS-NW,Spring,2005
363,CS-707,78,MS-NW,Spring,2005
363,CS-404,97,MS-NW,Spring,2005
363,CS-307,51,MS-NW,Spring,2005
364,CS-707,66,MS-NW,Spring,2005
364,CS-404,64,MS-NW,Spring,2005
364,CS-307,68,MS-NW,Spring,2005
365,CS-707,79,MS-NW,Spring,2005
365,CS-404,59,MS-NW,Spring,2005
365,CS-307,73,MS-NW,Spring,2005
366,CS-707,77,MS-NW,Spring,2005
366,CS-404,98,MS-NW,Spring,2005
366,CS-307,63,MS-NW,Spring,2005
367,CS-707,78,MS-NW,Spring,2005
367,CS-404,91,MS-NW,Spring,2005
367,CS-307,79,MS-NW,Spring,2005
368,CS-707,97,MS-NW,Spring,2005
368,CS-404,92,MS-NW,Spring,2005
368,CS-307,63,MS-NW,Spring,2005
369,CS-707,53,MS-NW,Spring,2005
369,CS-404,81,MS-NW,Spring,2005
369,CS-307,81,MS-NW,Spring,2005
370,CS-707,61,MS-NW,Spring,2005
370,CS-404,52,MS-NW,Spring,2005
370,CS-307,91,MS-NW,Spring,2005
371,CS-707,98,MS-NW,Spring,2005
371,CS-404,59,MS-NW,Spring,2005
371,CS-307,56,MS-NW,Spring,2005
372,CS-707,99,MS-NW,Spring,2005
372,CS-404,78,MS-NW,Spring,2005
372,CS-307,94,MS-NW,Spring,2005
373,CS-707,58,MS-NW,Spring,2005
373,CS-404,84,MS-NW,Spring,2005
373,CS-307,75,MS-NW,Spring,2005
374,CS-707,89,MS-NW,Spring,2005
374,CS-404,96,MS-NW,Spring,2005
374,CS-307,50,MS-NW,Spring,2005
375,CS-707,83,MS-NW,Spring,2005
375,CS-404,77,MS-NW,Spring,2005
375,CS-307,64,MS-NW,Spring,2005
376,CS-707,79,MS-NW,Spring,2005
376,CS-404,51,MS-NW,Spring,2005
376,CS-307,79,MS-NW,Spring,2005
377,CS-707,55,MS-NW,Spring,2005
377,CS-404,85,MS-NW,Spring,2005
377,CS-307,83,MS-NW,Spring,2005
378,CS-707,99,MS-NW,Spring,2005
378,CS-404,95,MS-NW,Spring,2005
378,CS-307,78,MS-NW,Spring,2005
379,CS-707,59,MS-NW,Spring,2005
379,CS-404,62,MS-NW,Spring,2005
379,CS-307,84,MS-NW,Spring,2005
380,CS-707,71,MS-NW,Spring,2005
380,CS-404,93,MS-NW,Spring,2005
380,CS-307,83,MS-NW,Spring,2005
381,CS-707,93,MS-NW,Spring,2005
381,CS-404,93,MS-NW,Spring,2005
381,CS-307,86,MS-NW,Spring,2005
382,CS-707,67,MS-NW,Spring,2005
382,CS-404,75,MS-NW,Spring,2005
382,CS-307,92,MS-NW,Spring,2005
383,CS-707,60,MS-NW,Spring,2005
383,CS-404,79,MS-NW,Spring,2005
383,CS-307,71,MS-NW,Spring,2005
384,CS-707,69,MS-NW,Spring,2005
384,CS-404,54,MS-NW,Spring,2005
384,CS-307,72,MS-NW,Spring,2005
385,CS-707,95,MS-NW,Spring,2005
385,CS-404,65,MS-NW,Spring,2005
385,CS-307,61,MS-NW,Spring,2005
386,CS-707,60,MS-NW,Spring,2005
386,CS-404,78,MS-NW,Spring,2005
386,CS-307,58,MS-NW,Spring,2005
387,CS-707,60,MS-NW,Spring,2005
387,CS-404,62,MS-NW,Spring,2005
387,CS-307,57,MS-NW,Spring,2005
388,CS-707,66,MS-NW,Spring,2005
388,CS-404,56,MS-NW,Spring,2005
388,CS-307,75,MS-NW,Spring,2005
389,CS-707,56,MS-NW,Spring,2005
389,CS-404,58,MS-NW,Spring,2005
389,CS-307,55,MS-NW,Spring,2005
390,CS-707,56,MS-NW,Spring,2005
390,CS-404,81,MS-NW,Spring,2005
390,CS-307,58,MS-NW,Spring,2005
391,CS-707,78,MS-NW,Spring,2005
391,CS-404,54,MS-NW,Spring,2005
391,CS-307,85,MS-NW,Spring,2005
392,CS-707,87,MS-NW,Spring,2005
392,CS-404,70,MS-NW,Spring,2005
392,CS-307,76,MS-NW,Spring,2005
393,CS-707,95,MS-NW,Spring,2005
393,CS-404,52,MS-NW,Spring,2005
393,CS-307,50,MS-NW,Spring,2005
394,CS-707,92,MS-NW,Spring,2005
394,CS-404,50,MS-NW,Spring,2005
394,CS-307,90,MS-NW,Spring,2005
395,CS-707,90,MS-NW,Spring,2005
395,CS-404,65,MS-NW,Spring,2005
395,CS-307,63,MS-NW,Spring,2005
396,CS-707,71,MS-NW,Spring,2005
396,CS-404,57,MS-NW,Spring,2005
396,CS-307,90,MS-NW,Spring,2005
397,CS-707,54,MS-NW,Spring,2005
397,CS-404,54,MS-NW,Spring,2005
397,CS-307,68,MS-NW,Spring,2005
398,CS-707,83,MS-NW,Spring,2005
398,CS-404,98,MS-NW,Spring,2005
398,CS-307,76,MS-NW,Spring,2005
399,CS-707,62,MS-NW,Spring,2005
399,CS-404,84,MS-NW,Spring,2005
399,CS-307,84,MS-NW,Spring,2005
