Reg#,Courses,Score,Program,Sem,Year
923,CS-104,78,CS,Fall,1997
923,SS-201,59,CS,Fall,1997
923,MS-301,58,CS,Fall,1997
924,CS-101,97,CS,Fall,1997
924,CS-102,86,CS,Fall,1997
924,CS-103,59,CS,Fall,1997
924,CS-104,89,CS,Fall,1997
924,SS-201,61,CS,Fall,1997
924,MS-301,60,CS,Fall,1997
925,CS-101,74,CS,Fall,1997
925,CS-102,98,CS,Fall,1997
925,CS-103,82,CS,Fall,1997
925,CS-104,83,CS,Fall,1997
925,SS-201,63,CS,Fall,1997
925,MS-301,62,CS,Fall,1997
926,CS-101,51,CS,Fall,1997
926,CS-102,61,CS,Fall,1997
926,CS-103,55,CS,Fall,1997
926,CS-104,95,CS,Fall,1997
926,SS-201,65,CS,Fall,1997
926,MS-301,82,CS,Fall,1997
927,CS-101,77,CS,Fall,1997
927,CS-102,73,CS,Fall,1997
927,CS-103,77,CS,Fall,1997
927,CS-104,88,CS,Fall,1997
927,SS-201,67,CS,Fall,1997
927,MS-301,84,CS,Fall,1997
928,CS-101,54,CS,Fall,1997
928,CS-102,86,CS,Fall,1997
928,CS-103,50,CS,Fall,1997
928,CS-104,50,CS,Fall,1997
928,SS-201,87,CS,Fall,1997
928,MS-301,86,CS,Fall,1997
929,CS-101,81,CS,Fall,1997
929,CS-102,98,CS,Fall,1997
929,CS-103,91,CS,Fall,1997
929,CS-104,93,CS,Fall,1997
929,SS-201,89,CS,Fall,1997
929,MS-301,88,CS,Fall,1997
930,CS-101,58,CS,Fall,1997
930,CS-102,61,CS,Fall,1997
930,CS-103,64,CS,Fall,1997
930,CS-104,55,CS,Fall,1997
930,SS-201,91,CS,Fall,1997
930,MS-301,90,CS,Fall,1997
931,CS-101,84,CS,Fall,1997
931,CS-102,73,CS,Fall,1997
931,CS-103,86,CS,Fall,1997
931,CS-104,99,CS,Fall,1997
931,SS-201,93,CS,Fall,1997
931,MS-301,92,CS,Fall,1997
932,CS-101,93,CS,Fall,1997
932,CS-102,85,CS,Fall,1997
932,CS-103,59,CS,Fall,1997
932,CS-104,60,CS,Fall,1997
932,SS-201,95,CS,Fall,1997
932,MS-301,95,CS,Fall,1997
933,CS-101,70,CS,Fall,1997
933,CS-102,98,CS,Fall,1997
933,CS-103,82,CS,Fall,1997
933,CS-104,54,CS,Fall,1997
933,SS-201,65,CS,Fall,1997
933,MS-301,97,CS,Fall,1997
934,CS-101,97,CS,Fall,1997
934,CS-102,60,CS,Fall,1997
934,CS-103,55,CS,Fall,1997
934,CS-104,65,CS,Fall,1997
934,SS-201,67,CS,Fall,1997
934,MS-301,99,CS,Fall,1997
935,CS-101,73,CS,Fall,1997
935,CS-102,55,CS,Fall,1997
935,CS-103,77,CS,Fall,1997
935,CS-104,59,CS,Fall,1997
935,SS-201,69,CS,Fall,1997
935,MS-301,51,CS,Fall,1997
936,CS-101,50,CS,Fall,1997
936,CS-102,67,CS,Fall,1997
936,CS-103,50,CS,Fall,1997
936,CS-104,71,CS,Fall,1997
936,SS-201,71,CS,Fall,1997
936,MS-301,53,CS,Fall,1997
937,CS-101,77,CS,Fall,1997
937,CS-102,80,CS,Fall,1997
937,CS-103,73,CS,Fall,1997
937,CS-104,64,CS,Fall,1997
937,SS-201,73,CS,Fall,1997
937,MS-301,55,CS,Fall,1997
938,CS-101,53,CS,Fall,1997
938,CS-102,92,CS,Fall,1997
938,CS-103,95,CS,Fall,1997
938,CS-104,76,CS,Fall,1997
938,SS-201,92,CS,Fall,1997
938,MS-301,57,CS,Fall,1997
939,CS-101,80,CS,Fall,1997
939,CS-102,55,CS,Fall,1997
939,CS-103,68,CS,Fall,1997
939,CS-104,69,CS,Fall,1997
939,SS-201,94,CS,Fall,1997
939,MS-301,59,CS,Fall,1997
940,CS-101,89,CS,Fall,1997
940,CS-102,67,CS,Fall,1997
940,CS-103,91,CS,Fall,1997
940,CS-104,81,CS,Fall,1997
940,SS-201,96,CS,Fall,1997
940,MS-301,61,CS,Fall,1997
941,CS-101,66,CS,Fall,1997
941,CS-102,79,CS,Fall,1997
941,CS-103,82,CS,Fall,1997
941,CS-104,74,CS,Fall,1997
941,SS-201,98,CS,Fall,1997
941,MS-301,63,CS,Fall,1997
942,CS-101,92,CS,Fall,1997
942,CS-102,92,CS,Fall,1997
942,CS-103,54,CS,Fall,1997
942,CS-104,86,CS,Fall,1997
942,SS-201,50,CS,Fall,1997
942,MS-301,65,CS,Fall,1997
943,CS-101,69,CS,Fall,1997
943,CS-102,54,CS,Fall,1997
943,CS-103,77,CS,Fall,1997
943,CS-104,80,CS,Fall,1997
943,SS-201,52,CS,Fall,1997
943,MS-301,68,CS,Fall,1997
944,CS-101,96,CS,Fall,1997
944,CS-102,67,CS,Fall,1997
944,CS-103,50,CS,Fall,1997
944,CS-104,91,CS,Fall,1997
944,SS-201,72,CS,Fall,1997
944,MS-301,70,CS,Fall,1997
945,CS-101,73,CS,Fall,1997
945,CS-102,61,CS,Fall,1997
945,CS-103,72,CS,Fall,1997
945,CS-104,85,CS,Fall,1997
945,SS-201,74,CS,Fall,1997
945,MS-301,72,CS,Fall,1997
946,CS-101,99,CS,Fall,1997
946,CS-102,74,CS,Fall,1997
946,CS-103,95,CS,Fall,1997
946,CS-104,78,CS,Fall,1997
946,SS-201,76,CS,Fall,1997
946,MS-301,74,CS,Fall,1997
947,CS-101,76,CS,Fall,1997
947,CS-102,86,CS,Fall,1997
947,CS-103,68,CS,Fall,1997
947,CS-104,90,CS,Fall,1997
947,SS-201,78,CS,Fall,1997
947,MS-301,76,CS,Fall,1997
948,CS-101,53,CS,Fall,1997
948,CS-102,99,CS,Fall,1997
948,CS-103,91,CS,Fall,1997
948,CS-104,84,CS,Fall,1997
948,SS-201,80,CS,Fall,1997
948,MS-301,78,CS,Fall,1997
949,CS-101,61,CS,Fall,1997
949,CS-102,61,CS,Fall,1997
949,CS-103,63,CS,Fall,1997
949,CS-104,95,CS,Fall,1997
949,SS-201,50,CS,Fall,1997
949,MS-301,80,CS,Fall,1997
950,CS-101,88,CS,Fall,1997
950,CS-102,74,CS,Fall,1997
950,CS-103,86,CS,Fall,1997
950,CS-104,89,CS,Fall,1997
950,SS-201,52,CS,Fall,1997
950,MS-301,82,CS,Fall,1997
951,CS-101,65,CS,Fall,1997
951,CS-102,86,CS,Fall,1997
951,CS-103,59,CS,Fall,1997
951,CS-104,50,CS,Fall,1997
951,SS-201,54,CS,Fall,1997
951,MS-301,84,CS,Fall,1997
952,CS-101,92,CS,Fall,1997
952,CS-102,98,CS,Fall,1997
952,CS-103,50,CS,Fall,1997
952,CS-104,94,CS,Fall,1997
952,SS-201,56,CS,Fall,1997
952,MS-301,86,CS,Fall,1997
953,CS-101,68,CS,Fall,1997
953,CS-102,61,CS,Fall,1997
953,CS-103,72,CS,Fall,1997
953,CS-104,56,CS,Fall,1997
953,SS-201,57,CS,Fall,1997
953,MS-301,89,CS,Fall,1997
954,CS-101,95,CS,Fall,1997
954,CS-102,73,CS,Fall,1997
954,CS-103,95,CS,Fall,1997
954,CS-104,99,CS,Fall,1997
954,SS-201,77,CS,Fall,1997
954,MS-301,91,CS,Fall,1997
955,CS-101,72,CS,Fall,1997
955,CS-102,86,CS,Fall,1997
955,CS-103,68,CS,Fall,1997
955,CS-104,61,CS,Fall,1997
955,SS-201,79,CS,Fall,1997
955,MS-301,93,CS,Fall,1997
956,CS-101,99,CS,Fall,1997
956,CS-102,80,CS,Fall,1997
956,CS-103,90,CS,Fall,1997
956,CS-104,54,CS,Fall,1997
956,SS-201,81,CS,Fall,1997
956,MS-301,95,CS,Fall,1997
957,CS-101,57,CS,Fall,1997
957,CS-102,93,CS,Fall,1997
957,CS-103,63,CS,Fall,1997
957,CS-104,66,CS,Fall,1997
957,SS-201,83,CS,Fall,1997
957,MS-301,97,CS,Fall,1997
958,CS-101,84,CS,Fall,1997
958,CS-102,55,CS,Fall,1997
958,CS-103,86,CS,Fall,1997
958,CS-104,60,CS,Fall,1997
958,SS-201,85,CS,Fall,1997
958,MS-301,99,CS,Fall,1997
959,CS-101,61,CS,Fall,1997
959,CS-102,68,CS,Fall,1997
959,CS-103,59,CS,Fall,1997
959,CS-104,71,CS,Fall,1997
959,SS-201,87,CS,Fall,1997
959,MS-301,51,CS,Fall,1997
960,CS-101,88,CS,Fall,1997
960,CS-102,80,CS,Fall,1997
960,CS-103,81,CS,Fall,1997
960,CS-104,65,CS,Fall,1997
960,SS-201,57,CS,Fall,1997
960,MS-301,53,CS,Fall,1997
961,CS-101,64,CS,Fall,1997
961,CS-102,93,CS,Fall,1997
961,CS-103,54,CS,Fall,1997
961,CS-104,76,CS,Fall,1997
961,SS-201,59,CS,Fall,1997
961,MS-301,55,CS,Fall,1997
962,CS-101,91,CS,Fall,1997
962,CS-102,55,CS,Fall,1997
962,CS-103,77,CS,Fall,1997
962,CS-104,70,CS,Fall,1997
962,SS-201,61,CS,Fall,1997
962,MS-301,57,CS,Fall,1997
963,CS-101,68,CS,Fall,1997
963,CS-102,67,CS,Fall,1997
963,CS-103,68,CS,Fall,1997
963,CS-104,81,CS,Fall,1997
963,SS-201,63,CS,Fall,1997
963,MS-301,59,CS,Fall,1997
964,CS-101,94,CS,Fall,1997
964,CS-102,80,CS,Fall,1997
964,CS-103,90,CS,Fall,1997
964,CS-104,75,CS,Fall,1997
964,SS-201,65,CS,Fall,1997
964,MS-301,62,CS,Fall,1997
965,CS-101,53,CS,Fall,1997
965,CS-102,92,CS,Fall,1997
965,CS-103,63,CS,Fall,1997
965,CS-104,87,CS,Fall,1997
965,SS-201,85,CS,Fall,1997
965,MS-301,64,CS,Fall,1997
966,CS-101,80,CS,Fall,1997
966,CS-102,87,CS,Fall,1997
966,CS-103,86,CS,Fall,1997
966,CS-104,80,CS,Fall,1997
966,SS-201,87,CS,Fall,1997
966,MS-301,66,CS,Fall,1997
967,CS-101,57,CS,Fall,1997
967,CS-102,99,CS,Fall,1997
967,CS-103,58,CS,Fall,1997
967,CS-104,92,CS,Fall,1997
967,SS-201,89,CS,Fall,1997
967,MS-301,68,CS,Fall,1997
968,CS-101,83,CS,Fall,1997
968,CS-102,62,CS,Fall,1997
968,CS-103,81,CS,Fall,1997
968,CS-104,85,CS,Fall,1997
968,SS-201,90,CS,Fall,1997
968,MS-301,70,CS,Fall,1997
969,CS-101,60,CS,Fall,1997
969,CS-102,74,CS,Fall,1997
969,CS-103,54,CS,Fall,1997
969,CS-104,97,CS,Fall,1997
969,SS-201,92,CS,Fall,1997
969,MS-301,72,CS,Fall,1997
970,CS-101,87,CS,Fall,1997
970,CS-102,87,CS,Fall,1997
970,CS-103,77,CS,Fall,1997
970,CS-104,91,CS,Fall,1997
970,SS-201,62,CS,Fall,1997
970,MS-301,74,CS,Fall,1997
971,CS-101,64,CS,Fall,1997
971,CS-102,99,CS,Fall,1997
971,CS-103,99,CS,Fall,1997
971,CS-104,52,CS,Fall,1997
971,SS-201,64,CS,Fall,1997
971,MS-301,76,CS,Fall,1997
972,CS-101,90,CS,Fall,1997
972,CS-102,61,CS,Fall,1997
972,CS-103,72,CS,Fall,1997
972,CS-104,96,CS,Fall,1997
972,SS-201,66,CS,Fall,1997
972,MS-301,78,CS,Fall,1997
973,CS-101,67,CS,Fall,1997
973,CS-102,74,CS,Fall,1997
973,CS-103,95,CS,Fall,1997
973,CS-104,57,CS,Fall,1997
973,SS-201,68,CS,Fall,1997
973,MS-301,80,CS,Fall,1997
974,CS-101,76,CS,Fall,1997
974,CS-102,86,CS,Fall,1997
974,CS-103,86,CS,Fall,1997
974,CS-104,51,CS,Fall,1997
974,SS-201,70,CS,Fall,1997
974,MS-301,82,CS,Fall,1997
975,CS-101,52,TC,Fall,1997
975,CS-102,99,TC,Fall,1997
975,CS-103,58,TC,Fall,1997
975,CS-104,63,TC,Fall,1997
975,SS-201,72,TC,Fall,1997
975,MS-301,85,TC,Fall,1997
976,CS-101,79,TC,Fall,1997
976,CS-102,61,TC,Fall,1997
976,CS-103,81,TC,Fall,1997
976,CS-104,56,TC,Fall,1997
976,SS-201,92,TC,Fall,1997
976,MS-301,87,TC,Fall,1997
977,CS-101,56,TC,Fall,1997
977,CS-102,56,TC,Fall,1997
977,CS-103,54,TC,Fall,1997
977,CS-104,68,TC,Fall,1997
977,SS-201,94,TC,Fall,1997
977,MS-301,89,TC,Fall,1997
978,CS-101,83,TC,Fall,1997
978,CS-102,68,TC,Fall,1997
978,CS-103,76,TC,Fall,1997
978,CS-104,61,TC,Fall,1997
978,SS-201,96,TC,Fall,1997
978,MS-301,91,TC,Fall,1997
979,CS-101,59,TC,Fall,1997
979,CS-102,81,TC,Fall,1997
979,CS-103,99,TC,Fall,1997
979,CS-104,73,TC,Fall,1997
979,SS-201,98,TC,Fall,1997
979,MS-301,93,TC,Fall,1997
980,CS-101,86,TC,Fall,1997
980,CS-102,93,TC,Fall,1997
980,CS-103,72,TC,Fall,1997
980,CS-104,66,TC,Fall,1997
980,SS-201,50,TC,Fall,1997
980,MS-301,95,TC,Fall,1997
981,CS-101,63,TC,Fall,1997
981,CS-102,56,TC,Fall,1997
981,CS-103,95,TC,Fall,1997
981,CS-104,78,TC,Fall,1997
981,SS-201,70,TC,Fall,1997
981,MS-301,97,TC,Fall,1997
982,CS-101,72,TC,Fall,1997
982,CS-102,68,TC,Fall,1997
982,CS-103,67,TC,Fall,1997
982,CS-104,72,TC,Fall,1997
982,SS-201,71,TC,Fall,1997
982,MS-301,99,TC,Fall,1997
983,CS-101,98,TC,Fall,1997
983,CS-102,80,TC,Fall,1997
983,CS-103,90,TC,Fall,1997
983,CS-104,83,TC,Fall,1997
983,SS-201,73,TC,Fall,1997
983,MS-301,51,TC,Fall,1997
984,CS-101,75,TC,Fall,1997
984,CS-102,93,TC,Fall,1997
984,CS-103,63,TC,Fall,1997
984,CS-104,77,TC,Fall,1997
984,SS-201,75,TC,Fall,1997
984,MS-301,53,TC,Fall,1997
985,CS-101,52,TC,Fall,1997
985,CS-102,55,TC,Fall,1997
985,CS-103,53,TC,Fall,1997
985,CS-104,88,TC,Fall,1997
985,SS-201,77,TC,Fall,1997
985,MS-301,56,TC,Fall,1997
986,CS-101,78,TC,Fall,1997
986,CS-102,68,TC,Fall,1997
986,CS-103,76,TC,Fall,1997
986,CS-104,82,TC,Fall,1997
986,SS-201,97,TC,Fall,1997
986,MS-301,58,TC,Fall,1997
987,CS-101,55,TC,Fall,1997
987,CS-102,62,TC,Fall,1997
987,CS-103,99,TC,Fall,1997
987,CS-104,94,TC,Fall,1997
987,SS-201,99,TC,Fall,1997
987,MS-301,60,TC,Fall,1997
988,CS-101,82,TC,Fall,1997
988,CS-102,75,TC,Fall,1997
988,CS-103,72,TC,Fall,1997
988,CS-104,87,TC,Fall,1997
988,SS-201,51,TC,Fall,1997
988,MS-301,62,TC,Fall,1997
989,CS-101,59,TC,Fall,1997
989,CS-102,87,TC,Fall,1997
989,CS-103,94,TC,Fall,1997
989,CS-104,99,TC,Fall,1997
989,SS-201,53,TC,Fall,1997
989,MS-301,64,TC,Fall,1997
990,CS-101,85,TC,Fall,1997
990,CS-102,50,TC,Fall,1997
990,CS-103,67,TC,Fall,1997
990,CS-104,92,TC,Fall,1997
990,SS-201,55,TC,Fall,1997
990,MS-301,66,TC,Fall,1997
991,CS-101,94,TC,Fall,1997
991,CS-102,62,TC,Fall,1997
991,CS-103,90,TC,Fall,1997
991,CS-104,54,TC,Fall,1997
991,SS-201,75,TC,Fall,1997
991,MS-301,68,TC,Fall,1997
992,CS-101,71,TC,Fall,1997
992,CS-102,74,TC,Fall,1997
992,CS-103,63,TC,Fall,1997
992,CS-104,98,TC,Fall,1997
992,SS-201,77,TC,Fall,1997
992,MS-301,70,TC,Fall,1997
993,CS-101,98,TC,Fall,1997
993,CS-102,87,TC,Fall,1997
993,CS-103,85,TC,Fall,1997
993,CS-104,59,TC,Fall,1997
993,SS-201,79,TC,Fall,1997
993,MS-301,72,TC,Fall,1997
994,CS-101,74,TC,Fall,1997
994,CS-102,99,TC,Fall,1997
994,CS-103,58,TC,Fall,1997
994,CS-104,53,TC,Fall,1997
994,SS-201,81,TC,Fall,1997
994,MS-301,74,TC,Fall,1997
995,CS-101,51,TC,Fall,1997
995,CS-102,62,TC,Fall,1997
995,CS-103,81,TC,Fall,1997
995,CS-104,64,TC,Fall,1997
995,SS-201,83,TC,Fall,1997
995,MS-301,76,TC,Fall,1997
996,CS-101,78,TC,Fall,1997
996,CS-102,74,TC,Fall,1997
996,CS-103,53,TC,Fall,1997
996,CS-104,58,TC,Fall,1997
996,SS-201,85,TC,Fall,1997
996,MS-301,79,TC,Fall,1997
997,CS-101,55,TC,Fall,1997
997,CS-102,87,TC,Fall,1997
997,CS-103,94,TC,Fall,1997
997,CS-104,70,TC,Fall,1997
997,SS-201,54,TC,Fall,1997
997,MS-301,81,TC,Fall,1997
998,CS-101,81,TC,Fall,1997
998,CS-102,81,TC,Fall,1997
998,CS-103,67,TC,Fall,1997
998,CS-104,63,TC,Fall,1997
998,SS-201,56,TC,Fall,1997
998,MS-301,83,TC,Fall,1997
999,CS-101,90,TC,Fall,1997
999,CS-102,94,TC,Fall,1997
999,CS-103,90,TC,Fall,1997
999,CS-104,75,TC,Fall,1997
999,SS-201,58,TC,Fall,1997
999,MS-301,85,TC,Fall,1997
1000,CS-101,67,TC,Fall,1997
1000,CS-102,56,TC,Fall,1997
1000,CS-103,62,TC,Fall,1997
1000,CS-104,68,TC,Fall,1997
1000,SS-201,60,TC,Fall,1997
1000,MS-301,87,TC,Fall,1997
1001,CS-101,93,TC,Fall,1997
1001,CS-102,69,TC,Fall,1997
1001,CS-103,85,TC,Fall,1997
1001,CS-104,80,TC,Fall,1997
1001,SS-201,62,TC,Fall,1997
1001,MS-301,89,TC,Fall,1997
1002,CS-101,70,TC,Fall,1997
1002,CS-102,81,TC,Fall,1997
1002,CS-103,58,TC,Fall,1997
1002,CS-104,73,TC,Fall,1997
1002,SS-201,82,TC,Fall,1997
1002,MS-301,91,TC,Fall,1997
1003,CS-101,97,TC,Fall,1997
1003,CS-102,93,TC,Fall,1997
1003,CS-103,81,TC,Fall,1997
1003,CS-104,85,TC,Fall,1997
1003,SS-201,84,TC,Fall,1997
1003,MS-301,93,TC,Fall,1997
1004,CS-101,74,TC,Fall,1997
1004,CS-102,56,TC,Fall,1997
1004,CS-103,53,TC,Fall,1997
1004,CS-104,79,TC,Fall,1997
1004,SS-201,86,TC,Fall,1997
1004,MS-301,95,TC,Fall,1997
1005,CS-101,50,TC,Fall,1997
1005,CS-102,68,TC,Fall,1997
1005,CS-103,76,TC,Fall,1997
1005,CS-104,90,TC,Fall,1997
1005,SS-201,88,TC,Fall,1997
1005,MS-301,97,TC,Fall,1997
1006,CS-101,77,TC,Fall,1997
1006,CS-102,81,TC,Fall,1997
1006,CS-103,99,TC,Fall,1997
1006,CS-104,84,TC,Fall,1997
1006,SS-201,90,TC,Fall,1997
1006,MS-301,99,TC,Fall,1997
1007,CS-101,86,TC,Fall,1997
1007,CS-102,93,TC,Fall,1997
1007,CS-103,71,TC,Fall,1997
1007,CS-104,95,TC,Fall,1997
1007,SS-201,60,TC,Fall,1997
1007,MS-301,52,TC,Fall,1997
1008,CS-101,63,TC,Fall,1997
1008,CS-102,56,TC,Fall,1997
1008,CS-103,62,TC,Fall,1997
1008,CS-104,89,TC,Fall,1997
1008,SS-201,62,TC,Fall,1997
1008,MS-301,54,TC,Fall,1997
1009,CS-101,89,TC,Fall,1997
1009,CS-102,50,TC,Fall,1997
1009,CS-103,85,TC,Fall,1997
1009,CS-104,51,TC,Fall,1997
1009,SS-201,64,TC,Fall,1997
1009,MS-301,56,TC,Fall,1997
1010,CS-101,66,TC,Fall,1997
1010,CS-102,63,TC,Fall,1997
1010,CS-103,58,TC,Fall,1997
1010,CS-104,94,TC,Fall,1997
1010,SS-201,66,TC,Fall,1997
1010,MS-301,58,TC,Fall,1997
1011,CS-101,93,TC,Fall,1997
1011,CS-102,75,TC,Fall,1997
1011,CS-103,80,TC,Fall,1997
1011,CS-104,56,TC,Fall,1997
1011,SS-201,68,TC,Fall,1997
1011,MS-301,60,TC,Fall,1997
1012,CS-101,69,TC,Fall,1997
1012,CS-102,88,TC,Fall,1997
1012,CS-103,53,TC,Fall,1997
1012,CS-104,99,TC,Fall,1997
1012,SS-201,69,TC,Fall,1997
1012,MS-301,62,TC,Fall,1997
1013,CS-101,96,TC,Fall,1997
1013,CS-102,50,TC,Fall,1997
1013,CS-103,76,TC,Fall,1997
1013,CS-104,61,TC,Fall,1997
1013,SS-201,89,TC,Fall,1997
1013,MS-301,64,TC,Fall,1997
1014,CS-101,73,TC,Fall,1997
1014,CS-102,62,TC,Fall,1997
1014,CS-103,99,TC,Fall,1997
1014,CS-104,55,TC,Fall,1997
1014,SS-201,91,TC,Fall,1997
1014,MS-301,66,TC,Fall,1997
1015,CS-101,50,TC,Fall,1997
1015,CS-102,75,TC,Fall,1997
1015,CS-103,71,TC,Fall,1997
1015,CS-104,66,TC,Fall,1997
1015,SS-201,93,TC,Fall,1997
1015,MS-301,68,TC,Fall,1997
1016,CS-101,58,TC,Fall,1997
1016,CS-102,87,TC,Fall,1997
1016,CS-103,94,TC,Fall,1997
1016,CS-104,60,TC,Fall,1997
1016,SS-201,95,TC,Fall,1997
1016,MS-301,70,TC,Fall,1997
1017,CS-101,85,TC,Fall,1997
1017,CS-102,50,TC,Fall,1997
1017,CS-103,67,TC,Fall,1997
1017,CS-104,71,TC,Fall,1997
1017,SS-201,97,TC,Fall,1997
1017,MS-301,73,TC,Fall,1997
1018,CS-101,62,TC,Fall,1997
1018,CS-102,62,TC,Fall,1997
1018,CS-103,89,TC,Fall,1997
1018,CS-104,65,TC,Fall,1997
1018,SS-201,67,TC,Fall,1997
1018,MS-301,75,TC,Fall,1997
1019,CS-101,89,TC,Fall,1997
1019,CS-102,57,TC,Fall,1997
1019,CS-103,80,TC,Fall,1997
1019,CS-104,77,TC,Fall,1997
1019,SS-201,69,TC,Fall,1997
1019,MS-301,77,TC,Fall,1997
1020,CS-101,65,TC,Fall,1997
1020,CS-102,69,TC,Fall,1997
1020,CS-103,53,TC,Fall,1997
1020,CS-104,70,TC,Fall,1997
1020,SS-201,71,TC,Fall,1997
1020,MS-301,79,TC,Fall,1997
1021,CS-101,92,TC,Fall,1997
