Reg#,Courses,Score,Program,Sem,Year
19,CS-703,85,MS-CS,Fall,2001
20,CS-801,95,MS-CS,Fall,2001
20,CS-802,78,MS-CS,Fall,2001
20,CS-703,58,MS-CS,Fall,2001
21,CS-801,72,MS-CS,Fall,2001
21,CS-802,91,MS-CS,Fall,2001
21,CS-703,80,MS-CS,Fall,2001
22,CS-801,99,MS-CS,Fall,2001
22,CS-802,53,MS-CS,Fall,2001
22,CS-703,53,MS-CS,Fall,2001
23,CS-801,58,MS-CS,Fall,2001
23,CS-802,65,MS-CS,Fall,2001
23,CS-703,94,MS-CS,Fall,2001
24,CS-801,84,MS-CS,Fall,2001
24,CS-802,78,MS-CS,Fall,2001
24,CS-703,67,MS-CS,Fall,2001
25,CS-801,61,MS-CS,Fall,2001
25,CS-802,90,MS-CS,Fall,2001
25,CS-703,89,MS-CS,Fall,2001
26,CS-801,88,MS-CS,Fall,2001
26,CS-802,53,MS-CS,Fall,2001
26,CS-703,62,MS-CS,Fall,2001
27,CS-801,65,MS-CS,Fall,2001
27,CS-802,65,MS-CS,Fall,2001
27,CS-703,85,MS-CS,Fall,2001
28,CS-801,91,MS-CS,Fall,2001
28,CS-802,78,MS-CS,Fall,2001
28,CS-703,58,MS-CS,Fall,2001
29,CS-801,68,MS-CS,Fall,2001
29,CS-802,72,MS-CS,Fall,2001
29,CS-703,80,MS-CS,Fall,2001
30,CS-801,95,MS-CS,Fall,2001
30,CS-802,85,MS-CS,Fall,2001
30,CS-703,53,MS-CS,Fall,2001
31,CS-801,53,MS-CS,Fall,2001
31,CS-802,97,MS-CS,Fall,2001
31,CS-703,76,MS-CS,Fall,2001
32,CS-801,80,MS-CS,Fall,2001
32,CS-802,60,MS-CS,Fall,2001
32,CS-703,98,MS-CS,Fall,2001
33,CS-801,57,MS-CS,Fall,2001
33,CS-802,72,MS-CS,Fall,2001
33,CS-703,71,MS-CS,Fall,2001
34,CS-801,84,MS-CS,Fall,2001
34,CS-802,84,MS-CS,Fall,2001
34,CS-703,62,MS-CS,Fall,2001
35,CS-801,60,MS-CS,Fall,2001
35,CS-802,97,MS-CS,Fall,2001
35,CS-703,85,MS-CS,Fall,2001
36,CS-801,87,MS-CS,Fall,2001
36,CS-802,59,MS-CS,Fall,2001
36,CS-703,57,MS-CS,Fall,2001
37,CS-801,64,MS-CS,Fall,2001
37,CS-802,72,MS-CS,Fall,2001
37,CS-703,80,MS-CS,Fall,2001
38,CS-801,91,MS-CS,Fall,2001
38,CS-802,84,MS-CS,Fall,2001
38,CS-703,53,MS-CS,Fall,2001
39,CS-801,99,MS-CS,Fall,2001
39,CS-802,97,MS-CS,Fall,2001
39,CS-703,76,MS-CS,Fall,2001
40,CS-801,76,MS-CS,Fall,2001
40,CS-802,91,MS-CS,Fall,2001
40,CS-703,98,MS-CS,Fall,2001
41,CS-801,53,MS-CS,Fall,2001
41,CS-802,54,MS-CS,Fall,2001
41,CS-703,71,MS-CS,Fall,2001
42,CS-801,79,MS-CS,Fall,2001
42,CS-802,66,MS-CS,Fall,2001
42,CS-703,94,MS-CS,Fall,2001
43,CS-801,56,MS-CS,Fall,2001
43,CS-802,78,MS-CS,Fall,2001
43,CS-703,66,MS-CS,Fall,2001
44,CS-801,83,MS-CS,Fall,2001
44,CS-802,91,MS-CS,Fall,2001
44,CS-703,89,MS-CS,Fall,2001
45,CS-801,60,MS-CS,Fall,2001
45,CS-802,53,MS-CS,Fall,2001
45,CS-703,80,MS-CS,Fall,2001
46,CS-801,86,MS-CS,Fall,2001
46,CS-802,66,MS-CS,Fall,2001
46,CS-703,53,MS-CS,Fall,2001
47,CS-801,63,MS-CS,Fall,2001
47,CS-802,78,MS-CS,Fall,2001
47,CS-703,75,MS-CS,Fall,2001
48,CS-801,72,MS-CS,Fall,2001
48,CS-802,91,MS-CS,Fall,2001
48,CS-703,98,MS-CS,Fall,2001
49,CS-801,99,MS-CS,Fall,2001
49,CS-802,53,MS-CS,Fall,2001
49,CS-703,71,MS-CS,Fall,2001
50,CS-801,75,MS-NW,Fall,2001
50,CS-802,98,MS-NW,Fall,2001
50,CS-703,94,MS-NW,Fall,2001
51,CS-801,52,MS-NW,Fall,2001
51,CS-802,60,MS-NW,Fall,2001
51,CS-703,66,MS-NW,Fall,2001
52,CS-801,79,MS-NW,Fall,2001
52,CS-802,73,MS-NW,Fall,2001
52,CS-703,89,MS-NW,Fall,2001
53,CS-801,56,MS-NW,Fall,2001
53,CS-802,85,MS-NW,Fall,2001
53,CS-703,62,MS-NW,Fall,2001
54,CS-801,82,MS-NW,Fall,2001
54,CS-802,97,MS-NW,Fall,2001
54,CS-703,84,MS-NW,Fall,2001
55,CS-801,59,MS-NW,Fall,2001
55,CS-802,60,MS-NW,Fall,2001
55,CS-703,57,MS-NW,Fall,2001
56,CS-801,68,MS-NW,Fall,2001
56,CS-802,72,MS-NW,Fall,2001
56,CS-703,98,MS-NW,Fall,2001
57,CS-801,94,MS-NW,Fall,2001
57,CS-802,85,MS-NW,Fall,2001
57,CS-703,71,MS-NW,Fall,2001
58,CS-801,71,MS-NW,Fall,2001
58,CS-802,97,MS-NW,Fall,2001
58,CS-703,93,MS-NW,Fall,2001
59,CS-801,98,MS-NW,Fall,2001
59,CS-802,60,MS-NW,Fall,2001
59,CS-703,66,MS-NW,Fall,2001
60,CS-801,75,MS-NW,Fall,2001
60,CS-802,72,MS-NW,Fall,2001
60,CS-703,89,MS-NW,Fall,2001
61,CS-801,51,MS-NW,Fall,2001
61,CS-802,67,MS-NW,Fall,2001
61,CS-703,61,MS-NW,Fall,2001
62,CS-801,78,MS-NW,Fall,2001
62,CS-802,79,MS-NW,Fall,2001
62,CS-703,84,MS-NW,Fall,2001
63,CS-801,55,MS-NW,Fall,2001
63,CS-802,92,MS-NW,Fall,2001
63,CS-703,57,MS-NW,Fall,2001
64,CS-801,64,MS-NW,Fall,2001
64,CS-802,54,MS-NW,Fall,2001
64,CS-703,80,MS-NW,Fall,2001
65,CS-801,90,MS-NW,Fall,2001
65,CS-802,66,MS-NW,Fall,2001
65,CS-703,52,MS-NW,Fall,2001
66,CS-801,67,MS-NW,Fall,2001
66,CS-802,79,MS-NW,Fall,2001
66,CS-703,75,MS-NW,Fall,2001
67,CS-801,94,MS-NW,Fall,2001
67,CS-802,91,MS-NW,Fall,2001
67,CS-703,66,MS-NW,Fall,2001
68,CS-801,70,MS-NW,Fall,2001
68,CS-802,54,MS-NW,Fall,2001
68,CS-703,89,MS-NW,Fall,2001
69,CS-801,97,MS-NW,Fall,2001
69,CS-802,66,MS-NW,Fall,2001
69,CS-703,61,MS-NW,Fall,2001
70,CS-801,74,MS-NW,Fall,2001
70,CS-802,79,MS-NW,Fall,2001
70,CS-703,84,MS-NW,Fall,2001
71,CS-801,51,MS-NW,Fall,2001
71,CS-802,91,MS-NW,Fall,2001
71,CS-703,57,MS-NW,Fall,2001
72,CS-801,77,MS-NW,Fall,2001
72,CS-802,86,MS-NW,Fall,2001
72,CS-703,79,MS-NW,Fall,2001
73,CS-801,86,MS-NW,Fall,2001
73,CS-802,98,MS-NW,Fall,2001
73,CS-703,52,MS-NW,Fall,2001
74,CS-801,63,MS-NW,Fall,2001
74,CS-802,60,MS-NW,Fall,2001
74,CS-703,75,MS-NW,Fall,2001
75,CS-801,90,MS-NW,Fall,2001
75,CS-802,73,MS-NW,Fall,2001
75,CS-703,98,MS-NW,Fall,2001
76,CS-801,66,MS-NW,Fall,2001
76,CS-802,85,MS-NW,Fall,2001
76,CS-703,70,MS-NW,Fall,2001
77,CS-801,93,MS-NW,Fall,2001
77,CS-802,98,MS-NW,Fall,2001
77,CS-703,93,MS-NW,Fall,2001
78,CS-801,70,MS-NW,Fall,2001
78,CS-802,60,MS-NW,Fall,2001
78,CS-703,66,MS-NW,Fall,2001
79,CS-801,96,MS-NW,Fall,2001
79,CS-802,73,MS-NW,Fall,2001
79,CS-703,57,MS-NW,Fall,2001
80,CS-801,73,MS-NW,Fall,2001
80,CS-802,85,MS-NW,Fall,2001
80,CS-703,79,MS-NW,Fall,2001
81,CS-801,82,MS-NW,Fall,2001
81,CS-802,98,MS-NW,Fall,2001
81,CS-703,52,MS-NW,Fall,2001
82,CS-801,59,MS-NW,Fall,2001
82,CS-802,92,MS-NW,Fall,2001
82,CS-703,75,MS-NW,Fall,2001
83,CS-801,85,MS-NW,Fall,2001
83,CS-802,55,MS-NW,Fall,2001
83,CS-703,97,MS-NW,Fall,2001
84,CS-801,62,MS-NW,Fall,2001
84,CS-802,67,MS-NW,Fall,2001
84,CS-703,70,MS-NW,Fall,2001
85,CS-801,89,MS-NW,Fall,2001
85,CS-802,79,MS-NW,Fall,2001
85,CS-703,93,MS-NW,Fall,2001
86,CS-801,66,MS-NW,Fall,2001
86,CS-802,92,MS-NW,Fall,2001
86,CS-703,66,MS-NW,Fall,2001
87,CS-801,92,MS-NW,Fall,2001
87,CS-802,54,MS-NW,Fall,2001
87,CS-703,88,MS-NW,Fall,2001
88,CS-801,69,MS-NW,Fall,2001
88,CS-802,67,MS-NW,Fall,2001
88,CS-703,61,MS-NW,Fall,2001
89,CS-801,78,MS-NW,Fall,2001
89,CS-802,79,MS-NW,Fall,2001
89,CS-703,84,MS-NW,Fall,2001
90,CS-801,55,MS-NW,Fall,2001
90,CS-802,92,MS-NW,Fall,2001
90,CS-703,75,MS-NW,Fall,2001
91,CS-801,81,MS-NW,Fall,2001
91,CS-802,54,MS-NW,Fall,2001
91,CS-703,97,MS-NW,Fall,2001
92,CS-801,58,MS-NW,Fall,2001
92,CS-802,67,MS-NW,Fall,2001
92,CS-703,70,MS-NW,Fall,2001
93,CS-801,85,MS-NW,Fall,2001
93,CS-802,61,MS-NW,Fall,2001
93,CS-703,93,MS-NW,Fall,2001
94,CS-801,61,MS-NW,Fall,2001
94,CS-802,73,MS-NW,Fall,2001
94,CS-703,65,MS-NW,Fall,2001
95,CS-801,88,MS-NW,Fall,2001
95,CS-802,86,MS-NW,Fall,2001
95,CS-703,88,MS-NW,Fall,2001
96,CS-801,65,MS-NW,Fall,2001
96,CS-802,98,MS-NW,Fall,2001
96,CS-703,61,MS-NW,Fall,2001
97,CS-801,92,MS-NW,Fall,2001
97,CS-802,61,MS-NW,Fall,2001
97,CS-703,84,MS-NW,Fall,2001
98,CS-801,50,MS-NW,Fall,2001
98,CS-802,73,MS-NW,Fall,2001
98,CS-703,56,MS-NW,Fall,2001
99,CS-801,77,MS-NW,Fall,2001
99,CS-802,86,MS-NW,Fall,2001
99,CS-703,79,MS-NW,Fall,2001
0,CS-704,97,MS-CS,Spring,2002
0,CS-201,77,MS-CS,Spring,2002
0,CS-301,78,MS-CS,Spring,2002
1,CS-704,61,MS-CS,Spring,2002
1,CS-201,53,MS-CS,Spring,2002
1,CS-301,85,MS-CS,Spring,2002
2,CS-704,55,MS-CS,Spring,2002
2,CS-201,56,MS-CS,Spring,2002
2,CS-301,68,MS-CS,Spring,2002
3,CS-704,74,MS-CS,Spring,2002
3,CS-201,98,MS-CS,Spring,2002
3,CS-301,94,MS-CS,Spring,2002
4,CS-704,81,MS-CS,Spring,2002
4,CS-201,58,MS-CS,Spring,2002
4,CS-301,95,MS-CS,Spring,2002
5,CS-704,73,MS-CS,Spring,2002
5,CS-201,60,MS-CS,Spring,2002
5,CS-301,98,MS-CS,Spring,2002
6,CS-704,57,MS-CS,Spring,2002
6,CS-201,51,MS-CS,Spring,2002
6,CS-301,88,MS-CS,Spring,2002
7,CS-704,83,MS-CS,Spring,2002
7,CS-201,77,MS-CS,Spring,2002
7,CS-301,93,MS-CS,Spring,2002
8,CS-704,57,MS-CS,Spring,2002
8,CS-201,74,MS-CS,Spring,2002
8,CS-301,63,MS-CS,Spring,2002
9,CS-704,92,MS-CS,Spring,2002
9,CS-201,73,MS-CS,Spring,2002
9,CS-301,69,MS-CS,Spring,2002
10,CS-704,76,MS-CS,Spring,2002
10,CS-201,57,MS-CS,Spring,2002
10,CS-301,65,MS-CS,Spring,2002
11,CS-704,97,MS-CS,Spring,2002
11,CS-201,74,MS-CS,Spring,2002
11,CS-301,94,MS-CS,Spring,2002
12,CS-704,63,MS-CS,Spring,2002
12,CS-201,55,MS-CS,Spring,2002
12,CS-301,74,MS-CS,Spring,2002
13,CS-704,67,MS-CS,Spring,2002
13,CS-201,77,MS-CS,Spring,2002
13,CS-301,77,MS-CS,Spring,2002
14,CS-704,64,MS-CS,Spring,2002
14,CS-201,61,MS-CS,Spring,2002
14,CS-301,78,MS-CS,Spring,2002
15,CS-704,64,MS-CS,Spring,2002
15,CS-201,75,MS-CS,Spring,2002
15,CS-301,70,MS-CS,Spring,2002
16,CS-704,50,MS-CS,Spring,2002
16,CS-201,50,MS-CS,Spring,2002
16,CS-301,55,MS-CS,Spring,2002
17,CS-704,73,MS-CS,Spring,2002
17,CS-201,93,MS-CS,Spring,2002
17,CS-301,73,MS-CS,Spring,2002
18,CS-704,63,MS-CS,Spring,2002
18,CS-201,50,MS-CS,Spring,2002
18,CS-301,73,MS-CS,Spring,2002
19,CS-704,87,MS-CS,Spring,2002
19,CS-201,86,MS-CS,Spring,2002
19,CS-301,57,MS-CS,Spring,2002
20,CS-704,61,MS-CS,Spring,2002
20,CS-201,97,MS-CS,Spring,2002
20,CS-301,62,MS-CS,Spring,2002
21,CS-704,55,MS-CS,Spring,2002
21,CS-201,64,MS-CS,Spring,2002
21,CS-301,88,MS-CS,Spring,2002
22,CS-704,91,MS-CS,Spring,2002
22,CS-201,67,MS-CS,Spring,2002
22,CS-301,82,MS-CS,Spring,2002
23,CS-704,99,MS-CS,Spring,2002
23,CS-201,50,MS-CS,Spring,2002
23,CS-301,59,MS-CS,Spring,2002
24,CS-704,58,MS-CS,Spring,2002
24,CS-201,89,MS-CS,Spring,2002
24,CS-301,92,MS-CS,Spring,2002
25,CS-704,75,MS-CS,Spring,2002
25,CS-201,68,MS-CS,Spring,2002
25,CS-301,57,MS-CS,Spring,2002
26,CS-704,79,MS-CS,Spring,2002
26,CS-201,88,MS-CS,Spring,2002
26,CS-301,85,MS-CS,Spring,2002
27,CS-704,78,MS-CS,Spring,2002
27,CS-201,69,MS-CS,Spring,2002
27,CS-301,71,MS-CS,Spring,2002
28,CS-704,89,MS-CS,Spring,2002
28,CS-201,58,MS-CS,Spring,2002
28,CS-301,96,MS-CS,Spring,2002
29,CS-704,68,MS-CS,Spring,2002
29,CS-201,83,MS-CS,Spring,2002
29,CS-301,93,MS-CS,Spring,2002
30,CS-704,76,MS-CS,Spring,2002
30,CS-201,61,MS-CS,Spring,2002
30,CS-301,80,MS-CS,Spring,2002
31,CS-704,73,MS-CS,Spring,2002
31,CS-201,89,MS-CS,Spring,2002
31,CS-301,79,MS-CS,Spring,2002
32,CS-704,65,MS-CS,Spring,2002
32,CS-201,67,MS-CS,Spring,2002
32,CS-301,52,MS-CS,Spring,2002
33,CS-704,58,MS-CS,Spring,2002
33,CS-201,61,MS-CS,Spring,2002
33,CS-301,50,MS-CS,Spring,2002
34,CS-704,63,MS-CS,Spring,2002
34,CS-201,75,MS-CS,Spring,2002
34,CS-301,88,MS-CS,Spring,2002
35,CS-704,79,MS-CS,Spring,2002
35,CS-201,51,MS-CS,Spring,2002
35,CS-301,80,MS-CS,Spring,2002
36,CS-704,53,MS-CS,Spring,2002
36,CS-201,82,MS-CS,Spring,2002
36,CS-301,98,MS-CS,Spring,2002
37,CS-704,63,MS-CS,Spring,2002
37,CS-201,87,MS-CS,Spring,2002
37,CS-301,62,MS-CS,Spring,2002
38,CS-704,90,MS-CS,Spring,2002
38,CS-201,87,MS-CS,Spring,2002
38,CS-301,83,MS-CS,Spring,2002
39,CS-704,92,MS-CS,Spring,2002
39,CS-201,68,MS-CS,Spring,2002
39,CS-301,91,MS-CS,Spring,2002
40,CS-704,63,MS-CS,Spring,2002
40,CS-201,58,MS-CS,Spring,2002
40,CS-301,68,MS-CS,Spring,2002
41,CS-704,74,MS-CS,Spring,2002
41,CS-201,54,MS-CS,Spring,2002
41,CS-301,76,MS-CS,Spring,2002
42,CS-704,55,MS-CS,Spring,2002
42,CS-201,85,MS-CS,Spring,2002
42,CS-301,55,MS-CS,Spring,2002
43,CS-704,91,MS-CS,Spring,2002
43,CS-201,96,MS-CS,Spring,2002
43,CS-301,83,MS-CS,Spring,2002
44,CS-704,84,MS-CS,Spring,2002
44,CS-201,94,MS-CS,Spring,2002
44,CS-301,91,MS-CS,Spring,2002
45,CS-704,91,MS-CS,Spring,2002
45,CS-201,93,MS-CS,Spring,2002
45,CS-301,56,MS-CS,Spring,2002
46,CS-704,89,MS-CS,Spring,2002
46,CS-201,75,MS-CS,Spring,2002
46,CS-301,65,MS-CS,Spring,2002
47,CS-704,58,MS-CS,Spring,2002
47,CS-201,65,MS-CS,Spring,2002
47,CS-301,71,MS-CS,Spring,2002
48,CS-704,63,MS-CS,Spring,2002
48,CS-201,87,MS-CS,Spring,2002
48,CS-301,67,MS-CS,Spring,2002
49,CS-704,72,MS-CS,Spring,2002
49,CS-201,87,MS-CS,Spring,2002
49,CS-301,67,MS-CS,Spring,2002
50,CS-707,94,MS-NW,Spring,2002
50,CS-404,77,MS-NW,Spring,2002
50,CS-307,76,MS-NW,Spring,2002
51,CS-707,87,MS-NW,Spring,2002
51,CS-404,91,MS-NW,Spring,2002
51,CS-307,53,MS-NW,Spring,2002
52,CS-707,76,MS-NW,Spring,2002
52,CS-404,80,MS-NW,Spring,2002
52,CS-307,67,MS-NW,Spring,2002
53,CS-707,97,MS-NW,Spring,2002
53,CS-404,78,MS-NW,Spring,2002
53,CS-307,75,MS-NW,Spring,2002
54,CS-707,55,MS-NW,Spring,2002
54,CS-404,71,MS-NW,Spring,2002
54,CS-307,55,MS-NW,Spring,2002
55,CS-707,78,MS-NW,Spring,2002
55,CS-404,90,MS-NW,Spring,2002
55,CS-307,51,MS-NW,Spring,2002
56,CS-707,89,MS-NW,Spring,2002
56,CS-404,87,MS-NW,Spring,2002
56,CS-307,83,MS-NW,Spring,2002
57,CS-707,57,MS-NW,Spring,2002
57,CS-404,63,MS-NW,Spring,2002
57,CS-307,96,MS-NW,Spring,2002
58,CS-707,76,MS-NW,Spring,2002
58,CS-404,98,MS-NW,Spring,2002
58,CS-307,72,MS-NW,Spring,2002
59,CS-707,95,MS-NW,Spring,2002
59,CS-404,82,MS-NW,Spring,2002
59,CS-307,98,MS-NW,Spring,2002
60,CS-707,65,MS-NW,Spring,2002
60,CS-404,83,MS-NW,Spring,2002
60,CS-307,85,MS-NW,Spring,2002
61,CS-707,52,MS-NW,Spring,2002
61,CS-404,85,MS-NW,Spring,2002
61,CS-307,90,MS-NW,Spring,2002
62,CS-707,67,MS-NW,Spring,2002
62,CS-404,99,MS-NW,Spring,2002
62,CS-307,98,MS-NW,Spring,2002
63,CS-707,65,MS-NW,Spring,2002
63,CS-404,73,MS-NW,Spring,2002
63,CS-307,67,MS-NW,Spring,2002
64,CS-707,64,MS-NW,Spring,2002
64,CS-404,56,MS-NW,Spring,2002
64,CS-307,71,MS-NW,Spring,2002
65,CS-707,64,MS-NW,Spring,2002
65,CS-404,80,MS-NW,Spring,2002
65,CS-307,68,MS-NW,Spring,2002
66,CS-707,58,MS-NW,Spring,2002
66,CS-404,95,MS-NW,Spring,2002
66,CS-307,92,MS-NW,Spring,2002
67,CS-707,62,MS-NW,Spring,2002
67,CS-404,72,MS-NW,Spring,2002
67,CS-307,50,MS-NW,Spring,2002
68,CS-707,53,MS-NW,Spring,2002
68,CS-404,77,MS-NW,Spring,2002
68,CS-307,89,MS-NW,Spring,2002
69,CS-707,98,MS-NW,Spring,2002
69,CS-404,80,MS-NW,Spring,2002
69,CS-307,54,MS-NW,Spring,2002
70,CS-707,74,MS-NW,Spring,2002
70,CS-404,84,MS-NW,Spring,2002
70,CS-307,68,MS-NW,Spring,2002
71,CS-707,92,MS-NW,Spring,2002
71,CS-404,61,MS-NW,Spring,2002
71,CS-307,74,MS-NW,Spring,2002
72,CS-707,95,MS-NW,Spring,2002
72,CS-404,86,MS-NW,Spring,2002
72,CS-307,69,MS-NW,Spring,2002
73,CS-707,66,MS-NW,Spring,2002
73,CS-404,70,MS-NW,Spring,2002
73,CS-307,68,MS-NW,Spring,2002
74,CS-707,73,MS-NW,Spring,2002
74,CS-404,83,MS-NW,Spring,2002
74,CS-307,92,MS-NW,Spring,2002
75,CS-707,97,MS-NW,Spring,2002
75,CS-404,83,MS-NW,Spring,2002
75,CS-307,91,MS-NW,Spring,2002
76,CS-707,88,MS-NW,Spring,2002
76,CS-404,62,MS-NW,Spring,2002
76,CS-307,59,MS-NW,Spring,2002
77,CS-707,99,MS-NW,Spring,2002
77,CS-404,71,MS-NW,Spring,2002
77,CS-307,76,MS-NW,Spring,2002
78,CS-707,70,MS-NW,Spring,2002
78,CS-404,52,MS-NW,Spring,2002
78,CS-307,96,MS-NW,Spring,2002
79,CS-707,79,MS-NW,Spring,2002
79,CS-404,89,MS-NW,Spring,2002
79,CS-307,57,MS-NW,Spring,2002
80,CS-707,53,MS-NW,Spring,2002
80,CS-404,55,MS-NW,Spring,2002
80,CS-307,79,MS-NW,Spring,2002
81,CS-707,82,MS-NW,Spring,2002
81,CS-404,66,MS-NW,Spring,2002
81,CS-307,63,MS-NW,Spring,2002
82,CS-707,77,MS-NW,Spring,2002
82,CS-404,83,MS-NW,Spring,2002
82,CS-307,78,MS-NW,Spring,2002
83,CS-707,52,MS-NW,Spring,2002
83,CS-404,74,MS-NW,Spring,2002
83,CS-307,56,MS-NW,Spring,2002
84,CS-707,61,MS-NW,Spring,2002
84,CS-404,68,MS-NW,Spring,2002
84,CS-307,90,MS-NW,Spring,2002
85,CS-707,97,MS-NW,Spring,2002
85,CS-404,83,MS-NW,Spring,2002
85,CS-307,51,MS-NW,Spring,2002
86,CS-707,92,MS-NW,Spring,2002
86,CS-404,79,MS-NW,Spring,2002
86,CS-307,58,MS-NW,Spring,2002
87,CS-707,57,MS-NW,Spring,2002
87,CS-404,80,MS-NW,Spring,2002
87,CS-307,68,MS-NW,Spring,2002
88,CS-707,51,MS-NW,Spring,2002
88,CS-404,85,MS-NW,Spring,2002
88,CS-307,56,MS-NW,Spring,2002
89,CS-707,52,MS-NW,Spring,2002
89,CS-404,58,MS-NW,Spring,2002
89,CS-307,97,MS-NW,Spring,2002
90,CS-707,71,MS-NW,Spring,2002
90,CS-404,62,MS-NW,Spring,2002
90,CS-307,79,MS-NW,Spring,2002
91,CS-707,97,MS-NW,Spring,2002
91,CS-404,62,MS-NW,Spring,2002
91,CS-307,93,MS-NW,Spring,2002
92,CS-707,81,MS-NW,Spring,2002
92,CS-404,64,MS-NW,Spring,2002
92,CS-307,58,MS-NW,Spring,2002
93,CS-707,70,MS-NW,Spring,2002
93,CS-404,73,MS-NW,Spring,2002
93,CS-307,70,MS-NW,Spring,2002
94,CS-707,56,MS-NW,Spring,2002
94,CS-404,66,MS-NW,Spring,2002
94,CS-307,99,MS-NW,Spring,2002
95,CS-707,51,MS-NW,Spring,2002
95,CS-404,76,MS-NW,Spring,2002
95,CS-307,76,MS-NW,Spring,2002
96,CS-707,76,MS-NW,Spring,2002
96,CS-404,62,MS-NW,Spring,2002
96,CS-307,56,MS-NW,Spring,2002
97,CS-707,50,MS-NW,Spring,2002
97,CS-404,74,MS-NW,Spring,2002
97,CS-307,64,MS-NW,Spring,2002
98,CS-707,76,MS-NW,Spring,2002
98,CS-404,90,MS-NW,Spring,2002
98,CS-307,93,MS-NW,Spring,2002
99,CS-707,71,MS-NW,Spring,2002
99,CS-404,85,MS-NW,Spring,2002
99,CS-307,91,MS-NW,Spring,2002
0,CS-401,71,MS-CS,Fall,2002
0,CS-505,72,MS-CS,Fall,2002
0,CS-606,61,MS-CS,Fall,2002
1,CS-401,61,MS-CS,Fall,2002
1,CS-505,96,MS-CS,Fall,2002
1,CS-606,65,MS-CS,Fall,2002
2,CS-401,96,MS-CS,Fall,2002
2,CS-505,63,MS-CS,Fall,2002
2,CS-606,76,MS-CS,Fall,2002
3,CS-401,74,MS-CS,Fall,2002
3,CS-505,96,MS-CS,Fall,2002
3,CS-606,51,MS-CS,Fall,2002
4,CS-401,94,MS-CS,Fall,2002
4,CS-505,99,MS-CS,Fall,2002
4,CS-606,72,MS-CS,Fall,2002
5,CS-401,82,MS-CS,Fall,2002
5,CS-505,92,MS-CS,Fall,2002
5,CS-606,74,MS-CS,Fall,2002
6,CS-401,61,MS-CS,Fall,2002
6,CS-505,88,MS-CS,Fall,2002
6,CS-606,92,MS-CS,Fall,2002
7,CS-401,79,MS-CS,Fall,2002
7,CS-505,84,MS-CS,Fall,2002
7,CS-606,64,MS-CS,Fall,2002
8,CS-401,72,MS-CS,Fall,2002
8,CS-505,97,MS-CS,Fall,2002
8,CS-606,72,MS-CS,Fall,2002
9,CS-401,53,MS-CS,Fall,2002
9,CS-505,90,MS-CS,Fall,2002
9,CS-606,81,MS-CS,Fall,2002
10,CS-401,91,MS-CS,Fall,2002
10,CS-505,79,MS-CS,Fall,2002
10,CS-606,58,MS-CS,Fall,2002
11,CS-401,65,MS-CS,Fall,2002
